gene	baseMean	log2FoldChange	pvalue	padj
CHM	85.6	2.1	4.243e-10	2.878e-09
DOK2	136.1	2.3	4.558e-10	2.908e-09
NFE2L3	124.2	-3.1	4.541e-10	2.911e-09
GTPBP4	1509.9	2	5.559e-10	2.918e-09
BLCAP	557	-1.3	7.482e-10	2.923e-09
DSN1	818.8	1.8	7.515e-10	2.935e-09
RP11-112L6.3	29.3	-4	8.880e-10	2.948e-09
CCSER1	37.2	4.8	9.058e-10	2.948e-09
SNHG15	305.5	2.2	6.198e-10	2.976e-09
ACOT4	26.5	7.1	9.190e-10	2.990e-09
CDC37	3486.2	-1	4.154e-10	2.994e-09
MAP2	25.5	-9.3	1.261e-09	2.996e-09
ST6GAL1	1065.8	-1.7	8.635e-10	3.004e-09
SWI5	199.1	1.3	3.703e-10	3.008e-09
TESK2	246	-2.1	3.856e-10	3.023e-09
NDUFAF3	1158.7	-1.5	8.734e-10	3.037e-09
EML4	307.5	1.7	4.946e-10	3.038e-09
NUDT17	79.5	-1.9	4.762e-10	3.043e-09
CLIP2	199	-1.7	5.847e-10	3.060e-09
DRC1	15.3	-8.9	1.294e-09	3.070e-09
NPC1	754.5	-1.4	6.922e-10	3.070e-09
ZDHHC21	76.5	5.6	5.880e-10	3.075e-09
CARM1	405.4	-2.7	5.522e-10	3.077e-09
AP000254.8	49.7	-3.5	9.465e-10	3.086e-09
GAL	33.4	6.7	9.537e-10	3.108e-09
ZNF605	42.3	4.4	8.232e-10	3.112e-09
TMEM189	376.8	-2.4	5.981e-10	3.124e-09
MLKL	55.6	4.9	9.488e-10	3.136e-09
PFDN4	660.6	-1.4	6.161e-10	3.182e-09
RP11-12M5.4	8.6	-9.3	1.501e-09	3.190e-09
ZNF607	25.3	6.9	1.352e-09	3.202e-09
RELL1	95.9	3.4	3.212e-10	3.208e-09
BPTF	1439.2	-2.2	6.150e-10	3.209e-09
POMGNT1	119.7	2.3	5.095e-10	3.245e-09
FAM115A	96.9	4.4	5.106e-10	3.250e-09
PAK1	719.6	3.4	8.371e-10	3.250e-09
SMC1A	3657.8	3.2	4.536e-10	3.252e-09
PIN1	815.1	1.7	6.873e-10	3.260e-09
RPUSD4	605.5	1.8	6.906e-10	3.275e-09
MPG	317	1.9	6.367e-10	3.317e-09
ZIK1	123.7	3.9	4.975e-10	3.346e-09
DDX20	422.9	2.2	5.525e-10	3.377e-09
C8orf59	184.4	2.3	4.204e-10	3.389e-09
ZNF543	216.5	-1.5	4.363e-10	3.400e-09
ZNF69	46.2	4.2	1.061e-09	3.428e-09
LAPTM4B	126.6	7.3	5.415e-10	3.440e-09
NHP2	361.4	2.9	6.205e-10	3.440e-09
C11orf83	74.3	2.1	5.159e-10	3.464e-09
RP11-775D22.2	14.4	-3.8	1.479e-09	3.489e-09
DAG1	593.4	1.5	6.847e-10	3.521e-09
PEX13	274.4	1.3	4.541e-10	3.533e-09
PTCD1	97.9	-1.8	5.606e-10	3.557e-09
OSBP	431.7	-1.7	6.545e-10	3.624e-09
RP1-178F10.3	126.4	-2.3	5.775e-10	3.645e-09
NUDT1	901.1	1.7	7.108e-10	3.651e-09
BLOC1S6	1653.1	-1.6	1.144e-09	3.651e-09
ESYT2	338.9	2.3	9.986e-10	3.654e-09
PPP6R3	2732.3	-0.9	5.119e-10	3.654e-09
MRPS21	1270.7	1.3	1.031e-09	3.666e-09
ZNF408	346.8	-1.6	6.058e-10	3.688e-09
TRPV2	1527.4	-3.2	1.041e-09	3.698e-09
DHCR7	750.4	3.9	7.222e-10	3.704e-09
RP11-290F5.1	15	-5.7	1.505e-09	3.720e-09
TNXB	2411.1	-2.3	5.197e-10	3.735e-09
UBE2M	214.4	-2.6	4.701e-10	3.744e-09
RAD54B	47.2	5.3	1.146e-09	3.759e-09
WDR45B	864.3	-1.5	7.254e-10	3.759e-09
ABHD16A	60.6	-1.9	1.153e-09	3.779e-09
RHOT1	288.5	1.5	7.971e-10	3.780e-09
RPL28	6331.4	1.1	5.334e-10	3.799e-09
SHMT2	1768.1	2.8	1.203e-09	3.828e-09
ARL6IP4	1086	1	1.178e-09	3.848e-09
RPAP3	483.1	1.6	8.174e-10	3.873e-09
YLPM1	847.7	1.3	8.254e-10	3.886e-09
CUL1	1100.3	2.1	1.230e-09	3.910e-09
NCBP2	979.7	1.7	1.209e-09	3.945e-09
DET1	99.9	1.8	6.355e-10	3.992e-09
PDHA1	2256.4	2	5.813e-10	4.016e-09
SLC38A1	317	5.5	6.681e-10	4.052e-09
MTERFD2	389.3	1.1	6.731e-10	4.081e-09
CCDC69	984.3	-1.7	7.903e-10	4.083e-09
RP11-1379J22.2	13.6	-3.1	1.751e-09	4.103e-09
RP11-45M22.4	15.4	-5.8	1.605e-09	4.130e-09
LINC00656	56.2	-8.2	1.285e-09	4.137e-09
TRAF3IP1	42.3	3.2	1.292e-09	4.139e-09
CLMP	12.5	-5.6	1.609e-09	4.139e-09
DCUN1D4	626.9	1.4	8.112e-10	4.139e-09
GSK3A	157.1	-3.3	8.089e-10	4.173e-09
RP4-535B20.1	7.4	-9	2.071e-09	4.173e-09
TMEM14E	37.4	-2.6	1.307e-09	4.173e-09
HS2ST1	170.9	1.7	5.414e-10	4.178e-09
C11orf24	597.6	1.1	9.609e-10	4.199e-09
ERH	416.8	1.8	7.648e-10	4.200e-09
RIC8B	103.9	1.8	4.285e-10	4.225e-09
C9orf114	453	1.6	7.044e-10	4.258e-09
ATF4	4520.9	-1.3	5.984e-10	4.259e-09
EXOSC4	586.2	-1.4	8.289e-10	4.268e-09
DCTN5	964.8	1.6	1.213e-09	4.276e-09
MLX	684.9	1.8	9.807e-10	4.280e-09
ALDH1A1	894.6	5.2	8.422e-10	4.286e-09
CCDC124	1325.8	-1.5	8.393e-10	4.318e-09
KIAA0368	1023.8	1.2	8.510e-10	4.377e-09
PTAFR	118.5	-3.9	8.562e-10	4.403e-09
RP5-991G20.4	34.3	6.8	1.390e-09	4.424e-09
PHTF1	180.3	1.6	5.566e-10	4.430e-09
NT5DC2	231.9	4.3	5.768e-10	4.437e-09
RALGAPB	757.3	-1.5	9.545e-10	4.464e-09
MTURN	530	-2.4	1.175e-09	4.495e-09
IBA57-AS1	11.9	-6.1	1.852e-09	4.535e-09
CTIF	154.6	-2.3	5.706e-10	4.536e-09
CST3	488.6	2.5	8.840e-10	4.539e-09
RAPGEFL1	61.9	-3	1.429e-09	4.576e-09
EPB41L4A-AS1	441.8	-1.6	1.270e-09	4.594e-09
HCLS1	859.8	1.4	1.207e-09	4.610e-09
STXBP4	112.9	1.9	6.960e-10	4.610e-09
TRIM29	23.8	7.5	1.888e-09	4.616e-09
WARS2	209.6	1.8	9.055e-10	4.643e-09
PPP1R3E	176.1	-3.1	5.928e-10	4.705e-09
CCDC50	296.1	3.6	7.850e-10	4.722e-09
GIGYF2	1780.2	-1.3	1.349e-09	4.734e-09
STRN4	697.6	-2	1.017e-09	4.743e-09
PP2D1	17.8	-3.5	2.267e-09	4.752e-09
ZNF618	75	6.5	7.681e-10	4.779e-09
SLC44A2	2649	-1.6	6.787e-10	4.779e-09
CTD-2037K23.2	61.9	2.9	1.498e-09	4.784e-09
CWF19L2	395.4	-1.5	1.021e-09	4.786e-09
BMP1	100.8	2.7	7.832e-10	4.869e-09
CYFIP1	180.7	4.7	6.301e-10	4.954e-09
SPAG1	38.7	-4.5	1.565e-09	4.955e-09
C4orf21	493.3	2.8	1.387e-09	4.999e-09
RTTN	343.4	2.8	9.187e-10	5.007e-09
AC091132.1	11.1	-8.1	2.409e-09	5.068e-09
ZNF286A	68.7	4.7	7.680e-10	5.068e-09
RP11-67C2.2	16.5	-8.5	2.144e-09	5.073e-09
IGSF3	77.2	4.9	7.785e-10	5.135e-09
HIATL1	388.3	3.3	1.107e-09	5.176e-09
UPF2	1582.6	-1.5	1.607e-09	5.178e-09
METTL18	99.9	3	1.018e-09	5.196e-09
IQUB	10.2	-4.7	2.516e-09	5.228e-09
PAFAH2	77.2	3.1	8.418e-10	5.245e-09
MRPL52	585.6	1.6	1.385e-09	5.263e-09
RBAK	90.4	4.1	7.997e-10	5.267e-09
RP11-146F11.1	15.8	-3.2	2.089e-09	5.311e-09
RAB4A	88.2	2.6	8.546e-10	5.321e-09
RHBDL1	17.8	-4	2.260e-09	5.335e-09
CDKN3	2201.1	2.6	7.621e-10	5.343e-09
FAM212B	96.4	2.7	5.489e-10	5.354e-09
PIF1	217	4.1	1.058e-09	5.390e-09
TTC9C	285.2	-1	1.060e-09	5.402e-09
TCTN3	679.1	2.7	1.251e-09	5.404e-09
INTS2	288.5	2.2	1.513e-09	5.429e-09
BOLA1	181.6	1.5	1.074e-09	5.466e-09
GART	2751.6	2.5	7.814e-10	5.498e-09
ATP5J	1208	1	1.588e-09	5.535e-09
WDR25	286	-2.2	1.544e-09	5.538e-09
GNS	3143.5	-2.3	8.168e-10	5.553e-09
ZSCAN2	133.4	2.1	8.456e-10	5.553e-09
MAPK1	1742.8	-2.4	1.600e-09	5.574e-09
DNAJC15	678.1	2.9	1.476e-09	5.588e-09
EP400	379	2.3	9.392e-10	5.602e-09
SRBD1	512.9	2.8	1.568e-09	5.616e-09
AURKB	1397	3.9	1.672e-09	5.642e-09
ZNF71	48.9	5.3	1.761e-09	5.660e-09
GPAT2	38.5	4.8	1.820e-09	5.721e-09
SLC29A1	2795.4	3.3	8.163e-10	5.729e-09
POMT1	99.5	2.6	5.897e-10	5.730e-09
DDOST	2797.9	2.8	8.169e-10	5.749e-09
TMCC1-AS1	43.4	4.4	1.853e-09	5.865e-09
DDX28	390.6	2.2	1.649e-09	5.897e-09
EIF2B2	396	2.3	1.091e-09	5.901e-09
DNAJC9	367.5	2.5	1.092e-09	5.904e-09
CARS-AS1	14.8	-4.9	2.457e-09	5.939e-09
YY1	1158.9	-2.7	1.856e-09	5.939e-09
ANAPC13	642.5	2	1.173e-09	5.946e-09
LINC00662	33.2	6.4	1.624e-09	5.956e-09
HNRNPR	3620	2.6	8.536e-10	5.996e-09
FAM102B	109.3	4.5	6.220e-10	6.030e-09
OSTM1	1431.5	-2.4	1.197e-09	6.065e-09
TMEM63A	369.1	2	1.202e-09	6.088e-09
MSANTD3	51.3	6.2	1.941e-09	6.100e-09
SERPINB9	213	3.7	1.207e-09	6.111e-09
RP11-770J1.4	9.3	-8.2	2.987e-09	6.153e-09
HLCS	162.6	4.4	7.941e-10	6.231e-09
ATP6V0E2	127.8	5.8	1.019e-09	6.292e-09
BATF	52.3	5.4	2.014e-09	6.353e-09
CAAP1	419.2	1.5	1.792e-09	6.388e-09
TMEM67	73.6	3.6	1.046e-09	6.422e-09
RP11-840I19.5	8.1	-6.5	3.262e-09	6.444e-09
SLC15A4	55.8	4.4	1.765e-09	6.453e-09
SCAMP2	1387.2	-0.7	2.026e-09	6.459e-09
AGRN	93.4	2.8	9.946e-10	6.486e-09
TCF3	1828.7	-1.7	2.098e-09	6.513e-09
LINC00877	12.2	-9.8	2.794e-09	6.532e-09
KIF14	499.6	2.5	1.215e-09	6.537e-09
MIER1	1615.1	-1.6	1.893e-09	6.544e-09
COPS6	1582.9	2.1	2.058e-09	6.554e-09
RBBP9	37.2	5.4	2.063e-09	6.588e-09
KIAA1614	15.4	-4	2.626e-09	6.601e-09
ANXA7	4777.6	-2.2	1.208e-09	6.686e-09
RCN3	44.8	6.3	2.139e-09	6.695e-09
TFPT	122.1	-1.8	6.941e-10	6.697e-09
EDIL3	14.4	-8.5	3.269e-09	6.740e-09
IMP4	1336.7	1.7	1.340e-09	6.752e-09
APC2	41.7	-3.2	2.165e-09	6.752e-09
FZD5	777.3	-1.9	1.357e-09	6.832e-09
TTC18	34.4	-3.6	2.186e-09	6.832e-09
RP11-175B12.2	15.7	-9.8	3.323e-09	6.845e-09
PTPN22	152.5	3	8.860e-10	6.854e-09
GTSE1	881.9	3.1	1.366e-09	6.876e-09
SSSCA1	999.5	-1.9	1.373e-09	6.910e-09
GPR63	47.6	3.7	1.904e-09	6.931e-09
GFM2	597.2	2.7	1.516e-09	6.939e-09
NEAT1	18963.4	-3.2	1.001e-09	6.977e-09
RP11-350F4.2	55.6	6.9	2.269e-09	7.063e-09
NR6A1	185.8	-2	1.412e-09	7.099e-09
RP1-313I6.12	37.4	-3	1.952e-09	7.100e-09
TLE4	209.4	-2.6	9.561e-10	7.383e-09
DUSP14	140.2	2	1.472e-09	7.398e-09
RP11-531F16.4	11.6	-3.7	3.260e-09	7.428e-09
CCR2	14.7	-8.1	3.104e-09	7.432e-09
HELQ	593.7	-2.1	1.997e-09	7.464e-09
SEMA7A	542.6	-2.6	1.653e-09	7.554e-09
CDC25C	492.7	2.5	1.647e-09	7.571e-09
TRIM6	29.2	7.5	2.087e-09	7.578e-09
HLA-DRB1	144.5	4.2	1.513e-09	7.591e-09
SRRM2	10665.7	-1.9	1.097e-09	7.632e-09
RP11-383G10.5	12.4	-7.8	3.759e-09	7.712e-09
DYNC2LI1	165.9	1.9	1.006e-09	7.813e-09
NUP62	1353.2	1.1	2.541e-09	7.829e-09
FAM178B	170.8	10.2	1.047e-09	7.856e-09
RMDN3	2557	-1.6	1.136e-09	7.866e-09
MT1X	126.4	4.2	1.216e-09	7.868e-09
SLC2A3	269.5	4.3	1.018e-09	7.896e-09
YARS2	329.3	2.6	2.283e-09	8.057e-09
ZNF830	382.4	-1.1	1.522e-09	8.125e-09
DCBLD2	85.2	4	1.276e-09	8.248e-09
TRAP1	1323.5	3.2	2.688e-09	8.271e-09
CCHCR1	336.4	2.6	1.807e-09	8.279e-09
LPIN3	24	7.2	3.703e-09	8.402e-09
TTN	228.8	2.2	1.683e-09	8.418e-09
RP11-298J20.3	13.2	-3.4	3.420e-09	8.524e-09
ERMN	15.1	-8.8	3.771e-09	8.553e-09
GEN1	765	2.5	1.892e-09	8.608e-09
TULP4	287.8	2	1.886e-09	8.633e-09
NGRN	457.7	-2.9	1.628e-09	8.670e-09
C14orf119	2687.6	-2.1	1.588e-09	8.705e-09
RP11-575L7.8	19.5	-3.6	3.870e-09	8.767e-09
RP11-299J3.8	47.2	-2.3	2.830e-09	8.772e-09
TMEM160	79.4	2.3	1.762e-09	8.800e-09
PLEKHF1	15.5	-4.6	3.537e-09	8.802e-09
TLE1	65.7	6.3	2.794e-09	8.825e-09
RP11-390K5.3	5.9	-8.5	4.401e-09	8.844e-09
ZNF165	122.2	-3.1	1.785e-09	8.907e-09
USP18	35.1	7.1	2.824e-09	8.914e-09
TAGAP	91.9	-2.3	1.466e-09	8.926e-09
CETN2	433.7	-1.4	2.540e-09	8.926e-09
ZNF850	164	3.2	1.796e-09	8.956e-09
ERRFI1	14.5	-3.8	3.889e-09	8.974e-09
CSRP2BP	156.4	2.4	1.807e-09	9.004e-09
SYNJ2BP	29.2	6.5	2.939e-09	9.089e-09
KCNN1	8.8	-7.1	4.547e-09	9.121e-09
TMEM194A	1597.1	1.5	2.984e-09	9.135e-09
LYST	621.7	-2.2	1.864e-09	9.179e-09
MRPL21	730.1	1	2.046e-09	9.269e-09
DMC1	49.6	4.4	3.022e-09	9.335e-09
SUPT16H	3743.2	2.3	1.358e-09	9.339e-09
RP11-70L8.4	28.7	6.6	2.984e-09	9.397e-09
CSNK2B	314.4	-1.7	2.078e-09	9.464e-09
C3orf35	23.8	-3.2	3.839e-09	9.515e-09
ANKRD10	1416.5	1.5	1.919e-09	9.541e-09
RAVER1	111.3	1.8	1.589e-09	9.597e-09
GNAI1	31.5	7.1	3.056e-09	9.612e-09
YJEFN3	53.4	-3.3	3.134e-09	9.642e-09
C5orf51	1585.7	-0.8	1.947e-09	9.673e-09
CTD-2228K2.5	40.5	3.4	3.156e-09	9.728e-09
SALL2	16.2	6.7	4.814e-09	9.781e-09
ABCC5	2404.3	1.2	1.475e-09	9.789e-09
KIAA0141	560.1	0.9	2.338e-09	9.843e-09
NUDT19	795.7	1.8	1.992e-09	9.889e-09
PRKD2	312	-2.4	1.711e-09	9.962e-09
HINFP	522.2	-1.2	2.239e-09	1.011e-08
PINX1	99	2.6	1.590e-09	1.018e-08
RP11-85G21.1	7.5	-7.8	5.050e-09	1.019e-08
NDUFB4	1070.7	2.1	2.063e-09	1.023e-08
TLCD2	6.5	-8.8	5.131e-09	1.024e-08
CNTD1	38.1	-4.2	3.278e-09	1.028e-08
TGM5	20.5	-6.4	4.491e-09	1.030e-08
NTAN1	259.3	-1.6	1.398e-09	1.037e-08
CHMP1A	2580.2	-1.5	1.521e-09	1.041e-08
RBMX	4675.5	2.1	1.916e-09	1.042e-08
TPT1-AS1	111.3	-1.8	1.731e-09	1.042e-08
TSHZ1	70.4	5.1	1.645e-09	1.051e-08
PTCHD3P1	248	2.2	1.392e-09	1.059e-08
SMC4	2589.6	1	1.615e-09	1.068e-08
ZNF624	54.6	6.5	3.489e-09	1.069e-08
SLC12A2	106.5	4.4	1.774e-09	1.071e-08
CTA-29F11.1	116.5	-2.3	1.777e-09	1.073e-08
PCTP	1213	-1.6	2.174e-09	1.075e-08
CHPT1	710.6	-2	2.957e-09	1.088e-08
STK16	453.6	-2.9	3.142e-09	1.095e-08
ALOX5	262.5	-3.7	1.444e-09	1.105e-08
MRPL37	4196.4	1.6	1.675e-09	1.106e-08
ZNF14	72.3	6.3	1.748e-09	1.115e-08
LHFPL2	143.7	2.4	1.869e-09	1.122e-08
USP37	340.5	2.9	2.282e-09	1.127e-08
GLB1L2	32.9	6.8	3.707e-09	1.133e-08
MSH5	66.9	4.4	3.687e-09	1.152e-08
KIF20A	1324	3.3	3.523e-09	1.154e-08
TCEAL1	40	3.3	3.780e-09	1.155e-08
SMIM15	580.4	2.3	2.577e-09	1.157e-08
DMGDH	15.3	-3.8	4.716e-09	1.159e-08
TCF19	1021.7	3.5	3.831e-09	1.161e-08
SSNA1	891.4	-1.5	2.384e-09	1.162e-08
RP11-349A22.5	910.3	-1.7	2.786e-09	1.165e-08
PAN2	594.3	2.1	2.397e-09	1.168e-08
KCTD3	78.5	3.9	1.952e-09	1.174e-08
AP1M1	781.8	3.1	2.816e-09	1.176e-08
ERCC6L	416.1	4.3	2.047e-09	1.183e-08
PAPD4	1813.9	-1.2	3.842e-09	1.194e-08
ZSCAN20	42.3	5.8	3.891e-09	1.195e-08
MORC2-AS1	9.4	-3.3	6.089e-09	1.198e-08
TIMP3	128.6	4.5	2.003e-09	1.204e-08
ASAP1	1547.8	-1.7	3.690e-09	1.206e-08
SH3BP2	177.8	2.8	2.464e-09	1.213e-08
ZNF431	176.2	2.2	1.613e-09	1.228e-08
TMEM98	438.8	3.1	2.743e-09	1.235e-08
SDHC	537.9	1.8	2.545e-09	1.238e-08
DPY19L2	54.8	6.2	4.064e-09	1.240e-08
ADCY5	48.1	-4.5	3.489e-09	1.241e-08
RP11-304L19.5	128.9	2.5	2.095e-09	1.257e-08
C12orf29	1100.3	-1.8	4.198e-09	1.268e-08
IL1RN	551.9	-3	2.585e-09	1.270e-08
EDEM2	485.7	2.3	2.431e-09	1.273e-08
ZDHHC12	698	2.4	2.598e-09	1.276e-08
ATP9B	377.9	1.4	2.602e-09	1.278e-08
C6orf57	26.2	4.5	5.801e-09	1.291e-08
AC007365.3	15.9	-3.1	5.867e-09	1.306e-08
MPHOSPH10	625.1	1.1	3.592e-09	1.312e-08
GTF3C1	880.7	1.3	2.951e-09	1.317e-08
KCNN3	14.1	-7.3	5.815e-09	1.320e-08
PLA2G4A	123.2	3.6	1.413e-09	1.326e-08
PIGN	675.3	1.9	3.669e-09	1.339e-08
SH3BP5L	123.4	-2.9	2.249e-09	1.345e-08
CENPE	1488.8	2	4.017e-09	1.348e-08
DXO	289.2	-1.2	3.014e-09	1.352e-08
TTI1	607.4	2.2	2.765e-09	1.354e-08
ZNF571	31.3	4.3	4.506e-09	1.366e-08
CBX3	1620	0.9	4.076e-09	1.367e-08
RHCE	7813.1	-2.6	2.552e-09	1.371e-08
CDYL	541.2	-1.5	3.306e-09	1.372e-08
KLHL8	235.2	1.5	2.817e-09	1.379e-08
CTB-193M12.1	13.4	-5.2	6.111e-09	1.384e-08
BTF3	11589.2	-2.1	2.048e-09	1.385e-08
CERS6	50.1	3.3	4.570e-09	1.387e-08
MAN2B2	380.9	2.6	2.899e-09	1.418e-08
RPF1	455.9	1.8	4.120e-09	1.420e-08
PSMD9	272.6	-1.7	1.897e-09	1.425e-08
ZNF799	35.7	6.3	4.652e-09	1.439e-08
NUF2	1169.6	2.6	4.346e-09	1.455e-08
SLCO2B1	582	-5.6	4.008e-09	1.458e-08
SYAP1	1374.7	-1.5	4.732e-09	1.459e-08
MATN1-AS1	79.3	-2.8	1.589e-09	1.485e-08
ARHGEF9	53.6	3.8	4.929e-09	1.490e-08
TXNDC11	201.1	-2	1.988e-09	1.491e-08
KBTBD7	248.5	2.5	1.979e-09	1.495e-08
KIAA0753	358.7	-1.5	2.613e-09	1.496e-08
ARHGEF3	86.7	-4.5	2.522e-09	1.502e-08
MCMDC2	312.8	1.6	4.368e-09	1.502e-08
ADAMTS14	76.9	7.7	1.622e-09	1.514e-08
LY6G5C	148.8	-4.9	2.546e-09	1.516e-08
ZFHX3	58.5	3.8	4.308e-09	1.519e-08
WDR46	1730.4	-1.7	4.947e-09	1.521e-08
GAS2L3	312.4	1.8	3.418e-09	1.525e-08
RNFT1	149.9	2.1	3.132e-09	1.526e-08
ZNF441	180.7	2.1	2.025e-09	1.530e-08
PXN-AS1	37.3	4.2	5.090e-09	1.538e-08
AC069547.2	87.5	-2.8	3.164e-09	1.541e-08
LIMK1	86.4	4.4	1.658e-09	1.545e-08
RDH10	115.9	2.1	2.612e-09	1.545e-08
ADARB1	132.4	3	1.662e-09	1.547e-08
SUV39H1	482.9	2.2	4.576e-09	1.569e-08
SGOL2	871.3	2.8	4.375e-09	1.584e-08
USP34	1544.9	-1.7	4.783e-09	1.593e-08
TMOD3	723.3	1.1	3.319e-09	1.596e-08
SLC39A3	1451.5	2.8	5.345e-09	1.597e-08
MED21	1889.7	-2.3	5.374e-09	1.606e-08
RP11-493K19.3	35.8	-2.4	5.330e-09	1.607e-08
ZNF790	67.5	2.5	5.492e-09	1.664e-08
RBMX2	166.9	2.3	2.216e-09	1.669e-08
TRMT6	335	1.3	2.944e-09	1.678e-08
CRY1	877.7	-2.3	3.857e-09	1.705e-08
AP3S2	195	-1.4	2.299e-09	1.728e-08
UAP1	281	2.4	2.384e-09	1.732e-08
ZNF684	34.2	6.3	5.786e-09	1.738e-08
TBC1D16	29.5	6.4	4.950e-09	1.738e-08
MCM2	5505.4	2.5	3.286e-09	1.749e-08
GMNN	1575.5	2.6	5.817e-09	1.780e-08
RP11-1070N10.4	16.2	-7.5	7.388e-09	1.786e-08
ZNF222	42.4	2.9	6.029e-09	1.850e-08
ZNF559	95.6	4.1	2.961e-09	1.853e-08
C14orf93	161	2.1	2.477e-09	1.862e-08
ZNF773	93.3	3.3	2.012e-09	1.866e-08
ASH2L	1683.9	1.7	6.372e-09	1.897e-08
PMS2	147.8	1.7	3.042e-09	1.902e-08
LXN	2647.8	2	2.848e-09	1.906e-08
AKT1	264.5	2.8	2.547e-09	1.912e-08
TRAPPC6A	134.1	1.9	3.254e-09	1.914e-08
TSTA3	7755.4	-2.3	2.934e-09	1.953e-08
PLEKHB2	4423.2	-2	2.938e-09	1.955e-08
AKR1B1	425.7	4	3.806e-09	1.963e-08
ZNF585A	60.5	2.6	6.575e-09	1.969e-08
CTTNBP2	66.6	6.9	6.571e-09	1.982e-08
DNAJC12	36.4	6.5	6.647e-09	1.990e-08
NHEJ1	9	-3.3	1.031e-08	1.991e-08
DPY19L1	174.7	3.4	2.656e-09	1.991e-08
SEC24A	366.1	1.2	4.120e-09	1.991e-08
MED12	1219	1.1	6.578e-09	2.005e-08
PGBD1	107.2	2.4	2.185e-09	2.020e-08
RP11-557C18.4	7.6	-9	1.032e-08	2.029e-08
MOK	92.3	-1.7	3.449e-09	2.033e-08
TMEM182	16	6.4	9.290e-09	2.034e-08
PHC2	161.3	3.3	2.727e-09	2.038e-08
RPL14	5027.6	1.9	3.049e-09	2.040e-08
C11orf58	3066.1	-1.3	3.168e-09	2.043e-08
ZNF324B	30.9	3.6	6.882e-09	2.055e-08
IGFALS	15.7	-6.5	9.405e-09	2.058e-08
DOHH	820.2	-3.9	5.070e-09	2.073e-08
MYO19	938.3	1.6	4.313e-09	2.080e-08
RNF2	978.6	1.5	6.568e-09	2.102e-08
SERPINB1	872.4	1.4	5.894e-09	2.115e-08
SKAP1	61.1	3.6	7.091e-09	2.115e-08
WDFY2	177.7	1.5	2.835e-09	2.118e-08
TNFAIP8L2	65.6	3.7	7.116e-09	2.122e-08
SON	6213.8	-2	4.015e-09	2.122e-08
NELFCD	1712.8	2.2	4.425e-09	2.131e-08
SQLE	1050.8	3.2	7.214e-09	2.135e-08
TMEM86B	273.4	-3.7	2.965e-09	2.136e-08
R3HCC1	442.2	1.8	4.458e-09	2.145e-08
PPTC7	185.5	-2.1	2.888e-09	2.155e-08
SEC16A	1643.4	-0.9	7.297e-09	2.158e-08
SCRN2	196.1	2.1	4.492e-09	2.161e-08
F8	39.7	6.3	6.219e-09	2.164e-08
CNTNAP1	26.6	-4.9	7.297e-09	2.172e-08
CEP19	85	2.9	2.373e-09	2.183e-08
UBTF	2301.6	-0.9	3.315e-09	2.208e-08
IKBKE	85.5	5.3	3.790e-09	2.212e-08
CDK17	852.4	-2.1	5.458e-09	2.223e-08
FAM72D	154.3	3.3	3.092e-09	2.223e-08
CTTNBP2NL	21.5	6.4	1.001e-08	2.225e-08
TLDC1	44.1	6.2	7.332e-09	2.228e-08
ADM	64.1	-4.2	7.341e-09	2.230e-08
RBFOX2	25.2	6.4	9.755e-09	2.232e-08
RP11-77H9.2	34	-3.3	7.392e-09	2.245e-08
SNX30	34.9	3.5	7.554e-09	2.249e-08
SLC16A7	92.7	5	3.867e-09	2.264e-08
OSM	555.8	2.2	5.201e-09	2.270e-08
BPIFC	6.7	-8.4	1.152e-08	2.273e-08
C15orf39	288.2	2.3	4.498e-09	2.298e-08
ATP7B	1156.1	3.2	4.831e-09	2.315e-08
C12orf44	313.2	-1.6	4.854e-09	2.326e-08
QRICH1	1473.1	-1	7.898e-09	2.326e-08
SART3	1755.8	-1.8	7.527e-09	2.394e-08
CYHR1	634.7	-1.8	6.728e-09	2.398e-08
C11orf57	575.1	-1.1	5.064e-09	2.398e-08
CA5B	122.9	-1.6	4.198e-09	2.442e-08
ACAT2	780.3	3.5	6.905e-09	2.461e-08
CDK10	672.3	1.3	5.659e-09	2.465e-08
EAF2	115.6	1.9	4.254e-09	2.473e-08
GJB5	16.8	-9.1	1.087e-08	2.478e-08
TMEM107	102.4	2.3	4.252e-09	2.483e-08
AC124944.3	11.8	-8.7	1.146e-08	2.486e-08
ZNF621	214.5	1.7	3.488e-09	2.496e-08
PIKFYVE	1520.4	-3.1	7.869e-09	2.497e-08
CDCA8	2116.8	2.8	3.770e-09	2.498e-08
ZNF653	14.1	-3.9	1.049e-08	2.499e-08
LA16c-390E6.4	20.3	-3.6	1.132e-08	2.504e-08
ZDHHC20	92.8	2.1	2.748e-09	2.512e-08
ZNF30	36.4	5.1	8.482e-09	2.526e-08
FAN1	255	1.8	3.426e-09	2.537e-08
ORC2	559.3	1.1	5.843e-09	2.538e-08
RP11-552F3.10	7	-4.3	1.332e-08	2.541e-08
CD53	469.7	2.1	5.335e-09	2.546e-08
CMKLR1	783.2	-3.2	6.329e-09	2.560e-08
NEK8	54.7	2.8	8.713e-09	2.579e-08
C3orf33	49.3	2.7	8.592e-09	2.593e-08
TARBP1	180.7	2.9	3.540e-09	2.594e-08
SH3RF1	42	4.8	8.860e-09	2.615e-08
RNF8	464.5	1.5	7.794e-09	2.618e-08
