GeneSet	N_genes	N_overlap	p	adjP	genes	link
GO_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS	45	21	1.17946674502e-08	4.15247181025e-07	CTPS1:UCK2:NME7:UNG:DUT:NME4:NTHL1:NT5M:SHMT1:NME1:NME1-NME2:TYMS:CAD:UMPS:MBD4:DCTD:ENTPD4:AK3:UCK1:UPRT:PRPS1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS
GO_CELL_CYCLE_PHASE_TRANSITION	254	67	1.21975592003e-08	4.26050178051e-07	RCC1:CDC7:CUL2:CACUL1:CKAP5:POLA2:CCND1:CEP57:CHEK1:CDK2:TIMELESS:PRIM1:NEDD1:POLE:CENPJ:POLE2:MNAT1:HSP90AA1:HAUS2:CEP152:TIPIN:CCP110:CDT1:YWHAE:CRLF3:CDC6:TYMS:RBBP8:HAUS1:DNM2:AKAP8:HAUS5:PPP2R1A:DCTN1:MCM6:DYNC1I2:ORC2:USP37:PCNA:MAPRE1:E2F1:CEP250:RANBP1:UBE2L3:CHEK2:SFI1:CDC25A:CEP70:HAUS3:PPAT:PLK4:SKP2:DHFR:MCM3:PRIM2:ORC3:CEP41:CUL1:EIF4EBP1:MCM4:TAF2:HAUS6:CEP78:CDK5RAP2:PPP6C:ODF2:POLA1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CELL_CYCLE_PHASE_TRANSITION
GO_TRANSCRIPTION_FROM_RNA_POLYMERASE_I_PROMOTER	35	18	1.2762708155e-08	4.42307604497e-07	TAF1A:GTF2H3:MNAT1:RRN3:ERCC2:CD3EAP:TAF1B:POLR1A:POLR1B:ERCC3:POLR2F:POLR2H:GTF2H2:POLR1C:GTF2H5:TWISTNB:POLR1E:TTF1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_TRANSCRIPTION_FROM_RNA_POLYMERASE_I_PROMOTER
GO_RECOMBINATIONAL_REPAIR	80	30	1.49383095188e-08	5.13692566088e-07	CDC7:PARP1:FBXO18:SFR1:MRE11A:RAD52:RAD51AP1:RECQL:NABP2:UBE2N:BRCA2:REC8:RAD51B:FAN1:BLM:NSMCE1:GINS2:RAD51D:BRCA1:RAD51C:RBBP8:RNF138:SMC6:NABP1:DMC1:POLQ:MMS22L:SHFM1:C7orf76:XRCC2:GINS4	http://www.broadinstitute.org/gsea/msigdb/cards/GO_RECOMBINATIONAL_REPAIR
GO_SISTER_CHROMATID_COHESION	110	37	1.55481213301e-08	5.30549740156e-07	APITD1:ITGB3BP:NSL1:CENPF:NUP133:NUP98:CKAP5:NUP160:INCENP:MRE11A:ZW10:PHB2:DDX11:NUP107:KNTC1:REC8:CASC5:ZWILCH:GSG2:MIS12:RAD51C:SKA2:SEH1L:PPP2R1A:XPO1:SGOL2:MAPRE1:SGOL1:MAD2L1:CENPU:CENPH:SPDL1:NUP43:DSCC1:SMC1A:ERCC6L:HDAC8	http://www.broadinstitute.org/gsea/msigdb/cards/GO_SISTER_CHROMATID_COHESION
GO_STRAND_DISPLACEMENT	26	15	1.58303370587e-08	5.36056299179e-07	EXO1:DNA2:MRE11A:RAD51AP1:BRCA2:RAD51B:BLM:TOP3A:RAD51D:BRCA1:RAD51C:RBBP8:BARD1:XRCC2:WRN	http://www.broadinstitute.org/gsea/msigdb/cards/GO_STRAND_DISPLACEMENT
GO_THIOESTER_BIOSYNTHETIC_PROCESS	53	23	1.74100070993e-08	5.85081753731e-07	ACOT7:PPT1:SCD:ACSL5:PDHX:DLAT:ACOT1:ACOT2:ACOT4:ACLY:ACSF2:FASN:TECR:ACSL3:ACSS1:SLC25A1:PDHB:ELOVL5:MPC1:DLD:PDHA1:ACOT9:ACSL4	http://www.broadinstitute.org/gsea/msigdb/cards/GO_THIOESTER_BIOSYNTHETIC_PROCESS
GO_CRISTAE_FORMATION	11	9	1.88782688987e-08	6.29654141614e-07	OMA1:AFG3L2:IMMT:SAMM50:CHCHD6:LETM1:CHCHD3:APOO:TAZ	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CRISTAE_FORMATION
GO_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	138	43	1.91729038207e-08	6.31311614225e-07	ACOT7:AK2:AMPD2:ATP5F1:NME7:ADSS:ATP5C1:ADK:ATP5G2:ATP5B:MTHFD1:ADAL:NME4:APRT:PFAS:SHMT1:ATP5G1:NME1:NME1-NME2:ATP5A1:MAT2A:ATP5G3:ATIC:PANK2:ADA:ATP5J:GART:ATP5O:CHCHD10:ADSL:IMPDH2:GMPS:PPAT:PAICS:SLC35B3:SLC35B2:GBAS:SLC25A13:IMPDH1:AK3:MTAP:PRPS1:HPRT1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS
GO_NUCLEOBASE_METABOLIC_PROCESS	39	19	1.92125942111e-08	6.31311614225e-07	MTOR:UCK2:ALDH6A1:ADAL:APRT:SHMT1:TYMS:CAD:CPS1:ADA:GART:UMPS:GMPS:PPAT:PAICS:UCK1:UPRT:PRPS1:HPRT1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NUCLEOBASE_METABOLIC_PROCESS
GO_NUCLEAR_IMPORT	129	41	2.02836489376e-08	6.61604902112e-07	IPO13:DDX20:IPO9:SNRPE:NUP133:AKR1C3:NUP98:ARNTL:POLA2:CEP57:PHB2:NUP107:SNRPF:RAN:KPNA3:IPO4:AKT1:PDIA3:SNUPN:TSC2:NUP93:NUTF2:GEMIN4:SNRPD1:SNRPD2:GEMIN6:NUP35:NOP58:CSE1L:RANBP1:SNRPD3:DAG1:NUP54:NUP155:IPO11:SMN2:RANBP17:TNPO3:NUP205:RANBP6:NUP188	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NUCLEAR_IMPORT
GO_VIRAL_LIFE_CYCLE	289	73	2.20937358155e-08	7.15385489617e-07	EPS15:NDC1:NFIA:CD46:NUP133:IDE:NUP98:EIF3F:RPL27A:NUP160:ADRBK1:RPS3:ITGB7:AAAS:RPS26:NUP107:RPLP0:RAN:KPNA3:RPS29:VPS18:RPLP1:RPS17:RPS17L:NUP93:MON1B:RPL13:RPL26:RPL23A:RPL27:THOC1:SEH1L:RPL17:PTBP1:RPL36:EIF3G:RPS16:RPS19:PVR:RPL18:RPS9:RPS5:XPO1:VAMP8:SSB:NUP35:RPL37A:CXADR:SMARCB1:THOC5:EIF3D:RPL3:RPL32:NUP210:RPSA:DAG1:HYAL2:RPL29:CHMP2B:NUP54:RPL34:PPID:NUP155:RPS23:RPL26L1:DEK:NUP43:DYNLT1:NUPL2:PPIA:NUP205:RPL8:RPL35:NUP188	http://www.broadinstitute.org/gsea/msigdb/cards/GO_VIRAL_LIFE_CYCLE
GO_DNA_CONFORMATION_CHANGE	260	67	3.33381292919e-08	1.07083927589e-06	DFFB:APITD1:RBBP4:NASP:ITGB3BP:CHD1L:DHX9:PARP1:FBXO18:DNA2:SUPV3L1:HELLS:MRE11A:NCAPD3:RECQL:DDX11:SYCP3:SART3:GTF2H3:HMGB1:IPO4:BAHD1:CASC5:CDAN1:BLM:UBN1:GINS2:TOP3A:TOP2A:CHAF1A:AKAP8:ERCC2:DDX1:ERCC3:MCM6:HAT1:XRCC5:GINS1:MIS18A:CHAF1B:CABIN1:H1F0:RUVBL1:SMC4:SMARCA5:CENPU:CENPH:GTF2H2:G3BP1:HIST1H2BE:HIST1H3F:HIST1H4I:HIST1H3I:HIST1H3J:HMGA1:SRPK1:MCM3:GTF2H5:POT1:WRN:GINS4:MCM4:TOP1MT:SMC2:RBBP7:AIFM1:HMGB3	http://www.broadinstitute.org/gsea/msigdb/cards/GO_DNA_CONFORMATION_CHANGE
GO_CYTOPLASMIC_TRANSLATION	40	19	3.35542514313e-08	1.07083927589e-06	MRTO4:EIF2D:CDC123:EIF3F:RPLP0:DENR:RPLP1:RPL26:PTBP1:RPL36:SSB:EIF3D:RPL29:RPL22L1:RPL26L1:EIF4H:EIF4EBP1:RPL8:FTSJ1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CYTOPLASMIC_TRANSLATION
GO_TELOMERE_ORGANIZATION	104	35	3.47093074773e-08	1.09978919978e-06	DNA2:DCLRE1A:POLA2:POLD3:MRE11A:PRIM1:RFC5:POLE:BRCA2:POLE2:ACD:SMG6:RAD51D:RAD51C:ERCC1:SMC6:XRCC5:PCNA:PARP3:RFC4:RFC1:GAR1:FBXO4:HIST1H3F:HIST1H4I:HIST1H3I:HIST1H3J:PRIM2:POLD2:RFC2:POT1:PINX1:WRN:POLA1:DKC1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_TELOMERE_ORGANIZATION
GO_SISTER_CHROMATID_SEGREGATION	175	50	4.23569618554e-08	1.32412802879e-06	APITD1:ITGB3BP:KIF14:NSL1:CENPF:NUP133:NUP98:CKAP5:NUP160:INCENP:MRE11A:CEP57:ZW10:NCAPD3:PHB2:DDX11:NUP107:KNTC1:PIBF1:CHAMP1:REC8:CASC5:ZWILCH:GSG2:MIS12:TOP2A:RAD51C:SKA2:SEH1L:AKAP8:PPP2R1A:XPO1:SGOL2:DIS3L2:MAPRE1:SGOL1:CHMP2B:SMC4:MAD2L1:CENPU:CENPH:SPDL1:CEP57L1:NUP43:PINX1:DSCC1:SMC2:SMC1A:ERCC6L:HDAC8	http://www.broadinstitute.org/gsea/msigdb/cards/GO_SISTER_CHROMATID_SEGREGATION
GO_TRICARBOXYLIC_ACID_METABOLIC_PROCESS	37	18	4.23864247268e-08	1.32412802879e-06	SDHC:FH:DHTKD1:DLAT:SDHD:SDHD:SUCLA2:IDH3A:ACLY:MDH1:SUCLG1:IDH1:PDHB:SUCLG2:NNT:MDH2:DLD:ACO1:PDHA1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_TRICARBOXYLIC_ACID_METABOLIC_PROCESS
GO_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	96	33	4.3301831311e-08	1.34326520067e-06	TCEB3:TAF1A:ELP4:SSRP1:POLR2G:GTF2H3:GTF2F2:SUPT16H:MNAT1:POLR2C:ELP2:ERCC2:CD3EAP:TAF1B:POLR1A:POLR1B:ERCC3:POLR2D:POLR2F:POLR2H:NCBP2:GTF2H2:TAF11:POLR1C:GTF2H5:TWISTNB:ELP3:TAF2:POLR1E:NCBP1:IKBKAP:NELFB:TAF9B	http://www.broadinstitute.org/gsea/msigdb/cards/GO_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION
GO_TRNA_TRANSPORT	34	17	5.20299251118e-08	1.60281074858e-06	NDC1:NUP133:NUP98:NUP160:AAAS:NUP107:RAN:NUP93:SEH1L:NUP35:NUP210:NUP54:NUP155:NUP43:NUPL2:NUP205:NUP188	http://www.broadinstitute.org/gsea/msigdb/cards/GO_TRNA_TRANSPORT
GO_PROTEIN_TARGETING_TO_MITOCHONDRION	52	22	5.93596521591e-08	1.81599597916e-06	TOMM40L:TIMM10B:TIMM10B:AIP:MIPEP:TIMM9:HSP90AA1:AFG3L2:TIMM21:TOMM40:MTX2:MFF:MTERFD2:TOMM34:BID:TOMM22:SAMM50:TRNT1:CHCHD4:DNAJC19:HSPA4:TOMM7:SLC25A6	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PROTEIN_TARGETING_TO_MITOCHONDRION
GO_CATABOLIC_PROCESS	1750	310	6.19944510036e-08	1.88361222364e-06	DFFB:ACOT7:ENO1:DFFA:EXOSC10:MTOR:FBXO6:MRTO4:PAFAH2:TXLNA:PPT1:ZMPSTE24:RIMS3:MUTYH:AKR1A1:CPT2:YIPF1:OMA1:ATG4C:ACADM:ABCD3:RBM8A:GBA:FCGR3B:KLHL20:UCHL5:KIF14:CTSE:DTL:PFKP:AKR1C3:FBXO18:DHTKD1:NUDT5:PHYH:PRPF18:MTPAP:CUL2:UBE2D1:HERC4:DNA2:SUPV3L1:IDE:PGAM1:CACUL1:PRDX3:BNIP3:ECHS1:SMPD1:RPL27A:ARNTL:FANCF:DAK:ASRGL1:POLR2G:PLCB3:LRP5:CPT1A:ANAPC15:RPS3:MTMR2:USP28:DCPS:ACAD8:GAPDH:TPI1:DERA:RPS26:RNF41:PAN2:UBE2N:SNRPF:UNG:ANAPC7:FBXO21:RPLP0:ANAPC5:RNF34:CRYL1:RNF6:HMGB1:EXOSC8:NUDT15:TRIM13:RNASEH2B:CLN5:GGACT:RPS29:DDHD1:ACOT4:ALDH6A1:AREL1:GALC:PPP2R5C:AKT1:IVD:UBR1:ADAL:PATL2:SORD:DUT:USP8:USP3:RPLP1:HEXA:ADPGK:PSMA4:RPS17:RPS17L:PDE8A:UBE2I:NTHL1:ECI1:RNPS1:HMOX2:PARN:BFAR:USP31:QPRT:DCTPP1:LONP2:NUP93:GOT2:EDC4:HPR:RFWD3:GCSH:USP10:FBXO31:RPL13:SMG6:ENO3:DERL2:RPL26:USP43:NT5M:SHMT1:RPL23A:NAGLU:PSME3:RPL27:NME1-NME2:RNF43:SMG8:USP32:PSMC5:AFMID:GAA:USP14:ENOSF1:SNRPD1:RPL17:RPL36:KHSRP:FBXL12:MAN2B1:NUDT19:GPI:ECH1:RPS16:RPS19:PAFAH1B3:LIPE:RPL18:BCAT2:PPP2R1A:RPS9:RPS5:RNASEH1:IAH1:NBAS:UBXN2A:HADHB:RBKS:PNPT1:PEX13:MDH1:MCEE:KRCC1:LYG2:POLR2D:RPE:CPS1:RPL37A:USP37:FBXO36:DIS3L2:ABHD12:AHCY:EDEM2:PLCG1:ADA:CHAF1B:UBE2G2:RANBP1:UBE2L3:CHEK2:FOXRED2:TST:H1F0:APOBEC3G:RPL3:SLC25A17:ATG7:RPL32:LSM3:NGLY1:GLB1:MLH1:XYLB:RPSA:EXOSC7:USP4:AMT:UBA7:HYAL2:RPL29:PCNP:MBD4:RNF7:GK5:GYG1:PLD1:MCCC1:NCBP2:BDH1:TMEM129:RNF4:MAN2B2:ACOX3:QDPR:ANAPC4:PGM2:LNX1:SRD5A3:PPAT:UBA6:HERC6:ADH5:HADH:RPL34:PLA2G12A:MAD2L1:EXOSC9:ANAPC10:LSM6:CASP3:SKP2:OXCT1:FBXO4:SKIV2L2:ERCC8:RPS23:NUDT12:HSD17B4:HINT1:ETF1:PCYOX1L:RNF145:RPL26L1:FAF2:PHYKPL:ECI2:SLC35B3:NHLRC1:RNF8:MRPS10:CUL7:CUL9:DNPH1:DDO:PEX3:FUCA2:TOMM7:HIBADH:LSM5:BLVRA:GUSB:PON2:PSMC2:DLD:CUL1:CDK5:UBE3C:FBXO25:ENTPD4:DDHD2:PEX2:POP1:TATDN1:NDUFB9:RPL8:MTAP:ALDH1B1:OGN:FANCC:NCBP1:PSMB7:RPL35:SLC27A4:EXOSC2:MRPS2:INPP5E:PNPLA4:FUNDC1:UBA1:USP11:PGK1:UPF3B:AIFM1:HPRT1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CATABOLIC_PROCESS
GO_PROTEIN_LOCALIZATION	1792	316	7.24794248279e-08	2.18720223494e-06	DVL1:ICMT:PEX14:CDC42:PPT1:IPO13:NASP:EPS15:NDC1:ATG4C:PIGK:SSX2IP:VPS45:SCAMP3:SSR2:PEX19:TOMM40L:BLZF1:KLHL20:DHX9:KIF14:IPO9:RABIF:EIF2D:CENPF:SRP9:NUP133:COG2:AKR1C3:GDI2:SEC61A2:TSPAN14:KIF20B:EXOC6:HPS6:ARL3:GPAM:SEC23IP:HRAS:AP2A2:NUP98:PGAP2:RHOG:TIMM10B:TIMM10B:RPL27A:ARNTL:UEVLD:NUP160:ARL2:POLA2:CORO1B:AIP:SPCS2:RPS3:CEP57:ZW10:IFT46:FKBP4:PHB2:C2CD5:ASUN:DNM1L:ITGB7:AAAS:CD63:RPS26:NABP2:NUP107:NEDD1:ARL1:CCDC53:VPS29:ERP29:RPLP0:RAN:MIPEP:HMGB1:BRCA2:DNAJC15:KPNA3:PIBF1:GRTP1:CHAMP1:OXA1L:IPO4:SCFD1:SNX6:RPS29:EXOC5:AP5M1:TIMM9:IFT43:TTC8:HSP90AA1:AKT1:APBA2:SRP14:CASC5:VPS18:CDAN1:PDIA3:TLN2:RAB8B:SNX1:RPLP1:SNUPN:TMED3:MESDC2:RPS17:RPS17L:VPS33B:LMF1:IFT140:TSC2:NAGPA:EMP2:NUBP1:COG7:CCDC101:TBC1D10B:LONP2:NUP93:ACD:NUTF2:COG8:RP11-343C2.12:DDX19A:RPL13:VPS53:YWHAE:SGSM2:GSG2:RABEP1:DERL2:MIS12:KIAA0753:ACAP1:RPL26:STX8:RPL23A:FLOT2:AP2B1:PIGW:RPL27:NSF:EXOC7:VAPA:AFG3L2:SEH1L:RPL17:TIMM21:SCAMP4:RPL36:DNM2:AKAP8:RINL:RPS16:RPS19:TOMM40:RPL18:RPS9:RPS5:ITGB1BP1:YWHAQ:NBAS:DDX1:SUPT7L:LTBP1:MCFD2:TTC7A:PEX13:XPO1:COMMD1:TIA1:VAMP8:CCDC93:ERCC3:SSB:MTX2:ITGA4:NUP35:SUMO1:NOP58:RPL37A:MFF:AGAP1:MTERFD2:SNX5:SEC23B:MAPRE1:CEP250:YWHAB:TOMM34:CSE1L:DSCR3:WRB:BID:CLTCL1:RANBP1:RAB36:MYH9:IFT27:RAC2:TOMM22:RPL3:SYNGR1:ARFGAP3:SAMM50:MLC1:RABL2B:TRNT1:ATG7:RPL32:NUP210:CHCHD4:GORASP1:RPSA:ZDHHC3:USP4:DAG1:PARP3:RPL29:TWF2:CHMP2B:STXBP5L:CCDC14:SNX4:IFT122:SRPRB:SERP1:SSR3:DNAJC19:LSG1:TMEM129:TBC1D14:RAB28:SCFD2:SDAD1:NUP54:RPL34:BBS7:PLRG1:GLRB:PPID:PDCD6:EXOC3:NUP155:IPO11:RPS23:ANKRD32:AP3S1:PHAX:HSPA4:SPDL1:RANBP17:RPL26L1:FAF2:TBC1D9B:EXOC2:CUTA:XPO5:TMEM30A:LCA5:SNX14:TBC1D32:PEX3:NUP43:SNX9:DYNLT1:EZR:TCP1:KDELR2:TOMM7:FAM126A:NUPL2:VPS41:YKT6:TMED4:SRI:AZGP1:RINT1:BCAP29:POT1:TNPO3:CEP41:EXOC4:NUP205:TTC26:PDIA4:CDK5:AGAP3:RHEB:PINX1:RAB11FIP1:BAG4:AP3M2:PEX2:MTBP:KIAA0196:EFR3A:TSNARE1:SCRIB:RPL8:RANBP6:RRAGA:TBC1D2:DENND1A:RPL35:GOLGA1:STXBP1:NUP188:ABL1:RABL6:SLC25A6:CCDC22:PDZD11:SYTL4:NXT2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PROTEIN_LOCALIZATION
GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	858	169	8.57122849294e-08	2.56905199964e-06	FBXO6:CDC42:FAM76A:NDC1:PIAS3:RUSC1:KLHL20:RNF2:UCHL5:DTL:PARP1:NUP133:FBXO18:CUL2:UBE2D1:HERC4:CACUL1:NSMCE4A:FAM175B:NUP98:TRIM68:TRIM5:EIF3F:FANCF:NUP160:INCENP:PELI3:ANAPC15:USP28:RAD52:HDAC7:AAAS:RNF41:SHMT2:NUP107:UBE2N:SOCS2:EID3:ANAPC7:FBXO21:WSB2:ANAPC5:RNF34:RNF6:KBTBD6:KBTBD7:TRIM13:HNRNPC:RNF31:G2E3:SOCS4:DCAF4:AREL1:UBR7:AKT1:UBR1:USP8:USP3:PSMA4:BLM:UBE2I:BFAR:USP31:NSMCE1:NUP93:NAE1:RFWD3:USP10:FBXO31:USP43:WSB1:BLMH:RNF135:TOP2A:PSME3:BRCA1:RNF43:TRIM37:USP32:PSMC5:SUMO2:CBX8:USP14:SEH1L:RNF138:FBXL12:KLHL26:TRIM28:SMC6:FANCL:BCL11A:STAMBP:WDSUB1:NUP35:SUMO1:NOP58:BARD1:USP37:COPS7B:COPS8:DDRGK1:PCNA:RNF114:MOCS3:UBE2G2:SUMO3:UBE2L3:L3MBTL2:RAD18:ATG7:MKRN2:NUP210:USP4:UBA7:VPRBP:MITF:PCNP:ANAPC13:RNF7:HLTF:SENP5:TMEM129:RNF4:ANAPC4:DCUN1D4:LNX1:UBA6:NUP54:COPS4:HERC6:MAD2L1:ANAPC10:SKP2:NUP155:FBXO4:ERCC8:XRCC4:MED7:RNF145:NHLRC1:RNF8:CUL7:CUL9:UBE3D:CCNC:NUP43:NUPL2:UBE2D4:TRIM4:COPS6:PSMC2:CBLL1:NUP205:CUL1:UBE3C:FBXO25:WRN:RNF170:FBXO43:FBXL6:KLHL9:FBXW2:PSMB7:NUP188:RNF208:UBA1:USP11:SMC1A:BRCC3	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL
GO_RESPONSE_TO_IONIZING_RADIATION	145	43	9.76963271713e-08	2.9085966935e-06	INTS3:INTS7:MGMT:CYP2R1:TMEM109:CCND1:USP28:RAD51AP1:NABP2:BRCA2:TRIM13:LIG4:RAD51B:POLG:TICRR:BLM:RFWD3:RAD51D:BRCA1:RAD51C:GRB2:DNMT1:DNM2:ERCC1:MSH2:NABP1:XRCC5:CHEK2:DMC1:CASP3:RAD1:PRKAA1:ERCC8:XRCC4:RNF8:GTF2H5:FIGNL1:XRCC2:PAXIP1:WRN:MYC:INIP:BRCC3	http://www.broadinstitute.org/gsea/msigdb/cards/GO_RESPONSE_TO_IONIZING_RADIATION
GO_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	17	11	1.12803614975e-07	3.33597890686e-06	OMA1:TIMM9:AFG3L2:IMMT:SAMM50:CHCHD6:OPA1:LETM1:CHCHD3:APOO:TAZ	http://www.broadinstitute.org/gsea/msigdb/cards/GO_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION
GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_INCISION	39	18	1.26152439805e-07	3.70604121175e-06	CHD1L:PARP1:POLD3:RFC5:GTF2H3:FAN1:NTHL1:ERCC2:ERCC1:ERCC3:PCNA:RFC4:RFC1:GTF2H2:POLK:GTF2H5:POLD2:RFC2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_INCISION
GO_POSTREPLICATION_REPAIR	54	22	1.39138630759e-07	4.06065109241e-06	DTL:SPRTN:POLD3:UBE2N:RFC5:POLE2:NSMCE1:USP10:USP43:BRCA1:MSH2:WDR33:PCNA:RAD18:UBA7:HLTF:RFC4:RFC1:PRIMPOL:POLK:POLD2:RFC2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSTREPLICATION_REPAIR
GO_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	437	97	1.73946375404e-07	5.0433079823e-06	FAM213B:ACOT7:ENO1:PGD:PLOD1:MECR:MMACHC:AKR1A1:ACADM:ABCD3:PMVK:GBA:ALDH9A1:DEGS1:ADCK3:ARV1:IDI1:AKR1C3:ALDH18A1:PGAM1:SCD:CYP2R1:APIP:FADS2:FADS1:DHCR7:LIPT2:AASDHPPT:DPAGT1:NDUFA9:GAPDH:TPI1:SHMT2:MMAB:COQ5:EIF2B1:SUCLA2:MTHFD1:SORD:PTPLAD1:PGP:COQ7:ACSM1:GOT2:SRR:ENO3:PEMT:SHMT1:ACLY:BRCA1:FASN:ACAA2:GAMT:MRI1:TECR:ISYNA1:GPI:BCAT2:SLC27A5:ADI1:CAD:MDH1:UGP2:INSIG2:CPS1:ATIC:PECR:ACSL3:ACSS1:NANP:AHCY:GART:SLC25A1:TKT:PCYT1A:BDH1:ENOPH1:MGST2:CBR4:PRKAA1:HMGCR:DHFR:HSD17B4:HSD17B8:ELOVL5:PDSS2:PSPH:MDH2:SLC25A13:AGPAT6:RDH10:SQLE:ACER2:MTAP:SPTLC1:PGK1:PRPS1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS
GO_CELLULAR_ALDEHYDE_METABOLIC_PROCESS	84	29	2.1473043854e-07	6.18535211275e-06	PGD:AKR7A3:AKR7A2:AKR1A1:ALDH9A1:AKR1C3:DHTKD1:PDHX:DAK:LIPT2:DLAT:TPI1:DERA:GCSH:PGLS:GPI:IDH1:RPE:AMT:TKT:PDHB:PGM2:ADH5:GLO1:DDO:DLD:RDH10:GRHPR:PDHA1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CELLULAR_ALDEHYDE_METABOLIC_PROCESS
GO_PEPTIDYL_AMINO_ACID_MODIFICATION	828	162	2.44747441458e-07	7.00451387295e-06	MTOR:PLOD1:ATP13A2:DDOST:FAM76A:CLSPN:MEAF6:PPIE:PPIH:DPH2:MAST2:NDC1:ST6GALNAC3:CDC7:DPH5:PRMT6:WDR77:PIAS3:SETDB1:TADA1:RNF2:PARP1:NUP133:SUV39H2:PPIF:LDB1:PRDX3:NSMCE4A:METTL10:SIRT3:NUP98:ELP4:AGBL2:NUP160:INCENP:TAF6L:RPS6KA4:ADRBK1:STT3A:CHEK1:RAD52:FKBP4:DYRK4:GAPDH:HDAC7:KANSL2:AAAS:CDK2:NUP107:YEATS4:METAP2:EID3:NAA25:SETD8:N6AMT2:BRCA2:ALG5:PIBF1:HNRNPC:FKBP3:VRK1:HSP90AA1:AKT1:CSK:WDR61:BLM:UBE2I:NSMCE1:CCDC101:OGFOD1:NUP93:PRMT7:GSG2:MAPK7:TADA2A:TOP2A:BRCA1:NMT1:NME1-NME2:SUMO2:CBX8:SEH1L:TMX3:CSNK1G2:INSR:PKN1:PRMT1:TRIM28:SMC6:CAD:SUPT7L:DPY30:MCFD2:VRK2:BCL11A:POLE4:HAT1:METAP1D:NUP35:WDR75:SUMO1:NOP58:METTL21A:TTLL4:ING5:FKBP1A:PCNA:NAA20:RPN2:MOCS3:UBE2G2:SUMO3:PRMT2:CHEK2:L3MBTL2:BRD1:NUP210:VPRBP:MITF:RUVBL1:RPN1:ACTL6A:SENP5:FGFR3:WHSC1:NUP54:METAP1:ADH5:OSTC:JADE1:NAA15:PPID:NUP155:PRKAA1:XRCC4:SIRT5:STK38:PPIL1:PPIL4:NUP43:NUPL2:PPIA:EPHB4:CEP41:NUP205:CDK5:GALNT11:PAXIP1:ELP3:WRN:ASH2L:PTK2:POLE3:PKN3:NUP188:ABL1:WDR5:MSL3:PDK3:SUV39H1:SMC1A:MAGT1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PEPTIDYL_AMINO_ACID_MODIFICATION
GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	76	27	2.56528199118e-07	7.24814707826e-06	NDUFS5:NDUFS3:COA4:NDUFC2:TMEM126B:NDUFA9:NDUFA12:OXA1L:NDUFAF1:TIMM21:NDUFAF7:NDUFS1:BCS1L:NDUFAF5:SAMM50:TIMMDC1:NDUFB4:NDUFB5:NDUFS4:NDUFAF2:NDUFAF4:COA1:NDUFB2:NDUFAF6:NDUFB9:AIFM1:TAZ	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY
GO_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	76	27	2.56528199118e-07	7.24814707826e-06	MTOR:CTPS1:UCK2:NME7:SLC19A2:UNG:ALDH6A1:DUT:NME4:NTHL1:NT5M:SHMT1:NME1:NME1-NME2:TYMS:CAD:CPS1:APOBEC3G:UMPS:MBD4:DCTD:ENTPD4:AK3:UCK1:HDHD1:UPRT:PRPS1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS
