GeneSet	N_genes	N_overlap	p	adjP	genes	link
GO_MITOTIC_SISTER_CHROMATID_SEGREGATION	91	35	1.48493951789e-14	2.24497282454e-12	CDCA8:KIF2C:PSRC1:NEK2:ZWINT:BUB3:KIF18A:CDCA5:NCAPD2:RACGAP1:ESPL1:DLGAP5:KNSTRN:NUSAP1:KIF23:PRC1:PLK1:KIF22:KATNB1:VPS4A:AURKB:SPAG5:KIF18B:CHMP6:NDC80:NCAPH:KLHL22:NAA50:NCAPG:CENPE:CCNB1:KIF4B:KIFC1:RRS1:KIF4A	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MITOTIC_SISTER_CHROMATID_SEGREGATION
GO_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	273	68	1.51824131506e-14	2.24497282454e-12	PARK7:MAD2L2:ATPIF1:PSMB2:CDC20:PCSK9:PSMA5:PSMB4:CDK1:BTRC:BUB3:PSMD13:PSMA1:PSMA1:PSMC3:USP5:ESPL1:CHFR:PCID2:PSMB5:PSME2:PSMC6:DLGAP5:PSMA3:XRCC3:BUB1B:FBXO22:AXIN1:STUB1:PLK1:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:PSMD12:ANAPC11:PSMG2:PSMA8:SGTA:PSMD8:PSMC4:APOE:HSPBP1:GEN1:BUB1:PSMD14:PSMD1:UBE2C:AURKA:PSMA7:KLHL22:PSMD6:LAMP3:CCNB1:SKP1:UQCC2:TTK:FBXO5:PSMB1:MAD1L1:PBK:UBE2V2:NSMCE2:VCP:PSMD5:ARAF:PSMD10:BCAP31	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS
GO_TRANSLATIONAL_TERMINATION	92	35	2.2197499098e-14	3.17639051609e-12	AURKAIP1:MRPL20:MRPL37:MRPS16:MRPL43:MRPL49:MRPL21:MTRF1:MRPL52:MRPS34:MRPL27:MRPS7:MRPL12:MRPL54:GADD45GIP1:MRPL34:MRPS12:MRPL33:MRPS9:MRPL44:N6AMT1:MRPL40:APEH:MRPS22:MRPL47:MRPS18C:MRPL36:MRPS36:MRPL22:MRPL2:MRPS18A:MRPL14:MRPL18:MRPL50:MRPL41	http://www.broadinstitute.org/gsea/msigdb/cards/GO_TRANSLATIONAL_TERMINATION
GO_CELLULAR_RESPIRATION	142	45	2.41738310665e-14	3.35109733159e-12	SDHB:NDUFS2:SDHAF2:COX8A:NDUFV1:NDUFS8:COX6A1:NFATC4:NDUFB1:ETFA:IDH2:NDUFB10:NDUFAB1:COQ9:POLG2:NDUFS7:NDUFB7:UQCRFS1:ETFB:COX7A2L:COX5B:CHCHD5:NDUFB3:NDUFA10:IDH3B:FASTKD5:ACO2:NDUFA6:SCO2:UQCRC1:NDUFC1:SDHA:NDUFS6:UQCRQ:TBRG4:NDUFA5:COX6C:CYC1:NDUFB6:NDUFA8:SLC25A25:NDUFB11:COX7B:NDUFA1:IDH3G	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CELLULAR_RESPIRATION
GO_REGULATION_OF_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	66	29	2.70102859988e-14	3.63083723305e-12	PARK7:PSMB2:PSMA5:PSMB4:PSMD13:PSMA1:PSMA1:PSMC3:SIRT4:PSMB5:PSME2:PSMC6:PSMA3:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:PSMD12:PSMA8:PSMD8:PSMC4:PSMD14:PSMD1:PSMA7:COMT:PSMD6:PSMB1:PSMD5:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_CELLULAR_AMINO_ACID_METABOLIC_PROCESS
GO_MITOCHONDRIAL_TRANSLATION	107	38	2.92013900829e-14	3.8099225414e-12	AURKAIP1:MRPL20:MRPL37:MRPS16:MRPL43:MRPL49:MRPL21:TSFM:MTRF1:MRPL52:MRPS34:TUFM:MRPL27:MRPS7:MRPL12:MRPL54:GADD45GIP1:MRPL34:MRPS12:MRPL33:MRPS9:MRPL44:MRPL40:MRPS22:MRPL47:MRPS18C:MRPL36:MRPS36:HARS:HARS2:MRPL22:MRPL2:MRPS18A:MRPL14:AARS2:MRPL18:MRPL50:MRPL41	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MITOCHONDRIAL_TRANSLATION
GO_CELLULAR_MACROMOLECULAR_COMPLEX_ASSEMBLY	711	130	3.81535963431e-14	4.8356958108e-12	MRPL20:EIF3I:PRPF3:NDUFS2:CENPL:SNAP47:TUBGCP2:PSMD13:GTF2H1:IMMP1L:DDB2:CELF1:NDUFV1:NDUFS8:TCIRG1:H2AFX:FOXRED1:VAMP1:STRAP:DDX23:COX14:TARBP2:CCT2:POMP:PRMT5:SRP54:GEMIN2:NDUFB1:XRCC3:RAD51:OIP5:SNAP23:GTF2A2:EDC3:FAM103A1:AXIN1:NDUFB10:CORO7:NDUFAB1:CD2BP2:DDX28:COG4:CENPN:C1QBP:SCO1:ATPAF2:ERAL1:PSMD11:TUBG1:COA3:MRPS7:STRA13:GPS1:PSMG2:NDUFS7:SF3A2:LONP1:ECSIT:CALR:ASF1B:NDUFB7:MPV17L2:LSM4:SDHAF1:PSMD8:GEMIN7:PRPF31:CENPO:SNRPG:USP39:CHCHD5:NDUFB3:NDUFA10:SNRPB:MKKS:EIF6:UQCC1:UBE2C:PWP2:CDC45:CENPM:NDUFA6:RRP7A:SCO2:ARPC4:XPC:DHX30:NDUFAF3:RBM5:ZMYND10:MCM2:ACAD9:CENPE:NDUFC1:HMGB2:NDUFS6:CENPK:CDK7:SMN1:TBCA:HIST1H2BB:HIST1H3C:HIST1H4C:HIST1H4F:HIST1H3G:ABT1:PFDN6:DAXX:UQCC2:SNRPC:AARS2:CENPQ:CENPW:FBXO5:RPA3:NDUFA5:TMEM70:NDUFB6:CENPP:PSMD5:NDUFA8:SWI5:TRAF2:MID1IP1:NDUFB11:CENPI:PSMD10:NDUFA1:MCTS1:VBP1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CELLULAR_MACROMOLECULAR_COMPLEX_ASSEMBLY
GO_CELLULAR_RESPONSE_TO_STRESS	1550	234	4.20374473111e-14	5.17994767422e-12	UBE2J2:PARK7:MAD2L2:CASP9:ZBTB17:RPS6KA1:ATPIF1:ZCCHC17:EXO5:DMAP1:RAD54L:PCSK9:USP1:DCLRE1B:GLRX2:PHLDA3:UBE2T:RBBP5:MCM10:DCLRE1C:MASTL:CDK1:MMS19:ANKRD2:HIF1AN:BTRC:MKI67:PIDD:POLR2L:RRP8:GTF2H1:DDB2:PSMC3:TNKS1BP1:UBE2L6:FEN1:COX8A:OTUB1:CDCA5:MAP3K11:MUS81:RNF121:IL18BP:CLPB:CEP164:SLC37A4:H2AFX:HSPA8:FOXM1:RHNO1:ING4:COPS7A:SLC11A2:SMUG1:OS9:E2F7:PARPBP:TDG:SIRT4:TRIAP1:RFC3:NFATC4:PSMC6:EIF2S1:KIAA0247:SNW1:CINP:XRCC3:RAD51:TPM1:KIAA0101:PIF1:ULK3:NEIL1:FBXO22:MPG:PDIA2:AXIN1:STUB1:WDR24:PLK1:SLX1B:KIF22:PAGR1:PAGR1:TAOK2:INO80E:AARS:FANCA:MINK1:ACADVL:POLR2A:CTC1:COPS3:SREBF1:GOSR2:PNPO:POLG2:RECQL5:CDK3:SPHK1:ENDOV:NPLOC4:P4HB:PYCR1:STRA13:GPS1:INO80C:CXXC1:TXNL1:RNF126:POLR2E:MUM1:CREB3L3:SIRT6:LONP1:ALKBH7:CDC37:SWSAP1:RNASEH2A:CALR:DDX39A:LSM4:TMEM161A:POLR2I:PSMC4:APOE:LIG1:RUVBL2:PNKP:POLD1:GEN1:PREB:EIF2B4:CYP1B1:AUP1:HTRA2:MRPS9:PSMD14:RQCD1:UBE2F:SNRPB:AP5S1:HM13:ROMO1:ACTR5:AURKA:PCK1:RTEL1:CBS:UFD1L:CDC45:COMT:SDF2L1:DERL3:RNF185:TXN2:ATF4:XRCC6:TSPO:GTSE1:OGG1:FANCD2:XPC:CNOT10:CSPG5:TREX1:NPRL2:SEC61A1:PIK3R4:ECT2:POLN:SPATA18:CCNA2:HMGB2:TRIP13:ZNF622:CCNB1:CDK7:SKP1:CDC25C:CTNNA1:HDAC3:CNOT8:PTTG1:HIST1H4C:HIST1H4F:DAXX:BAK1:PPARD:POLH:SLC29A1:MAP3K7:ATG5:NUDT1:BRAT1:RPA3:DBNL:CCM2:SEC61G:ASNS:MCM7:EZH2:PHYHIP:TNFRSF10B:ESCO2:UBE2V2:COPS5:TCEB1:RAD54B:POLR2K:NSMCE2:SLC39A4:TONSL:RECQL4:APTX:VCP:FANCG:STOML2:CREB3:MELK:RMI1:IPPK:SEC61B:SWI5:ASS1:TRAF2:MAN1B1:FANCB:APEX2:MORF4L2:MCTS1:TREX2:IRAK1:G6PD	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CELLULAR_RESPONSE_TO_STRESS
GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	195	54	5.50974459607e-14	6.60573703464e-12	PSMB2:CDC20:BCL10:PSMA5:PSMB4:MASTL:CDK1:BTRC:BUB3:PSMD13:PSMA1:PSMA1:PSMC3:DCUN1D5:CHFR:NDFIP2:PSMB5:PSME2:PSMC6:PSMA3:BUB1B:FBXO22:AXIN1:STUB1:DNAJA3:PLK1:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:PSMD12:SPHK1:ANAPC11:STRA13:PSMA8:PIN1:PSMD8:PSMC4:HSPBP1:PSMD14:PSMD1:UBE2C:PSMA7:PSMD6:CCNB1:SKP1:NDFIP1:TBC1D7:FBXO5:PSMB1:AIMP2:VCP:PSMD5:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL
GO_MACROMOLECULAR_COMPLEX_ASSEMBLY	1378	213	5.86062524198e-14	6.69577463292e-12	NOC2L:MRPL20:ATPIF1:EIF3I:BCL10:CAPZA1:PRPF3:CCT3:NDUFS2:CENPL:KLHL12:RBBP5:NEK2:SNAP47:CDK1:MICU1:TUBGCP2:PSMD13:TSPAN4:RRM1:TRIM21:GTF2H1:IMMP1L:DDB2:CELF1:FERMT3:NDUFV1:NDUFS8:TCIRG1:ACAT1:PPP2R1B:TRAPPC4:H2AFX:FOXRED1:VAMP1:STRAP:DDX23:RACGAP1:COX14:TARBP2:CCT2:PRKAB1:TMEM120B:POMP:PRMT5:HAUS4:SRP54:GEMIN2:TRAPPC6B:NDUFB1:XRCC3:RAD51:GCHFR:OIP5:SNAP23:GTF2A2:KIF23:EDC3:FAM103A1:AXIN1:NDUFB10:CORO7:NDUFAB1:ALDOA:CD2BP2:TRADD:DDX28:COG4:CENPN:TRAPPC2L:FANCA:C1QBP:DVL2:AURKB:SCO1:ATPAF2:TNFAIP1:ERAL1:PSMD11:MED24:TUBG1:COA3:GOSR2:MRPS7:TK1:BIRC5:CHMP6:STRA13:DCXR:GPS1:PSMG2:NDUFS7:SF3A2:LONP1:CLPP:ECSIT:CALR:ASF1B:NDUFB7:HAUS8:MPV17L2:LSM4:SDHAF1:PSMD8:SHKBP1:APOE:APOC1:GEMIN7:NUP62:PRPF31:PPP6R1:RRM2:CENPO:PREB:SNRPG:ADD2:USP39:CHCHD5:NDUFB3:ATG16L1:NDUFA10:SNRPB:MKKS:HM13:TPX2:EIF6:UQCC1:NFS1:MYBL2:UBE2C:AURKA:PWP2:PFKL:CDC45:P2RX6:IL2RB:XRCC6:CENPM:NDUFA6:RRP7A:SCO2:ARPC4:RAF1:XPC:HACL1:DHX30:NDUFAF3:RBM5:ZMYND10:KCTD6:MCM2:ACAD9:ECT2:HES1:CENPE:NDUFC1:HMGB2:NDUFS6:CENPK:CCNB1:CDK7:SMN1:TBCA:SAR1B:CTNNA1:HDAC3:KIF4B:GMNN:HIST1H2BB:HIST1H3C:HIST1H4C:HIST1H4F:HIST1H3G:ABT1:TRIM27:PFDN6:DAXX:KIFC1:UQCC2:SNRPC:AARS2:CENPQ:ME1:CENPW:FBXO5:RPA3:DBNL:ASL:CAPZA2:NDUFA5:TMEM70:DECR1:GPAA1:NDUFB6:VCP:STOML2:CENPP:PSMD5:NDUFA8:TOR2A:SWI5:TRAF2:MID1IP1:NDUFB11:HSD17B10:KIF4A:CENPI:PSMD10:NDUFA1:MCTS1:HAUS7:IRAK1:VBP1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MACROMOLECULAR_COMPLEX_ASSEMBLY
GO_REGULATION_OF_MITOTIC_CELL_CYCLE	467	96	5.88672702173e-14	6.69577463292e-12	AURKAIP1:MAD2L2:CEP85:PSMB2:CDC20:PSRC1:PSMA5:PSMB4:PRCC:NEK2:ZWINT:CDK1:BTRC:GBF1:BUB3:PSMD13:PIDD:PSMA1:PSMA1:PSMC3:TNKS1BP1:CDCA5:ESPL1:CDK4:E2F7:TRIAP1:CHFR:BORA:PCID2:PRMT5:PSMB5:PSME2:PSMC6:DLGAP5:PSMA3:XRCC3:BUB1B:NUSAP1:E4F1:PKMYT1:PLK1:PSMB10:PSMD7:CDK10:CTC1:PSMD11:PSMB3:PSMD3:PSMD12:SPHK1:BIRC5:ANAPC11:PSMG2:PSMA8:PIN1:PSMD8:PSMC4:SAE1:GEN1:BUB1:PSMD14:RQCD1:PSMD1:CDC25B:TPX2:UBE2C:AURKA:PSMA7:BTG3:CDC45:KLHL22:PDXP:GTSE1:XPC:CNOT10:PSMD6:HES1:MAEA:EIF4E:CENPE:CCNA2:CCNB1:SKP1:CDC25C:PDGFRB:CNOT8:PTTG1:TTK:FBXO5:PSMB1:MAD1L1:RPA3:ASNS:EZH2:NSMCE2:PSMD5:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_MITOTIC_CELL_CYCLE
GO_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	279	67	1.56284286774e-13	1.73319274032e-11	PARK7:MAD2L2:PSMB2:CDC20:BCL10:PSMA5:PSMB4:MASTL:CDK1:BTRC:BUB3:PSMD13:TRIM21:PSMA1:PSMA1:PRMT3:PSMC3:OTUB1:DCUN1D5:CHFR:NDFIP2:PCID2:PSMB5:PSME2:PSMC6:PSMA3:XRCC3:BUB1B:FBXO22:AXIN1:STUB1:DNAJA3:PLK1:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:PSMD12:SPHK1:ANAPC11:STRA13:PSMA8:PIN1:PSMD8:PSMC4:HSPBP1:GEN1:PSMD14:PSMD1:UBE2C:PSMA7:TSPO:PSMD6:CCNB1:SKP1:NDFIP1:TBC1D7:DAXX:ATG5:FBXO5:PSMB1:AIMP2:PARP10:VCP:PSMD5:GNL3L:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL
GO_RNA_PROCESSING	822	142	2.7269518956e-13	2.950428929e-11	PUSL1:DNAJC8:SNRNP40:ZBTB8OS:SNIP1:MAGOH:SF3B4:PRPF3:SCNM1:CHTOP:RPP38:HNRNPF:EXOSC1:POLR2L:RRP8:GTF2H1:CELF1:TUT1:INTS5:TRPT1:FAU:BUD13:HSPA8:NOP2:EMG1:MAGOHB:STRAP:DDX23:TARBP2:DDX54:ARL6IP4:SNRNP35:NOC4L:RBM23:PRMT5:NGDN:GEMIN2:SNW1:TRMT61A:NOP10:RPUSD2:LCMT2:IMP3:FAM103A1:SNRNP25:RPUSD1:TBL3:THOC6:CD2BP2:DUS2:AARS:CMTR2:ADAT1:CTU2:RNMTL1:C1QBP:POLR2A:ELAC2:MRM1:DDX5:JMJD6:EIF4A3:WDR18:POLR2E:SF3A2:LSM7:CACTIN:DUS3L:GTF2F1:RPS28:UBL5:RAVER1:QTRT1:WDR83:TRMT1:DDX39A:CHERP:GTPBP3:LSM4:DDX49:SUGP1:POLR2I:EXOSC5:GEMIN7:PRPF31:SNRNP27:SNRPG:USP39:MRPS9:MRPL44:SNRPB:FASTKD5:EIF6:DDX27:RPS21:WDR4:RRP1:PWP2:TRMT2A:PES1:RTCB:PHF5A:NHP2L1:RRP7A:POLDIP3:TRMU:DHX30:RBM5:CDK7:SMN1:WDR55:THOC3:NHP2:ABT1:SNRPC:CMTR1:BYSL:AARS2:SF3B5:WTAP:INTS1:DDX56:NSUN5:WBSCR22:PTCD1:SRRT:ERI1:RRS1:POLR2K:PUF60:EXOSC4:BOP1:NOL6:EXOSC3:HNRNPK:URM1:RBM10:PQBP1:HSD17B10:PIN4:HNRNPH2:LAGE3	http://www.broadinstitute.org/gsea/msigdb/cards/GO_RNA_PROCESSING
GO_CHROMOSOME_ORGANIZATION	982	162	3.29724416704e-13	3.4825178869e-11	NOC2L:NUDC:TAF12:CDCA8:CDC20:DMAP1:KIF2C:RAD54L:DR1:PSRC1:DCLRE1B:VPS72:NUF2:CENPL:RBBP5:NEK2:DCLRE1C:ZWINT:CDK1:BUB3:RRP8:GTF2H1:PRMT3:KIF18A:DDB2:TNKS1BP1:FEN1:CDCA5:BRMS1:H2AFX:NCAPD2:ING4:COPS7A:RACGAP1:ESPL1:ACTR6:NUP37:TDG:SIRT4:RFC3:ING1:PRMT5:TINF2:DLGAP5:XRCC3:NOP10:BUB1B:KNSTRN:RAD51:OIP5:NUSAP1:PIF1:KIF23:PRC1:PLK1:KDM8:SLX1B:KIF22:KATNB1:VPS4A:CENPN:WRAP53:AURKB:CTC1:COPS3:SPAG5:MED24:KIF18B:NUP85:RECQL5:JMJD6:BIRC5:CHMP6:STRA13:GPS1:NDC80:INO80C:MBD1:CXXC1:SKA1:MUM1:MBD3:DOT1L:SIRT6:SPC24:ASF1B:TSSK6:LIG1:RUVBL2:POLD1:SUV420H2:ZNF304:CENPO:PCGF1:NCAPH:BUB1:SPC25:ITPA:DSN1:AURKA:RAE1:SS18L1:RTEL1:CDC45:KLHL22:TOP3B:MCM5:CBX6:RANGAP1:XRCC6:CENPM:NCAPH2:TADA3:FANCD2:HDAC11:XPC:SFMBT1:NAA50:MCM2:CTBP1:NCAPG:CENPE:HMGB2:TRIP13:PELO:CENPK:CCNB1:SKP1:HDAC3:KIF4B:PTTG1:NHP2:HIST1H2BB:HIST1H3C:HIST1H4C:HIST1H4F:HIST1H3G:DAXX:KIFC1:CENPQ:MAP3K7:CENPW:SUN1:MAD1L1:RPA3:WBSCR22:MCM7:LRWD1:EZH2:NCAPG2:RRS1:COPS5:RAD54B:NSMCE2:RECQL4:CENPP:GFI1B:KIF4A:CENPI:MORF4L2:NAA10:HCFC1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CHROMOSOME_ORGANIZATION
GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	76	30	3.73262662918e-13	3.85068179699e-11	NDUFS2:IMMP1L:NDUFV1:NDUFS8:FOXRED1:COX14:NDUFB1:NDUFB10:NDUFAB1:COA3:NDUFS7:ECSIT:NDUFB7:SDHAF1:CHCHD5:NDUFB3:NDUFA10:UQCC1:NDUFA6:NDUFAF3:ACAD9:NDUFC1:NDUFS6:UQCC2:AARS2:NDUFA5:NDUFB6:NDUFA8:NDUFB11:NDUFA1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY
GO_NCRNA_METABOLIC_PROCESS	528	102	6.26126790638e-13	6.31249646198e-11	PUSL1:ZBTB8OS:YARS:TAF13:RPP38:EXOSC1:POLR2L:RRP8:TUT1:INTS5:TRPT1:FAU:NOP2:EMG1:TARBP2:MARS:NOC4L:NGDN:WARS:TRMT61A:NOP10:RPUSD2:LCMT2:GTF2A2:IMP3:RPUSD1:TBL3:DUS2:AARS:ADAT1:CTU2:RNMTL1:POLR2A:ELAC2:MRM1:AARSD1:POLG2:EIF4A3:NARS:WDR18:POLR2E:DUS3L:GTF2F1:SNAPC2:RPS28:QTRT1:FARSA:TRMT1:GTPBP3:DDX49:POLR2I:SARS2:EXOSC5:MRPS9:MRPL44:EIF6:RPRD1B:DDX27:RPS21:WDR4:RRP1:PWP2:PES1:RTCB:NHP2L1:RRP7A:TRMU:DALRD3:GTF2E1:NUDT16:SEPSECS:TARS:CDK7:WDR55:HARS:HARS2:NHP2:ABT1:BYSL:AARS2:INTS1:AIMP2:GARS:DDX56:NSUN5:WBSCR22:PTCD1:TAF6:SRRT:ERI1:RRS1:POLR2K:EXOSC4:BOP1:NOL6:EXOSC3:IARS:URM1:GTF3C5:HSD17B10:PIN4:LAGE3	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NCRNA_METABOLIC_PROCESS
GO_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	321	72	8.22161653917e-13	8.10468688172e-11	MAD2L2:PSMB2:CDC20:PSMA5:PSMB4:CDK1:BTRC:BUB3:PSMD13:PIDD:PSMA1:PSMA1:PSMC3:TNKS1BP1:CDCA5:ESPL1:CDK4:E2F7:TRIAP1:PCID2:PSMB5:PSME2:PSMC6:DLGAP5:PSMA3:XRCC3:BUB1B:PLK1:PAGR1:PAGR1:PSMB10:PSMD7:CDK10:CTC1:PSMD11:PSMB3:PSMD3:PSMD12:BIRC5:ANAPC11:PSMG2:PSMA8:PSMD8:PSMC4:ATF5:GEN1:BUB1:PSMD14:RQCD1:PSMD1:UBE2C:AURKA:PSMA7:CDC45:KLHL22:SUSD2:GTSE1:XPC:CNOT10:PSMD6:CENPE:CCNA2:CCNB1:SKP1:CDC25C:CNOT8:TTK:FBXO5:PSMB1:MAD1L1:EZH2:NSMCE2:PSMD5:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION
GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	139	42	9.99018110068e-13	9.63400942666e-11	PARK7:MAD2L2:PSMB2:CDC20:PSMA5:PSMB4:CDK1:BUB3:PSMD13:TRIM21:PSMA1:PSMA1:PRMT3:PSMC3:OTUB1:PSMB5:PSME2:PSMC6:PSMA3:BUB1B:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:PSMD12:ANAPC11:PSMD8:PSMC4:PSMD14:PSMD1:UBE2C:PSMA7:TSPO:PSMD6:CCNB1:ATG5:FBXO5:PSMB1:PARP10:PSMD5:GNL3L:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL
GO_CELL_CYCLE_PHASE_TRANSITION	254	60	5.47600358898e-12	5.16841530228e-10	ORC1:IQGAP3:NEK2:MCM10:MASTL:ITGB1:CDK1:BTRC:FBXL15:CDCA5:CEP164:FOXM1:EPS8:DCTN2:CDK4:E2F7:DYNLL1:BORA:HAUS4:CDKN3:BUB1B:CCNB2:PKMYT1:PLK1:KDM8:ORC6:TUBG1:CDK3:BIRC5:AZI1:HAUS8:CCNE1:CALM3:RRM2:CALM2:ORC4:CDC25B:TPX2:UBE2C:AURKA:CDC45:MCM5:MCM2:EIF4E:CEP72:CCNB1:CDK7:SKP1:CDC25C:HMMR:FBXO5:FGFR1OP:RPA3:DBF4:MCM7:ORC5:CCNE2:DCTN3:MELK:HAUS7	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CELL_CYCLE_PHASE_TRANSITION
GO_OXIDATIVE_PHOSPHORYLATION	83	30	5.99386439392e-12	5.53932967738e-10	NDUFS2:SDHAF2:COX8A:NDUFV1:NDUFS8:COX6A1:NDUFB1:NDUFB10:NDUFAB1:COQ9:NDUFS7:NDUFB7:UQCRFS1:COX7A2L:COX5B:NDUFB3:NDUFA10:NDUFA6:UQCRC1:NDUFC1:NDUFS6:UQCRQ:NDUFA5:COX6C:CYC1:NDUFB6:NDUFA8:NDUFB11:COX7B:NDUFA1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_OXIDATIVE_PHOSPHORYLATION
GO_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS	88	31	6.35375713026e-12	5.75209523058e-10	PARK7:PSMB2:PSMA5:PSMB4:PSMD13:PSMA1:PSMA1:PSMC3:SIRT4:PSMB5:PSME2:PSMC6:PSMA3:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:PSMD12:PSMA8:LDLR:PSMD8:PSMC4:APOC1:PSMD14:PSMD1:PSMA7:COMT:PSMD6:PSMB1:PSMD5:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	65	26	7.33732472178e-12	6.39171566105e-10	PSMB2:PSMA5:PSMB4:PSMD13:PSMA1:PSMA1:PSMC3:PSMB5:PSME2:PSMC6:PSMA3:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:PSMD12:PSMA8:PSMD8:PSMC4:PSMD14:PSMD1:PSMA7:PSMD6:PSMB1:PSMD5:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I
GO_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	224	55	7.34845578705e-12	6.39171566105e-10	CMPK1:PKLR:NDUFS2:SDHAF2:COX8A:NDUFV1:NDUFS8:TCIRG1:ATP5L:HSPA8:ENO2:COX6A1:NDUFB1:NME3:NDUFB10:NDUFAB1:ALDOA:COQ9:ALDOC:ATP5H:GALK1:NDUFS7:NDUFB7:UQCRFS1:COX7A2L:DGUOK:COX5B:NDUFB3:NDUFA10:DTYMK:ITPA:NFS1:UCKL1:PFKL:NDUFA6:PFKFB4:UQCRC1:NUDT16:ATP5I:NDUFC1:NDUFS6:UQCRQ:NUDT1:NDUFA5:COX6C:CYC1:NDUFB6:VCP:STOML2:NDUFA8:SLC25A25:AK8:NDUFB11:COX7B:NDUFA1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS
