gene	baseMean	log2FoldChange	pvalue	padj
TMEM9B	4570.8	-2.3	2.131e-13	2.859e-12
ZNF512	410.7	2.3	2.642e-13	2.878e-12
CDK5	113.2	2.5	2.888e-13	2.950e-12
HILPDA	119.7	4.1	3.551e-13	2.965e-12
GHDC	64.5	3	2.745e-13	3.049e-12
VPS28	3826.8	-1.5	1.958e-13	3.050e-12
GTPBP4	1509.9	2.4	4.735e-13	3.118e-12
PAQR7	26	4.1	4.505e-13	3.121e-12
SDC4	598.4	3	2.964e-13	3.149e-12
TFAP4	19.6	3.5	4.752e-13	3.247e-12
NIT2	523.8	1.4	2.710e-13	3.248e-12
ZNF285	18.3	8.1	4.662e-13	3.263e-12
RPP40	154.3	4.4	3.981e-13	3.335e-12
FANCD2	1857.1	-0.9	4.787e-13	3.374e-12
TSPYL1	3495.7	-1.9	2.541e-13	3.380e-12
FAM83A	2221.9	-3.9	2.593e-13	3.446e-12
PEX3	230.4	2.7	4.132e-13	3.453e-12
STON2	426.1	2.6	2.935e-13	3.461e-12
EBNA1BP2	977.2	2.5	4.069e-13	3.483e-12
MIS18BP1	1326.5	-1.3	4.112e-13	3.517e-12
PLEKHM2	901.6	-1.4	3.196e-13	3.528e-12
ANP32A	799.7	1.7	3.455e-13	3.528e-12
SCFD2	205.4	3.6	2.669e-13	3.569e-12
KIF3C	31.5	4.8	3.391e-13	3.725e-12
BIN2	448.1	2.7	3.800e-13	3.743e-12
DNAJC19	585	1.3	3.894e-13	3.831e-12
SWAP70	302.7	3	3.621e-13	3.831e-12
DOK3	630.5	1.9	3.563e-13	3.918e-12
ANKRD44	75.3	3.8	3.831e-13	3.934e-12
EMB	176.8	3.3	4.763e-13	3.950e-12
PIM1	48766.6	-2.1	3.046e-13	4.013e-12
ZDHHC16	155.3	2.2	3.044e-13	4.048e-12
USP38	3347	-1.9	3.090e-13	4.066e-12
AAED1	53	4.2	6.047e-13	4.072e-12
KLHL8	235.2	1.8	3.107e-13	4.124e-12
NCEH1	3331.4	-3.6	2.062e-13	4.247e-12
GRINA	622.4	-3.1	3.629e-13	4.283e-12
SERTAD2	2617.4	-2.5	3.853e-13	4.299e-12
VEZF1	1844.2	-1.3	6.227e-13	4.324e-12
BCL11A	2381	-2.2	2.860e-13	4.365e-12
ACBD6	629.2	1.5	3.789e-13	4.461e-12
ZFP82	77.5	2.9	4.823e-13	4.527e-12
CKMT2-AS1	47.2	2	4.445e-13	4.611e-12
TSC1	4677	-1.9	2.310e-13	4.679e-12
BEST1	160.7	-3.8	5.022e-13	4.705e-12
PLEKHM1	1639.7	-2.2	7.335e-13	4.719e-12
AP1AR	63.5	4	5.097e-13	4.770e-12
FAM171A1	79.9	5.6	4.711e-13	4.885e-12
TMEM109	1157.3	2.5	7.189e-13	4.962e-12
CPQ	154	5.2	5.333e-13	4.981e-12
KIAA1586	1587.4	-1.6	5.991e-13	5.008e-12
EPM2AIP1	1453	-1.9	6.003e-13	5.015e-12
RUVBL1	1090.2	3.4	5.667e-13	5.045e-12
DES	107.3	6.7	4.948e-13	5.113e-12
PCDH1	40.4	-8.8	4.768e-13	5.141e-12
SALL2	16.2	8.3	7.741e-13	5.146e-12
ANKRD50	43.9	4.6	4.799e-13	5.168e-12
EPHX1	56.9	2.1	5.085e-13	5.226e-12
SOX12	38.4	4.6	7.875e-13	5.226e-12
RGS19	101.9	4.4	5.634e-13	5.232e-12
XXYLT1	71.9	2.8	6.512e-13	5.255e-12
RGS14	109.7	3.5	5.244e-13	5.281e-12
UNG	617.1	5.3	4.569e-13	5.310e-12
APH1B	126.2	4.9	5.288e-13	5.319e-12
SNRPC	1691.1	2	6.475e-13	5.369e-12
MRPL2	656.7	1.5	4.653e-13	5.398e-12
B3GALNT1	76.9	4.4	6.007e-13	5.556e-12
SNRNP27	380.3	-0.9	4.917e-13	5.629e-12
MGA	609.4	1.1	5.875e-13	5.638e-12
PRKRA	510.2	2.1	5.037e-13	5.756e-12
TP53	1181.4	1.4	6.935e-13	5.756e-12
CDYL	541.2	-1.8	5.853e-13	5.802e-12
CTA-331P3.1	96.8	-4.8	6.039e-13	5.916e-12
C9orf116	18	6	8.799e-13	5.937e-12
TGFBRAP1	236.8	3.1	5.208e-13	5.938e-12
ULK4	145.6	2.4	5.875e-13	5.993e-12
RDH10	115.9	2.4	6.004e-13	6.121e-12
SRD5A1	135	2.6	6.352e-13	6.204e-12
UBE2O	1912.1	-2.1	1.001e-12	6.316e-12
RP5-882C2.2	501.9	-2.9	6.168e-13	6.322e-12
SH2B3	2148.9	-2.2	3.189e-13	6.397e-12
ALG3	806.3	3.1	6.323e-13	6.435e-12
FNBP1L	950.4	-3.1	7.470e-13	6.533e-12
PDCD6	1324.1	1.2	9.660e-13	6.533e-12
ZNF521	64	4.7	1.008e-12	6.591e-12
LRRC61	26.6	6.5	6.564e-13	6.641e-12
SLC6A6	345.6	3.4	6.514e-13	6.650e-12
CYFIP2	358.4	3.5	7.102e-13	6.740e-12
PABPC4	763.3	1.5	7.319e-13	6.942e-12
F2R	545.2	4.8	7.036e-13	7.128e-12
EARS2	324.8	5	7.011e-13	7.246e-12
GDPD5	927.5	-3.9	8.903e-13	7.267e-12
CELSR2	40.5	3.2	1.154e-12	7.508e-12
ACP6	34.1	7.3	7.139e-13	7.525e-12
SEMA3C	46.6	4.9	1.159e-12	7.530e-12
DCTN3	1754.3	-1.9	8.706e-13	7.558e-12
GDAP1	49.5	3.3	7.239e-13	7.617e-12
CISD2	2542.1	-1.8	7.117e-13	7.667e-12
CACNA2D4	84	-2.7	7.625e-13	7.675e-12
TTPAL	1764.7	-2.3	1.152e-12	7.720e-12
MALSU1	501.1	1.6	6.533e-13	7.775e-12
CETN3	549.2	-1.2	6.860e-13	7.795e-12
FLNA	2916.1	3.1	5.402e-13	7.947e-12
CTD-2366F13.1	20.5	3.4	1.257e-12	7.961e-12
FARSA	2567.3	1.5	6.346e-13	8.007e-12
SFXN5	378	-1.2	6.770e-13	8.035e-12
CHIC2	1741.7	-2.2	9.944e-13	8.048e-12
PTPRC	323	4.2	7.881e-13	8.066e-12
ELMO1	417	2.3	7.941e-13	8.123e-12
POLD4	1939.9	-1.9	5.641e-13	8.264e-12
TBC1D16	29.5	7.8	9.166e-13	8.264e-12
TARBP1	180.7	3.4	8.395e-13	8.375e-12
PPIF	822.1	2.9	8.184e-13	8.565e-12
ACY1	19	4	1.327e-12	8.754e-12
FAM89A	41.5	6.2	1.366e-12	8.779e-12
ANGEL1	339.4	1.9	7.468e-13	8.812e-12
RSBN1	837.8	-1.3	7.844e-13	8.837e-12
FAM210B	3547.3	-3.8	6.062e-13	8.842e-12
TMEM63C	23	8.2	1.363e-12	8.850e-12
CDCA7	699.4	3.7	9.053e-13	9.015e-12
BBIP1	255.9	-1.1	1.044e-12	9.358e-12
CTNS	886.2	-2.2	1.014e-12	9.437e-12
SH3BP2	177.8	3.2	7.503e-13	9.458e-12
MEST	311.5	6.1	9.321e-13	9.458e-12
SRRM1	1913.3	0.8	1.111e-12	9.485e-12
SDC3	55.6	9.1	1.092e-12	9.759e-12
HECA	1389.5	-3.2	1.226e-12	9.804e-12
RP11-295P9.3	525.8	-1.7	9.448e-13	9.804e-12
HIST2H2BE	463.5	-2.8	8.415e-13	9.858e-12
GTF3A	2258.9	2.3	9.351e-13	9.893e-12
MICALCL	653.5	-4.1	1.095e-12	1.014e-11
BCL2L11	2380.3	-1.9	9.707e-13	1.026e-11
AIG1	238.2	3.6	8.203e-13	1.029e-11
ST8SIA1	31.6	-5	1.017e-12	1.048e-11
DDIT4	2605.6	-3.7	7.651e-13	1.105e-11
BTBD3	168.1	1.5	1.129e-12	1.112e-11
MRPL12	94.9	3.2	1.456e-12	1.125e-11
TRMT61A	545.8	2.6	1.225e-12	1.130e-11
BID	643	3.3	1.238e-12	1.141e-11
NHLRC4	72.2	-2.4	1.166e-12	1.147e-11
ATIC	1587.6	3.9	1.448e-12	1.149e-11
RNF144B	69.7	4	1.495e-12	1.151e-11
ZNF527	51.2	2.8	1.324e-12	1.173e-11
RWDD2B	105.9	3.2	1.361e-12	1.205e-11
MSANTD3	51.3	3.2	1.181e-12	1.210e-11
PCMTD1	2713.6	-2.3	6.362e-13	1.230e-11
CREBRF	2037.9	-3.7	8.627e-13	1.238e-11
EP300	5496.4	-3.1	1.016e-12	1.251e-11
CPNE8	79.5	5.6	1.667e-12	1.279e-11
KLF6	1267.6	-2.3	1.971e-12	1.284e-11
RRP1B	742.8	2.6	1.327e-12	1.298e-11
CEP76	820.2	-1.2	1.420e-12	1.300e-11
ABCC10	222.5	1.8	1.495e-12	1.316e-11
MRPL1	334.4	2.4	1.349e-12	1.345e-11
TMEM141	244.2	1.2	1.544e-12	1.358e-11
PHF21A	1318.9	-2	2.092e-12	1.358e-11
TMEM79	145.8	-1.7	1.416e-12	1.380e-11
TRMT10C	755.5	2.1	1.274e-12	1.403e-11
NPIPA1	182.4	-1.3	1.310e-12	1.425e-11
NCLN	1015	2.3	2.215e-12	1.435e-11
CD3EAP	55	3.7	1.494e-12	1.449e-11
METTL12	70.3	2.3	1.654e-12	1.449e-11
TRIM65	74.5	3.2	1.931e-12	1.470e-11
RP11-120D5.1	50.5	-2.4	1.680e-12	1.470e-11
CLASP1	1232.2	-1.2	1.892e-12	1.482e-11
FGD3	214.4	2.9	1.537e-12	1.488e-11
ABCB5	30	-9.4	1.483e-12	1.500e-11
COA7	162.8	3.7	1.765e-12	1.542e-11
MTSS1	430	2.1	1.615e-12	1.574e-11
FAM92A1	109.8	2.4	1.724e-12	1.599e-11
TNFSF18	438.2	-10.8	1.534e-12	1.656e-11
RP11-362K14.5	90.6	-2.2	2.186e-12	1.657e-11
REEP6	49.3	4.5	1.920e-12	1.672e-11
FZR1	2793	-2.8	1.638e-12	1.691e-11
EXOSC2	427.9	2.1	1.514e-12	1.729e-11
PGD	3986.9	2.5	1.707e-12	1.761e-11
DEF6	156.6	4.9	2.317e-12	1.766e-11
TMEM184B	158.3	2.1	2.371e-12	1.806e-11
BIRC2	3653.6	-1.9	9.663e-13	1.812e-11
USP12	1975.2	-3.1	9.687e-13	1.816e-11
AFF1	8737.2	-2.1	9.811e-13	1.860e-11
RP11-673E1.1	27.6	-4.9	1.853e-12	1.860e-11
PLXNC1	124.1	3.2	1.981e-12	1.863e-11
TMEM99	31.7	2.6	1.871e-12	1.875e-11
RAB2B	471.9	-1.5	1.920e-12	1.882e-11
RGL4	237.3	-2.7	1.772e-12	1.898e-11
CLK4	1414.2	-2.2	2.444e-12	1.900e-11
VMP1	1255.5	1.4	2.473e-12	1.921e-11
ZNF736	130	3	2.237e-12	1.931e-11
CDC42EP1	96.9	-9.8	2.106e-12	1.932e-11
DFFB	113.3	3.6	2.026e-12	1.937e-11
FKBP7	29	6.5	1.963e-12	1.959e-11
CLNS1A	1772.2	2.6	2.544e-12	1.971e-11
TECTA	207.5	-5.3	2.644e-12	1.997e-11
SGPL1	70.1	7.7	2.232e-12	2.042e-11
PYCARD	106.3	4.2	2.239e-12	2.090e-11
HEATR3	50.9	4.1	2.588e-12	2.224e-11
CYTH2	354	-1.1	1.978e-12	2.230e-11
STK11	564.8	-3.1	2.548e-12	2.273e-11
PHC3	1369.2	-1.2	3.619e-12	2.293e-11
TRAM2	262.5	2.4	2.185e-12	2.321e-11
HHEX	108.9	6.4	2.497e-12	2.325e-11
KCNQ5	19.9	8.2	3.808e-12	2.330e-11
RNF43	50.7	4.6	3.852e-12	2.356e-11
PPAPDC1B	245.3	2.4	2.775e-12	2.375e-11
TMEM160	79.4	2.4	2.624e-12	2.386e-11
MARCH6	10782.4	-1.4	1.296e-12	2.394e-11
NKRF	91.2	1.9	3.223e-12	2.395e-11
HS6ST1	115.3	4.2	3.256e-12	2.418e-11
RP11-379H18.1	65.5	1.8	4.080e-12	2.487e-11
PPP1R14A	12.8	8.1	4.123e-12	2.512e-11
LIMD1	162.8	2.1	2.965e-12	2.527e-11
FOCAD	421.5	2.5	2.394e-12	2.527e-11
CASZ1	56.3	-3.3	4.224e-12	2.570e-11
ZNF880	43.8	2.8	2.735e-12	2.576e-11
PHYH	287.7	2.3	2.318e-12	2.589e-11
TMPRSS5	59.2	-4.2	2.655e-12	2.614e-11
ATAT1	103.1	2	2.893e-12	2.670e-11
TINF2	1044.4	-1.5	3.597e-12	2.749e-11
C20orf194	55.5	2.8	2.856e-12	2.807e-11
KAT2A	127.3	4	3.048e-12	2.808e-11
GTF3C6	1071.8	1.5	4.537e-12	2.842e-11
CRY2	907	-1.8	2.900e-12	2.856e-11
RP11-421L21.3	27.3	7.5	3.402e-12	2.881e-11
OARD1	703.8	-0.8	2.714e-12	2.881e-11
EHBP1L1	185	-2.9	2.753e-12	2.886e-11
SLC39A11	383.3	2.2	2.768e-12	2.900e-11
DYSF	1059.2	-5.3	4.703e-12	2.936e-11
ADPGK	775.1	1.6	3.032e-12	2.977e-11
ZNF528	49.2	2.7	3.051e-12	2.983e-11
MFSD3	79.8	3.2	3.296e-12	3.020e-11
SIGMAR1	1578	2.1	4.017e-12	3.048e-11
CCDC106	26.3	3.9	5.004e-12	3.052e-11
LENG1	252.1	-1.4	4.151e-12	3.068e-11
C11orf24	597.6	1.2	3.448e-12	3.121e-11
IQCH-AS1	20	3.6	5.191e-12	3.121e-11
ZNF146	1894	0.9	4.253e-12	3.219e-11
LPCAT2	240.3	4.8	3.556e-12	3.311e-11
SCN9A	20.3	4.3	5.380e-12	3.313e-11
LGALS12	43.7	8.6	4.000e-12	3.360e-11
APOBEC2	98.4	-3.3	3.842e-12	3.428e-11
ARRDC3	4908.3	-3.5	2.963e-12	3.465e-11
EPB41L4A	82.3	-2.6	3.804e-12	3.465e-11
TRIT1	296.6	2.7	3.183e-12	3.501e-11
BAZ2A	4243.7	-1.7	2.585e-12	3.517e-11
ZFP41	31.1	2.7	3.680e-12	3.567e-11
ACD	377	2	3.874e-12	3.674e-11
ZCCHC8	1390.7	-1.7	6.463e-12	3.714e-11
L3HYPDH	70.2	3.6	4.120e-12	3.740e-11
SUSD3	22.7	8.2	6.300e-12	3.759e-11
FNIP1	2957.1	-1.7	2.072e-12	3.785e-11
RHEB	1179.1	-1.6	6.640e-12	3.808e-11
PCYT2	261	1.8	5.212e-12	3.814e-11
DNAJB2	348.5	-4	4.442e-12	3.847e-11
PEX11A	42	4.4	4.186e-12	3.858e-11
MRPL17	519.8	2.8	3.718e-12	3.883e-11
LINC00570	105.6	-8.6	4.309e-12	3.895e-11
IFT46	146.5	2.1	5.394e-12	3.903e-11
SKA2	1273.7	-1.9	5.263e-12	3.937e-11
UBE2B	8299.9	-2.6	3.402e-12	3.944e-11
C20orf197	23.3	9.1	6.568e-12	3.946e-11
NBR1	6594.5	-1.8	2.202e-12	3.951e-11
FBXL20	1424.9	-1.7	5.338e-12	3.967e-11
LSG1	699.1	1.6	4.608e-12	4.106e-11
PF4	151.6	8.9	5.644e-12	4.106e-11
CIRH1A	916.8	3.2	4.312e-12	4.151e-11
NUTM2A-AS1	1257	-2.3	5.615e-12	4.164e-11
ZBED6CL	25.7	7	7.254e-12	4.202e-11
RNF175	77.8	-9.5	4.903e-12	4.312e-11
NDUFS5	2271.6	1.9	2.481e-12	4.432e-11
PGK1	3850.6	3.2	4.560e-12	4.468e-11
SLFN11	494.5	3	4.843e-12	4.468e-11
TRIM25	486.2	2.2	4.127e-12	4.472e-11
ITPRIP	1350.1	-2.2	7.364e-12	4.487e-11
NECAP1	1065.2	-1.2	6.080e-12	4.510e-11
METTL16	504.2	1.7	4.845e-12	4.525e-11
MMD	847.8	-3.3	4.838e-12	4.631e-11
ARHGAP11B	652.1	-2.4	5.422e-12	4.638e-11
MYL12B	5222.4	-1.2	2.624e-12	4.666e-11
SLC25A15	431.5	4.2	4.415e-12	4.766e-11
MFSD2A	42.3	7.2	5.822e-12	4.786e-11
ZNF239	12.8	7.6	7.995e-12	4.813e-11
B3GNT1	45.7	4.5	8.230e-12	4.827e-11
ZNF175	511.4	-2.5	4.547e-12	4.898e-11
SLC2A10	84.5	6.8	5.987e-12	4.912e-11
ADSS	574.2	2.5	5.412e-12	4.927e-11
FGD6	2497.8	-2.9	5.102e-12	4.959e-11
TRIM38	1849.1	-1.7	6.869e-12	5.061e-11
TNPO1	1472.5	1.6	6.913e-12	5.091e-11
ARL3	93.7	2.4	6.286e-12	5.144e-11
SLC43A2	1156.2	-3.9	9.282e-12	5.216e-11
FYN	231.1	-2.5	7.312e-12	5.243e-11
TCEAL1	40	3	8.985e-12	5.243e-11
ZBTB16	103.3	5.5	6.056e-12	5.257e-11
GNA13	1562	-1.3	7.337e-12	5.363e-11
MARVELD2	81.8	5.4	6.603e-12	5.386e-11
RP11-11N9.4	23.8	5.9	9.301e-12	5.416e-11
S100A10	2256.2	-2.5	4.134e-12	5.471e-11
RP11-312O7.2	16	-4	9.224e-12	5.504e-11
TESK2	246	-2.3	7.746e-12	5.531e-11
RAB11FIP1	864.9	2.1	6.156e-12	5.560e-11
ERI3	325.5	2.6	6.071e-12	5.594e-11
SPIN1	340	1.8	6.748e-12	5.698e-11
PIGB	162.8	2	5.815e-12	5.851e-11
AC009542.2	26.8	-4.5	1.019e-11	5.911e-11
C6orf136	118.7	1.4	8.394e-12	5.924e-11
YIPF2	712.4	-1.3	6.318e-12	5.955e-11
TMPRSS4	92.5	-4	7.390e-12	5.992e-11
ZNF132	68.5	2.2	6.832e-12	6.139e-11
DBN1	49.4	4.7	7.591e-12	6.148e-11
GAPDH	13967	3.6	6.413e-12	6.157e-11
CACNA1I	30.4	-6.4	1.071e-11	6.189e-11
RAP2A	314.6	-2.6	5.850e-12	6.209e-11
AIDA	256.7	-1.6	8.882e-12	6.297e-11
PUS7L	162.4	2.2	6.351e-12	6.355e-11
ZFYVE16	90.1	2.6	9.101e-12	6.390e-11
CHRNE	18.3	-5.2	1.102e-11	6.516e-11
RP11-511B23.3	70.5	-6.6	7.456e-12	6.530e-11
GOT2	1486.4	2.5	1.116e-11	6.646e-11
NCBP2-AS2	574.6	1.7	7.787e-12	6.745e-11
PPM1A	3013.3	-2.1	5.170e-12	6.763e-11
SNRPD3	1581.7	1.4	8.807e-12	6.768e-11
ADI1	870	1.8	7.866e-12	6.803e-11
ZBTB38	110.9	4.3	7.841e-12	6.846e-11
KMT2E	3984.8	-1.5	5.251e-12	6.854e-11
CDK2AP1	45.9	4.3	7.805e-12	6.935e-11
NPIPB5	574.8	-2.5	7.956e-12	7.092e-11
GORASP1	580.1	1.4	7.632e-12	7.117e-11
GLUD1	166.7	2.8	7.169e-12	7.123e-11
MYCBP	495.7	1.8	8.579e-12	7.146e-11
GINM1	520	-1.2	8.318e-12	7.165e-11
RNF213	4480.9	-2.6	6.635e-12	7.411e-11
N4BP3	19.2	5.6	1.299e-11	7.520e-11
RFPL2	52.7	-5.6	1.316e-11	7.520e-11
ABCE1	1296.5	2.5	1.051e-11	7.524e-11
RP11-67M1.1	23.8	-3.9	1.311e-11	7.579e-11
TMEM218	170	2	9.514e-12	7.601e-11
B3GNT5	145.1	2.5	9.153e-12	7.769e-11
WIBG	412.4	1.2	8.887e-12	7.921e-11
GPLD1	150.4	-1.9	9.055e-12	7.997e-11
GORASP2	1092.3	2.3	1.118e-11	8.015e-11
LIPA	391.8	3.7	9.796e-12	8.110e-11
CHMP5	2194.4	-1.4	7.306e-12	8.115e-11
SLC16A9	54.9	8.8	1.041e-11	8.288e-11
ASAH1	3137.8	-1.4	4.806e-12	8.363e-11
UTP23	247.3	1.3	8.510e-12	8.383e-11
MDH2	2037.7	2.2	4.883e-12	8.386e-11
UBTF	2301.6	-1.1	6.507e-12	8.397e-11
ABHD16A	60.6	-2	1.481e-11	8.398e-11
HNRNPA1L2	86.9	2.4	1.002e-11	8.448e-11
CDC27	5133.6	-2.1	8.979e-12	8.448e-11
DHRS13	308.9	-3.4	8.164e-12	8.496e-11
PPDPF	381.1	-2.2	9.070e-12	8.903e-11
BTN3A1	84.2	3.3	1.135e-11	8.991e-11
KIAA0754	25	4.9	1.550e-11	8.992e-11
C8orf33	787.8	3.2	1.024e-11	8.997e-11
KDM2B	164.4	2.2	1.314e-11	9.119e-11
SNRPE	1455.9	2.5	1.325e-11	9.377e-11
RBM43	100.9	2.1	1.073e-11	9.401e-11
TNIK	158.7	3.8	1.193e-11	9.420e-11
DDX10	408.6	2.4	1.156e-11	9.479e-11
FOXK1	254.7	1.5	1.258e-11	9.924e-11
RP11-243J16.7	30.4	-4.1	1.088e-11	9.935e-11
ISOC2	487.6	3.2	1.136e-11	1.014e-10
SYNGR3	14	7.7	1.781e-11	1.015e-10
ARID4B	2056.7	-1.7	6.025e-12	1.025e-10
TRHDE	53.1	-8.4	1.863e-11	1.047e-10
IMPDH2	3363.9	2.7	6.109e-12	1.051e-10
LRRC29	63.6	-2.6	1.164e-11	1.059e-10
RPUSD4	605.5	2	1.086e-11	1.069e-10
ACTR3B	35.5	3.4	1.185e-11	1.077e-10
XPO5	1073.8	2.1	1.561e-11	1.098e-10
SLC11A1	54.9	2.8	1.404e-11	1.102e-10
FAM104B	397.1	-1.3	1.266e-11	1.109e-10
APH1A	449.1	1.1	1.253e-11	1.113e-10
TM2D1	423.6	-1.2	1.376e-11	1.120e-10
ARHGAP25	120.2	3.9	1.354e-11	1.127e-10
SEC14L4	355.5	-3.6	1.386e-11	1.127e-10
CROT	53.7	3.4	2.033e-11	1.136e-10
SLC10A4	22.1	7.4	2.049e-11	1.144e-10
EPX	1371.2	10.4	1.541e-11	1.150e-10
RP11-737O24.1	58.6	-3.6	1.476e-11	1.153e-10
CD44	3111.6	-1.7	1.246e-11	1.153e-10
RP1-239B22.5	42.7	3.9	2.075e-11	1.157e-10
PPP1R14B	73.5	5.9	1.505e-11	1.174e-10
FAM229B	43	2.6	1.386e-11	1.195e-10
YWHAZ	6769.3	1.3	7.243e-12	1.220e-10
ISG20L2	626.9	1.2	1.362e-11	1.232e-10
DDX41	1051.2	1.3	1.794e-11	1.256e-10
PPP1R9A	14	7.6	2.255e-11	1.269e-10
RP4-569M23.2	37.1	-2.3	1.640e-11	1.275e-10
KLHL23	77.7	3.5	1.651e-11	1.283e-10
C1orf105	32.5	-3.3	1.497e-11	1.286e-10
TRAP1	1323.5	3.6	2.250e-11	1.291e-10
RP11-288H12.4	49.9	-3	1.449e-11	1.302e-10
P2RX1	320	4.1	1.621e-11	1.306e-10
PREX1	152.3	4.3	1.196e-11	1.307e-10
CARD11	44	6.3	1.470e-11	1.319e-10
MRPL15	679	3.1	1.596e-11	1.329e-10
AC002454.1	9.5	7.5	2.422e-11	1.338e-10
THEMIS2	1403.8	2.6	1.934e-11	1.346e-10
AMBRA1	2404.4	-1.5	7.977e-12	1.349e-10
SLC9A7	21.7	7	2.392e-11	1.355e-10
MFGE8	183.3	2.1	1.428e-11	1.367e-10
DSTYK	1105.9	-1.1	2.401e-11	1.370e-10
DCAF12	45031	-3	8.348e-12	1.393e-10
ZNF677	51.8	2.5	1.637e-11	1.397e-10
PDE4A	82.1	5.3	1.727e-11	1.446e-10
AKAP8L	992.6	-2.8	2.731e-11	1.447e-10
GLTP	117.9	1.3	2.199e-11	1.473e-10
RNF11	2401.1	-4	1.649e-11	1.506e-10
ZNF561	174.7	2.1	2.252e-11	1.520e-10
MOB3C	3011.6	-2.4	1.671e-11	1.525e-10
NONO	4125.9	1	9.194e-12	1.528e-10
TTLL1	22.6	4.9	2.897e-11	1.559e-10
GABPB2	815.5	-1.6	1.959e-11	1.564e-10
ANKLE1	2156	-2.3	1.502e-11	1.608e-10
FAM109A	41.2	4.5	1.925e-11	1.634e-10
SEH1L	1256.3	2.6	2.946e-11	1.669e-10
AKAP7	139.3	-2.1	2.014e-11	1.677e-10
CSPP1	342.2	1.4	1.788e-11	1.698e-10
PSMG1	1058.5	2.3	2.485e-11	1.705e-10
POLR2G	817.2	1.5	1.934e-11	1.721e-10
PRKX	212.8	2.2	2.584e-11	1.735e-10
TAB3	2045.4	-4.2	1.424e-11	1.769e-10
ABCC4	3309.9	-1.5	1.694e-11	1.806e-10
PWP2	638.9	2.1	2.074e-11	1.842e-10
HLA-A	7871.4	-3	1.498e-11	1.858e-10
PRKCH	34.2	5.7	3.459e-11	1.886e-10
PLAC8	94.1	4.9	2.352e-11	1.908e-10
HCFC2	312.8	-2.3	2.211e-11	1.911e-10
ADPRH	43.1	4.5	2.273e-11	1.916e-10
CTTNBP2NL	21.5	7.4	3.440e-11	1.920e-10
HIST1H2AI	134.1	-2.2	2.585e-11	1.969e-10
TXNDC16	964.2	-1.6	2.785e-11	2.024e-10
ERCC6	330.9	-1.5	2.575e-11	2.036e-10
LRP8	132	3.4	2.499e-11	2.063e-10
PFKFB4	80.9	5.5	3.232e-11	2.137e-10
DIEXF	347.4	3.4	2.161e-11	2.155e-10
SLC13A4	100.1	-3.8	2.564e-11	2.159e-10
ZBED1	259.3	2.9	3.303e-11	2.199e-10
MXD4	668.1	-2.8	2.504e-11	2.208e-10
RP11-349A22.5	910.3	-1.9	2.827e-11	2.227e-10
RP11-220I1.1	1399	-1.1	4.004e-11	2.241e-10
TFB2M	289.7	2.7	2.891e-11	2.276e-10
TSTA3	7755.4	-2.6	2.170e-11	2.291e-10
INTS10	916.3	2.3	2.650e-11	2.330e-10
ANKRD46	78.3	2	3.093e-11	2.340e-10
TULP3	881.4	-1.5	2.808e-11	2.357e-10
ZNF185	274.7	-2.4	2.557e-11	2.394e-10
INPP4B	25.6	7.6	4.390e-11	2.430e-10
CSTF3	403.8	1.4	3.101e-11	2.432e-10
CCDC23	511.4	-1.8	2.853e-11	2.440e-10
ZNF35	78.2	3.6	2.980e-11	2.441e-10
WDFY2	177.7	1.6	2.301e-11	2.444e-10
ESR2	322.1	-5.4	2.964e-11	2.532e-10
CIT	1560.8	-2.3	3.757e-11	2.546e-10
ACN9	184.4	2.7	3.414e-11	2.571e-10
PBDC1	310.2	2.3	2.620e-11	2.588e-10
C2orf48	73	-3.5	3.979e-11	2.603e-10
ZC3H6	187.5	-2.5	3.165e-11	2.634e-10
PORCN	39.5	3.5	3.505e-11	2.634e-10
GLTSCR1L	649.6	-2.1	3.185e-11	2.656e-10
ZNF780B	47.1	2.8	3.202e-11	2.659e-10
TNFAIP6	43.3	7.3	3.080e-11	2.676e-10
HEATR4	38.1	3.2	3.110e-11	2.701e-10
SHISA7	117.3	-3.3	3.390e-11	2.702e-10
ZMYM4	256.8	2.3	3.265e-11	2.709e-10
SP4	794.7	-1.6	3.403e-11	2.740e-10
DHX57	212.9	2.1	3.664e-11	2.743e-10
GEMIN7	181.4	1.3	2.603e-11	2.743e-10
WDR31	94.4	-2.2	3.679e-11	2.752e-10
SHISA4	689.2	-4	3.552e-11	2.759e-10
CTD-2562J17.7	54.9	5.9	5.182e-11	2.766e-10
SUB1	2547.1	0.9	1.739e-11	2.841e-10
EIF1	28164.1	-1.4	2.389e-11	2.897e-10
SRRD	542.8	-1.8	3.647e-11	2.926e-10
RPL3L	51.3	-5.7	3.419e-11	2.953e-10
KCTD9	463.2	-2	3.855e-11	2.986e-10
C4orf48	51.3	6	4.050e-11	3.018e-10
IKBKAP	909.5	1.4	3.776e-11	3.023e-10
DPY30	681	0.7	3.744e-11	3.095e-10
BLMH	856.6	2.5	3.771e-11	3.115e-10
QDPR	341.4	3	3.873e-11	3.217e-10
CCDC41	224.6	1.2	3.932e-11	3.236e-10
VMA21	1331.2	1.7	5.911e-11	3.244e-10
TOM1L2	589.8	-2.2	3.495e-11	3.254e-10
KLHL20	467.7	-1.3	3.580e-11	3.292e-10
CHD2	3845.5	-2	3.783e-11	3.329e-10
MIPEP	356.9	3.3	4.069e-11	3.370e-10
ACKR2	82.2	-3.8	4.101e-11	3.371e-10
