chr	start	end	baseMean	log2FoldChange	pvalue	padj
chr1	31841425	31841675	18.7	-1.5	2.551e-05	3.510e-03
chr11	34468029	34468279	26.2	-1.3	4.285e-05	3.559e-03
chr6	21791946	21792196	7.1	2.8	8.561e-06	3.564e-03
chr8	23350190	23350440	26.8	-1.9	4.331e-05	3.579e-03
chr8	86915357	86915607	14.2	-1.9	2.558e-05	3.592e-03
chr8	40869893	40870143	8.5	2.5	1.415e-05	3.622e-03
chr9	130673493	130673743	117.9	-1.6	1.455e-05	3.622e-03
chr14	93131626	93131876	9.8	2	2.427e-05	3.644e-03
chr4	167261587	167261837	7.5	2.8	6.550e-06	3.662e-03
chr13	21939156	21939406	15.1	-1.8	2.711e-05	3.662e-03
chr1	214593063	214593313	63.3	-1.4	2.925e-05	3.681e-03
chr15	78536517	78536767	22.2	-1.3	3.563e-05	3.681e-03
chr8	121417015	121417265	80.8	-1.6	2.051e-05	3.700e-03
chr3	37964418	37964668	21.6	1.6	2.608e-05	3.707e-03
chr3	142696255	142696505	11.5	-2.1	2.278e-05	3.707e-03
chr9	71342642	71342892	30.3	-2.2	4.319e-05	3.707e-03
chr12	45283055	45283305	33.7	-1.4	6.732e-05	3.707e-03
chr16	30470112	30470362	17.2	1.9	2.801e-05	3.707e-03
chr22	18348229	18348479	45.4	-2.2	3.511e-05	3.756e-03
chr4	141072063	141072313	19.4	1.6	2.903e-05	3.771e-03
chr3	172420116	172420366	12.9	-2.5	2.219e-05	3.772e-03
chr4	89317911	89318161	20.3	-2	2.651e-05	3.803e-03
chr4	145025987	145026237	41	-1.6	6.666e-05	3.818e-03
chr9	134531909	134532159	16.6	2.2	3.045e-05	3.818e-03
chr11	17625866	17626116	32.5	-1.7	4.572e-05	3.834e-03
chr12	107896916	107897166	32.7	-1.7	6.162e-05	3.834e-03
chr2	127402908	127403158	87.3	-1.1	2.163e-05	3.853e-03
chr15	78556401	78556651	23.9	-1.6	2.724e-05	3.853e-03
chr13	52548582	52548832	21.8	-1.5	4.681e-05	3.899e-03
chr12	112763476	112763726	53.1	-1.5	3.287e-05	3.963e-03
chr3	40665139	40665389	22.1	1.7	2.907e-05	3.983e-03
chr3	126249177	126249427	12.3	3	3.057e-05	4.028e-03
chr11	10341641	10341891	47.8	-1.9	3.516e-05	4.040e-03
chr1	95551056	95551306	25.4	-1.5	4.923e-05	4.052e-03
chr13	99449083	99449333	13.6	-1.9	2.477e-05	4.052e-03
chr10	13108556	13108806	15.3	-2.3	3.227e-05	4.089e-03
chr1	16470350	16470600	64.2	-1.3	3.464e-05	4.101e-03
chr1	156719178	156719428	24.9	-1.3	7.791e-05	4.101e-03
chr1	115605367	115605617	12.7	2.4	2.393e-05	4.105e-03
chr6	159920121	159920371	41.2	-1.4	7.922e-05	4.143e-03
chr15	82234483	82234733	14.7	1.8	2.591e-05	4.180e-03
chr17	47856785	47857035	59.5	-1.5	3.563e-05	4.180e-03
chr1	246332376	246332626	28.5	-2	7.623e-05	4.181e-03
chr2	30402037	30402287	102.5	-1.5	2.356e-05	4.193e-03
chr6	125404321	125404571	30.5	-1.7	7.047e-05	4.193e-03
chr11	34486131	34486381	9.3	2.3	3.048e-05	4.193e-03
chr22	36578162	36578412	14.1	-1.9	3.302e-05	4.206e-03
chr7	45284647	45284897	13	-1.8	3.079e-05	4.215e-03
chr13	46917831	46918081	37.6	-1.5	5.289e-05	4.215e-03
chr4	82711718	82711968	66.8	-1.4	4.230e-05	4.217e-03
chr1	51086620	51086870	25.2	-1.4	5.402e-05	4.282e-03
chr9	99938641	99938891	11.5	-2	3.162e-05	4.300e-03
chr14	100545400	100545650	16.2	1.3	3.460e-05	4.348e-03
chrX	107801492	107801742	16.1	-1.8	3.571e-05	4.348e-03
chr9	107890152	107890402	12.5	2.2	2.783e-05	4.381e-03
chr2	197041897	197042147	61.2	-1.4	4.644e-05	4.412e-03
chr7	40591272	40591522	18.7	2.1	3.641e-05	4.412e-03
chr8	49792730	49792980	31.1	-2.3	6.046e-05	4.413e-03
chr19	704094	704344	30	1.2	8.333e-05	4.413e-03
chr1	169574093	169574343	18.1	3.3	3.688e-05	4.433e-03
chr11	46692671	46692921	13.4	2.8	3.606e-05	4.456e-03
chr17	268161	268411	10.2	2	2.866e-05	4.494e-03
chr19	16250645	16250895	12.5	2.4	3.692e-05	4.543e-03
chr7	30192355	30192605	11.6	-1.9	3.268e-05	4.553e-03
chr18	55333837	55334087	38.3	-1.8	6.329e-05	4.553e-03
chr2	9068265	9068515	24.8	-1.9	5.993e-05	4.592e-03
chr10	1655743	1655993	8.1	-2.5	2.775e-05	4.592e-03
chr21	18927164	18927414	9.5	2.1	2.776e-05	4.592e-03
chr16	31140182	31140432	31.8	1.4	6.022e-05	4.593e-03
chr10	35053676	35053926	9.1	-2.5	3.519e-05	4.595e-03
chr17	42359476	42359726	38.7	-1.6	8.927e-05	4.609e-03
chr1	246945831	246946081	19.7	1.3	3.697e-05	4.613e-03
chr3	46544483	46544733	56.8	-1.5	4.239e-05	4.613e-03
chr4	54554456	54554706	8.3	3.2	2.839e-05	4.613e-03
chr6	156059938	156060188	13.3	-2.4	3.049e-05	4.613e-03
chr9	129233342	129233592	13.8	2.3	3.082e-05	4.613e-03
chr17	38326648	38326898	25.7	-1.7	9.496e-05	4.613e-03
chr15	63790075	63790325	12	2.4	3.617e-05	4.654e-03
chr6	30128978	30129228	110.2	-1.4	4.558e-05	4.668e-03
chr19	8634050	8634300	14.3	2.1	4.262e-05	4.724e-03
chr8	139204242	139204492	16.7	3.2	3.999e-05	4.739e-03
chr17	17013305	17013555	82.2	-1.1	4.658e-05	4.739e-03
chr22	40051069	40051319	49.8	-1.2	3.736e-05	4.739e-03
chr3	188244642	188244892	9.9	-2.4	3.173e-05	4.752e-03
chr6	7172898	7173148	27.1	-1.4	6.480e-05	4.781e-03
chr21	34462112	34462362	50.9	-1.5	5.189e-05	4.794e-03
chr1	36958147	36958397	8	2.2	2.241e-05	4.804e-03
chr2	12081577	12081827	19.9	-1.8	4.517e-05	4.907e-03
chr2	19272016	19272266	9.7	-2.8	2.974e-05	4.907e-03
chr17	41850776	41851026	12.1	1.9	3.712e-05	4.907e-03
chr20	33606504	33606754	36.8	-1.3	6.729e-05	4.907e-03
chr10	11205164	11205414	16.6	2.1	4.396e-05	4.953e-03
chr10	11546687	11546937	16.9	-1.8	4.406e-05	4.975e-03
chr9	100702592	100702842	43.4	-1.6	5.008e-05	5.066e-03
chr10	111658510	111658760	68.4	-1.8	5.589e-05	5.066e-03
chr21	38798061	38798311	16.6	-1.8	4.519e-05	5.066e-03
chr7	142510154	142510404	82.7	-1.4	3.183e-05	5.081e-03
chr12	1014524	1014774	43.2	-1.5	4.867e-05	5.081e-03
chr20	35944888	35945138	9.5	2.5	3.499e-05	5.084e-03
chr11	127909593	127909843	24.7	1.4	7.606e-05	5.094e-03
chr17	7186349	7186599	53.9	-1.4	5.129e-05	5.102e-03
chr9	72040128	72040378	27	-2	7.164e-05	5.109e-03
chr14	24903334	24903584	58.9	-1.3	5.730e-05	5.118e-03
chr3	47351904	47352154	15.5	-1.7	4.673e-05	5.132e-03
chr19	11009999	11010249	295.5	-1.2	3.551e-05	5.132e-03
chr11	46271586	46271836	28	-1.3	1.130e-04	5.148e-03
chr9	14393503	14393753	26.2	-2.5	9.872e-05	5.167e-03
chr2	30447099	30447349	21.6	-1.7	4.410e-05	5.168e-03
chr7	106319862	106320112	12.6	2.6	3.688e-05	5.168e-03
chr11	118899703	118899953	31.4	-1.2	9.945e-05	5.168e-03
chr14	50832310	50832560	21.7	-1.9	4.358e-05	5.168e-03
chrX	17938063	17938313	12.1	-1.9	4.306e-05	5.168e-03
chrX	109643261	109643511	18.3	-2	4.751e-05	5.168e-03
chr2	101840370	101840620	10.6	2.5	4.407e-05	5.279e-03
chr3	71493277	71493527	8.9	2.7	3.510e-05	5.279e-03
chr5	173305259	173305509	11.1	-2.1	4.364e-05	5.279e-03
chr22	23449238	23449488	90.9	-1.6	3.575e-05	5.281e-03
chr9	16884972	16885222	11.2	2.7	4.450e-05	5.290e-03
chr14	91186739	91186989	48.8	-1.7	5.519e-05	5.301e-03
chr2	175984464	175984714	13.3	-2.3	3.656e-05	5.305e-03
chr1	42030850	42031100	15	-1.8	5.206e-05	5.314e-03
chr6	113747630	113747880	24.3	-1.9	4.695e-05	5.314e-03
chr13	107145950	107146200	9.9	3.3	4.517e-05	5.314e-03
chr10	5982878	5983128	50.4	-1.8	5.382e-05	5.337e-03
chr11	2120472	2120722	36.1	-1.5	7.912e-05	5.388e-03
chr17	1101308	1101558	16.1	2.3	5.111e-05	5.388e-03
chr2	10133732	10133982	17.3	-1.6	5.125e-05	5.418e-03
chr1	154520603	154520853	51.7	-1.5	5.700e-05	5.420e-03
chr9	135769820	135770070	54	-1	5.824e-05	5.490e-03
chr7	99659193	99659443	64.1	-1.4	6.587e-05	5.566e-03
chr8	134258146	134258396	15.8	3.3	5.337e-05	5.566e-03
chr11	64040873	64041123	25.9	-1.4	8.819e-05	5.566e-03
chr17	42357176	42357426	24.6	1.6	1.293e-04	5.596e-03
chr15	94720418	94720668	8.7	2.9	3.868e-05	5.615e-03
chr4	103276983	103277233	10.2	-1.9	4.244e-05	5.662e-03
chr11	70211337	70211587	8.4	2.1	2.738e-05	5.662e-03
chr18	52473299	52473549	23.2	1.9	8.503e-05	5.662e-03
chr20	20761121	20761371	10.9	3.4	4.864e-05	5.662e-03
chr9	133719614	133719864	18.9	-1.5	5.590e-05	5.676e-03
chr1	22241526	22241776	18.2	-1.5	5.559e-05	5.702e-03
chr5	77884417	77884667	32.5	-1.7	9.189e-05	5.702e-03
chr8	125586753	125587003	26.3	-1.7	1.271e-04	5.711e-03
chr16	58460058	58460308	11.8	2.6	4.585e-05	5.739e-03
chr1	51432698	51432948	9.5	-2.6	5.085e-05	5.747e-03
chr10	127293776	127294026	8.7	2.8	3.030e-05	5.811e-03
chr14	59032665	59032915	7.1	-2.5	1.886e-05	5.819e-03
chr5	49648275	49648525	15.7	-2	4.755e-05	5.870e-03
chr4	153945276	153945526	21.9	-1.9	5.497e-05	5.911e-03
chr10	6029725	6029975	28.7	-1.6	9.075e-05	5.911e-03
chr10	6048036	6048286	26.7	-1.6	1.336e-04	5.911e-03
chr16	66780691	66780941	22	2.5	5.465e-05	5.911e-03
chr13	31159872	31160122	10.9	1.8	5.231e-05	5.920e-03
chr1	37902781	37903031	21.6	-1.6	5.555e-05	5.926e-03
chr9	71802279	71802529	37	-1.6	9.826e-05	5.926e-03
chr10	126734411	126734661	28.5	-1.6	9.818e-05	5.926e-03
chr11	3806488	3806738	19.6	2	5.581e-05	5.926e-03
chr15	94717737	94717987	9.7	2.6	4.066e-05	5.926e-03
chr16	31029164	31029414	35.1	-1.5	9.224e-05	5.926e-03
chr15	40753514	40753764	16.9	-2	5.980e-05	5.938e-03
chr1	202045275	202045525	55.8	-1.2	7.470e-05	5.999e-03
chr18	12315922	12316172	99.4	-1.5	4.230e-05	6.001e-03
chr13	30702283	30702533	17.4	-1.8	6.075e-05	6.027e-03
chr12	120689865	120690115	12	1.7	5.247e-05	6.045e-03
chr11	48027356	48027606	34.7	-1.4	1.485e-04	6.048e-03
chr17	56674839	56675089	11.2	-2.9	5.469e-05	6.048e-03
chr9	109182960	109183210	11.2	1.8	5.304e-05	6.073e-03
chr16	618742	618992	106.1	-1.2	7.005e-05	6.073e-03
chr1	23851292	23851542	211.8	-1.4	5.732e-06	6.107e-03
chr2	44865891	44866141	9.2	-2	4.307e-05	6.143e-03
chr1	52867870	52868120	11.5	-2.2	4.887e-05	6.158e-03
chr1	178506141	178506391	42.7	-1.6	1.053e-04	6.166e-03
chr2	207972304	207972554	7.2	2.8	2.145e-05	6.166e-03
chr8	108356480	108356730	9.6	2.7	5.732e-05	6.166e-03
chr10	59917228	59917478	10.8	2.2	5.763e-05	6.188e-03
chr9	101337944	101338194	8.7	2.1	4.634e-05	6.251e-03
chr12	2611080	2611330	16.8	1.4	6.457e-05	6.251e-03
chr3	126793854	126794104	22	1.4	8.472e-05	6.275e-03
chr8	131314723	131314973	16.7	-1.5	6.652e-05	6.380e-03
chr6	49809657	49809907	11.8	-2.2	6.013e-05	6.393e-03
chr10	54635191	54635441	7.9	-2.3	3.544e-05	6.393e-03
chr14	106374450	106374700	33.3	1	1.528e-04	6.409e-03
chr10	44479532	44479782	18.2	-1.5	6.721e-05	6.430e-03
chr22	39093456	39093706	34.8	-1.1	1.537e-04	6.430e-03
chr12	48739991	48740241	29.2	-1.7	1.563e-04	6.525e-03
chr4	36237027	36237277	26	-1.3	1.066e-04	6.537e-03
chr2	44980719	44980969	14.3	1.6	7.206e-05	6.552e-03
chrX	106917370	106917620	24.2	1.6	6.448e-05	6.552e-03
chr19	50279108	50279358	66.3	-1.3	5.288e-05	6.574e-03
chr5	148960341	148960591	17.6	-1.9	7.019e-05	6.596e-03
chr12	66254491	66254741	40	-1.4	1.684e-04	6.596e-03
chr11	34360851	34361101	10.8	3.5	6.333e-05	6.607e-03
chr3	50288777	50289027	34.9	-1.3	1.613e-04	6.626e-03
chr9	100705661	100705911	38.5	-1.4	1.699e-04	6.626e-03
chr19	15563116	15563366	44.7	-1.5	6.409e-05	6.626e-03
chr1	110727054	110727304	52.6	-1.5	7.968e-05	6.654e-03
chr13	38533573	38533823	57.7	-1.3	7.634e-05	6.654e-03
chr22	38523336	38523586	36.3	-1.3	1.727e-04	6.654e-03
chrX	53615063	53615313	14.6	-1.7	7.187e-05	6.654e-03
chr17	25818948	25819198	53.9	-1.4	7.987e-05	6.659e-03
chr17	21379014	21379264	7.6	-3	1.597e-05	6.660e-03
chr5	75953843	75954093	13.8	-1.8	7.279e-05	6.688e-03
chr8	143742882	143743132	105.8	-1.3	5.055e-05	6.688e-03
chr8	27712703	27712953	38.4	-1.5	1.685e-04	6.813e-03
chr15	72523450	72523700	14.1	1.8	7.449e-05	6.825e-03
chr19	39184543	39184793	13	1.6	5.736e-05	6.825e-03
chr11	64513041	64513291	11.6	2.1	7.279e-05	6.864e-03
chr11	58345187	58345437	25.5	1.2	1.743e-04	7.002e-03
chr21	37671548	37671798	15.5	-1.9	7.695e-05	7.031e-03
chr3	17217034	17217284	33.8	-2.1	1.621e-04	7.056e-03
chr3	124844685	124844935	9.5	2.7	7.015e-05	7.056e-03
chr5	37187759	37188009	11.6	-3	6.327e-05	7.056e-03
chr10	102270840	102271090	11.3	1.8	6.995e-05	7.056e-03
chr15	90643561	90643811	36.1	-1.2	1.212e-04	7.091e-03
chr19	57947819	57948069	30	-1.4	1.885e-04	7.091e-03
chr4	23335535	23335785	8.4	2.3	5.632e-05	7.095e-03
chr7	140022219	140022469	25.9	-1.5	1.895e-04	7.095e-03
chr11	85859445	85859695	35.1	-1.1	1.790e-04	7.095e-03
chr17	56230477	56230727	8.7	2.3	4.215e-05	7.139e-03
chr1	234719510	234719760	27	-1.6	1.923e-04	7.157e-03
chr10	70030911	70031161	24.5	-1.8	1.237e-04	7.157e-03
chr19	52034833	52035083	12.5	2	6.183e-05	7.157e-03
chr5	67778059	67778309	33	-2	1.254e-04	7.223e-03
chr6	154676197	154676447	9.3	2.4	6.201e-05	7.223e-03
chr12	104963587	104963837	19.8	1.6	8.198e-05	7.223e-03
chr2	60725352	60725602	111.8	-1.3	6.182e-05	7.234e-03
chr9	126964826	126965076	37.9	0.9	1.968e-04	7.263e-03
chr17	8802431	8802681	11.1	1.9	7.356e-05	7.328e-03
chr19	7402720	7402970	11.4	2.9	7.460e-05	7.328e-03
chr14	21166036	21166286	17.4	-1.4	8.416e-05	7.335e-03
chr5	150843707	150843957	21.2	-1.6	7.861e-05	7.396e-03
chr18	77703045	77703295	15.4	-1.7	8.746e-05	7.396e-03
chr1	61822730	61822980	32.3	-1.7	1.928e-04	7.407e-03
chr15	62775946	62776196	33.1	-1.3	1.927e-04	7.407e-03
chr20	24402806	24403056	16.6	-2	8.465e-05	7.407e-03
chr22	37296371	37296621	14.2	2.1	8.813e-05	7.407e-03
chr8	61149414	61149664	57.2	-1.3	9.670e-05	7.483e-03
chr12	7062982	7063232	14.5	1.9	8.644e-05	7.517e-03
chr1	68178783	68179033	15.8	-2	7.181e-05	7.602e-03
chr9	90418901	90419151	97.2	-1.3	9.886e-05	7.602e-03
chrX	53068492	53068742	24.6	-1.3	1.827e-04	7.602e-03
chr10	105231025	105231275	11.4	2.1	7.535e-05	7.633e-03
chr15	69276216	69276466	23.9	-1.6	1.149e-04	7.643e-03
chr21	40742438	40742688	10.3	2.1	7.846e-05	7.643e-03
chr14	65291274	65291524	16.8	-1.8	9.273e-05	7.684e-03
chr3	45179236	45179486	29.5	-1.2	2.162e-04	7.746e-03
chr2	10101178	10101428	32.3	-1.5	2.172e-04	7.771e-03
chr1	145197815	145198065	17.8	-2.2	9.047e-05	7.773e-03
chr11	86642625	86642875	14.3	-1.4	9.492e-05	7.818e-03
chr3	15794746	15794996	26.1	-1.5	2.209e-04	7.856e-03
chr4	87281139	87281389	10.1	3.5	8.273e-05	7.856e-03
chr3	182675106	182675356	92.2	-1.3	7.014e-05	7.882e-03
chr18	72600674	72600924	9.6	-2.6	6.324e-05	7.882e-03
chr1	2222098	2222348	26.7	1.2	2.264e-04	7.986e-03
chr5	89940052	89940302	42.4	-1.6	2.143e-04	7.986e-03
chr7	45018645	45018895	22.7	1.7	8.628e-05	7.986e-03
chr11	75491084	75491334	131.2	-1.6	5.149e-05	7.986e-03
chr16	87339491	87339741	24.1	-1.4	8.799e-05	7.986e-03
chr20	46356350	46356600	23.2	2.1	8.855e-05	7.986e-03
chr17	29897961	29898211	53.2	-1.5	1.011e-04	7.993e-03
chr4	145061826	145062076	23.8	-1.9	1.478e-04	8.042e-03
chr8	124204862	124205112	49.1	-1.2	1.182e-04	8.056e-03
chr9	93913318	93913568	7.8	4	2.130e-05	8.058e-03
chr4	146120288	146120538	20.8	-1.7	1.002e-04	8.067e-03
chr12	31290441	31290691	17.1	-2.4	9.773e-05	8.073e-03
chr8	103269384	103269634	14.6	-1.7	9.698e-05	8.081e-03
chr5	131802461	131802711	24	1.7	9.142e-05	8.123e-03
chr7	97831801	97832051	7.4	3	5.170e-05	8.123e-03
chr20	50413004	50413254	10.7	-1.6	7.542e-05	8.123e-03
chr3	158012477	158012727	14.7	-1.8	7.606e-05	8.129e-03
chr8	130327404	130327654	11.4	-2.4	7.580e-05	8.138e-03
chr5	10485303	10485553	25.4	1.3	2.059e-04	8.143e-03
chr9	136726287	136726537	25.4	-1.4	1.632e-04	8.143e-03
chr15	64185124	64185374	15.6	1.8	1.028e-04	8.143e-03
chr19	8781084	8781334	12.1	2.4	8.852e-05	8.143e-03
chr8	54454559	54454809	18.9	-3.1	9.221e-05	8.159e-03
chr17	1687171	1687421	49.8	-1.3	9.082e-05	8.260e-03
chr12	66731389	66731639	30.9	-1.5	2.419e-04	8.261e-03
chr1	9299800	9300050	11	1.9	7.800e-05	8.274e-03
chr4	164816599	164816849	9.1	2.6	6.382e-05	8.345e-03
chr10	54515202	54515452	11.7	2.2	8.355e-05	8.370e-03
chr2	64833546	64833796	51.3	-1.7	1.101e-04	8.407e-03
chr2	86686789	86687039	8.2	-2.4	5.474e-05	8.407e-03
chr3	184025798	184026048	15.5	-2.1	1.034e-04	8.407e-03
chr5	169064138	169064388	12.7	2.1	9.349e-05	8.427e-03
chr13	41482746	41482996	11.3	-1.7	9.344e-05	8.427e-03
chr7	92811290	92811540	30.6	-1.7	1.725e-04	8.448e-03
chr11	118153452	118153702	10.7	-2.3	8.078e-05	8.458e-03
chr15	40842198	40842448	42.8	-2.3	2.530e-04	8.466e-03
chr1	40177163	40177413	35.4	-1.4	1.632e-04	8.497e-03
chr1	54573918	54574168	25.6	-1.4	2.203e-04	8.497e-03
chr17	18901181	18901431	13.9	-1.6	1.028e-04	8.510e-03
chr1	209862381	209862631	15.1	-1.6	1.031e-04	8.524e-03
chr19	6772465	6772715	13.6	1.8	8.315e-05	8.578e-03
chr22	24026853	24027103	59.3	-1.7	1.209e-04	8.578e-03
chr1	42391353	42391603	8.6	-1.9	5.722e-05	8.627e-03
chr10	114143205	114143455	24.7	-1.2	2.599e-04	8.637e-03
chr11	16414969	16415219	20	-2.5	1.129e-04	8.652e-03
chr2	208926837	208927087	14.7	-1.5	8.483e-05	8.694e-03
chr4	110415831	110416081	15.1	-2.2	1.150e-04	8.715e-03
chr10	104082730	104082980	11.1	2.3	9.909e-05	8.715e-03
chr12	6571129	6571379	9	2.9	9.938e-05	8.715e-03
chr12	16500484	16500734	9.4	1.8	8.435e-05	8.715e-03
chr17	79881799	79882049	30.9	1.3	2.290e-04	8.715e-03
chr20	1103223	1103473	41.7	-1	1.827e-04	8.715e-03
chr22	42177177	42177427	9.9	2.3	8.534e-05	8.715e-03
chr12	112824615	112824865	86.7	-1.5	8.224e-05	8.730e-03
chr20	56284999	56285249	13.7	1.6	1.082e-04	8.756e-03
chr9	100043119	100043369	13	-1.6	1.007e-04	8.784e-03
chr1	150836220	150836470	13.7	-1.5	1.127e-04	8.800e-03
chr4	103365985	103366235	15.4	-1.7	1.126e-04	8.804e-03
chr22	45634046	45634296	21.4	-1.5	1.030e-04	8.822e-03
chr11	118187417	118187667	19	1.5	1.033e-04	8.833e-03
chr9	110881977	110882227	16.2	-1.5	1.137e-04	8.870e-03
chr11	5245812	5246062	43.4	-1.3	1.219e-04	8.896e-03
chr4	89916438	89916688	17.9	-2.1	1.202e-04	8.976e-03
chr12	70054019	70054269	34.3	-1.6	1.792e-04	8.990e-03
chr7	21462401	21462651	19.8	-1.4	1.211e-04	9.005e-03
chr10	135074775	135075025	38.9	-0.9	2.816e-04	9.005e-03
chr11	43769046	43769296	18.6	-1.5	1.159e-04	9.005e-03
chr16	68106262	68106512	37.5	-1.2	2.799e-04	9.005e-03
chr20	57557784	57558034	31.3	-1.4	1.807e-04	9.005e-03
chr14	78165027	78165277	21.1	-1.3	1.187e-04	9.014e-03
chr17	74600941	74601191	9	-2.2	8.003e-05	9.014e-03
chr2	97584444	97584694	14.5	-1.7	1.149e-04	9.046e-03
chr4	144939458	144939708	24.3	-1.7	1.107e-04	9.046e-03
chr5	1067913	1068163	53.8	-1.3	1.263e-04	9.046e-03
chr15	51998626	51998876	18	-1.6	1.230e-04	9.046e-03
chr19	36595076	36595326	41.9	-1.3	2.863e-04	9.046e-03
chrX	55057328	55057578	30.4	-1.7	1.961e-04	9.046e-03
chr2	145233174	145233424	24.9	-1.8	1.844e-04	9.076e-03
chr12	2025990	2026240	83.3	-1.2	8.867e-05	9.094e-03
chr12	94056898	94057148	15.9	-2.4	1.247e-04	9.103e-03
chr19	18501023	18501273	18.1	-1.5	1.202e-04	9.127e-03
chr16	66558772	66559022	13.2	1.8	1.173e-04	9.151e-03
chr3	172230240	172230490	13.9	1.8	1.228e-04	9.243e-03
chr18	48738008	48738258	15.9	2.5	1.221e-04	9.243e-03
chr20	60808073	60808323	16.3	-2	1.225e-04	9.243e-03
chr1	45328758	45329008	16.1	-2.1	1.195e-04	9.243e-03
chr6	119804081	119804331	47	-1.4	1.113e-04	9.243e-03
chr9	130790852	130791102	15.5	1.7	1.227e-04	9.243e-03
chr20	44507049	44507299	35.7	-1.4	2.968e-04	9.243e-03
chr1	114414245	114414495	17.4	1.7	1.259e-04	9.243e-03
chr2	196431100	196431350	31.8	-1.7	2.822e-04	9.243e-03
chr2	232100005	232100255	95.4	-1.4	9.400e-05	9.243e-03
chr8	23433138	23433388	13.9	-2	1.241e-04	9.243e-03
chr9	100723143	100723393	110.7	-1.3	9.221e-05	9.243e-03
chr16	89435809	89436059	13.5	-1.5	9.591e-05	9.243e-03
chr19	575516	575766	54.6	-1.2	1.380e-04	9.243e-03
chr5	147723468	147723718	27.5	-1.6	3.024e-04	9.342e-03
chr5	139990813	139991063	12.3	1.5	1.137e-04	9.370e-03
chr1	114455689	114455939	34.7	-1.2	3.085e-04	9.423e-03
chr1	185303388	185303638	9	-2.2	9.127e-05	9.423e-03
chr15	70779127	70779377	9.7	2.9	9.772e-05	9.423e-03
chr18	72004775	72005025	10.8	-1.7	1.149e-04	9.423e-03
chr21	48026066	48026316	15.4	2	1.272e-04	9.423e-03
chr6	167164782	167165032	10.5	1.6	1.160e-04	9.473e-03
chr22	31265680	31265930	27.1	-1.7	2.935e-04	9.473e-03
chr1	161915219	161915469	29.5	-1.6	3.107e-04	9.484e-03
chrX	40409371	40409621	34.2	-1.5	2.971e-04	9.564e-03
chr15	48989027	48989277	17.8	-1.8	1.324e-04	9.567e-03
chr4	71570449	71570699	16.6	1.3	1.312e-04	9.577e-03
chr21	42521215	42521465	11.1	3.1	1.166e-04	9.577e-03
chr22	39360037	39360287	28.7	-1.3	3.151e-04	9.577e-03
chr8	8946362	8946612	11.3	2.3	1.081e-04	9.650e-03
chr1	111746467	111746717	19.8	1.3	1.214e-04	9.666e-03
chr15	65133634	65133884	33.7	1.1	2.786e-04	9.689e-03
chr3	42897632	42897882	36.9	-1.2	3.256e-04	9.826e-03
chr4	166382905	166383155	7.9	-2.2	3.018e-05	9.845e-03
chr5	131987825	131988075	29.7	-1.4	2.252e-04	9.845e-03
chr6	80570806	80571056	20.9	-1.6	1.423e-04	9.877e-03
chr19	18401254	18401504	28	1.4	3.120e-04	9.887e-03
chr14	88668240	88668490	32.9	-1.5	2.281e-04	9.936e-03
chr13	31151512	31151762	19.7	1.2	1.288e-04	9.963e-03
chr1	226830975	226831225	17	1.7	1.382e-04	9.982e-03
chr14	89760505	89760755	8.7	-2.2	6.992e-05	9.998e-03
