chr	start	end	baseMean	log2FoldChange	pvalue	padj
chr20	8375089	8375339	4.8	3.9	3.239e-08	8.064e-07
chr13	32690431	32690681	4.2	3.9	4.619e-08	8.074e-07
chr6	38411555	38411805	7.8	3.4	5.232e-08	8.076e-07
chr20	33893570	33893820	15	3	5.878e-08	8.115e-07
chr20	35939485	35939735	24.7	-3.4	5.178e-08	8.127e-07
chr21	43539120	43539370	12.5	2.4	6.167e-08	8.137e-07
chr21	21964863	21965113	8.6	3.2	5.648e-08	8.154e-07
chr5	60571704	60571954	5.2	3.7	4.991e-08	8.171e-07
chr3	124339491	124339741	53.5	-1.9	4.897e-08	8.175e-07
chr11	100733957	100734207	115.9	-2	9.963e-08	8.182e-07
chrX	20079535	20079785	4.9	5.1	3.291e-08	8.182e-07
chr12	109027567	109027817	45.1	1.4	5.228e-08	8.196e-07
chr19	23447050	23447300	4.9	3.9	4.832e-08	8.196e-07
chr17	2808636	2808886	6	4.5	3.929e-08	8.205e-07
chr2	118710841	118711091	20.5	-5.7	5.238e-08	8.210e-07
chr1	145575840	145576090	39.7	1.5	5.240e-08	8.212e-07
chr13	30333029	30333279	7.1	3.3	4.941e-08	8.225e-07
chr15	80373742	80373992	5.4	4.1	5.030e-08	8.225e-07
chr3	139021233	139021483	7	4.7	4.339e-08	8.229e-07
chr4	41415738	41415988	5.5	3.6	5.004e-08	8.248e-07
chr9	125583924	125584174	62.9	-2.4	5.268e-08	8.250e-07
chr14	69650545	69650795	4.3	4.5	2.570e-08	8.258e-07
chr1	9294483	9294733	21.3	2	3.795e-08	8.273e-07
chr19	16478132	16478382	5.6	4.3	5.063e-08	8.273e-07
chr1	207226446	207226696	85.3	-1.8	6.510e-08	8.283e-07
chr19	50019181	50019431	7.7	3.4	5.367e-08	8.283e-07
chr1	235731201	235731451	4.9	4.4	3.340e-08	8.287e-07
chr14	53684209	53684459	42.1	1.5	5.297e-08	8.288e-07
chr2	68917183	68917433	4.8	4.5	4.960e-08	8.290e-07
chr1	66741918	66742168	4.9	4.2	3.506e-08	8.295e-07
chr5	110808362	110808612	52.4	-2	5.348e-08	8.299e-07
chr7	134852158	134852408	55.9	-2.1	3.518e-08	8.299e-07
chr12	133053703	133053953	15	2.6	6.071e-08	8.302e-07
chr5	58047154	58047404	5.2	4.5	5.089e-08	8.303e-07
chr10	3782583	3782833	11.7	2.9	7.009e-08	8.318e-07
chr9	129893586	129893836	5	4.6	4.984e-08	8.322e-07
chr3	31268712	31268962	6.4	4.8	5.023e-08	8.340e-07
chr17	59296779	59297029	4.4	5.5	4.934e-08	8.340e-07
chr12	124227713	124227963	7.8	3.1	5.470e-08	8.384e-07
chr22	47070255	47070505	5.8	3.6	4.035e-08	8.396e-07
chr7	6122049	6122299	19.5	-4.1	5.347e-08	8.397e-07
chr2	105942059	105942309	6	3.5	4.986e-08	8.423e-07
chr4	6690813	6691063	10.4	2.8	7.084e-08	8.426e-07
chr4	119826091	119826341	6	3.5	5.000e-08	8.445e-07
chr11	62165480	62165730	9.2	2.7	5.882e-08	8.450e-07
chr10	11212950	11213200	5.1	4.1	3.572e-08	8.450e-07
chr2	69855474	69855724	4.9	3.5	5.071e-08	8.454e-07
chr10	82781225	82781475	6.4	4	5.110e-08	8.472e-07
chr1	76487642	76487892	4.7	4.2	5.030e-08	8.490e-07
chr2	7212098	7212348	5.5	3.6	5.218e-08	8.495e-07
chr1	29529343	29529593	92.8	-1.7	6.684e-08	8.497e-07
chr20	62198754	62199004	11.2	2.6	4.794e-08	8.499e-07
chr2	26291506	26291756	78.4	-2.1	6.696e-08	8.510e-07
chr12	58134880	58135130	9.8	2.8	8.222e-08	8.520e-07
chr6	14922164	14922414	5.1	4.5	5.126e-08	8.538e-07
chr20	10478934	10479184	59.4	-2.9	5.488e-08	8.554e-07
chr12	51415541	51415791	19.8	-2.8	5.405e-08	8.554e-07
chr11	46436085	46436335	26	-5.7	4.841e-08	8.557e-07
chr12	68981218	68981468	4.8	4	5.145e-08	8.565e-07
chr3	39400495	39400745	31.1	-3.9	3.330e-08	8.579e-07
chr3	112020953	112021203	27.2	-2.5	4.852e-08	8.586e-07
chr1	46009519	46009769	6.4	3.9	5.189e-08	8.587e-07
chr5	66477564	66477814	4.4	4	5.098e-08	8.588e-07
chr18	43302938	43303188	73.1	-1.7	3.657e-08	8.588e-07
chr17	65908761	65909011	5.5	3.2	5.100e-08	8.591e-07
chr6	91061498	91061748	4	4.8	5.295e-08	8.601e-07
chr19	32912900	32913150	9.5	2.4	5.534e-08	8.612e-07
chr5	178017291	178017541	11.3	2.6	5.506e-08	8.614e-07
chr6	139954046	139954296	20.5	-5.8	5.512e-08	8.622e-07
chr1	182598880	182599130	9.6	2.8	7.070e-08	8.627e-07
chr6	13674766	13675016	28.4	-3.7	5.518e-08	8.630e-07
chr1	88368577	88368827	6.3	3.4	4.382e-08	8.637e-07
chr4	71520351	71520601	55.6	-2.4	5.556e-08	8.640e-07
chr13	98019410	98019660	6.5	3.9	5.323e-08	8.640e-07
chr5	67821126	67821376	16	-4.3	6.320e-08	8.641e-07
chr11	60145833	60146083	4.5	4.5	5.114e-08	8.650e-07
chr2	97202896	97203146	20.7	1.8	5.566e-08	8.650e-07
chr17	58466145	58466395	23.5	-3	7.220e-08	8.650e-07
chr9	71601938	71602188	23.9	-6.3	5.573e-08	8.660e-07
chr3	196254691	196254941	6.2	3.4	4.399e-08	8.661e-07
chr5	138848116	138848366	6.1	3.6	5.343e-08	8.662e-07
chr17	72329020	72329270	25	-2.6	5.557e-08	8.677e-07
chr8	11208348	11208598	28.6	-5.9	4.918e-08	8.677e-07
chr12	42326348	42326598	11.3	2.4	7.364e-08	8.681e-07
chr19	59049678	59049928	10.9	2.5	7.331e-08	8.688e-07
chr1	151689357	151689607	22	-3.2	5.598e-08	8.688e-07
chr1	173092164	173092414	5.3	3.4	5.829e-08	8.688e-07
chr9	99408705	99408955	4.8	3.9	5.240e-08	8.688e-07
chr19	17444745	17444995	15.7	2.2	6.401e-08	8.688e-07
chr3	134513885	134514135	13	2.5	6.674e-08	8.706e-07
chr6	53174335	53174585	41.1	-2.4	5.619e-08	8.717e-07
chr9	136036364	136036614	44.8	-2.1	3.738e-08	8.718e-07
chr3	151593636	151593886	10.2	2.4	6.165e-08	8.735e-07
chr17	75137620	75137870	40.1	-2.3	3.582e-08	8.736e-07
chr9	104426773	104427023	35.9	-3.6	5.659e-08	8.774e-07
chr11	5369837	5370087	13.9	-6.6	6.454e-08	8.781e-07
chrX	154027429	154027679	39.7	-2.6	3.610e-08	8.784e-07
chr9	92756448	92756698	6	4.8	4.475e-08	8.789e-07
chr17	2739146	2739396	20.8	-3.5	4.090e-08	8.826e-07
chr3	53165170	53165420	31.3	-3.4	3.301e-08	8.835e-07
chr16	85339828	85340078	15.8	1.8	6.489e-08	8.841e-07
chr16	47426090	47426340	6.4	4.6	5.463e-08	8.843e-07
chr9	136009161	136009411	55	2.5	5.683e-08	8.849e-07
chr12	131310483	131310733	22.9	-2.7	7.426e-08	8.864e-07
chr6	87679358	87679608	28.9	-4.2	5.730e-08	8.872e-07
chr3	40128487	40128737	5.7	4.1	5.482e-08	8.899e-07
chr18	63421441	63421691	9.5	4.2	5.752e-08	8.904e-07
chr5	139089119	139089369	10.1	3.4	5.754e-08	8.906e-07
chr18	43519222	43519472	25.5	-2.7	5.078e-08	8.915e-07
chr7	37771889	37772139	6.6	3.4	5.427e-08	8.924e-07
chr16	29756885	29757135	12.8	2.8	5.768e-08	8.924e-07
chr4	15661490	15661740	5.9	3.6	3.331e-08	8.931e-07
chr5	1201449	1201699	27.4	-2.9	5.774e-08	8.931e-07
chr16	48576118	48576368	8.7	2.9	5.666e-08	8.946e-07
chr4	170929668	170929918	45.4	-2.3	5.443e-08	8.957e-07
chr3	57678301	57678551	35.3	1.7	3.007e-08	8.959e-07
chr4	75608028	75608278	53	-2.7	5.844e-08	8.964e-07
chr19	19932461	19932711	14.6	2.2	6.620e-08	8.980e-07
chr3	45246720	45246970	3.8	5.4	5.574e-08	8.991e-07
chr7	140682371	140682621	4.6	6	5.378e-08	8.992e-07
chr8	61863614	61863864	6.2	3.4	5.380e-08	8.993e-07
chr11	35066863	35067113	5.5	3.9	5.532e-08	8.993e-07
chr6	158779819	158780069	7.3	3	5.662e-08	8.996e-07
chr15	74212936	74213186	4.8	4.9	3.681e-08	9.012e-07
chr3	127202778	127203028	7.9	3.9	5.680e-08	9.022e-07
chr1	153463245	153463495	5.2	3	5.563e-08	9.039e-07
chr3	193628689	193628939	16.3	2.7	6.703e-08	9.051e-07
chr6	167504764	167505014	5.6	3.9	5.592e-08	9.052e-07
chr5	170926688	170926938	19.4	-6.3	5.865e-08	9.052e-07
chr8	60881496	60881746	5	4.4	5.493e-08	9.057e-07
chr20	44580022	44580272	26.2	-3.2	5.870e-08	9.058e-07
chr1	155936606	155936856	30.5	-2.7	5.877e-08	9.067e-07
chr6	109063397	109063647	8.6	2.8	5.881e-08	9.072e-07
chr5	392612	392862	5.4	3.7	5.438e-08	9.075e-07
chr15	92490652	92490902	8.6	3.6	5.857e-08	9.082e-07
chr8	17929577	17929827	24.2	-3.4	7.568e-08	9.094e-07
chr1	194194989	194195239	4	5.8	5.792e-08	9.103e-07
chr15	76278375	76278625	4.8	4.5	4.742e-08	9.122e-07
chr1	21679982	21680232	29.3	-3.1	3.434e-08	9.144e-07
chr17	1986948	1987198	6.7	3.5	6.019e-08	9.145e-07
chr3	195774246	195774496	24.3	-2.9	7.047e-08	9.199e-07
chr14	90187217	90187467	6.5	3.4	6.694e-08	9.206e-07
chr15	101991601	101991851	99.1	-2.3	7.378e-08	9.240e-07
chr16	88590298	88590548	22.3	-3.1	7.697e-08	9.240e-07
chr17	72653676	72653926	11.1	2.7	7.898e-08	9.265e-07
chr1	157565208	157565458	5.2	4.1	5.727e-08	9.280e-07
chr14	77873173	77873423	6.8	3.2	4.978e-08	9.280e-07
chr2	15904429	15904679	25.4	-4.2	5.309e-08	9.284e-07
chr16	12105501	12105751	27.8	-5.2	5.998e-08	9.284e-07
chr18	74777186	74777436	23.4	2.4	7.840e-08	9.302e-07
chr5	123150025	123150275	5.4	4.6	5.793e-08	9.303e-07
chr4	2845049	2845299	73.4	-1.7	5.057e-08	9.305e-07
chr15	47815916	47816166	5	5.2	4.008e-08	9.327e-07
chr18	46455298	46455548	6.3	4.2	4.781e-08	9.340e-07
chr8	144434467	144434717	5.3	3.8	6.324e-08	9.342e-07
chr16	28996189	28996439	14.7	2.3	8.616e-08	9.342e-07
chr20	10838051	10838301	5.9	3.9	3.508e-08	9.349e-07
chr3	54296640	54296890	3.2	5.8	7.178e-08	9.368e-07
chr1	26704964	26705214	164.5	-1.4	8.437e-08	9.372e-07
chr4	112563258	112563508	8.9	2.6	6.100e-08	9.376e-07
chr17	72279334	72279584	8.5	3.3	6.688e-08	9.377e-07
chr13	24434098	24434348	28.4	-3.3	5.401e-08	9.395e-07
chr9	25994711	25994961	4.7	3.9	5.653e-08	9.397e-07
chr13	31778816	31779066	52	-3	4.072e-08	9.404e-07
chr6	10752100	10752350	31.5	-2.9	5.398e-08	9.405e-07
chr18	43407776	43408026	12.9	2.6	5.087e-08	9.419e-07
chr8	102092666	102092916	25.9	-2.8	5.425e-08	9.430e-07
chr12	46662757	46663007	15.1	2	6.984e-08	9.431e-07
chr8	66864025	66864275	6.9	3.3	5.075e-08	9.434e-07
chr15	70558797	70559047	6.8	2.9	5.803e-08	9.466e-07
chr17	46583241	46583491	7.1	3.6	5.096e-08	9.471e-07
chr2	198342532	198342782	23.6	-3.4	6.144e-08	9.479e-07
chr17	49190099	49190349	5.2	4.2	5.713e-08	9.483e-07
chr8	131058119	131058369	10.7	2.4	6.183e-08	9.485e-07
chr12	58135868	58136118	18.2	1.9	4.987e-08	9.489e-07
chr16	46995352	46995602	5.3	3.9	6.443e-08	9.492e-07
chr6	30923430	30923680	7.3	3.2	6.276e-08	9.505e-07
chr12	41906418	41906668	22.7	-5.4	7.961e-08	9.514e-07
chr13	34731271	34731521	4.3	4.1	3.027e-08	9.524e-07
chr18	43578213	43578463	6.4	3.5	5.868e-08	9.560e-07
chr8	49792730	49792980	31.1	-5.6	5.501e-08	9.565e-07
chr9	132881449	132881699	23.2	-3.1	8.009e-08	9.566e-07
chr12	94483720	94483970	14.6	2.6	6.210e-08	9.567e-07
chr4	103655872	103656122	8.1	3.4	6.220e-08	9.581e-07
chr5	143567441	143567691	5.1	4.5	4.145e-08	9.604e-07
chr8	123146993	123147243	5.8	4.3	3.613e-08	9.614e-07
chr7	95941427	95941677	5.4	4.1	4.034e-08	9.616e-07
chr13	111310605	111310855	4.5	5.4	4.147e-08	9.616e-07
chr18	20938899	20939149	15.1	2.8	6.706e-08	9.616e-07
chr20	30150774	30151024	50.7	-1.7	6.281e-08	9.616e-07
chr4	78698307	78698557	7.9	3.8	6.249e-08	9.617e-07
chr12	49366423	49366673	9.8	2.8	6.253e-08	9.622e-07
chr1	6183125	6183375	4.7	3.6	3.972e-08	9.636e-07
chr3	172724979	172725229	29.2	-3.1	6.307e-08	9.650e-07
chr2	242784979	242785229	7	3.6	7.216e-08	9.663e-07
chr14	72405107	72405357	24	-5.4	8.194e-08	9.663e-07
chr3	43431170	43431420	7.3	3.6	6.399e-08	9.665e-07
chr3	46277856	46278106	6.9	4	6.329e-08	9.677e-07
chr4	174864727	174864977	5.7	3.9	6.022e-08	9.677e-07
chr13	78034401	78034651	8.4	3.3	6.879e-08	9.678e-07
chr7	108059483	108059733	12.9	3.7	6.308e-08	9.694e-07
chr18	76831128	76831378	10.1	2.6	6.342e-08	9.694e-07
chr16	79553442	79553692	7.6	3.1	6.113e-08	9.697e-07
chr9	93925188	93925438	5.7	3.6	6.066e-08	9.754e-07
chr16	85792767	85793017	6.3	3	6.120e-08	9.759e-07
chr10	120873515	120873765	5.9	3.8	3.687e-08	9.784e-07
chr10	134235053	134235303	13	2.4	5.313e-08	9.784e-07
chr8	126175728	126175978	7.1	3.7	7.323e-08	9.790e-07
chr13	37692274	37692524	25.4	-3.3	5.654e-08	9.795e-07
chr19	38852345	38852595	13.1	2.2	6.395e-08	9.817e-07
chr3	183740211	183740461	6.2	3.3	5.946e-08	9.821e-07
chr1	151583907	151584157	14	2.7	6.404e-08	9.825e-07
chr5	150843707	150843957	21.2	-3.5	6.405e-08	9.825e-07
chr9	80619821	80620071	7.5	3.2	6.529e-08	9.825e-07
chr9	95727510	95727760	9.2	2.5	6.995e-08	9.825e-07
chr4	146120288	146120538	20.8	-5.5	6.416e-08	9.839e-07
chr7	37116321	37116571	34.7	-2.9	4.109e-08	9.839e-07
chr2	39664250	39664500	19	1.8	5.949e-08	9.881e-07
chr18	75534731	75534981	7.6	3	6.570e-08	9.881e-07
chr2	30671827	30672077	20.8	-3.7	6.408e-08	9.920e-07
chr5	39249244	39249494	22.7	-5.2	6.473e-08	9.920e-07
chr10	5062453	5062703	19.6	-3.8	6.471e-08	9.920e-07
chr17	46555750	46556000	24.6	2.1	8.442e-08	9.920e-07
chr1	159824512	159824762	23.9	1.9	6.516e-08	9.929e-07
chr5	164456563	164456813	13.2	2.3	5.649e-08	9.929e-07
chr18	14431221	14431471	10.7	2.3	6.517e-08	9.930e-07
chr6	135516738	135516988	12.7	2	7.754e-08	9.932e-07
chr22	24907302	24907552	7.9	2.8	6.638e-08	9.941e-07
chr1	22121192	22121442	7	3.4	6.174e-08	9.993e-07
chr5	151180202	151180452	6.3	3.8	6.288e-08	9.993e-07
chr20	46364524	46364774	6.5	3.3	7.365e-08	1.001e-06
chr1	203527447	203527697	6.6	4.3	6.189e-08	1.001e-06
chr2	74667598	74667848	13.7	2.1	6.579e-08	1.001e-06
chr14	90114944	90115194	5.1	4.4	6.304e-08	1.001e-06
chr10	121073267	121073517	6.7	3.9	6.689e-08	1.003e-06
chr2	43440133	43440383	13.8	2.3	7.520e-08	1.004e-06
chr9	32942871	32943121	22	-3.4	6.600e-08	1.004e-06
chr15	81615082	81615332	19	-3.9	6.565e-08	1.004e-06
chr4	86419593	86419843	4.7	3.9	4.175e-08	1.007e-06
chr19	16269783	16270033	4.9	4.1	4.385e-08	1.009e-06
chr1	2517204	2517454	57.9	-1.8	6.637e-08	1.009e-06
chr15	67767188	67767438	3.7	5.6	6.147e-08	1.011e-06
chr3	69435275	69435525	7	3.1	6.677e-08	1.015e-06
chr11	132997700	132997950	51.7	-2.4	4.441e-08	1.015e-06
chr4	1023333	1023583	38.5	-2.3	3.469e-08	1.016e-06
chr16	84839854	84840104	5.3	4.1	6.360e-08	1.017e-06
chr3	9958610	9958860	42.5	-2.1	6.679e-08	1.020e-06
chr20	24823815	24824065	4.7	4.6	6.288e-08	1.021e-06
chr2	192269511	192269761	4.5	6.1	6.440e-08	1.021e-06
chr1	21780470	21780720	46.4	-2.4	4.481e-08	1.023e-06
chr6	146870018	146870268	9.1	3.1	8.037e-08	1.025e-06
chr14	106680688	106680938	3.5	4.9	6.395e-08	1.025e-06
chr4	84474187	84474437	8.2	3	7.345e-08	1.026e-06
chr2	105059698	105059948	4.7	4.5	6.255e-08	1.027e-06
chr19	56092138	56092388	8.2	2.9	6.885e-08	1.027e-06
chr2	31541558	31541808	10.1	2.5	1.019e-07	1.028e-06
chr3	22492593	22492843	6.3	3.7	5.333e-08	1.028e-06
chr1	27328411	27328661	6.4	3.3	7.590e-08	1.028e-06
chr8	120428527	120428777	7.9	3.1	6.617e-08	1.033e-06
chrX	67808444	67808694	41.9	-3.3	6.812e-08	1.033e-06
chrX	38515677	38515927	25.4	-4.3	5.998e-08	1.033e-06
chr5	82692559	82692809	9	4	6.781e-08	1.034e-06
chr10	72544883	72545133	5.1	4.1	4.508e-08	1.034e-06
chr22	26875506	26875756	32.9	-2.1	3.949e-08	1.034e-06
chr22	30147154	30147404	7.4	3.3	6.914e-08	1.035e-06
chr10	80010070	80010320	6.5	4.1	6.943e-08	1.037e-06
chr6	153016548	153016798	6.4	3.4	7.676e-08	1.038e-06
chr8	37935954	37936204	20.4	-2.8	6.854e-08	1.039e-06
chrX	10435860	10436110	3.7	4.4	5.740e-08	1.039e-06
chr8	67042090	67042340	4.5	4.6	6.061e-08	1.039e-06
chr4	143883088	143883338	4.7	4.6	5.498e-08	1.039e-06
chr10	25080296	25080546	4.5	4.2	6.069e-08	1.040e-06
chr19	45251626	45251876	12.9	2.2	5.699e-08	1.040e-06
chr1	61636369	61636619	18.3	-6.5	6.835e-08	1.040e-06
chr11	114053930	114054180	6.8	3.1	7.699e-08	1.040e-06
chr4	38730176	38730426	21.8	-3.4	6.855e-08	1.043e-06
chr22	45622627	45622877	10.1	2.4	8.788e-08	1.043e-06
chr8	1771833	1772083	10.4	2.4	8.795e-08	1.044e-06
chr18	34393859	34394109	54.5	-2.8	4.590e-08	1.044e-06
chr21	30692505	30692755	19.9	-3.6	6.864e-08	1.044e-06
chr16	21295132	21295382	10.2	2.9	6.867e-08	1.044e-06
chr4	6593165	6593415	22.2	-4.1	8.878e-08	1.046e-06
chr15	91913083	91913333	6.3	3.8	5.193e-08	1.046e-06
chr3	10148694	10148944	24.4	-2.9	8.170e-08	1.047e-06
chr6	30449878	30450128	14.3	2.1	6.922e-08	1.047e-06
chr20	23582976	23583226	4	4.4	6.620e-08	1.049e-06
chr15	64430615	64430865	25.1	-2.6	6.143e-08	1.051e-06
chr11	76802245	76802495	36.9	-2.3	4.432e-08	1.051e-06
chr20	43331514	43331764	5.1	4.8	4.607e-08	1.053e-06
chr16	81789725	81789975	10.8	2.9	9.136e-08	1.053e-06
chr20	19192778	19193028	7.4	3	7.072e-08	1.053e-06
chr7	27200559	27200809	11.1	2.4	9.167e-08	1.055e-06
chr2	36824870	36825120	22.6	1.8	7.008e-08	1.058e-06
chr8	142096359	142096609	7.7	3	6.818e-08	1.059e-06
chr21	47739089	47739339	57.7	-2.8	6.975e-08	1.059e-06
chr4	148721105	148721355	5.9	3.7	4.053e-08	1.061e-06
chr5	16627081	16627331	3.8	6.6	4.217e-08	1.061e-06
chr5	79487890	79488140	32.6	-2.9	7.038e-08	1.062e-06
chr9	92092842	92093092	9	2.6	7.004e-08	1.063e-06
chr19	35658229	35658479	5.4	4	7.334e-08	1.063e-06
chr1	202457390	202457640	5.5	4.3	6.716e-08	1.065e-06
chr5	1200083	1200333	28.1	-2.6	7.020e-08	1.065e-06
chr5	32714114	32714364	8.9	2.7	7.671e-08	1.065e-06
chr2	238814000	238814250	10.6	2.8	9.281e-08	1.066e-06
chr17	53894238	53894488	19.6	-3.6	5.087e-08	1.068e-06
chr22	50179616	50179866	22.2	-3.5	9.196e-08	1.069e-06
chr11	64158640	64158890	5.3	4.4	6.556e-08	1.069e-06
chr7	4784662	4784912	145.4	-1.6	9.837e-08	1.071e-06
chr3	168194442	168194692	17.2	-4.6	5.734e-08	1.072e-06
chr9	136218866	136219116	25.8	1.7	6.271e-08	1.072e-06
chr7	17810450	17810700	5.9	4.6	4.110e-08	1.073e-06
chr17	15565989	15566239	6.4	4.2	7.985e-08	1.074e-06
chr5	173130566	173130816	23.9	-4.7	7.129e-08	1.074e-06
chr12	1020688	1020938	28.8	-2.9	4.130e-08	1.075e-06
chr10	126734411	126734661	28.5	-2.4	6.304e-08	1.075e-06
chr14	69264021	69264271	25.7	-3.2	7.139e-08	1.081e-06
chr1	178577292	178577542	6.1	3.6	5.665e-08	1.081e-06
chr11	12201143	12201393	16.3	-3.3	8.212e-08	1.081e-06
chr2	201063770	201064020	4.2	4.2	6.458e-08	1.082e-06
chr6	10534049	10534299	9.8	2.7	9.167e-08	1.082e-06
chr1	116567306	116567556	5.9	4.1	5.409e-08	1.084e-06
chr8	120690337	120690587	5.2	4.1	7.505e-08	1.084e-06
chr16	30483808	30484058	4.6	3.6	4.759e-08	1.084e-06
chr6	65665365	65665615	4.4	4.3	7.355e-08	1.085e-06
chr11	104440984	104441234	3.1	6.2	8.766e-08	1.087e-06
chr14	106365156	106365406	11.2	2.5	7.276e-08	1.094e-06
chr12	13145464	13145714	42.8	-2.1	7.282e-08	1.095e-06
chr3	87040285	87040535	6.8	3.3	6.981e-08	1.095e-06
chr22	30297415	30297665	4.3	4.5	6.983e-08	1.095e-06
chr13	102208006	102208256	20.4	-6.2	5.237e-08	1.096e-06
chr4	84467930	84468180	6.8	3.5	6.996e-08	1.097e-06
chr14	94858941	94859191	4.4	3.7	6.749e-08	1.097e-06
chr14	97269358	97269608	29.5	-2.5	4.230e-08	1.098e-06
chr5	36623969	36624219	4.8	4.3	4.610e-08	1.098e-06
chr1	220080360	220080610	43.5	-3.2	7.386e-08	1.101e-06
chr6	137579358	137579608	4.6	3.7	6.751e-08	1.103e-06
chr1	40596609	40596859	3.9	6.4	7.230e-08	1.106e-06
chr1	236230168	236230418	6.2	3.8	6.811e-08	1.106e-06
chr11	94989681	94989931	4.8	4.1	4.649e-08	1.106e-06
chr20	1869818	1870068	6.6	4	6.949e-08	1.108e-06
chr11	122542171	122542421	5.3	3.9	4.756e-08	1.111e-06
chr22	46684234	46684484	10.4	3.2	9.705e-08	1.112e-06
chr14	50527820	50528070	8.5	2.8	7.418e-08	1.113e-06
chr11	97867551	97867801	20.7	-4.1	7.439e-08	1.116e-06
chr1	24171806	24172056	5.1	3.8	4.910e-08	1.116e-06
chr3	109251690	109251940	7.6	3.8	7.550e-08	1.117e-06
chr6	20320141	20320391	7.7	2.8	7.446e-08	1.117e-06
chrX	145360051	145360301	4.2	4.7	6.681e-08	1.117e-06
chr1	159258954	159259204	23.5	-5	7.451e-08	1.117e-06
chr2	65245352	65245602	4.7	5	4.705e-08	1.118e-06
chr11	121335426	121335676	8.9	3.6	8.897e-08	1.119e-06
chr10	19024748	19024998	40.3	-2.8	7.470e-08	1.119e-06
chr12	57292784	57293034	15.2	-6.3	8.541e-08	1.119e-06
chr8	126624018	126624268	5	4	6.996e-08	1.120e-06
chr1	33190818	33191068	126.8	-1.7	1.430e-07	1.122e-06
chr11	65239599	65239849	95.8	-2.3	8.839e-08	1.122e-06
chr13	19398885	19399135	53.8	-6.4	7.449e-08	1.122e-06
chr1	183573678	183573928	7	3.5	7.050e-08	1.122e-06
chr10	88798205	88798455	27.4	-2.8	6.653e-08	1.128e-06
chr1	9129621	9129871	4.3	4.5	7.686e-08	1.128e-06
chr7	30403869	30404119	22.7	-3.4	7.496e-08	1.128e-06
chr13	43294616	43294866	4.9	4.4	7.074e-08	1.131e-06
chr21	46728469	46728719	8.3	2.9	7.418e-08	1.133e-06
chr9	124273113	124273363	7.5	4.6	7.675e-08	1.134e-06
chr14	68055390	68055640	16.3	-6.6	8.666e-08	1.134e-06
chr8	81973568	81973818	3.7	4.6	4.558e-08	1.136e-06
chr12	6744539	6744789	13.1	2.6	9.036e-08	1.136e-06
chr18	22879528	22879778	4.5	4.8	6.731e-08	1.139e-06
chr18	57069711	57069961	11.3	2.3	7.584e-08	1.140e-06
chr3	134369718	134369968	7.6	3.2	7.634e-08	1.141e-06
chr4	84033409	84033659	4.6	4.8	7.057e-08	1.141e-06
chr12	49759459	49759709	10.6	2.8	7.606e-08	1.143e-06
chr3	88046552	88046802	5.3	3.9	7.332e-08	1.144e-06
chr1	21647010	21647260	24.9	-3.1	7.616e-08	1.144e-06
chr4	101515199	101515449	4.7	3.8	6.135e-08	1.144e-06
chr5	145420218	145420468	31.4	-3.8	6.749e-08	1.144e-06
chr4	129268707	129268957	23.5	-3.4	7.666e-08	1.145e-06
chr19	7721999	7722249	5.2	3.8	7.086e-08	1.145e-06
chr6	84981142	84981392	17.1	-6.3	7.669e-08	1.145e-06
chr15	35849735	35849985	35	-2.9	7.637e-08	1.146e-06
chr5	10289537	10289787	37.2	-3.1	7.679e-08	1.146e-06
chr9	2657428	2657678	8.8	3.8	7.645e-08	1.147e-06
chr11	69345234	69345484	4.6	4.5	7.368e-08	1.148e-06
chr14	74220168	74220418	112.3	-1.8	1.469e-07	1.148e-06
chr22	24592657	24592907	23.7	-6.1	9.090e-08	1.149e-06
chr4	152328963	152329213	5.3	3.5	7.383e-08	1.149e-06
chr16	56472012	56472262	27.6	-2.6	6.806e-08	1.149e-06
chr2	124496239	124496489	3.7	5.4	7.395e-08	1.151e-06
chr1	25969213	25969463	3.9	5.1	7.138e-08	1.152e-06
chr6	157375611	157375861	4.5	4.7	7.112e-08	1.154e-06
chr2	53997386	53997636	22.1	-4.3	9.931e-08	1.154e-06
chr15	90319803	90320053	13.7	2	9.222e-08	1.156e-06
chr11	64693553	64693803	30.5	-2.5	6.841e-08	1.157e-06
chr22	47145277	47145527	5.7	3.7	7.438e-08	1.157e-06
chr1	224752941	224753191	5	4.2	5.128e-08	1.158e-06
chr9	123325423	123325673	40.1	-2.4	7.781e-08	1.159e-06
chr9	131320812	131321062	53.1	-2.1	7.744e-08	1.160e-06
chr8	25101240	25101490	5.6	4.8	7.426e-08	1.160e-06
chr19	17267875	17268125	5.1	3.8	7.291e-08	1.160e-06
chr19	58838817	58839067	54.1	-2	7.752e-08	1.161e-06
chr1	161475012	161475262	9.2	2.9	7.758e-08	1.161e-06
chr6	54888110	54888360	2.7	6.4	1.195e-07	1.162e-06
chr15	73976121	73976371	5.4	3.8	7.217e-08	1.163e-06
chr5	176326374	176326624	8	3.1	7.779e-08	1.164e-06
chr18	61043871	61044121	4.9	5.9	4.937e-08	1.165e-06
chr8	17388500	17388750	5.2	3.3	7.516e-08	1.167e-06
chr5	75627043	75627293	8.5	2.5	8.544e-08	1.170e-06
chr11	48082885	48083135	133.4	-2	1.498e-07	1.171e-06
chr2	24705616	24705866	62.9	-2.9	5.227e-08	1.173e-06
chr11	34486131	34486381	9.3	3.5	9.414e-08	1.175e-06
chr14	101053333	101053583	8.2	3.2	7.685e-08	1.176e-06
