chr	start	end	baseMean	log2FoldChange	pvalue	padj
chr5	131649838	131650088	132.1	1.2	1.318e-05	2.829e-03
chr4	124224	124474	55.1	1.7	6.119e-05	2.832e-03
chr4	15151502	15151752	36.6	-1.4	6.976e-05	2.890e-03
chr9	36120751	36121001	34.4	1.7	6.422e-05	2.919e-03
chr1	23445747	23445997	36.3	-1.1	6.220e-05	2.925e-03
chr5	79480228	79480478	16.5	-1.8	1.427e-05	2.973e-03
chr1	169278473	169278723	27.9	1.9	6.717e-05	2.985e-03
chr16	85784647	85784897	18.8	1.6	2.494e-05	2.985e-03
chr10	65248614	65248864	23.9	-1.9	2.541e-05	3.032e-03
chr5	172571833	172572083	59.3	-1	5.278e-05	3.033e-03
chr7	30936823	30937073	123.7	1.5	3.408e-06	3.033e-03
chr9	79249360	79249610	15.5	-1.8	1.483e-05	3.033e-03
chr9	88963431	88963681	47.1	-1.3	6.715e-05	3.033e-03
chr12	49626908	49627158	54.5	1.6	6.718e-05	3.033e-03
chr19	12405582	12405832	64.6	1.1	6.661e-05	3.059e-03
chr10	11799524	11799774	22.9	-1.9	2.524e-05	3.059e-03
chr9	101697526	101697776	26.1	1.6	7.059e-05	3.070e-03
chr1	157457331	157457581	25.3	1.5	7.149e-05	3.103e-03
chr15	78029892	78030142	40.3	1.5	6.820e-05	3.103e-03
chr8	95956697	95956947	34.5	-1.1	6.872e-05	3.119e-03
chr4	38392786	38393036	15.8	2.8	6.595e-06	3.120e-03
chr17	76356122	76356372	64	1	5.573e-05	3.120e-03
chr2	220114421	220114671	35.3	-1.5	8.186e-05	3.142e-03
chr3	43719871	43720121	38.3	1.3	8.255e-05	3.154e-03
chr19	58090291	58090541	71.9	1.2	5.673e-05	3.154e-03
chr11	962737	962987	47.5	1.2	7.295e-05	3.201e-03
chr13	34401324	34401574	37	-1.5	7.172e-05	3.203e-03
chr2	26467512	26467762	65.9	-0.9	5.946e-05	3.299e-03
chr5	65263182	65263432	56.4	1.4	5.952e-05	3.299e-03
chr16	1696044	1696294	53.5	-1.3	3.926e-05	3.299e-03
chr6	41984886	41985136	129.6	1.7	1.680e-05	3.308e-03
chr9	4833193	4833443	29.9	-1.6	7.889e-05	3.359e-03
chr3	196696094	196696344	18.2	1.7	4.345e-05	3.363e-03
chr1	145293279	145293529	21.9	-1.3	4.605e-05	3.374e-03
chr11	57267081	57267331	69.5	-1	6.601e-05	3.374e-03
chr19	56832707	56832957	37.8	1.4	7.710e-05	3.374e-03
chr4	89744311	89744561	36.1	-1.2	9.506e-05	3.414e-03
chr15	69802933	69803183	46.4	1.8	8.115e-05	3.454e-03
chr6	80570806	80571056	20.9	1.7	3.120e-05	3.473e-03
chr2	86264546	86264796	48	-1.4	8.081e-05	3.497e-03
chr2	99751575	99751825	36	1.4	8.071e-05	3.497e-03
chr16	28891197	28891447	33.6	1.2	8.830e-05	3.505e-03
chr14	55368873	55369123	30	1.1	8.875e-05	3.515e-03
chr19	39373471	39373721	62.9	1.4	6.609e-05	3.517e-03
chr16	84178725	84178975	39.9	-0.9	8.236e-05	3.533e-03
chr17	26313913	26314163	37.9	1.7	1.005e-04	3.538e-03
chr11	120770477	120770727	26.5	2.1	8.767e-05	3.563e-03
chr7	77344225	77344475	20.6	-2	1.267e-05	3.608e-03
chr4	79586416	79586666	28.1	1.5	9.468e-05	3.621e-03
chr6	110561182	110561432	33.9	1.4	8.549e-05	3.627e-03
chr11	14678724	14678974	17	1.8	3.647e-05	3.644e-03
chr17	20770822	20771072	24.5	2.1	3.387e-05	3.665e-03
chr22	41935940	41936190	62.5	1.1	7.124e-05	3.752e-03
chr1	94489742	94489992	69.7	1.5	7.103e-05	3.757e-03
chr4	1592015	1592265	26.5	1.5	8.952e-05	3.757e-03
chr7	101526232	101526482	19.4	-1.7	1.342e-05	3.757e-03
chr8	107742929	107743179	10.2	-2.2	1.337e-06	3.763e-03
chr1	207998056	207998306	23	-1.4	5.425e-05	3.779e-03
chr8	129026687	129026937	40.2	1.5	1.066e-04	3.779e-03
chr2	220110085	220110335	53.9	-1.1	9.359e-05	3.794e-03
chr15	93347190	93347440	27.5	-1.8	9.745e-05	3.794e-03
chr19	10589674	10589924	38.6	1	1.070e-04	3.817e-03
chr1	36839469	36839719	37.5	-1.3	1.084e-04	3.859e-03
chr17	35767191	35767441	38.3	1.2	1.081e-04	3.902e-03
chr5	111093686	111093936	28.6	1.6	9.624e-05	3.954e-03
chr1	36235482	36235732	106.8	1.1	2.173e-05	3.964e-03
chr3	186740184	186740434	40.9	1.5	1.105e-04	3.964e-03
chr5	72784649	72784899	38.9	1.5	1.158e-04	4.019e-03
chr12	7124313	7124563	24	1.3	3.729e-05	4.019e-03
chr1	89412665	89412915	90.7	1.2	3.061e-05	4.042e-03
chr1	168130733	168130983	28.4	1.3	1.005e-04	4.079e-03
chr2	58916039	58916289	24.7	1.6	1.013e-04	4.095e-03
chr12	57292784	57293034	15.2	2.1	2.311e-05	4.095e-03
chr11	67021357	67021607	32	1.5	9.662e-05	4.105e-03
chr11	118899703	118899953	31.4	1.2	1.072e-04	4.105e-03
chr1	26947327	26947577	55.8	1	8.126e-05	4.107e-03
chr6	170862220	170862470	37.9	-1.1	1.188e-04	4.107e-03
chr10	11541484	11541734	36.2	1.4	1.171e-04	4.107e-03
chr15	66914538	66914788	14.7	1.7	1.284e-05	4.122e-03
chr2	97163933	97164183	122.1	1.6	2.417e-05	4.140e-03
chr9	37197147	37197397	27.8	1.6	1.108e-04	4.140e-03
chr8	21715960	21716210	76	1.5	3.252e-05	4.170e-03
chr17	34838436	34838686	39.1	1.3	1.235e-04	4.170e-03
chr22	30958379	30958629	55.8	1.4	8.449e-05	4.171e-03
chr17	38264487	38264737	40.5	-1.1	1.251e-04	4.200e-03
chr1	167191509	167191759	38.8	-1.1	1.219e-04	4.206e-03
chr2	72770757	72771007	44	1.1	1.103e-04	4.224e-03
chr3	52273447	52273697	33.6	1.1	1.078e-04	4.224e-03
chr17	16289840	16290090	26.4	-1.3	1.150e-04	4.279e-03
chr17	47856785	47857035	59.5	1.3	8.862e-05	4.282e-03
chr5	150845168	150845418	51.4	1.2	1.121e-04	4.307e-03
chr6	86193640	86193890	50.3	1.6	1.109e-04	4.307e-03
chr11	10814078	10814328	41.6	-1	1.112e-04	4.307e-03
chr21	43967275	43967525	39.8	1.2	1.267e-04	4.307e-03
chr1	24137676	24137926	29.3	-1.2	1.227e-04	4.357e-03
chr10	105398745	105398995	45.5	1.4	1.152e-04	4.357e-03
chr5	373858	374108	25.2	1.2	1.141e-04	4.357e-03
chr5	142742292	142742542	18.6	-1.3	4.438e-05	4.357e-03
chr6	28869729	28869979	40.8	1.2	1.382e-04	4.357e-03
chr8	1694373	1694623	48.4	-1.3	1.163e-04	4.357e-03
chr13	38533573	38533823	57.7	1.1	9.114e-05	4.357e-03
chr13	32749490	32749740	38.4	1.4	1.412e-04	4.426e-03
chr22	38322847	38323097	35.1	1.4	1.367e-04	4.429e-03
chr1	205200208	205200458	17.8	-1.5	6.762e-05	4.441e-03
chr19	57947819	57948069	30	1.6	1.172e-04	4.441e-03
chr11	65186267	65186517	91.3	-1.3	2.657e-05	4.476e-03
chr16	3199818	3200068	40.8	1.3	1.441e-04	4.476e-03
chr6	167364791	167365041	36.3	-1.1	1.190e-04	4.482e-03
chr1	35325299	35325549	81	-1.1	3.722e-05	4.519e-03
chr1	208046410	208046660	33.5	-1.4	1.205e-04	4.519e-03
chr4	331330	331580	49.4	1.4	1.226e-04	4.519e-03
chr11	65264283	65264533	34.1	-1.1	1.213e-04	4.519e-03
chr12	7134236	7134486	20.1	1.8	3.235e-05	4.519e-03
chr17	17723074	17723324	34.8	-1.3	1.424e-04	4.519e-03
chr8	142274315	142274565	36.3	1.1	1.490e-04	4.555e-03
chr10	91087605	91087855	24.3	-1.3	7.344e-05	4.556e-03
chr1	228290970	228291220	48.7	1	1.245e-04	4.557e-03
chr18	658169	658419	32.3	1.1	1.279e-04	4.557e-03
chr2	191136534	191136784	27.6	1.6	1.375e-04	4.563e-03
chr19	5962163	5962413	17.3	-1.4	7.106e-05	4.598e-03
chr3	142648778	142649028	26.3	2	1.399e-04	4.625e-03
chr8	8610629	8610879	41.5	-1.2	1.486e-04	4.643e-03
chr17	65796656	65796906	68.3	-1.1	1.016e-04	4.647e-03
chr1	114922697	114922947	25.8	1.9	1.422e-04	4.647e-03
chr9	4862878	4863128	35	1.6	1.276e-04	4.647e-03
chr9	100719640	100719890	13	-1.8	4.070e-06	4.647e-03
chr15	80444838	80445088	50.6	-1.1	1.309e-04	4.647e-03
chr2	136633935	136634185	57	1.3	1.109e-04	4.679e-03
chr7	30951218	30951468	22.2	1.2	4.477e-05	4.779e-03
chr19	2264343	2264593	26.9	-1.4	1.391e-04	4.779e-03
chrX	39011603	39011853	21.5	1.6	5.246e-05	4.779e-03
chr6	139540499	139540749	32.4	-1.5	1.288e-04	4.876e-03
chr12	2989115	2989365	26.6	1	1.446e-04	4.876e-03
chr14	50061381	50061631	57.5	1.4	1.077e-04	4.876e-03
chr15	40753514	40753764	16.9	1.7	7.878e-05	4.888e-03
chr7	24903887	24904137	30.3	1.7	1.427e-04	4.917e-03
chr3	10031636	10031886	14.6	-1.9	1.717e-05	4.929e-03
chr9	125026954	125027204	50.6	-1	7.345e-05	4.941e-03
chr2	70944792	70945042	27.6	1.5	1.410e-04	5.010e-03
chr10	104748778	104749028	47.1	1.2	7.475e-05	5.010e-03
chr17	17055332	17055582	31.3	-1.1	1.360e-04	5.078e-03
chr15	75899127	75899377	38.3	1.1	1.752e-04	5.094e-03
chr19	7294323	7294573	62.1	1	1.181e-04	5.209e-03
chr19	18127773	18128023	17.3	-1.7	9.558e-05	5.280e-03
chr6	27113807	27114057	32.8	1.2	1.578e-04	5.282e-03
chr12	57382128	57382378	20.7	1.6	4.057e-05	5.318e-03
chr17	33700587	33700837	21.7	1.5	6.027e-05	5.328e-03
chr8	41650010	41650260	36.3	-1.2	1.740e-04	5.328e-03
chr10	17551196	17551446	32.8	1.3	1.601e-04	5.328e-03
chr3	125354225	125354475	15.1	-1.8	1.931e-05	5.330e-03
chr10	127505166	127505416	35.9	1.6	1.792e-04	5.379e-03
chr13	95253881	95254131	61.2	1.1	1.333e-04	5.385e-03
chr1	205244378	205244628	18.5	-1.7	9.967e-05	5.418e-03
chr15	99395573	99395823	80.3	-1.1	3.560e-05	5.488e-03
chr19	38760762	38761012	41.9	1.5	1.843e-04	5.583e-03
chr18	3129324	3129574	24.9	-1.1	1.703e-04	5.587e-03
chr2	26235439	26235689	11.4	-2.1	7.024e-06	5.632e-03
chr3	158212572	158212822	64.6	1.4	1.409e-04	5.632e-03
chr10	52381844	52382094	42.2	-1.1	1.919e-04	5.677e-03
chr1	158125530	158125780	36.5	1.6	1.906e-04	5.703e-03
chr1	160018980	160019230	24.9	1.2	1.774e-04	5.703e-03
chr18	20957713	20957963	14.9	-1.5	2.110e-05	5.703e-03
chr10	73393021	73393271	45.1	1.2	1.710e-04	5.710e-03
chr8	145561383	145561633	23.4	1.3	6.364e-05	5.724e-03
chr1	207242573	207242823	30.8	-1.3	1.617e-04	5.784e-03
chr2	219181372	219181622	35.8	-1.5	2.013e-04	5.810e-03
chr10	103769649	103769899	15.8	-1.6	3.925e-05	5.822e-03
chr6	139811704	139811954	18.6	-1.5	6.770e-05	5.839e-03
chr7	4923312	4923562	34.1	1.4	1.800e-04	5.839e-03
chr16	50915428	50915678	87.9	1.4	5.350e-05	5.839e-03
chr20	25633623	25633873	80	1.3	5.548e-05	5.847e-03
chr8	11644083	11644333	17.6	-1.4	7.451e-05	5.877e-03
chr10	120788844	120789094	42.2	1.2	1.758e-04	5.877e-03
chr17	33775239	33775489	22.1	1.7	6.845e-05	5.877e-03
chr9	19385879	19386129	49.2	1.2	1.782e-04	5.943e-03
chr16	71524320	71524570	17.9	-1.7	1.030e-04	5.943e-03
chr2	152631646	152631896	38.4	1.7	2.103e-04	5.955e-03
chr6	56372397	56372647	17.4	-1.4	1.025e-04	5.968e-03
chr11	102680789	102681039	23.8	1.3	6.086e-05	5.968e-03
chr1	55013667	55013917	45.6	1.2	1.877e-04	6.060e-03
chr17	26854405	26854655	68.1	1.4	1.578e-04	6.060e-03
chr9	71335860	71336110	82	1.4	5.712e-05	6.081e-03
chr9	124851511	124851761	27	1.3	1.970e-04	6.081e-03
chr15	51296323	51296573	22.1	1.6	6.245e-05	6.081e-03
chr1	45501404	45501654	28	1.3	1.975e-04	6.100e-03
chrX	150267568	150267818	15.9	1.8	4.192e-05	6.100e-03
chr17	1521078	1521328	17.9	-1.3	1.097e-04	6.211e-03
chr16	47494993	47495243	58.3	-0.9	1.541e-04	6.225e-03
chr5	139027803	139028053	25.2	1.3	2.130e-04	6.242e-03
chr14	31528854	31529104	143.6	1.4	1.001e-05	6.256e-03
chr6	87393288	87393538	26.6	1.3	2.053e-04	6.283e-03
chr12	10343445	10343695	16.5	-1.6	1.851e-05	6.283e-03
chr12	95856925	95857175	85.5	1.3	5.696e-05	6.308e-03
chr1	234743890	234744140	62.9	-0.9	1.682e-04	6.310e-03
chr7	106647863	106648113	63.8	1.3	1.556e-04	6.310e-03
chr10	52343155	52343405	19.3	-2.2	2.721e-05	6.310e-03
chr1	172715507	172715757	28.1	-1.6	1.974e-04	6.346e-03
chr6	15037080	15037330	71.2	-1.6	1.575e-04	6.366e-03
chr10	16807556	16807806	21.3	2	5.516e-05	6.374e-03
chr14	102974809	102975059	78.4	-1	6.134e-05	6.374e-03
chr5	171571394	171571644	66	1.1	1.603e-04	6.399e-03
chr3	72323779	72324029	20	-1.7	5.388e-05	6.416e-03
chr8	12836766	12837016	46	1.3	2.078e-04	6.454e-03
chr14	76299339	76299589	21.6	1.3	7.671e-05	6.454e-03
chr1	16970530	16970780	42.3	1	2.320e-04	6.455e-03
chr7	106810141	106810391	97.2	-1	6.328e-05	6.482e-03
chr14	91186739	91186989	48.8	1.5	2.097e-04	6.482e-03
chr9	119082612	119082862	86.9	1.6	6.368e-05	6.501e-03
chr15	40851549	40851799	52.7	1.4	2.105e-04	6.501e-03
chr21	46388287	46388537	45.2	1	2.112e-04	6.501e-03
chr22	39898158	39898408	75.4	-1	1.778e-04	6.501e-03
chr17	37910222	37910472	29.9	1	2.191e-04	6.544e-03
chr2	32037298	32037548	56.9	-1.3	1.697e-04	6.582e-03
chr17	74380625	74380875	35.7	1.2	2.408e-04	6.603e-03
chr1	205198660	205198910	27.3	-0.9	2.353e-04	6.609e-03
chr9	128508383	128508633	93.5	1.1	4.763e-05	6.615e-03
chr22	42366691	42366941	23.9	1.3	7.201e-05	6.633e-03
chr6	26235040	26235290	42.6	1	2.441e-04	6.651e-03
chr9	21802615	21802865	31.9	1.1	2.277e-04	6.724e-03
chr8	109799726	109799976	28	1.1	2.173e-04	6.733e-03
chr7	127877082	127877332	49.4	-1.5	2.205e-04	6.736e-03
chr19	49378525	49378775	60.7	-1.1	1.745e-04	6.736e-03
chr6	155055140	155055390	103.6	-0.9	6.822e-05	6.821e-03
chr18	3604748	3604998	20	-1.6	6.142e-05	6.821e-03
chr1	19536169	19536419	48.1	-0.8	2.238e-04	6.858e-03
chr3	196864631	196864881	11.4	-2	9.689e-06	6.858e-03
chr18	72921213	72921463	28.6	1.4	2.488e-04	6.858e-03
chr1	175386533	175386783	16.9	1.9	8.815e-05	6.881e-03
chr6	80314318	80314568	46.7	1.3	2.283e-04	6.881e-03
chr7	134519704	134519954	41.1	1.4	2.250e-04	6.881e-03
chr11	67593966	67594216	24.7	1.6	2.409e-04	6.881e-03
chr17	18754533	18754783	23.6	-1.6	8.553e-05	6.881e-03
chr20	3993342	3993592	21.8	1.6	1.360e-04	6.901e-03
chr13	21569685	21569935	43.6	1.2	2.324e-04	6.904e-03
chr19	46850488	46850738	29.6	1	2.482e-04	6.906e-03
chr2	68878341	68878591	40.1	1.1	2.798e-04	6.952e-03
chr16	88851498	88851748	27.3	1.3	2.312e-04	6.952e-03
chr17	76142254	76142504	45.4	1	1.221e-04	6.952e-03
chr19	8488837	8489087	17.3	-1.8	9.795e-05	6.952e-03
chr7	92634315	92634565	35.3	1.5	2.821e-04	6.968e-03
chr1	157282137	157282387	17.8	-1.3	1.487e-04	6.985e-03
chr4	77870710	77870960	43	1	2.709e-04	6.985e-03
chr6	3433357	3433607	35.1	-0.9	2.671e-04	6.985e-03
chr17	80435291	80435541	12.3	-2.1	7.485e-06	6.985e-03
chr20	62152345	62152595	33.3	0.9	2.432e-04	6.985e-03
chr19	8436347	8436597	24.9	1.2	2.349e-04	6.989e-03
chr10	86307497	86307747	21.1	2	3.526e-05	7.001e-03
chr11	9307817	9308067	37.8	1.3	2.884e-04	7.037e-03
chr14	96888679	96888929	19	1.9	6.403e-05	7.081e-03
chr3	71551471	71551721	31.7	-2.4	2.274e-04	7.087e-03
chr4	99851087	99851337	25.5	-1.3	2.554e-04	7.113e-03
chr2	26995286	26995536	78.5	-1.1	7.462e-05	7.124e-03
chr12	57273640	57273890	30.4	1.5	2.424e-04	7.135e-03
chr6	44214103	44214353	32	-1.1	2.324e-04	7.199e-03
chr11	62607812	62608062	40.4	-1.1	2.460e-04	7.219e-03
chr1	117670601	117670851	49.3	1.2	1.327e-04	7.293e-03
chr1	153316345	153316595	53.6	1.6	2.534e-04	7.293e-03
chr1	193074497	193074747	71.6	-1	2.497e-04	7.293e-03
chr2	145233174	145233424	24.9	1.4	2.506e-04	7.293e-03
chr19	11607321	11607571	23.8	-1.2	9.940e-05	7.293e-03
chr22	30278985	30279235	53.7	-0.9	1.324e-04	7.293e-03
chr9	100700544	100700794	99.8	1.4	7.852e-05	7.402e-03
chr17	46507375	46507625	18.1	1.3	1.628e-04	7.402e-03
chr3	139108471	139108721	115.6	-1	5.962e-05	7.430e-03
chr20	37058023	37058273	31	1.1	2.438e-04	7.430e-03
chr14	31121297	31121547	37.9	1.4	3.002e-04	7.476e-03
chr4	174210576	174210826	25.8	1.4	2.760e-04	7.506e-03
chr1	94125788	94126038	29.9	-1.5	2.711e-04	7.513e-03
chr20	37558974	37559224	17.2	-1.7	1.487e-04	7.513e-03
chr9	2728099	2728349	17.3	-1.7	1.027e-04	7.547e-03
chr6	6886637	6886887	66.1	1.5	2.124e-04	7.596e-03
chr6	13841848	13842098	27.4	1.6	2.789e-04	7.596e-03
chr1	203643387	203643637	39.5	-1.2	3.128e-04	7.612e-03
chr9	139701807	139702057	21.1	1.3	3.991e-05	7.612e-03
chr3	143002294	143002544	141	1.2	6.029e-05	7.643e-03
chr1	207844448	207844698	22.1	-1.4	1.070e-04	7.677e-03
chr19	8098349	8098599	55.7	1.2	2.152e-04	7.698e-03
chr3	186418184	186418434	21.9	-1.7	1.082e-04	7.725e-03
chr17	2305254	2305504	79.2	-1	8.706e-05	7.725e-03
chr19	4130779	4131029	79.6	1.2	7.960e-05	7.725e-03
chr5	141498656	141498906	32	1.3	2.625e-04	7.794e-03
chr10	15139326	15139576	37.6	-0.9	3.358e-04	7.794e-03
chr22	38044041	38044291	45.9	1.3	2.767e-04	7.794e-03
chr11	33364533	33364783	17.9	-1.5	1.797e-04	7.925e-03
chr9	125209107	125209357	27.5	2	2.996e-04	7.937e-03
chr1	12044206	12044456	14.9	-1.6	3.494e-05	7.954e-03
chr6	159235075	159235325	29.3	-1.2	2.845e-04	7.954e-03
chr15	69886626	69886876	14.1	1.6	3.589e-05	7.954e-03
chr20	36601535	36601785	26.8	1.3	2.863e-04	7.994e-03
chr19	56760396	56760646	29.8	1.5	2.875e-04	8.016e-03
chr1	205216316	205216566	17.1	-1.6	1.642e-04	8.020e-03
chr17	78806929	78807179	50.7	-1.2	2.883e-04	8.020e-03
chr3	150169099	150169349	28.4	1.3	3.063e-04	8.021e-03
chr3	13446314	13446564	25.7	1.5	2.915e-04	8.082e-03
chr12	104996705	104996955	16.8	-1.5	1.703e-04	8.166e-03
chr8	23353794	23354044	18.2	-1.3	1.257e-04	8.189e-03
chr22	32869738	32869988	39.8	-1.2	3.480e-04	8.189e-03
chr1	95358500	95358750	101.4	1.2	9.214e-05	8.202e-03
chr3	87139856	87140106	18.4	2.1	1.164e-04	8.202e-03
chr10	13133899	13134149	30.8	1.4	3.089e-04	8.202e-03
chr9	100702592	100702842	43.4	1.1	3.054e-04	8.207e-03
chr9	124934462	124934712	14	1.7	3.775e-05	8.207e-03
chr11	129994026	129994276	29.7	-1.8	3.121e-04	8.237e-03
chr1	31819719	31819969	46.7	1.4	3.052e-04	8.241e-03
chr17	58603366	58603616	37	-1	3.018e-04	8.241e-03
chr13	42163066	42163316	31.6	-1.8	3.170e-04	8.331e-03
chr11	65701547	65701797	33.6	1.6	3.246e-04	8.410e-03
chr22	20287013	20287263	39.4	1.2	3.605e-04	8.454e-03
chr15	66584703	66584953	19	1.9	4.385e-05	8.556e-03
chr20	61062572	61062822	43.9	1.3	3.247e-04	8.598e-03
chr3	128113023	128113273	56.3	1.1	2.567e-04	8.682e-03
chr8	54406517	54406767	15.2	2.3	7.241e-05	8.683e-03
chr16	30584750	30585000	23.2	1.3	1.273e-04	8.683e-03
chr17	47844395	47844645	31.9	1.3	3.062e-04	8.697e-03
chr6	43937297	43937547	41.7	1.3	3.248e-04	8.709e-03
chr12	2806597	2806847	36.9	1.7	3.698e-04	8.709e-03
chr16	71518045	71518295	56.7	-1.1	3.247e-04	8.709e-03
chr21	46013868	46014118	43	1.1	3.766e-04	8.709e-03
chr1	192946508	192946758	45	1.4	1.730e-04	8.720e-03
chr1	203280970	203281220	85.5	0.9	1.007e-04	8.720e-03
chr11	76737392	76737642	29.5	1.7	3.269e-04	8.720e-03
chr20	52682266	52682516	79.2	1.4	1.042e-04	8.720e-03
chr17	80056047	80056297	59.5	1	2.662e-04	8.774e-03
chr17	45275248	45275498	36.5	1.2	3.301e-04	8.777e-03
chr1	17686726	17686976	34.8	1.5	3.310e-04	8.788e-03
chr3	20084954	20085204	35.7	-0.9	3.856e-04	8.821e-03
chr1	53785290	53785540	40.8	1.2	3.882e-04	8.853e-03
chr1	234859867	234860117	63.1	-1.2	3.379e-04	8.853e-03
chr3	128278398	128278648	14.9	-1.5	4.270e-05	8.853e-03
chr5	173199606	173199856	17.4	-1.4	1.925e-04	8.853e-03
chr6	33928744	33928994	45.4	1.4	1.789e-04	8.853e-03
chr8	145561851	145562101	41.8	1.1	3.958e-04	8.853e-03
chr12	42488050	42488300	31.5	-1.3	3.527e-04	8.853e-03
chr17	35084905	35085155	27.9	1.6	3.750e-04	8.853e-03
chr21	37513893	37514143	29.4	-1	3.384e-04	8.853e-03
chr22	36758938	36759188	43.4	1.2	3.391e-04	8.853e-03
chr18	3603450	3603700	18.2	-1.5	1.327e-04	8.880e-03
chr2	223437531	223437781	19.9	-1.6	4.770e-05	8.947e-03
chr8	37888399	37888649	33.2	1.1	3.566e-04	8.959e-03
chr10	126406638	126406888	222.4	1.5	1.802e-05	9.010e-03
chr10	74150518	74150768	23	1.4	1.379e-04	9.038e-03
chr16	14171850	14172100	24.6	1.3	1.179e-04	9.052e-03
chr12	12910659	12910909	27.7	1.3	3.920e-04	9.139e-03
chr8	103922933	103923183	61.3	1.3	3.531e-04	9.141e-03
chr2	148777807	148778057	26.6	-1	3.537e-04	9.143e-03
chr2	102844245	102844495	26.1	-1.9	3.769e-04	9.153e-03
chr12	49760883	49761133	29.6	1.2	3.373e-04	9.153e-03
chr16	14622944	14623194	27.3	-1	3.777e-04	9.153e-03
chr3	10024532	10024782	33.1	-1.1	3.742e-04	9.158e-03
chr6	136907572	136907822	13.6	-2.1	4.454e-05	9.204e-03
chr7	52041668	52041918	16.8	2.1	1.526e-04	9.239e-03
chr9	123638657	123638907	39.5	1.1	4.254e-04	9.398e-03
chr14	23366630	23366880	82.7	0.9	8.300e-05	9.457e-03
chr14	96012162	96012412	21.7	-1.3	1.446e-04	9.462e-03
chr4	89369430	89369680	23.1	1.7	1.407e-04	9.492e-03
chr1	52520758	52521008	38.1	-1.1	4.562e-04	9.530e-03
chr3	196230559	196230809	53.4	1	3.746e-04	9.530e-03
chr14	23547988	23548238	34.6	-1.4	4.084e-04	9.530e-03
chr19	49395247	49395497	36.5	1	4.548e-04	9.530e-03
chr20	1103223	1103473	41.7	-0.8	4.593e-04	9.576e-03
chr17	38256930	38257180	65.4	-0.8	3.006e-04	9.583e-03
chr11	14665232	14665482	27.2	1	4.216e-04	9.586e-03
chr4	47738654	47738904	30.6	1.4	4.006e-04	9.628e-03
chr6	158402650	158402900	27.7	1.3	4.014e-04	9.631e-03
chr5	176432843	176433093	33.8	-0.9	4.163e-04	9.639e-03
chr2	128786308	128786558	28.8	1.2	4.075e-04	9.666e-03
chr15	31246275	31246525	57.3	-1	3.073e-04	9.719e-03
chr20	48532173	48532423	68	-0.9	3.129e-04	9.719e-03
chr10	45848639	45848889	39.3	1.1	4.716e-04	9.719e-03
chr6	88433027	88433277	25.5	-1.7	4.319e-04	9.720e-03
chr1	53079825	53080075	28	1.1	4.350e-04	9.778e-03
chr14	50154847	50155097	29.2	1.1	3.719e-04	9.780e-03
chr19	40778758	40779008	69.1	1.3	3.383e-04	9.804e-03
chr22	39106443	39106693	33.6	1.1	3.938e-04	9.804e-03
chr5	131862913	131863163	26.6	-1.3	4.188e-04	9.821e-03
chr11	4403205	4403455	38.8	1.1	4.856e-04	9.916e-03
chr14	24725692	24725942	34.6	1.3	4.349e-04	9.916e-03
chr4	154059451	154059701	38.2	1.1	4.709e-04	9.933e-03
chr11	2552798	2553048	28	1	4.498e-04	9.995e-03
chr12	63523763	63524013	59.3	2	3.209e-04	9.995e-03
chr8	22758376	22758626	62.3	1.2	3.247e-04	9.998e-03
chr12	281480	281730	128.1	1.2	9.088e-05	9.998e-03
chr11	120906630	120906880	23.7	-1.1	1.536e-04	9.998e-03
