chr	start	end	baseMean	log2FoldChange	pvalue	padj
chr5	133340447	133340697	31.5	2.1	5.680e-10	2.112e-08
chr10	72972265	72972515	12.4	3	5.345e-10	2.123e-08
chr14	65879210	65879460	81.2	1.9	4.889e-10	2.123e-08
chr14	68762152	68762402	175.6	-3.4	4.903e-10	2.127e-08
chr22	23558788	23559038	13.4	3.8	5.358e-10	2.127e-08
chr12	9803348	9803598	10.4	3.4	4.522e-10	2.140e-08
chr7	2439637	2439887	17	2.6	4.986e-10	2.140e-08
chr20	45259902	45260152	9.5	4.1	4.559e-10	2.140e-08
chr13	95949986	95950236	52.4	-3.1	4.693e-10	2.142e-08
chr16	70787169	70787419	24.2	-3.8	4.949e-10	2.142e-08
chr16	81110208	81110458	81.4	-1.9	4.963e-10	2.146e-08
chr18	71944646	71944896	33.7	-5.1	4.969e-10	2.148e-08
chr19	13243372	13243622	16.2	3.3	5.050e-10	2.169e-08
chr5	35617818	35618068	27.5	2.9	5.024e-10	2.170e-08
chr20	4135670	4135920	259.3	-1.7	5.027e-10	2.170e-08
chr22	29351845	29352095	7.5	4.7	3.994e-10	2.174e-08
chr11	65377078	65377328	33	-2.9	5.102e-10	2.187e-08
chr4	70697497	70697747	15.1	3.4	5.078e-10	2.188e-08
chr2	42067945	42068195	48.1	2.5	5.134e-10	2.191e-08
chr17	71470532	71470782	125.5	-2.1	5.094e-10	2.194e-08
chr19	5799298	5799548	93.9	-2.6	5.101e-10	2.196e-08
chr12	110694582	110694832	9	3.6	4.713e-10	2.197e-08
chr9	124096356	124096606	103.3	-2.4	4.847e-10	2.200e-08
chr2	214016467	214016717	15.1	3.2	5.214e-10	2.228e-08
chr13	32556733	32556983	11.9	4.3	4.787e-10	2.244e-08
chr18	61603426	61603676	17	2.9	5.257e-10	2.244e-08
chr16	50700834	50701084	15	3.5	5.205e-10	2.248e-08
chr16	67840472	67840722	349.7	-1.5	4.968e-10	2.250e-08
chr22	23484155	23484405	18.9	3.1	5.222e-10	2.253e-08
chr12	54121265	54121515	259.4	-1.6	5.307e-10	2.253e-08
chr7	2491130	2491380	33.5	1.9	5.343e-10	2.266e-08
chr9	35489717	35489967	19	2.8	5.260e-10	2.266e-08
chr21	46331309	46331559	46.5	-2.5	5.344e-10	2.266e-08
chr1	183925810	183926060	8.2	3.7	4.894e-10	2.268e-08
chr11	65543754	65544004	11.7	3.8	5.063e-10	2.268e-08
chr17	73567302	73567552	12.4	3.4	5.339e-10	2.268e-08
chr18	29522689	29522939	68.3	-2.2	5.313e-10	2.270e-08
chr3	48282474	48282724	46.9	2.4	5.371e-10	2.277e-08
chr10	17685454	17685704	39.1	-2.7	6.234e-10	2.277e-08
chr22	42177177	42177427	9.9	3.9	4.910e-10	2.286e-08
chr15	86169162	86169412	11.7	3.7	5.089e-10	2.287e-08
chr1	145438270	145438520	133.2	-2	5.472e-10	2.310e-08
chr19	47744347	47744597	30.8	-2.4	6.366e-10	2.320e-08
chr11	116942053	116942303	31.7	-3.4	5.483e-10	2.321e-08
chr1	54204861	54205111	16.9	2.8	5.505e-10	2.329e-08
chr1	165840637	165840887	14.2	2.9	5.251e-10	2.345e-08
chr4	56600073	56600323	29.3	-3.4	5.517e-10	2.345e-08
chr9	113019032	113019282	207.2	-2.1	5.520e-10	2.345e-08
chr14	67882871	67883121	39.9	-4.4	5.569e-10	2.345e-08
chr20	39135250	39135500	11.8	4.1	5.161e-10	2.354e-08
chr17	41623693	41623943	23.7	3.2	5.589e-10	2.357e-08
chr19	15404102	15404352	105.5	-2.6	5.554e-10	2.357e-08
chr1	45265759	45266009	176.3	-1.6	5.602e-10	2.359e-08
chr9	127420519	127420769	35.6	2.8	5.568e-10	2.360e-08
chr1	45965722	45965972	160	-1.7	5.626e-10	2.361e-08
chr7	2797887	2798137	118.2	-2.1	5.620e-10	2.378e-08
chr7	39629410	39629660	15.6	4.1	5.350e-10	2.378e-08
chr1	236320007	236320257	8.6	3.8	4.985e-10	2.407e-08
chr5	74632738	74632988	428.6	-1.7	5.699e-10	2.410e-08
chr5	150144140	150144390	14.8	3.2	5.703e-10	2.410e-08
chr9	20355178	20355428	39	-4.6	6.670e-10	2.411e-08
chr2	48340386	48340636	11.9	2.9	5.459e-10	2.416e-08
chr10	17272379	17272629	17.3	3.1	5.735e-10	2.420e-08
chr5	136899935	136900185	10.3	4	5.318e-10	2.431e-08
chr1	169075399	169075649	53.6	1.9	5.839e-10	2.439e-08
chr1	43424518	43424768	176.4	-1.8	5.846e-10	2.463e-08
chr12	66696059	66696309	77.3	-2.3	5.937e-10	2.500e-08
chr17	79702841	79703091	35.2	2.4	5.948e-10	2.504e-08
chr7	72976790	72977040	30.1	3.1	5.995e-10	2.508e-08
chr1	55325461	55325711	12.4	3.1	5.990e-10	2.519e-08
chr20	5761572	5761822	23.4	-3.3	6.067e-10	2.536e-08
chr1	159824512	159824762	23.9	2.5	7.052e-10	2.536e-08
chr9	118919149	118919399	39.4	-4	6.063e-10	2.546e-08
chr7	77344225	77344475	20.6	-3.8	6.132e-10	2.551e-08
chr19	13991022	13991272	128.7	-1.6	6.081e-10	2.551e-08
chr19	36294518	36294768	12.8	3.4	5.814e-10	2.561e-08
chr1	19506496	19506746	37.5	2.7	6.167e-10	2.561e-08
chr1	15853099	15853349	180.9	-1.6	6.160e-10	2.564e-08
chr8	143695852	143696102	33	2.1	6.173e-10	2.586e-08
chr14	93131626	93131876	9.8	3.9	5.684e-10	2.587e-08
chr17	39967998	39968248	18.8	3	6.182e-10	2.587e-08
chr20	634026	634276	112.3	-1.9	5.858e-10	2.587e-08
chr16	27181046	27181296	11.5	4.2	5.726e-10	2.604e-08
chr10	30024750	30025000	13.1	2.8	6.276e-10	2.622e-08
chr15	94717737	94717987	9.7	3.8	5.773e-10	2.622e-08
chr7	135665544	135665794	13	3.2	6.283e-10	2.623e-08
chr11	66206330	66206580	77.1	-1.6	5.969e-10	2.630e-08
chr4	89079994	89080244	96.3	-2.6	6.379e-10	2.636e-08
chr17	15394036	15394286	153.6	-2.1	6.395e-10	2.648e-08
chr7	100491851	100492101	84	-2.6	6.034e-10	2.655e-08
chr11	64691968	64692218	101.2	-2	6.054e-10	2.662e-08
chr11	65236382	65236632	30.2	-2.9	6.395e-10	2.663e-08
chr8	59508539	59508789	21.5	2.8	6.461e-10	2.664e-08
chr1	159880243	159880493	136.3	2	6.492e-10	2.675e-08
chr4	185734494	185734744	9.9	3.1	5.988e-10	2.675e-08
chr5	173205797	173206047	25.3	-2.9	6.437e-10	2.675e-08
chr6	2765369	2765619	160.9	-1.5	6.482e-10	2.692e-08
chr3	16379787	16380037	20.5	2.5	6.609e-10	2.719e-08
chr19	23456920	23457170	23.5	2.7	6.615e-10	2.729e-08
chr1	21660772	21661022	23.6	2.5	6.586e-10	2.733e-08
chr1	226830975	226831225	17	3	6.554e-10	2.734e-08
chr12	112279718	112279968	89.7	-1.6	6.606e-10	2.739e-08
chr1	108559068	108559318	29.1	3.5	7.725e-10	2.739e-08
chr10	51594182	51594432	134.8	-2.7	6.678e-10	2.740e-08
chr20	58633339	58633589	18.8	3	6.589e-10	2.744e-08
chr10	75173384	75173634	46.4	-1.9	6.298e-10	2.748e-08
chr3	39093302	39093552	84.3	-1.9	6.737e-10	2.760e-08
chr1	16212821	16213071	53.3	-2.2	6.692e-10	2.765e-08
chr12	59989675	59989925	37.7	2.7	7.820e-10	2.765e-08
chr1	220445694	220445944	103.7	-1.8	6.373e-10	2.778e-08
chr8	27468917	27469167	12.5	3.4	6.723e-10	2.792e-08
chr14	69444668	69444918	10.9	3.3	6.195e-10	2.793e-08
chr8	1703778	1704028	127.4	-2.9	6.773e-10	2.793e-08
chr10	103766734	103766984	29.7	-4.3	6.775e-10	2.793e-08
chr22	36847865	36848115	47.4	2	6.785e-10	2.795e-08
chr9	123638657	123638907	39.5	2.4	6.793e-10	2.798e-08
chr6	6687217	6687467	33.2	-3.1	6.857e-10	2.806e-08
chr1	93010337	93010587	21.2	3.7	6.890e-10	2.808e-08
chr11	122568421	122568671	10.9	4.3	6.353e-10	2.808e-08
chr10	43600940	43601190	21.3	2.3	7.416e-10	2.808e-08
chr5	37672377	37672627	30	2.8	6.888e-10	2.830e-08
chr7	104653378	104653628	183.7	-1.7	6.946e-10	2.853e-08
chr6	34191834	34192084	110.6	-2	6.951e-10	2.854e-08
chr9	19161718	19161968	51.3	2.4	6.624e-10	2.867e-08
chr6	135375863	135376113	186	-1.8	7.087e-10	2.887e-08
chr21	43648162	43648412	44.2	3	7.096e-10	2.889e-08
chr15	59042034	59042284	166.4	-1.6	7.119e-10	2.890e-08
chr4	156679975	156680225	60.7	2.4	7.069e-10	2.895e-08
chr4	38675341	38675591	35.9	-3.2	7.099e-10	2.906e-08
chr2	37862645	37862895	10.7	3.6	6.546e-10	2.914e-08
chr17	17336606	17336856	7.9	4.1	6.206e-10	2.916e-08
chr14	20929678	20929928	362.6	-1.9	7.209e-10	2.928e-08
chr3	171178153	171178403	47.8	1.9	7.243e-10	2.933e-08
chr2	70141857	70142107	322.5	-2	7.385e-10	2.989e-08
chr11	57479279	57479529	47.8	-2	7.384e-10	2.995e-08
chr12	96765293	96765543	30.9	-4.8	8.601e-10	3.004e-08
chr16	30670372	30670622	48.5	-1.9	7.416e-10	3.005e-08
chr4	173920290	173920540	95.1	-3.4	7.455e-10	3.019e-08
chr17	35989300	35989550	29.9	-6.6	7.481e-10	3.021e-08
chr1	112013706	112013956	8.2	5.3	5.076e-10	3.025e-08
chr12	8771822	8772072	6.9	4.3	5.950e-10	3.026e-08
chr1	155953489	155953739	20.6	-3.3	8.084e-10	3.028e-08
chr1	207865695	207865945	89.9	-4.3	7.447e-10	3.028e-08
chr3	4856081	4856331	38.2	-2.5	7.511e-10	3.028e-08
chr19	2739083	2739333	46.4	2.6	7.517e-10	3.035e-08
chr2	47537980	47538230	42.2	-2.7	7.498e-10	3.047e-08
chr20	13975910	13976160	28.9	2.5	7.509e-10	3.049e-08
chr7	74018727	74018977	31.6	-4.1	7.593e-10	3.064e-08
chr6	36665408	36665658	10.5	3.5	6.948e-10	3.066e-08
chr19	8552379	8552629	13.7	3.2	7.612e-10	3.069e-08
chr1	31241883	31242133	188.6	-2	7.201e-10	3.081e-08
chr12	12956261	12956511	31.3	-3.5	8.884e-10	3.081e-08
chr3	39680881	39681131	22.8	3.6	8.907e-10	3.087e-08
chr4	78118055	78118305	9.7	4.1	7.049e-10	3.104e-08
chr3	50378114	50378364	44.2	1.8	7.272e-10	3.104e-08
chr4	139262930	139263180	9	5.2	7.095e-10	3.110e-08
chr16	3746938	3747188	41	-3.3	8.989e-10	3.110e-08
chr5	74807476	74807726	178.2	-1.8	7.793e-10	3.120e-08
chr19	19932461	19932711	14.6	3.6	7.685e-10	3.123e-08
chr4	48229696	48229946	8.9	3.6	7.113e-10	3.134e-08
chr21	20980700	20980950	10.9	4.3	7.165e-10	3.134e-08
chr14	95997879	95998129	21.4	-4.9	8.443e-10	3.137e-08
chr15	72523450	72523700	14.1	3.1	7.866e-10	3.153e-08
chr1	9777715	9777965	18.7	2.7	7.857e-10	3.166e-08
chr6	159460343	159460593	9.1	4.7	7.274e-10	3.176e-08
chr6	99963251	99963501	130.9	-1.9	7.945e-10	3.178e-08
chr15	64799552	64799802	16.1	3.3	7.952e-10	3.182e-08
chr20	61273560	61273810	23	3.1	7.954e-10	3.182e-08
chr11	59474387	59474637	26.5	3.2	7.963e-10	3.203e-08
chr12	122293961	122294211	39.4	-4.4	8.046e-10	3.204e-08
chr3	182638325	182638575	100.4	-2.4	7.979e-10	3.207e-08
chr14	77923909	77924159	172.1	-1.6	8.007e-10	3.215e-08
chr2	70781229	70781479	18.2	2.6	8.163e-10	3.233e-08
chr18	43266831	43267081	23	3.4	9.425e-10	3.237e-08
chr1	25349010	25349260	14.3	3.1	6.937e-10	3.249e-08
chr17	36831150	36831400	26.8	2.7	8.203e-10	3.258e-08
chr19	18475849	18476099	24.1	-2.8	8.132e-10	3.259e-08
chr3	150447496	150447746	46.3	-3.1	8.161e-10	3.270e-08
chr4	170192066	170192316	33.4	2.3	8.224e-10	3.274e-08
chr3	11812021	11812271	20.3	2.7	8.133e-10	3.274e-08
chr3	132002338	132002588	8.3	3.6	7.166e-10	3.274e-08
chr16	57569877	57570127	26.6	2.2	8.238e-10	3.295e-08
chr6	37139991	37140241	47.6	-1.8	8.313e-10	3.300e-08
chr21	25341130	25341380	12.5	3.1	7.883e-10	3.308e-08
chr8	56843081	56843331	9.2	4.1	7.595e-10	3.314e-08
chr6	33253039	33253289	31.8	-4.3	8.310e-10	3.315e-08
chr14	77444254	77444504	13.7	2.8	7.115e-10	3.315e-08
chr1	226187112	226187362	217.1	-1.7	8.313e-10	3.316e-08
chr3	194723829	194724079	8.6	3.8	7.332e-10	3.337e-08
chr3	127519415	127519665	8.9	4.2	7.668e-10	3.337e-08
chr5	133476319	133476569	51.1	-2	8.374e-10	3.337e-08
chr1	45285287	45285537	35	3.6	8.484e-10	3.346e-08
chr5	58335284	58335534	13.2	3.5	8.017e-10	3.351e-08
chr19	17420109	17420359	184	-1.6	8.510e-10	3.386e-08
chr5	67599656	67599906	38.9	-4.3	9.988e-10	3.398e-08
chr8	124051570	124051820	26.5	-4.3	8.609e-10	3.401e-08
chr8	75896627	75896877	13.3	3.5	8.509e-10	3.401e-08
chr8	128747431	128747681	42.3	2.3	8.665e-10	3.408e-08
chr19	6772465	6772715	13.6	3	8.588e-10	3.408e-08
chr2	86116296	86116546	12.2	2.8	8.181e-10	3.409e-08
chr16	50717865	50718115	9.3	3.4	7.940e-10	3.424e-08
chr5	75668477	75668727	53.5	-3	8.659e-10	3.432e-08
chr3	123066097	123066347	77.7	-3.2	8.667e-10	3.434e-08
chr11	124609664	124609914	29	2.4	8.704e-10	3.446e-08
chr22	50324655	50324905	17	2.6	8.757e-10	3.446e-08
chr20	4804067	4804317	9.5	3.7	8.021e-10	3.452e-08
chr4	37978796	37979046	20.2	2.5	8.813e-10	3.453e-08
chr20	48151565	48151815	11.7	3.4	8.347e-10	3.458e-08
chr21	45616172	45616422	12.7	3.7	8.752e-10	3.458e-08
chr10	6390088	6390338	8.6	4.5	7.681e-10	3.485e-08
chr10	65248614	65248864	23.9	-5.7	8.832e-10	3.488e-08
chr17	43971654	43971904	19.5	2.8	8.931e-10	3.492e-08
chr16	10970831	10971081	9.6	3.9	8.242e-10	3.493e-08
chr14	24592662	24592912	89.2	-3.1	8.927e-10	3.496e-08
chr20	32149991	32150241	21.6	-4.9	8.877e-10	3.498e-08
chr3	128839369	128839619	21.2	2.8	9.016e-10	3.519e-08
chr16	70469906	70470156	42.4	-3.3	8.939e-10	3.521e-08
chr6	90121916	90122166	21.1	2.7	9.714e-10	3.522e-08
chr3	197807519	197807769	31.1	2.2	8.971e-10	3.529e-08
chr18	2948167	2948417	31.6	-3.6	9.093e-10	3.555e-08
chr1	40915602	40915852	28.1	2.7	9.159e-10	3.579e-08
chr4	9693355	9693605	65.7	2.3	9.208e-10	3.594e-08
chr17	28618962	28619212	26.7	2.6	9.213e-10	3.597e-08
chr3	128335515	128335765	23	3	9.177e-10	3.603e-08
chr6	138188199	138188449	74.9	-2	9.196e-10	3.607e-08
chr19	47354106	47354356	89.8	-1.8	9.194e-10	3.607e-08
chr17	73584338	73584588	24.3	2.4	9.204e-10	3.609e-08
chr19	3141961	3142211	8.2	4.4	8.073e-10	3.612e-08
chr6	52226773	52227023	22.2	2.5	1.081e-09	3.623e-08
chr1	36235069	36235319	59.1	2.1	9.313e-10	3.646e-08
chr17	66097632	66097882	20.8	2.7	9.400e-10	3.646e-08
chr13	66042802	66043052	17.6	3.1	9.371e-10	3.665e-08
chr20	34489994	34490244	25.3	-3.3	9.373e-10	3.665e-08
chr19	53238205	53238455	48.3	2.8	9.413e-10	3.679e-08
chr3	4781515	4781765	9.6	3.9	8.780e-10	3.686e-08
chr11	126270424	126270674	9.6	4.9	8.641e-10	3.688e-08
chr3	22755433	22755683	10.1	4.1	8.682e-10	3.702e-08
chr10	86053457	86053707	24.4	3.8	9.576e-10	3.702e-08
chr12	10365281	10365531	73.4	-2.3	9.731e-10	3.760e-08
chr17	54996367	54996617	8.2	4	8.472e-10	3.771e-08
chr11	109963687	109963937	27.4	2.3	1.133e-09	3.778e-08
chrX	152647439	152647689	18	3.3	9.754e-10	3.778e-08
chr20	48665065	48665315	16.1	3.5	9.791e-10	3.790e-08
chr1	15930022	15930272	71.3	-1.9	9.821e-10	3.797e-08
chr1	36852143	36852393	175	-1.9	9.863e-10	3.812e-08
chr1	211432478	211432728	136.6	-1.9	9.850e-10	3.830e-08
chr15	63389336	63389586	15.1	2.9	9.210e-10	3.838e-08
chr6	99464276	99464526	8.1	4.7	8.050e-10	3.845e-08
chr12	7830122	7830372	10.7	4.5	9.108e-10	3.860e-08
chr19	31982194	31982444	28.4	3.3	9.941e-10	3.860e-08
chr18	5295258	5295508	13.7	3.3	9.896e-10	3.864e-08
chr14	24457897	24458147	36.3	2.6	9.975e-10	3.870e-08
chr9	123325423	123325673	40.1	-2.7	9.993e-10	3.875e-08
chr19	35894295	35894545	12.3	3.2	1.006e-09	3.875e-08
chr1	205313628	205313878	82	-3.6	1.002e-09	3.882e-08
chr11	65186267	65186517	91.3	-2.1	1.003e-09	3.882e-08
chr16	16092313	16092563	11.1	3.3	9.335e-10	3.882e-08
chr11	10344565	10344815	36.4	-2.6	1.023e-09	3.921e-08
chr16	29606626	29606876	112.7	-1.8	1.024e-09	3.924e-08
chr1	201987642	201987892	23.4	-3.1	1.017e-09	3.933e-08
chr14	39572325	39572575	25.7	2.2	1.018e-09	3.935e-08
chr9	93956084	93956334	11.3	3.3	9.559e-10	3.967e-08
chr17	15848076	15848326	22.1	2.2	1.038e-09	3.969e-08
chr3	128444803	128445053	122.2	-1.6	1.040e-09	3.986e-08
chr3	172423028	172423278	102.2	-4.9	1.034e-09	3.989e-08
chr2	25518009	25518259	17.2	2.5	1.049e-09	3.992e-08
chr11	67775900	67776150	51.1	-2.2	1.036e-09	3.995e-08
chr11	61717106	61717356	43.8	-3.4	1.038e-09	3.997e-08
chr18	60987332	60987582	14.2	2.9	1.031e-09	3.997e-08
chr11	3476238	3476488	70.9	-2.5	1.046e-09	3.999e-08
chr6	25006838	25007088	9.7	3.4	9.601e-10	4.004e-08
chr15	64185124	64185374	15.6	3.2	9.821e-10	4.050e-08
chr9	6034997	6035247	24.2	-3.7	1.232e-09	4.054e-08
chr7	129592671	129592921	82.8	-1.5	1.001e-09	4.062e-08
chr10	94732260	94732510	87.6	-2.9	1.058e-09	4.063e-08
chr1	161171955	161172205	109.3	-1.6	1.059e-09	4.066e-08
chr15	74243516	74243766	17.7	2.7	1.090e-09	4.158e-08
chr17	437394	437644	8.4	3.8	9.525e-10	4.172e-08
chr19	53141541	53141791	36.4	2.7	1.098e-09	4.210e-08
chr7	7680137	7680387	242.6	-1.8	1.041e-09	4.214e-08
chr11	43902224	43902474	25.7	2.3	1.106e-09	4.240e-08
chr1	42268577	42268827	8.2	3.5	9.657e-10	4.248e-08
chr12	7446327	7446577	48.6	-3.7	1.054e-09	4.254e-08
chr19	15563116	15563366	44.7	-2.8	1.119e-09	4.254e-08
chr5	169705898	169706148	24	2.9	1.119e-09	4.255e-08
chr11	125384490	125384740	7.9	4	9.560e-10	4.255e-08
chr11	5245812	5246062	43.4	-3.6	1.130e-09	4.290e-08
chr4	7651615	7651865	11.5	4.4	1.036e-09	4.304e-08
chr12	112824615	112824865	86.7	-2.8	1.140e-09	4.315e-08
chr1	8763437	8763687	25.2	2.3	1.142e-09	4.320e-08
chr20	2781425	2781675	11.3	3.3	1.039e-09	4.327e-08
chr8	90741403	90741653	10.9	3.9	1.049e-09	4.336e-08
chr17	48624347	48624597	35.9	2	1.145e-09	4.336e-08
chr17	1620392	1620642	144	-1.7	1.162e-09	4.396e-08
chr10	111980213	111980463	21.5	-3.6	1.350e-09	4.400e-08
chr7	131241293	131241543	16.3	2.5	1.180e-09	4.467e-08
chr11	76479587	76479837	29.6	2.1	1.185e-09	4.484e-08
chr4	87938855	87939105	59.5	-3.1	1.185e-09	4.508e-08
chr6	137355096	137355346	12.4	4.1	1.296e-09	4.508e-08
chr8	94928897	94929147	62.6	2.4	1.196e-09	4.514e-08
chr10	4861924	4862174	19.6	2.7	1.193e-09	4.532e-08
chr1	9653542	9653792	15.7	3	1.137e-09	4.534e-08
chr1	65631324	65631574	12	3.3	1.111e-09	4.534e-08
chr18	59733716	59733966	9.7	3.4	1.095e-09	4.541e-08
chr6	34577471	34577721	76.6	-2	1.212e-09	4.553e-08
chr17	55532505	55532755	11.9	3.7	1.121e-09	4.568e-08
chr12	31840021	31840271	7.6	4.1	9.632e-10	4.607e-08
chr19	45681588	45681838	294.1	-1.6	1.235e-09	4.634e-08
chr14	102975445	102975695	32.5	-2.5	1.434e-09	4.647e-08
chr7	6096287	6096537	47.2	-2.9	1.228e-09	4.648e-08
chr10	104503426	104503676	141.1	-1.7	1.254e-09	4.700e-08
chr1	120838592	120838842	219.7	-1.7	1.246e-09	4.713e-08
chr18	32914231	32914481	23.6	-3.8	1.464e-09	4.737e-08
chr2	168149355	168149605	17.3	3.2	1.261e-09	4.764e-08
chr1	160807382	160807632	14.8	2.7	1.254e-09	4.768e-08
chr7	112090262	112090512	176.8	-1.8	1.277e-09	4.791e-08
chr6	41466857	41467107	10.7	3.8	1.173e-09	4.798e-08
chr12	2451121	2451371	7.3	4.7	8.707e-10	4.804e-08
chr9	107890152	107890402	12.5	4	1.220e-09	4.831e-08
chr2	70780876	70781126	20.3	2.2	1.392e-09	4.834e-08
chr4	164816599	164816849	9.1	4.8	1.138e-09	4.849e-08
chr8	143112314	143112564	9.8	3.5	1.188e-09	4.868e-08
chr17	6347476	6347726	17	3.1	1.311e-09	4.868e-08
chr5	149292106	149292356	64	-3.7	1.293e-09	4.868e-08
chr3	146262381	146262631	39.4	2.1	1.513e-09	4.872e-08
chr14	23398619	23398869	215.6	-1.6	1.309e-09	4.878e-08
chr6	135516738	135516988	12.7	2.8	1.249e-09	4.929e-08
chr7	48031479	48031729	23.9	2.4	1.312e-09	4.929e-08
chr17	27068559	27068809	14.9	3.3	1.127e-09	4.939e-08
chr20	62169175	62169425	79.9	2.1	1.250e-09	4.954e-08
chr1	36235482	36235732	106.8	2	1.330e-09	4.956e-08
chr6	29458394	29458644	11.8	4	1.217e-09	4.965e-08
chr4	74124356	74124606	51	-1.8	1.326e-09	4.972e-08
chr7	93633571	93633821	66.4	-1.8	1.341e-09	4.991e-08
chr8	62634507	62634757	21.1	-4.8	1.341e-09	4.993e-08
chr2	102952411	102952661	27.5	4.4	1.337e-09	5.008e-08
chr20	31260971	31261221	18.2	2.8	1.331e-09	5.014e-08
chr3	133570380	133570630	140.8	-2.8	1.343e-09	5.026e-08
chr11	415009	415259	17	3.1	1.362e-09	5.026e-08
chr1	2187401	2187651	11.7	3.5	1.288e-09	5.044e-08
chr16	89043457	89043707	48.7	1.7	1.350e-09	5.044e-08
chr10	103335716	103335966	110.7	-2.5	1.280e-09	5.048e-08
chr14	65569198	65569448	123.9	-1.9	1.366e-09	5.067e-08
chr12	12163222	12163472	9.7	3.5	1.254e-09	5.072e-08
chr4	102268956	102269206	119.7	-1.9	1.363e-09	5.088e-08
chr11	9661614	9661864	8.8	3.6	1.263e-09	5.103e-08
chr3	194980631	194980881	33	1.7	1.375e-09	5.125e-08
chr1	20334945	20335195	69.8	-4.2	1.378e-09	5.133e-08
chr16	9085958	9086208	24.2	-3.4	1.378e-09	5.133e-08
chr6	31789876	31790126	29.1	-2.3	1.379e-09	5.137e-08
chr11	130016815	130017065	10.9	3.6	1.265e-09	5.137e-08
chr16	68806029	68806279	139.7	-2.7	1.393e-09	5.137e-08
chr6	3390977	3391227	53.6	-4.2	1.312e-09	5.146e-08
chr21	34915134	34915384	211	-1.4	1.407e-09	5.193e-08
chr8	21999289	21999539	69.6	-1.7	1.410e-09	5.239e-08
chr1	1711775	1712025	15.5	2.6	1.419e-09	5.240e-08
chr2	102680756	102681006	115.3	-1.7	1.416e-09	5.259e-08
chr5	179496941	179497191	13.5	3.1	1.427e-09	5.263e-08
chr14	93126177	93126427	10.1	4	1.328e-09	5.294e-08
chr3	50275372	50275622	31.9	2	1.433e-09	5.312e-08
chr3	167967674	167967924	23.6	2.4	1.442e-09	5.313e-08
chr7	158532757	158533007	9.2	3.1	1.316e-09	5.320e-08
chr16	14602984	14603234	37.3	-4.4	1.449e-09	5.320e-08
chr16	87695291	87695541	11.9	3	1.371e-09	5.350e-08
chr3	138164119	138164369	8.7	3.9	1.178e-09	5.353e-08
chr6	11975818	11976068	10.8	3.7	1.325e-09	5.353e-08
chr10	119032308	119032558	9	3.8	1.336e-09	5.353e-08
chr13	50018178	50018428	360.4	-1.7	1.463e-09	5.356e-08
chr17	17739554	17739804	108.2	-1.5	1.460e-09	5.356e-08
chr20	4792473	4792723	7.6	3.8	9.914e-10	5.356e-08
chr3	48598476	48598726	14.8	3.2	1.448e-09	5.379e-08
chr2	74408856	74409106	12	3.4	1.394e-09	5.391e-08
chr3	132441192	132441442	91.9	-2	1.463e-09	5.394e-08
chr1	182118602	182118852	12.4	3.2	1.485e-09	5.441e-08
chr5	34924126	34924376	45.2	-2.8	1.490e-09	5.441e-08
chr15	63481473	63481723	166.7	-1.3	1.487e-09	5.441e-08
chr19	45542504	45542754	52	-2	1.482e-09	5.456e-08
chr9	130318399	130318649	24.4	2.7	1.496e-09	5.473e-08
chr3	13050816	13051066	14	2.9	1.501e-09	5.490e-08
chr19	15832113	15832363	6.7	4.3	1.138e-09	5.492e-08
chr14	104625236	104625486	145.1	-2	1.417e-09	5.498e-08
chr6	16761849	16762099	11.6	3.3	1.421e-09	5.504e-08
chr1	156494183	156494433	10.8	3.3	1.377e-09	5.522e-08
chr14	60715660	60715910	102.8	-1.6	1.518e-09	5.523e-08
chr5	159048202	159048452	124.9	-4.2	1.510e-09	5.543e-08
chr19	15813467	15813717	10.3	3.3	1.407e-09	5.547e-08
chr7	106209377	106209627	94.7	-3.2	1.527e-09	5.548e-08
chr3	168945814	168946064	8.6	3.5	1.401e-09	5.566e-08
chr18	46093106	46093356	32.3	-3.3	1.528e-09	5.566e-08
chr11	329428	329678	38.4	3.7	1.520e-09	5.567e-08
chr6	43892007	43892257	21.6	2.6	1.540e-09	5.605e-08
chr19	1041038	1041288	120.5	-1.7	1.547e-09	5.607e-08
chr21	15399550	15399800	49.4	2.3	1.532e-09	5.607e-08
chr12	125400939	125401189	29.7	-2.7	1.536e-09	5.615e-08
chr12	123447784	123448034	68.7	-2.8	1.547e-09	5.615e-08
chr18	60382259	60382509	228.5	-2	1.536e-09	5.615e-08
chr6	34241117	34241367	35.9	2.6	1.800e-09	5.626e-08
chr2	120770415	120770665	32.4	2.1	1.556e-09	5.630e-08
chr6	25056385	25056635	10.5	3.5	1.414e-09	5.639e-08
chr1	192578313	192578563	11.1	3.4	1.427e-09	5.645e-08
chr22	46989324	46989574	9	4	1.418e-09	5.646e-08
chr2	106930946	106931196	8.9	4.6	1.373e-09	5.661e-08
chr11	59383316	59383566	289	-2	1.554e-09	5.661e-08
chr13	31318489	31318739	10.2	3.4	1.456e-09	5.700e-08
chr2	66662085	66662335	25.3	2.5	1.835e-09	5.715e-08
chr6	108549688	108549938	76.4	-3.1	1.570e-09	5.715e-08
chr1	87240044	87240294	11.5	3.2	1.451e-09	5.763e-08
chr5	95309762	95310012	13.4	4.9	1.733e-09	5.764e-08
chr19	12202945	12203195	35.9	2.6	1.586e-09	5.764e-08
chr19	31705053	31705303	12.9	3.9	1.510e-09	5.764e-08
