chr	start	end	baseMean	log2FoldChange	pvalue	padj
chr17	71088760	71089010	39.9	1.8	1.591e-06	3.534e-05
chr17	38225215	38225465	17	-2.2	1.931e-06	3.536e-05
chr20	30985608	30985858	22.1	2.8	2.143e-06	3.550e-05
chr10	98448621	98448871	24.3	2.7	2.080e-06	3.568e-05
chr1	19536169	19536419	48.1	-1	2.655e-06	3.601e-05
chr3	71551471	71551721	31.7	-3.1	2.587e-06	3.607e-05
chr12	113629057	113629307	23.1	1.8	2.139e-06	3.641e-05
chr19	3194399	3194649	34	1.9	1.973e-06	3.642e-05
chr17	26313913	26314163	37.9	2.9	1.721e-06	3.651e-05
chr17	47326734	47326984	149.9	1.5	3.518e-06	3.652e-05
chr13	30169878	30170128	59.9	1.4	2.242e-06	3.658e-05
chr12	54673477	54673727	66	1.4	2.278e-06	3.662e-05
chr1	160016369	160016619	74	2	2.253e-06	3.672e-05
chr4	48018528	48018778	41.6	1.6	1.746e-06	3.694e-05
chr18	54718830	54719080	34.6	2.2	2.243e-06	3.694e-05
chr11	14678724	14678974	17	2.7	2.040e-06	3.712e-05
chr22	30097210	30097460	17.9	1.9	1.329e-06	3.712e-05
chrX	17090507	17090757	37.7	2.4	2.277e-06	3.712e-05
chr4	87884945	87885195	18.9	-2	2.100e-06	3.728e-05
chr22	29590153	29590403	44.8	2.1	2.176e-06	3.746e-05
chr10	52310147	52310397	142.4	1.5	3.634e-06	3.753e-05
chr17	72329020	72329270	25	2	1.373e-06	3.769e-05
chr10	121416323	121416573	58.2	2.1	3.020e-06	3.808e-05
chr14	60716420	60716670	37	-1.3	2.355e-06	3.829e-05
chr14	105760690	105760940	48.4	2	2.230e-06	3.831e-05
chr1	24829253	24829503	37.6	1.9	2.378e-06	3.863e-05
chr22	46068166	46068416	24	1.7	2.321e-06	3.914e-05
chr3	45009989	45010239	29.9	1.8	2.831e-06	3.925e-05
chr2	48334106	48334356	14.6	-2.1	8.305e-07	3.929e-05
chr11	3145651	3145901	48.6	1.6	2.424e-06	3.929e-05
chr9	116784	117034	21.1	2.1	2.246e-06	3.949e-05
chr17	78237232	78237482	36	-1.4	2.074e-06	3.949e-05
chr2	39369160	39369410	24.9	1.8	1.451e-06	3.965e-05
chr12	10343445	10343695	16.5	-1.9	1.310e-06	3.972e-05
chr2	43390415	43390665	32.9	1.5	2.436e-06	3.973e-05
chr17	58603366	58603616	37	-1.4	1.879e-06	3.973e-05
chr8	123840494	123840744	35.4	2	1.883e-06	3.978e-05
chr17	40118620	40118870	42.7	1.5	1.901e-06	3.978e-05
chr19	50880758	50881008	47.3	1.6	2.337e-06	3.988e-05
chr17	35969406	35969656	105.4	-1.3	3.350e-06	4.003e-05
chr13	44716047	44716297	100.2	-1.3	3.541e-06	4.029e-05
chr5	95297052	95297302	110.3	-1	3.379e-06	4.034e-05
chr20	62367741	62367991	28.5	1.8	2.707e-06	4.053e-05
chr6	32862355	32862605	58	1.2	2.556e-06	4.054e-05
chr19	58740007	58740257	20.7	2.1	2.314e-06	4.059e-05
chr3	4867665	4867915	65.8	1.1	3.255e-06	4.060e-05
chr8	128866854	128867104	9.6	-2.5	4.723e-07	4.076e-05
chr18	43519222	43519472	25.5	2.1	2.521e-06	4.088e-05
chr8	1694373	1694623	48.4	-1.6	2.546e-06	4.091e-05
chrX	40403642	40403892	28.1	1.9	2.566e-06	4.131e-05
chr5	170815543	170815793	24.6	-1.5	2.571e-06	4.164e-05
chr6	7698420	7698670	12.9	-2.9	7.515e-07	4.173e-05
chr1	65758773	65759023	221.2	2.2	3.365e-06	4.181e-05
chr15	69276556	69276806	31.3	2.2	2.806e-06	4.181e-05
chr22	20307498	20307748	38.2	1.4	2.014e-06	4.181e-05
chr14	105219144	105219394	244.6	1.3	4.068e-06	4.194e-05
chr17	55601296	55601546	9.5	-2.4	3.536e-07	4.207e-05
chr3	145872852	145873102	45.8	2.3	2.505e-06	4.212e-05
chr1	112142409	112142659	20.7	1.8	2.624e-06	4.219e-05
chr16	75142828	75143078	38.5	-1.4	2.037e-06	4.220e-05
chr16	169942	170192	83.2	1.1	3.605e-06	4.266e-05
chr1	226900495	226900745	26.3	1.8	2.650e-06	4.271e-05
chr10	73506417	73506667	77.2	1.3	3.459e-06	4.279e-05
chr16	3199818	3200068	40.8	1.8	2.069e-06	4.279e-05
chr10	47654256	47654506	26.8	1.8	1.590e-06	4.280e-05
chr8	141835206	141835456	17.3	2.5	2.421e-06	4.299e-05
chr17	38326648	38326898	25.7	1.8	2.903e-06	4.299e-05
chr17	53342165	53342415	32.8	1.7	3.158e-06	4.299e-05
chr2	10169212	10169462	57.1	1.9	2.712e-06	4.306e-05
chr19	52299446	52299696	23.8	1.8	2.596e-06	4.318e-05
chr11	122626226	122626476	52.5	1.7	2.588e-06	4.325e-05
chr9	32942871	32943121	22	2.7	2.599e-06	4.359e-05
chr7	92634315	92634565	35.3	2.2	2.120e-06	4.364e-05
chr1	51086620	51086870	25.2	1.9	2.980e-06	4.398e-05
chr8	21828654	21828904	25.2	-1.3	2.981e-06	4.398e-05
chr8	38088524	38088774	26	1.9	2.985e-06	4.401e-05
chr9	111772998	111773248	44.5	-1.1	3.354e-06	4.401e-05
chr6	138014911	138015161	28	2.3	3.009e-06	4.433e-05
chr3	50396926	50397176	191.8	-1	4.413e-06	4.437e-05
chr14	55837673	55837923	62.6	1.5	3.618e-06	4.443e-05
chr9	139085359	139085609	22.9	2	2.690e-06	4.453e-05
chr11	65264923	65265173	145.6	-1	4.486e-06	4.460e-05
chr17	45296511	45296761	38.9	2	2.182e-06	4.472e-05
chr4	110481251	110481501	70.6	1.2	2.879e-06	4.483e-05
chr15	85291626	85291876	40	-1.2	2.190e-06	4.483e-05
chr10	69644237	69644487	141.7	-1	3.672e-06	4.497e-05
chr12	121647738	121647988	31	1.6	3.073e-06	4.509e-05
chr2	8685173	8685423	78.2	1.2	3.867e-06	4.516e-05
chr9	72040128	72040378	27	2.2	3.334e-06	4.516e-05
chr10	75827553	75827803	31.4	2.4	2.542e-06	4.516e-05
chr11	35182065	35182315	29.9	2.1	3.094e-06	4.532e-05
chr15	62745611	62745861	16.9	2.3	2.622e-06	4.539e-05
chr7	102790675	102790925	46.8	2.1	2.551e-06	4.563e-05
chr5	178053558	178053808	36.4	-1.3	2.231e-06	4.593e-05
chr3	152309307	152309557	32.9	2	3.441e-06	4.602e-05
chr5	5422353	5422603	130.9	-1.1	4.547e-06	4.602e-05
chr8	141629094	141629344	149.6	1.2	4.176e-06	4.629e-05
chr10	112018351	112018601	19.3	2.7	2.715e-06	4.629e-05
chr8	144627966	144628216	16.5	2.3	1.682e-06	4.651e-05
chr6	30069837	30070087	36.5	-1.3	2.272e-06	4.664e-05
chr2	234360675	234360925	28.8	2.1	3.535e-06	4.713e-05
chr4	87975599	87975849	38.4	1.7	3.006e-06	4.713e-05
chr16	16115976	16116226	73.8	-1.6	3.876e-06	4.713e-05
chr7	907341	907591	32.7	-1.3	3.528e-06	4.725e-05
chr11	120894657	120894907	29.2	-1.3	2.678e-06	4.725e-05
chr2	231921621	231921871	63.6	-1.1	3.083e-06	4.753e-05
chr15	38616156	38616406	21.6	2.7	2.883e-06	4.758e-05
chr15	56657429	56657679	26.5	1.9	1.803e-06	4.758e-05
chr6	159290745	159290995	55.4	1.6	3.683e-06	4.762e-05
chr22	19407254	19407504	29.6	2.2	3.284e-06	4.769e-05
chr12	111028663	111028913	12.2	-2.1	8.100e-07	4.776e-05
chr1	21996270	21996520	31.1	1.3	3.597e-06	4.777e-05
chr12	112279718	112279968	89.7	-1	4.284e-06	4.780e-05
chr19	15513342	15513592	161.1	1.2	3.953e-06	4.780e-05
chr3	196045059	196045309	76.7	1.3	4.143e-06	4.796e-05
chr3	23986699	23986949	35.3	-1.3	3.091e-06	4.818e-05
chr9	94124047	94124297	45.6	-1.3	2.724e-06	4.818e-05
chr2	191136534	191136784	27.6	2.5	1.846e-06	4.851e-05
chr9	114663221	114663471	14.2	3	1.287e-06	4.862e-05
chr1	234623875	234624125	34.9	1.9	2.394e-06	4.871e-05
chr1	16970530	16970780	42.3	1.4	2.422e-06	4.879e-05
chr12	125589608	125589858	19	2	3.043e-06	4.889e-05
chr10	89265082	89265332	31.6	-1.3	3.686e-06	4.894e-05
chr17	59252704	59252954	44.2	2.5	2.777e-06	4.898e-05
chr3	112020953	112021203	27.2	2.1	3.396e-06	4.898e-05
chrX	70189855	70190105	12.9	4.6	9.273e-07	4.907e-05
chr15	64430615	64430865	25.1	1.8	3.419e-06	4.928e-05
chr11	2552798	2553048	28	1.5	3.160e-06	4.942e-05
chr17	11812089	11812339	69.9	1.7	4.140e-06	4.972e-05
chr1	160296303	160296553	33.1	1.9	3.456e-06	4.974e-05
chr9	134152338	134152588	18.2	2.1	2.928e-06	4.981e-05
chr12	122906601	122906851	28.3	-1.2	3.766e-06	5.001e-05
chr3	23987892	23988142	34.1	-1.3	3.833e-06	5.066e-05
chr1	184020691	184020941	27.7	1.7	3.280e-06	5.081e-05
chr1	145197815	145198065	17.8	2.7	3.035e-06	5.103e-05
chr11	72433437	72433687	72.1	-1.1	3.360e-06	5.112e-05
chr19	53073776	53074026	17.5	3	1.964e-06	5.115e-05
chr5	134528221	134528471	32.2	1.9	3.285e-06	5.115e-05
chr17	80452505	80452755	66.2	1.2	3.378e-06	5.121e-05
chr12	95611838	95612088	32.1	-1.3	3.923e-06	5.143e-05
chr1	93705514	93705764	18.2	2.4	1.985e-06	5.161e-05
chr19	52075719	52075969	26.7	1.6	3.611e-06	5.170e-05
chr20	60932402	60932652	64.1	1.4	3.427e-06	5.186e-05
chr10	102241318	102241568	31.6	-1.3	3.344e-06	5.192e-05
chr10	111970903	111971153	95.6	-1.1	4.547e-06	5.193e-05
chr4	467901	468151	119.4	1.3	4.799e-06	5.200e-05
chr13	31151512	31151762	19.7	-2.2	3.106e-06	5.200e-05
chr20	58777144	58777394	49.9	2.2	3.383e-06	5.200e-05
chr10	121410755	121411005	29	-1.4	3.983e-06	5.201e-05
chr20	55093848	55094098	18.5	2.6	1.981e-06	5.208e-05
chr7	138775673	138775923	86	1.5	4.602e-06	5.226e-05
chr20	32149991	32150241	21.6	-1.7	3.377e-06	5.226e-05
chr5	168303000	168303250	58.4	1.5	3.489e-06	5.265e-05
chr19	37341621	37341871	50.5	1.6	3.025e-06	5.265e-05
chr19	53426254	53426504	26.3	1.9	2.041e-06	5.275e-05
chrX	37512231	37512481	34.8	2.4	2.550e-06	5.275e-05
chr17	20110629	20110879	16.1	3.3	1.840e-06	5.278e-05
chr12	122216853	122217103	30	1.8	4.051e-06	5.295e-05
chr1	155294095	155294345	90.3	1.1	4.676e-06	5.308e-05
chr8	146127477	146127727	58.2	-1.1	3.529e-06	5.311e-05
chr6	20604456	20604706	42.5	2.2	2.972e-06	5.335e-05
chr14	91798747	91798997	73.7	1.5	3.568e-06	5.355e-05
chr1	117046681	117046931	86.4	1.5	4.530e-06	5.360e-05
chr3	127391695	127391945	42.4	-1.2	3.532e-06	5.388e-05
chr11	97867551	97867801	20.7	2.2	3.431e-06	5.406e-05
chr21	38822898	38823148	29.3	2	4.149e-06	5.406e-05
chr2	101508755	101509005	31	2.2	3.837e-06	5.423e-05
chr2	219262824	219263074	36.5	1.6	2.638e-06	5.423e-05
chr6	150070689	150070939	112.2	-1.1	4.595e-06	5.423e-05
chr8	25042040	25042290	24.5	2.1	3.410e-06	5.423e-05
chr22	29811004	29811254	11.2	-2.3	4.987e-07	5.423e-05
chr2	55459469	55459719	62	-1.2	3.636e-06	5.441e-05
chr3	53304164	53304414	134.1	-1.1	5.643e-06	5.441e-05
chr11	2121636	2121886	46.2	1.3	3.599e-06	5.467e-05
chr2	209131078	209131328	28.3	-1.4	3.593e-06	5.467e-05
chr14	91837843	91838093	86.7	1.3	4.864e-06	5.480e-05
chr1	113932822	113933072	54.5	1.5	3.457e-06	5.507e-05
chr7	66104837	66105087	39.7	1.7	2.689e-06	5.507e-05
chr9	100721245	100721495	47.1	-1.7	3.199e-06	5.507e-05
chr13	49304059	49304309	125	1.5	4.698e-06	5.516e-05
chr13	109568095	109568345	28.7	-1.7	3.636e-06	5.516e-05
chr14	89960429	89960679	26.8	1.9	3.636e-06	5.516e-05
chr4	48700364	48700614	19.7	-1.9	3.623e-06	5.526e-05
chr11	8227871	8228121	99.7	1.5	5.182e-06	5.526e-05
chr12	59989675	59989925	37.7	2	3.111e-06	5.526e-05
chr5	133984299	133984549	43.1	-1.2	4.430e-06	5.530e-05
chr9	110546655	110546905	54.2	1.6	3.468e-06	5.530e-05
chr10	23727815	23728065	106	-1.1	5.194e-06	5.530e-05
chr17	1618495	1618745	77.3	-1	4.948e-06	5.530e-05
chr18	3008620	3008870	14.5	-2.5	1.258e-06	5.538e-05
chr4	122715692	122715942	55.5	1.5	3.498e-06	5.542e-05
chr1	224580378	224580628	49.4	1.7	4.449e-06	5.544e-05
chr21	34442259	34442509	19.6	2	3.403e-06	5.562e-05
chr6	108616004	108616254	77.5	-1.2	5.018e-06	5.592e-05
chr6	134279080	134279330	39.4	1.9	3.162e-06	5.592e-05
chrX	11137551	11137801	28.2	1.9	4.002e-06	5.595e-05
chr17	62502486	62502736	76.5	-1.1	4.805e-06	5.601e-05
chr2	159313199	159313449	96.8	1.4	5.082e-06	5.669e-05
chr2	190212257	190212507	18.8	-1.9	3.650e-06	5.669e-05
chr12	25404189	25404439	56.5	-1.2	3.848e-06	5.681e-05
chr21	36399094	36399344	57.1	1.6	3.798e-06	5.701e-05
chr12	72234283	72234533	17.4	-1.7	2.233e-06	5.738e-05
chr5	141498656	141498906	32	2	3.407e-06	5.758e-05
chr6	5261497	5261747	67.7	-1.1	3.851e-06	5.758e-05
chr1	27043752	27044002	26.1	2.2	4.496e-06	5.782e-05
chr6	32075261	32075511	66.8	1.3	3.948e-06	5.822e-05
chr22	38044041	38044291	45.9	1.9	3.887e-06	5.822e-05
chr3	141765698	141765948	28	2	3.858e-06	5.823e-05
chr6	30840407	30840657	31	1.7	3.858e-06	5.823e-05
chr4	87958425	87958675	18.2	-1.9	3.550e-06	5.831e-05
chr12	122516349	122516599	101	-1.1	5.530e-06	5.831e-05
chr17	21176312	21176562	111.3	-1	5.471e-06	5.847e-05
chr18	658169	658419	32.3	1.6	4.584e-06	5.850e-05
chr5	109038934	109039184	24.6	1.8	3.890e-06	5.858e-05
chr9	139886712	139886962	48	1.5	3.469e-06	5.877e-05
chr9	135879560	135879810	82.1	1.4	5.324e-06	5.894e-05
chr19	44439290	44439540	28.2	1.5	3.919e-06	5.894e-05
chr6	10640729	10640979	62.3	1.8	4.014e-06	5.966e-05
chr22	32865869	32866119	27.2	-1.8	4.313e-06	5.969e-05
chr15	69452746	69452996	82.5	1.3	5.714e-06	5.997e-05
chr20	32581377	32581627	83	-1	5.633e-06	5.997e-05
chr4	119688401	119688651	33.8	1.5	4.722e-06	6.000e-05
chr11	61114046	61114296	38.9	1.4	3.114e-06	6.000e-05
chr4	13982580	13982830	24.2	1.9	3.905e-06	6.028e-05
chr16	8740574	8740824	34.1	1.6	4.380e-06	6.047e-05
chr21	44342131	44342381	25.5	1.9	4.384e-06	6.050e-05
chr7	100239123	100239373	83.5	1.1	5.280e-06	6.075e-05
chr21	46803037	46803287	21.2	2.1	3.762e-06	6.081e-05
chr8	11208348	11208598	28.6	2.3	4.413e-06	6.083e-05
chr17	56444869	56445119	33.1	1.7	4.805e-06	6.088e-05
chr2	74305660	74305910	13.4	3.5	1.217e-06	6.090e-05
chr8	41680561	41680811	91	1.4	5.373e-06	6.169e-05
chr1	109968570	109968820	27.5	-1.4	2.474e-06	6.179e-05
chr15	91446363	91446613	70.4	1	4.175e-06	6.180e-05
chr1	153931047	153931297	194.4	-0.9	5.940e-06	6.197e-05
chr7	137999108	137999358	26.7	2.3	4.184e-06	6.242e-05
chr9	125026954	125027204	50.6	-1.2	4.242e-06	6.271e-05
chr12	57505481	57505731	59.4	-1	4.256e-06	6.272e-05
chr22	39842876	39843126	16.5	-2	2.267e-06	6.274e-05
chr7	92811290	92811540	30.6	1.5	3.774e-06	6.276e-05
chr2	113521663	113521913	23.5	2	4.218e-06	6.279e-05
chr16	67274563	67274813	22.7	1.8	4.287e-06	6.376e-05
chr22	20935882	20936132	19	2	4.302e-06	6.376e-05
chr19	50167524	50167774	29.7	-1.3	4.657e-06	6.378e-05
chr14	51393740	51393990	30.1	2	4.300e-06	6.390e-05
chr1	234743890	234744140	62.9	-1.1	4.362e-06	6.405e-05
chrX	65858444	65858694	13.2	-2	1.279e-06	6.422e-05
chr14	105266721	105266971	23.5	1.8	4.183e-06	6.433e-05
chr16	87778809	87779059	26.1	1.7	4.716e-06	6.444e-05
chr6	7975379	7975629	46.7	-1.8	3.868e-06	6.457e-05
chr14	73958213	73958463	30.4	1.6	3.902e-06	6.459e-05
chr2	86441312	86441562	26.8	1.8	4.390e-06	6.461e-05
chr21	33939949	33940199	34.1	1.8	4.753e-06	6.483e-05
chr1	778219	778469	24.2	1.8	4.216e-06	6.526e-05
chr1	26528475	26528725	16.4	2.3	2.386e-06	6.560e-05
chr12	104861238	104861488	35.3	2.2	3.459e-06	6.569e-05
chr6	43595019	43595269	19.6	-1.8	4.463e-06	6.574e-05
chr2	174075295	174075545	14.8	-2.1	1.680e-06	6.575e-05
chr3	51705530	51705780	26.4	1.5	5.235e-06	6.580e-05
chr19	38807789	38808039	49.9	1.5	3.994e-06	6.639e-05
chr10	46222525	46222775	40.9	-1.3	4.553e-06	6.662e-05
chr5	111093378	111093628	40.8	2	3.880e-06	6.668e-05
chr1	234636003	234636253	10.8	-2.3	8.200e-07	6.670e-05
chr21	33840989	33841239	35.7	2	3.889e-06	6.676e-05
chr1	201987642	201987892	23.4	-1.4	4.438e-06	6.733e-05
chr8	11736922	11737172	47.5	1.7	4.380e-06	6.758e-05
chr8	106256269	106256519	55.1	1.8	5.604e-06	6.762e-05
chr7	11013280	11013530	111.7	1.2	6.491e-06	6.772e-05
chr14	24725692	24725942	34.6	1.9	5.437e-06	6.775e-05
chr16	71486936	71487186	15.1	-2.5	2.671e-06	6.782e-05
chr18	55326815	55327065	90	1.5	6.012e-06	6.790e-05
chr22	30843719	30843969	27.6	1.5	2.765e-06	6.794e-05
chr4	6593165	6593415	22.2	2.3	4.633e-06	6.805e-05
chr6	42896944	42897194	113.6	1.5	7.424e-06	6.852e-05
chr1	15954584	15954834	43.7	1.5	4.483e-06	6.889e-05
chrX	53068492	53068742	24.6	2.4	2.807e-06	6.889e-05
chr14	24592662	24592912	89.2	1.3	6.118e-06	6.892e-05
chr6	147178709	147178959	22.2	-1.5	4.546e-06	6.902e-05
chr11	75220215	75220465	28.5	1.8	4.721e-06	6.913e-05
chr21	40357628	40357878	73	1.7	4.844e-06	6.913e-05
chr17	79779672	79779922	39.8	1.7	3.681e-06	6.919e-05
chr1	55681284	55681534	21.5	-1.4	4.603e-06	6.934e-05
chr1	204641966	204642216	42	2.1	3.694e-06	6.936e-05
chr22	32599963	32600213	31.4	2.3	5.651e-06	6.997e-05
chr6	6704691	6704941	54.7	1.7	5.849e-06	7.004e-05
chr3	14185991	14186241	23.7	-2.8	4.642e-06	7.025e-05
chr4	1678371	1678621	44.9	1.4	5.871e-06	7.025e-05
chr11	73685021	73685271	40.4	1.3	4.860e-06	7.030e-05
chrX	44733943	44734193	24.6	-1.6	4.863e-06	7.095e-05
chr18	21033724	21033974	33.8	-1.5	5.845e-06	7.184e-05
chr7	102036580	102036830	29.3	-1.3	5.853e-06	7.191e-05
chr6	20424852	20425102	26.8	-2.1	4.938e-06	7.195e-05
chr4	82711718	82711968	66.8	1.4	5.022e-06	7.229e-05
chr10	45671313	45671563	33.9	2.3	5.398e-06	7.237e-05
chr1	234811997	234812247	14	-1.8	1.735e-06	7.300e-05
chr2	196431100	196431350	31.8	2.6	5.985e-06	7.335e-05
chr5	72501171	72501421	28.8	1.9	4.518e-06	7.335e-05
chr12	125399178	125399428	24	-1.5	5.047e-06	7.335e-05
chr1	28975438	28975688	44.6	2.4	4.859e-06	7.351e-05
chr12	116715442	116715692	60	-1.1	5.202e-06	7.359e-05
chr22	29591603	29591853	50.1	1.7	4.514e-06	7.375e-05
chr1	231052405	231052655	25.9	2	6.009e-06	7.417e-05
chr3	54677199	54677449	14.6	2	2.126e-06	7.420e-05
chr6	43914797	43915047	23.6	1.9	4.980e-06	7.433e-05
chr1	198128161	198128411	44.5	-1.2	4.901e-06	7.437e-05
chr5	79480228	79480478	16.5	-1.9	2.975e-06	7.437e-05
chr13	52553140	52553390	52.1	1.6	4.562e-06	7.437e-05
chr7	83451215	83451465	26.7	2	3.076e-06	7.445e-05
chr16	56798787	56799037	14.6	2.6	2.191e-06	7.445e-05
chr5	14429242	14429492	42.5	1.8	3.972e-06	7.445e-05
chr20	277967	278217	53.5	1.4	4.610e-06	7.501e-05
chr6	144471432	144471682	42	1.7	5.240e-06	7.506e-05
chr17	42467180	42467430	58.3	1.7	5.272e-06	7.548e-05
chr12	14923955	14924205	27.9	-1.4	6.166e-06	7.573e-05
chr22	39868965	39869215	101.8	1.2	7.144e-06	7.587e-05
chr5	172197700	172197950	65.8	-1.1	5.404e-06	7.594e-05
chr6	13487072	13487322	26.9	1.7	3.158e-06	7.613e-05
chr19	48707142	48707392	77.2	1.4	7.450e-06	7.613e-05
chr1	231473809	231474059	53.6	-1.3	5.127e-06	7.693e-05
chr6	126193369	126193619	27.1	1.9	3.200e-06	7.707e-05
chr2	24306670	24306920	76	1.5	7.320e-06	7.734e-05
chr5	39073293	39073543	15.6	-1.8	3.114e-06	7.736e-05
chr8	21988690	21988940	26.7	1.4	3.223e-06	7.754e-05
chr1	203595780	203596030	57.8	-1.4	7.028e-06	7.764e-05
chr10	6001929	6002179	58.5	1.3	5.452e-06	7.767e-05
chr19	1454985	1455235	16.5	2	3.135e-06	7.774e-05
chr19	4909947	4910197	43.8	1.4	5.467e-06	7.782e-05
chr8	21776966	21777216	42.9	-1.4	5.492e-06	7.814e-05
chr6	116421890	116422140	72.1	1.3	7.090e-06	7.817e-05
chr2	106034585	106034835	33.3	2.5	6.458e-06	7.846e-05
chr1	51701812	51702062	97.9	-1	7.838e-06	7.856e-05
chr2	240186859	240187109	13.4	-2	1.603e-06	7.878e-05
chr17	38059801	38060051	20	1.9	5.118e-06	7.916e-05
chr16	68806029	68806279	139.7	1.4	7.224e-06	7.948e-05
chr3	196695643	196695893	24.9	1.7	6.610e-06	8.049e-05
chr22	22006315	22006565	27	1.7	6.116e-06	8.059e-05
chr7	134187518	134187768	11.2	2.8	1.449e-06	8.063e-05
chr11	62554664	62554914	97.6	-1	7.967e-06	8.075e-05
chr22	39898158	39898408	75.4	-1.2	5.703e-06	8.078e-05
chr5	67821126	67821376	16	2.4	3.243e-06	8.087e-05
chr3	152016776	152017026	23.5	-1.7	5.497e-06	8.132e-05
chr6	6684708	6684958	63.7	1.5	5.814e-06	8.226e-05
chr9	124907617	124907867	26.9	2.2	5.806e-06	8.228e-05
chr1	234859562	234859812	19.3	-1.9	5.775e-06	8.235e-05
chr7	69337004	69337254	57.1	1.7	5.843e-06	8.256e-05
chr20	48323158	48323408	32.7	1.6	5.809e-06	8.278e-05
chr7	30951218	30951468	22.2	1.5	5.649e-06	8.284e-05
chr16	47554271	47554521	58.1	1.5	5.978e-06	8.292e-05
chr19	13144977	13145227	31.2	-1.4	6.912e-06	8.292e-05
chr3	195854117	195854367	58.7	1.3	7.609e-06	8.316e-05
chr7	12770963	12771213	54.8	-1.6	5.196e-06	8.317e-05
chr21	38640208	38640458	106.5	-1.1	7.956e-06	8.322e-05
chr14	67880957	67881207	19.5	-1.7	5.863e-06	8.331e-05
chr16	66939753	66940003	66.7	1.3	5.936e-06	8.357e-05
chr5	64372345	64372595	71.6	1.5	6.043e-06	8.375e-05
chr19	37095597	37095847	67.4	1.9	5.978e-06	8.386e-05
chr17	42359028	42359278	123.7	1.1	9.283e-06	8.400e-05
chr2	68618975	68619225	19.4	2.6	6.007e-06	8.482e-05
chr5	131332488	131332738	53.5	1.6	6.035e-06	8.482e-05
chr9	139131825	139132075	16.5	1.9	3.278e-06	8.488e-05
chr1	2130719	2130969	85.6	1.1	8.460e-06	8.495e-05
chr1	87457287	87457537	26.5	1.7	6.043e-06	8.499e-05
chr12	54752938	54753188	45.2	-1.3	6.083e-06	8.532e-05
chr11	85522097	85522347	29.5	1.7	7.149e-06	8.566e-05
chr11	35126272	35126522	28.8	2.1	6.088e-06	8.608e-05
chr6	15037080	15037330	71.2	-1.9	6.246e-06	8.616e-05
chr1	203269593	203269843	41.6	1.7	6.168e-06	8.637e-05
chr1	155043810	155044060	31.1	1.4	7.223e-06	8.640e-05
chr2	26235439	26235689	11.4	-2.3	7.278e-07	8.649e-05
chr2	190413825	190414075	11.7	-2.2	1.640e-06	8.655e-05
chr17	1620392	1620642	144	-1.1	9.616e-06	8.655e-05
chr6	32121365	32121615	37	1.3	6.199e-06	8.664e-05
chr1	198126010	198126260	43.9	-1.2	7.524e-06	8.691e-05
chr5	172483140	172483390	169.1	-1	8.833e-06	8.699e-05
chr2	68585098	68585348	35.9	-1.5	4.640e-06	8.752e-05
chr2	48427982	48428232	59	1.6	6.371e-06	8.754e-05
chr17	56065672	56065922	34.3	-1.2	5.597e-06	8.794e-05
chr17	36861246	36861496	15.6	2	3.658e-06	8.798e-05
chr9	125209107	125209357	27.5	3.6	6.262e-06	8.804e-05
chr17	31298292	31298542	31.5	2.1	6.268e-06	8.809e-05
chr16	48278108	48278358	35.1	1.6	6.342e-06	8.832e-05
chr6	26250724	26250974	38	1.5	4.881e-06	8.883e-05
chr11	73087130	73087380	183	1	1.016e-05	8.883e-05
chr7	142985231	142985481	85.7	1.4	8.270e-06	8.916e-05
chr14	23764223	23764473	19.6	-1.7	6.431e-06	9.021e-05
chr11	75216969	75217219	16.9	2.3	3.849e-06	9.024e-05
chr9	124044938	124045188	16.8	-2.1	3.801e-06	9.041e-05
chr14	51297848	51298098	35.1	1.5	5.567e-06	9.082e-05
chr3	37895295	37895545	18.3	2	6.014e-06	9.084e-05
chr19	53836819	53837069	29	1.8	5.831e-06	9.115e-05
chr7	6218189	6218439	76.3	1.4	8.983e-06	9.250e-05
chrX	23761325	23761575	39.8	1.8	5.150e-06	9.337e-05
chr9	139964970	139965220	69.4	1.2	6.748e-06	9.352e-05
chr14	32800449	32800699	17.4	2	6.158e-06	9.373e-05
chr2	74258461	74258711	14.6	2.3	2.712e-06	9.380e-05
chr1	61478960	61479210	57.2	1.6	6.915e-06	9.408e-05
chr17	18754533	18754783	23.6	-1.9	6.566e-06	9.435e-05
chr14	77181414	77181664	20.7	3.3	6.606e-06	9.443e-05
chr16	87840847	87841097	34.2	1.8	6.063e-06	9.443e-05
chr1	212525368	212525618	16.4	2.3	3.964e-06	9.449e-05
chr2	191324713	191324963	84.2	1.6	9.578e-06	9.464e-05
chr16	75182275	75182525	52.1	1.5	6.491e-06	9.468e-05
chr17	19246511	19246761	22.3	1.7	6.603e-06	9.468e-05
chr3	183072160	183072410	21.3	2.5	6.649e-06	9.470e-05
chr7	7082161	7082411	53.6	2.7	6.543e-06	9.470e-05
chr9	116305182	116305432	37.7	1.5	5.849e-06	9.470e-05
chr17	2739146	2739396	20.8	2	6.644e-06	9.470e-05
chr22	20850093	20850343	60.4	1.1	8.867e-06	9.470e-05
chr6	7225149	7225399	114	1.1	9.756e-06	9.471e-05
chr12	329129	329379	39.4	1.7	5.855e-06	9.471e-05
chr16	30968427	30968677	39.7	-1.2	5.140e-06	9.557e-05
chr3	53106702	53106952	33.3	1.8	6.898e-06	9.572e-05
chr7	99663060	99663310	22.3	2.5	6.704e-06	9.634e-05
