chr	start	end	baseMean	log2FoldChange	pvalue	padj
chr21	15854579	15854829	4.6	4.9	2.312e-07	9.501e-06
chr2	240850741	240850991	6.3	3.5	2.846e-07	9.551e-06
chr20	33100902	33101152	21.4	-3.3	3.246e-07	9.578e-06
chr3	48341574	48341824	35.7	-2.1	3.206e-07	9.578e-06
chrX	13108728	13108978	6.7	4.3	3.249e-07	9.583e-06
chr1	87240044	87240294	11.5	2.4	4.290e-07	9.583e-06
chr21	26935961	26936211	7	2.9	3.710e-07	9.583e-06
chr2	70002104	70002354	5.3	3.8	1.929e-07	9.597e-06
chr15	72564973	72565223	46.2	1.3	2.214e-07	9.625e-06
chr19	6814211	6814461	3.2	4.4	3.776e-07	9.625e-06
chr3	107823281	107823531	68	-3.2	1.802e-07	9.631e-06
chr2	7027901	7028151	40.3	-2.5	2.649e-07	9.636e-06
chr14	78569849	78570099	5	4.5	3.117e-07	9.637e-06
chr1	153348009	153348259	4	4.5	3.739e-07	9.638e-06
chr10	25351444	25351694	23.9	-2.9	3.250e-07	9.641e-06
chr19	4976480	4976730	16.8	2.1	3.041e-07	9.653e-06
chr5	118676651	118676901	6.9	2.8	3.317e-07	9.656e-06
chr5	110843086	110843336	5	4	2.090e-07	9.659e-06
chr6	86170960	86171210	4.3	4.3	2.072e-07	9.684e-06
chr13	49638725	49638975	31.5	-3.8	2.443e-07	9.706e-06
chr14	90187217	90187467	6.5	3.3	2.891e-07	9.706e-06
chr1	157622933	157623183	4.7	4.6	2.432e-07	9.726e-06
chr19	40222145	40222395	4.9	5	2.106e-07	9.726e-06
chr22	21135968	21136218	10.2	2.3	5.492e-07	9.739e-06
chr14	84738664	84738914	4.2	5	2.042e-07	9.741e-06
chr15	76825794	76826044	5.5	4.3	1.930e-07	9.758e-06
chr5	95270192	95270442	44.4	-2.9	2.338e-07	9.759e-06
chr2	10471761	10472011	6.8	2.6	4.190e-07	9.760e-06
chr6	143188474	143188724	5.4	3.8	1.925e-07	9.803e-06
chr13	40924473	40924723	4.2	3.8	2.104e-07	9.811e-06
chr1	65878243	65878493	12.9	-3.8	4.649e-07	9.822e-06
chr22	24937925	24938175	7	3	4.253e-07	9.837e-06
chr10	45899625	45899875	6.4	2.8	2.938e-07	9.837e-06
chr9	93913318	93913568	7.8	3.4	5.324e-07	9.841e-06
chr18	76403098	76403348	3.9	3.9	3.790e-07	9.845e-06
chr1	160537948	160538198	6.9	2.5	4.235e-07	9.848e-06
chr11	61690766	61691016	61.6	-3.1	1.858e-07	9.870e-06
chr6	119645981	119646231	93.2	-2.5	8.631e-08	9.871e-06
chr9	78974341	78974591	18	-3.6	2.864e-07	9.871e-06
chr1	236698945	236699195	8.9	2.8	5.277e-07	9.884e-06
chr6	78002362	78002612	4.3	4.5	2.131e-07	9.910e-06
chr19	7722327	7722577	6.6	3	2.757e-07	9.921e-06
chr21	19069863	19070113	4.5	3.6	2.492e-07	9.921e-06
chr3	105718789	105719039	10.1	-4	5.027e-07	9.924e-06
chr7	41855753	41856003	4.2	4	2.091e-07	9.924e-06
chr16	15991045	15991295	18.6	-4.1	4.602e-07	9.924e-06
chr20	56153212	56153462	63.3	-3.7	1.873e-07	9.924e-06
chrX	55054558	55054808	63.7	-3.2	2.384e-07	9.924e-06
chr3	15561812	15562062	58.1	-3.3	1.383e-07	9.932e-06
chr3	160752979	160753229	4.2	4.1	3.830e-07	9.932e-06
chr3	31268712	31268962	6.4	4.5	2.770e-07	9.949e-06
chr13	89356889	89357139	79.6	-2.9	1.178e-07	9.975e-06
chr14	94429059	94429309	7.2	3.6	4.963e-07	9.998e-06
chr5	164615812	164616062	4.8	6.4	2.702e-07	1.002e-05
chr16	27274297	27274547	4.3	4.1	2.161e-07	1.002e-05
chr1	185056954	185057204	38.3	-3.5	3.804e-07	1.006e-05
chr20	32277852	32278102	49.1	-2	2.347e-07	1.009e-05
chr15	81586498	81586748	4.1	4.8	2.125e-07	1.013e-05
chr3	13059765	13060015	38.7	-2.2	3.073e-07	1.013e-05
chr1	11850977	11851227	83.2	-2.9	1.168e-07	1.014e-05
chr14	78059961	78060211	4.7	3.8	2.572e-07	1.015e-05
chr16	79751073	79751323	4.4	6.2	2.144e-07	1.016e-05
chr1	151687931	151688181	43.8	-3.2	2.341e-07	1.018e-05
chr3	172724979	172725229	29.2	-3	3.044e-07	1.018e-05
chr10	101943258	101943508	9.7	2.4	5.804e-07	1.019e-05
chr15	41139612	41139862	9.9	2.3	5.474e-07	1.019e-05
chr19	4400485	4400735	50.6	1.6	3.096e-07	1.019e-05
chr2	230281073	230281323	5.3	4.2	2.078e-07	1.020e-05
chr8	49921339	49921589	5.1	3.7	2.422e-07	1.020e-05
chr20	23174494	23174744	62.1	-4.6	1.950e-07	1.020e-05
chr3	46014159	46014409	5.1	6.1	2.429e-07	1.021e-05
chr8	68167892	68168142	34.5	-2.6	2.601e-07	1.021e-05
chr14	88472676	88472926	8	3	5.094e-07	1.021e-05
chr6	167469911	167470161	10	2.5	4.445e-07	1.023e-05
chr9	131208755	131209005	29.4	-2.8	3.120e-07	1.025e-05
chr6	62996032	62996282	14.1	2	4.993e-07	1.029e-05
chr11	46681503	46681753	4.6	3.7	2.546e-07	1.029e-05
chr7	140682371	140682621	4.6	4.5	2.701e-07	1.032e-05
chr6	45404627	45404877	5	3.5	2.447e-07	1.033e-05
chr15	65186147	65186397	37.5	1.8	3.931e-07	1.034e-05
chr1	115722011	115722261	110.6	-3.1	1.197e-07	1.034e-05
chr7	29359654	29359904	5.2	3.3	2.250e-07	1.037e-05
chr1	60433102	60433352	44.6	-2.4	2.398e-07	1.038e-05
chr8	97866233	97866483	5.3	4.1	2.122e-07	1.039e-05
chr3	138089975	138090225	3.6	4.1	4.484e-07	1.040e-05
chr4	103365985	103366235	15.4	-3.8	4.866e-07	1.040e-05
chr4	108916160	108916410	17.6	-2.9	4.400e-07	1.040e-05
chr13	75124251	75124501	5.8	3.6	3.599e-07	1.046e-05
chr10	31146702	31146952	4.8	4.5	2.597e-07	1.046e-05
chr10	78950184	78950434	2.8	6.7	6.731e-07	1.046e-05
chr11	46633558	46633808	92.7	-2	1.403e-07	1.046e-05
chr15	81293207	81293457	11.2	2.2	5.359e-07	1.047e-05
chr1	159236716	159236966	28.5	-3.1	4.503e-07	1.048e-05
chr1	111415598	111415848	5.4	3	2.147e-07	1.049e-05
chr1	168130733	168130983	28.4	-3.2	3.605e-07	1.050e-05
chr1	210904594	210904844	5.4	4.5	2.162e-07	1.050e-05
chr8	41625361	41625611	51.5	-2.2	2.433e-07	1.050e-05
chr1	92231495	92231745	4.1	5	2.287e-07	1.050e-05
chr1	228666655	228666905	6	3.2	3.623e-07	1.050e-05
chr11	12222751	12223001	78.3	-2.1	1.411e-07	1.050e-05
chr1	6088263	6088513	11.4	2.4	3.799e-07	1.050e-05
chr4	25101210	25101460	14.6	-4.2	4.746e-07	1.051e-05
chr17	63169641	63169891	198.8	-2.2	6.408e-08	1.055e-05
chr13	50202446	50202696	10.8	2.4	5.428e-07	1.058e-05
chr18	5295258	5295508	13.7	2	4.976e-07	1.059e-05
chr18	26676401	26676651	3.3	4.8	4.576e-07	1.059e-05
chr4	184079254	184079504	4.4	4.4	2.314e-07	1.060e-05
chr16	57701386	57701636	11.8	2.8	3.852e-07	1.063e-05
chr6	82482524	82482774	6.9	2.8	3.738e-07	1.065e-05
chr10	123497436	123497686	4.1	3.9	2.277e-07	1.066e-05
chr1	95100643	95100893	23.1	-2.7	4.604e-07	1.068e-05
chr4	40244576	40244826	4.5	3.3	2.816e-07	1.068e-05
chr3	197605245	197605495	3.5	4.4	5.592e-07	1.073e-05
chr3	119502821	119503071	4.6	5	2.688e-07	1.077e-05
chr11	32615863	32616113	7.2	3.5	4.745e-07	1.077e-05
chr2	228250391	228250641	5.6	3.3	2.191e-07	1.078e-05
chr8	141688773	141689023	40.6	-3.7	3.708e-07	1.080e-05
chr14	100999597	100999847	4.3	4.6	2.367e-07	1.082e-05
chr10	104082730	104082980	11.1	2.5	7.545e-07	1.082e-05
chr9	124907617	124907867	26.9	-3.7	5.521e-07	1.083e-05
chr3	148995295	148995545	4.4	4.1	2.315e-07	1.083e-05
chr19	12995891	12996141	59.4	-1.6	2.080e-07	1.084e-05
chr18	12315922	12316172	99.4	-3	1.466e-07	1.085e-05
chrX	40398870	40399120	11.6	2.2	5.375e-07	1.088e-05
chr9	133719614	133719864	18.9	-3.7	5.112e-07	1.089e-05
chr2	226983472	226983722	4.3	4.5	2.332e-07	1.090e-05
chr5	153273421	153273671	30.6	-3.1	3.309e-07	1.091e-05
chr10	20263162	20263412	4.2	5.3	2.325e-07	1.091e-05
chr14	102617178	102617428	20.5	-3	5.940e-07	1.091e-05
chr7	36968045	36968295	15.1	-3.3	4.675e-07	1.094e-05
chr15	37252437	37252687	4.7	7.2	2.898e-07	1.094e-05
chr18	73426751	73427001	4.1	4.3	2.404e-07	1.095e-05
chr18	55746181	55746431	97.3	-3.1	1.484e-07	1.096e-05
chr4	25052422	25052672	64.4	-3.1	1.428e-07	1.097e-05
chr9	75011624	75011874	5.8	5	3.807e-07	1.097e-05
chr1	147806570	147806820	43.9	-1.8	2.712e-07	1.098e-05
chr3	18292556	18292806	4	5	4.334e-07	1.100e-05
chr4	77011473	77011723	16.5	2.5	4.699e-07	1.102e-05
chr19	14068957	14069207	15.6	-2.9	4.696e-07	1.104e-05
chr19	6772465	6772715	13.6	2.1	5.357e-07	1.104e-05
chr7	50252307	50252557	13.5	2.5	5.264e-07	1.105e-05
chr11	73916295	73916545	73.2	-3.9	1.572e-07	1.106e-05
chr3	129008066	129008316	16.5	-4.4	4.747e-07	1.107e-05
chr13	32059375	32059625	4.4	4.5	2.379e-07	1.107e-05
chr15	98527514	98527764	4.2	3.6	4.362e-07	1.107e-05
chr12	57147459	57147709	46.4	-2.8	2.743e-07	1.108e-05
chr2	113985379	113985629	4.2	4.6	4.383e-07	1.112e-05
chr6	90507094	90507344	37.8	-2	3.852e-07	1.114e-05
chr3	12818711	12818961	14.2	-3.1	5.102e-07	1.118e-05
chr9	130698036	130698286	103.3	-1.9	1.353e-07	1.120e-05
chr13	114261828	114262078	8.8	3.2	7.042e-07	1.120e-05
chr16	2538307	2538557	12.8	2	5.439e-07	1.120e-05
chrX	135827461	135827711	5.3	3.3	2.471e-07	1.120e-05
chr12	124038755	124039005	4	4.8	4.493e-07	1.122e-05
chr16	87343830	87344080	22.4	-4	5.309e-07	1.124e-05
chr22	20146576	20146826	4.7	3.4	2.900e-07	1.125e-05
chr11	128547994	128548244	6.3	3	3.952e-07	1.126e-05
chr8	126711075	126711325	7.5	2.8	6.269e-07	1.127e-05
chr13	75900694	75900944	18	1.9	4.832e-07	1.128e-05
chr14	67885647	67885897	102	-2.5	1.365e-07	1.128e-05
chr17	79924842	79925092	9.4	2.8	6.590e-07	1.133e-05
chr16	17436945	17437195	10	2.6	6.227e-07	1.135e-05
chr14	74225276	74225526	21.6	1.9	4.952e-07	1.135e-05
chr7	98724519	98724769	5	3.3	2.755e-07	1.135e-05
chr10	76349139	76349389	29	-2.6	2.957e-07	1.137e-05
chr15	91094180	91094430	4.5	4.1	2.937e-07	1.137e-05
chr1	108742895	108743145	17.1	2.3	5.425e-07	1.138e-05
chr4	109281180	109281430	18	-3	3.402e-07	1.139e-05
chr9	111377555	111377805	3.9	4	4.548e-07	1.140e-05
chr11	57163407	57163657	25.2	-2.5	3.990e-07	1.143e-05
chr14	83721410	83721660	4.2	6	4.533e-07	1.144e-05
chrX	77577413	77577663	4.3	3.9	2.532e-07	1.144e-05
chr10	75215991	75216241	60.6	-2.9	2.230e-07	1.149e-05
chr10	73393021	73393271	45.1	-4.1	2.709e-07	1.149e-05
chr4	175525430	175525680	4.9	4.5	3.076e-07	1.150e-05
chr2	201560275	201560525	3.6	4.7	5.360e-07	1.150e-05
chr3	45246720	45246970	3.8	5.9	5.063e-07	1.150e-05
chr5	149446762	149447012	5.5	3.7	2.401e-07	1.150e-05
chr14	24635849	24636099	39.5	-2.7	4.003e-07	1.150e-05
chr16	55544184	55544434	4.3	3.4	2.485e-07	1.152e-05
chr6	158507387	158507637	7	3.7	4.110e-07	1.153e-05
chr3	67050526	67050776	9.7	2.3	6.027e-07	1.154e-05
chr8	6631518	6631768	90.1	-2.4	1.406e-07	1.156e-05
chr15	73588165	73588415	4.8	4.1	3.103e-07	1.158e-05
chr19	50067897	50068147	16.6	-3.5	5.031e-07	1.163e-05
chr17	55188316	55188566	6.2	3.6	3.890e-07	1.163e-05
chr15	48909853	48910103	5.3	5.7	2.431e-07	1.163e-05
chr1	160674093	160674343	4.5	5	3.106e-07	1.165e-05
chr6	43914797	43915047	23.6	-5	5.569e-07	1.170e-05
chr5	66498715	66498965	4.3	4.1	2.415e-07	1.174e-05
chr3	153850829	153851079	4.4	4.8	2.612e-07	1.175e-05
chr17	45365962	45366212	36.4	-3	3.671e-07	1.175e-05
chr2	113431851	113432101	7.3	2.8	6.055e-07	1.176e-05
chr2	127434470	127434720	47	-3	3.680e-07	1.178e-05
chr3	20056150	20056400	50.8	-4.6	2.947e-07	1.178e-05
chr19	54813646	54813896	3.7	4.3	5.514e-07	1.178e-05
chr6	36258973	36259223	6.1	3.6	3.652e-07	1.178e-05
chr10	30269107	30269357	29.7	-3.2	4.124e-07	1.179e-05
chr2	36286876	36287126	4.3	3.9	2.555e-07	1.179e-05
chr13	48247202	48247452	3.8	4.6	4.860e-07	1.181e-05
chr4	71768951	71769201	114.1	-2.5	7.038e-08	1.183e-05
chr11	62646805	62647055	39.3	-2.3	3.704e-07	1.183e-05
chr19	49395247	49395497	36.5	-2	4.141e-07	1.183e-05
chr7	66334764	66335014	25.1	-2.3	6.151e-07	1.184e-05
chr6	31695269	31695519	19.1	1.9	5.694e-07	1.184e-05
chr4	84285503	84285753	9.6	2.5	6.563e-07	1.184e-05
chr14	78126241	78126491	4.5	4.2	3.179e-07	1.187e-05
chr16	59101232	59101482	3.9	4.8	5.052e-07	1.189e-05
chr8	71554064	71554314	4.1	4	2.583e-07	1.190e-05
chr14	93117990	93118240	5.2	3.7	2.504e-07	1.191e-05
chr11	18637593	18637843	3.7	4.2	4.914e-07	1.192e-05
chr19	19568470	19568720	13.2	-3.4	5.966e-07	1.192e-05
chr20	58298228	58298478	7.8	6.1	6.168e-07	1.193e-05
chr10	6309294	6309544	5.1	3.8	2.691e-07	1.193e-05
chr10	110229760	110230010	5.5	3.9	2.667e-07	1.193e-05
chr4	164116564	164116814	31.2	-3.2	4.189e-07	1.193e-05
chrX	48818901	48819151	76.5	-2.3	1.464e-07	1.195e-05
chr12	57094471	57094721	8.4	2.5	6.303e-07	1.197e-05
chr1	36674998	36675248	5.4	3.7	2.525e-07	1.198e-05
chr12	57551673	57551923	4.9	3.7	3.356e-07	1.199e-05
chrX	34236239	34236489	4	6	4.817e-07	1.200e-05
chr9	123487358	123487608	16.5	-2.4	5.241e-07	1.201e-05
chr2	75539223	75539473	50	-3	3.781e-07	1.202e-05
chr13	34731271	34731521	4.3	3.6	2.692e-07	1.202e-05
chr1	202131205	202131455	11.9	2.1	5.659e-07	1.203e-05
chr13	79911115	79911365	4.5	3.7	3.246e-07	1.207e-05
chr1	204641966	204642216	42	-3.7	3.744e-07	1.207e-05
chr17	9921788	9922038	5.2	4.1	2.545e-07	1.207e-05
chr10	124272734	124272984	4.1	4.4	2.659e-07	1.212e-05
chr17	36085315	36085565	22.6	-3.2	4.341e-07	1.212e-05
chr19	35659096	35659346	14.4	-2.8	5.860e-07	1.212e-05
chr15	50550165	50550415	6.7	3.2	3.516e-07	1.213e-05
chr12	516040	516290	47.7	-2.6	2.899e-07	1.214e-05
chr1	66903801	66904051	3.8	4.5	5.305e-07	1.214e-05
chr2	48795827	48796077	4	4.5	4.920e-07	1.215e-05
chr11	127468535	127468785	2.2	6.8	1.111e-06	1.215e-05
chr3	11426824	11427074	14.9	-3.1	5.884e-07	1.216e-05
chr1	206260553	206260803	5.3	4	2.511e-07	1.220e-05
chr11	75219216	75219466	13.2	2.4	6.206e-07	1.225e-05
chr17	72516326	72516576	4.5	4.9	3.219e-07	1.226e-05
chr9	35844983	35845233	5.8	4.4	4.388e-07	1.227e-05
chr12	56036152	56036402	4.3	4.3	2.555e-07	1.228e-05
chr18	8938932	8939182	5.9	3	4.370e-07	1.229e-05
chr4	154409283	154409533	12.2	2.1	6.236e-07	1.229e-05
chr7	43796441	43796691	19.9	-2.5	5.927e-07	1.230e-05
chr12	117480165	117480415	301.3	-1.9	7.394e-08	1.230e-05
chr1	172438899	172439149	3.7	4.6	5.497e-07	1.235e-05
chr3	53204296	53204546	6.9	3.1	5.047e-07	1.235e-05
chr10	6438729	6438979	5.3	4.4	2.618e-07	1.236e-05
chr14	75330076	75330326	7.1	2.9	5.614e-07	1.237e-05
chr17	40781745	40781995	32.7	-3.8	3.279e-07	1.237e-05
chr13	20795992	20796242	3.6	4	7.918e-07	1.238e-05
chr7	29149070	29149320	36.5	-3.7	3.861e-07	1.238e-05
chr10	118232465	118232715	5.7	3.6	2.631e-07	1.241e-05
chr2	122457041	122457291	13.5	2.2	6.291e-07	1.245e-05
chr16	67451641	67451891	4.9	3.9	3.069e-07	1.246e-05
chr1	205253986	205254236	19.2	2.2	6.947e-07	1.246e-05
chr7	2517362	2517612	23.4	1.5	4.497e-07	1.248e-05
chr16	3509452	3509702	17.5	-3.5	5.491e-07	1.249e-05
chr11	123301612	123301862	5.9	3.2	4.466e-07	1.249e-05
chr1	238770271	238770521	4.7	5.5	3.407e-07	1.250e-05
chr3	176752662	176752912	41.7	-3	4.950e-07	1.250e-05
chr2	171679602	171679852	80.8	-2.8	1.742e-07	1.250e-05
chr10	91056166	91056416	7.3	3.9	6.540e-07	1.250e-05
chr13	25588617	25588867	24.5	-4	5.598e-07	1.254e-05
chr6	31875197	31875447	8.3	2.5	7.046e-07	1.255e-05
chr12	32153327	32153577	30	-2.9	3.337e-07	1.255e-05
chr4	73433566	73433816	35	-2.3	4.457e-07	1.255e-05
chr1	20524013	20524263	19.9	-3.1	7.021e-07	1.256e-05
chr21	43967275	43967525	39.8	-2	3.658e-07	1.256e-05
chr13	81018474	81018724	3.7	4.6	5.979e-07	1.257e-05
chr2	54686364	54686614	4.6	3.7	3.435e-07	1.257e-05
chr11	72686905	72687155	3.9	5.3	5.101e-07	1.257e-05
chr14	94214841	94215091	37.5	-2.3	4.468e-07	1.257e-05
chr16	25104548	25104798	11	5	6.638e-07	1.260e-05
chr10	102825952	102826202	30.7	-2	4.010e-07	1.260e-05
chr2	239045991	239046241	8.5	2.7	7.206e-07	1.262e-05
chr1	15954584	15954834	43.7	-3.1	3.051e-07	1.264e-05
chr1	205649628	205649878	12.3	2.3	6.326e-07	1.264e-05
chr7	12762389	12762639	38.9	-2.9	3.965e-07	1.264e-05
chr9	92239024	92239274	5.8	3.9	4.559e-07	1.264e-05
chr1	225438191	225438441	4.9	4.4	4.519e-07	1.265e-05
chr2	157188380	157188630	10.2	2.3	6.756e-07	1.265e-05
chr5	75838782	75839032	15.8	1.9	5.601e-07	1.266e-05
chr6	80506009	80506259	13.3	-3.5	6.480e-07	1.266e-05
chr20	47803938	47804188	40.9	-2.4	5.038e-07	1.266e-05
chr8	20046786	20047036	5.9	3.7	4.586e-07	1.269e-05
chr1	153443257	153443507	4.9	3.7	3.486e-07	1.270e-05
chr1	228701000	228701250	135.3	-2.1	7.996e-08	1.270e-05
chr7	77463967	77464217	6.5	3.2	4.035e-07	1.270e-05
chr12	45621427	45621677	18.3	-2.8	5.624e-07	1.270e-05
chr22	19675548	19675798	5.3	3.5	2.645e-07	1.270e-05
chr15	31575370	31575620	54.2	-4.6	3.074e-07	1.270e-05
chr15	68931535	68931785	18.7	-4.6	6.242e-07	1.274e-05
chr17	28690811	28691061	4.2	4	2.835e-07	1.274e-05
chr12	31219191	31219441	49.3	-3	3.247e-07	1.276e-05
chr1	231108777	231109027	5.3	3.3	2.664e-07	1.278e-05
chr9	77666287	77666537	58	-3.3	2.571e-07	1.278e-05
chr6	36545180	36545430	29.5	-3.1	4.573e-07	1.279e-05
chr1	244978874	244979124	5.8	4.1	4.629e-07	1.283e-05
chr1	93517615	93517865	28.8	-3.8	4.593e-07	1.284e-05
chr3	160555492	160555742	6	3.9	4.651e-07	1.284e-05
chr9	93571207	93571457	5.7	4.6	2.724e-07	1.286e-05
chr1	55655927	55656177	14.7	-3.6	6.492e-07	1.291e-05
chr2	121049491	121049741	37.3	-2.6	4.071e-07	1.291e-05
chr10	91137560	91137810	107.6	-3.3	1.816e-07	1.291e-05
chr11	67056402	67056652	39	1.4	4.622e-07	1.291e-05
chr7	106619040	106619290	51.6	-2.4	3.295e-07	1.292e-05
chr2	208103870	208104120	4.9	3.7	3.693e-07	1.294e-05
chr14	43887595	43887845	5	4.2	3.230e-07	1.296e-05
chr2	64876234	64876484	80.8	-2.5	1.829e-07	1.298e-05
chr1	7709127	7709377	5.5	3.6	2.759e-07	1.300e-05
chr11	118116595	118116845	3.9	4.4	5.391e-07	1.300e-05
chr12	57273640	57273890	30.4	-4.3	4.643e-07	1.302e-05
chr6	155088497	155088747	23.3	-3.4	4.761e-07	1.305e-05
chr8	141629094	141629344	149.6	-1.8	8.257e-08	1.305e-05
chr6	13762938	13763188	3.9	4.5	5.683e-07	1.306e-05
chr9	83747338	83747588	3.5	4.5	5.940e-07	1.308e-05
chr12	54689539	54689789	117.5	-1.9	8.292e-08	1.309e-05
chr3	46139273	46139523	4.7	3.6	3.618e-07	1.310e-05
chr6	7961128	7961378	4.1	4.9	2.934e-07	1.311e-05
chr3	58984258	58984508	104.5	-2.3	1.650e-07	1.316e-05
chr5	72784649	72784899	38.9	-5.9	3.878e-07	1.316e-05
chrX	128920384	128920634	6.7	2.8	4.215e-07	1.317e-05
chr16	3309039	3309289	4.4	4	2.932e-07	1.317e-05
chr13	46978154	46978404	3.4	5.1	5.993e-07	1.318e-05
chr3	158070408	158070658	6.2	3.4	4.801e-07	1.318e-05
chr17	45275248	45275498	36.5	-3.2	3.896e-07	1.321e-05
chr3	151569935	151570185	75.7	-4.2	1.619e-07	1.323e-05
chr5	66483242	66483492	5.5	3.3	3.033e-07	1.323e-05
chr17	57407037	57407287	24.5	1.5	4.788e-07	1.324e-05
chr4	114682760	114683010	9	3	8.661e-07	1.325e-05
chr13	37614111	37614361	17.1	-2.8	5.901e-07	1.326e-05
chrX	153962415	153962665	4	4.1	5.459e-07	1.327e-05
chr3	72037031	72037281	4.8	4.1	3.576e-07	1.328e-05
chr1	204159361	204159611	4.5	3.6	3.681e-07	1.328e-05
chr3	148037435	148037685	3.2	4.4	5.603e-07	1.330e-05
chr2	114620804	114621054	4.1	3.9	2.972e-07	1.331e-05
chr13	40976554	40976804	17.3	2.2	5.930e-07	1.331e-05
chr2	68348246	68348496	73.7	-2	3.414e-07	1.332e-05
chr2	74757635	74757885	119.3	-1.7	8.479e-08	1.332e-05
chr2	33202352	33202602	48.3	-3	4.308e-07	1.335e-05
chr2	197105008	197105258	8.8	2.5	7.642e-07	1.338e-05
chr3	70055293	70055543	4.3	4.9	2.847e-07	1.338e-05
chr2	38841024	38841274	25.1	-3.1	4.857e-07	1.339e-05
chr1	157565208	157565458	5.2	3.9	2.919e-07	1.341e-05
chr1	20916891	20917141	5.4	4.7	3.090e-07	1.343e-05
chrX	23890080	23890330	3.8	4.6	5.711e-07	1.344e-05
chr21	35366165	35366415	5.1	3.6	3.124e-07	1.345e-05
chr1	84721329	84721579	10.5	-3.9	9.866e-07	1.345e-05
chr6	149592889	149593139	4.4	7	3.025e-07	1.345e-05
chr10	95502516	95502766	4.9	3.8	3.134e-07	1.345e-05
chr7	125032069	125032319	4	4.4	5.749e-07	1.348e-05
chr8	126588510	126588760	3.9	4.5	5.640e-07	1.348e-05
chr10	98480288	98480538	18	1.8	4.195e-07	1.348e-05
chr2	113884937	113885187	4.7	4.4	3.550e-07	1.348e-05
chr4	148864391	148864641	1.9	6.9	1.267e-06	1.349e-05
chr5	141487284	141487534	57	-2.5	2.750e-07	1.350e-05
chr9	126382573	126382823	57.7	-2.9	2.013e-07	1.350e-05
chr2	17775034	17775284	21.3	-4	6.721e-07	1.351e-05
chr21	33840989	33841239	35.7	-3.3	4.312e-07	1.351e-05
chr10	3852318	3852568	44.4	-2.3	3.331e-07	1.356e-05
chr20	13849021	13849271	3.5	4.6	7.470e-07	1.357e-05
chr11	130115412	130115662	22.7	-3.4	4.946e-07	1.358e-05
chr8	116858876	116859126	3.3	4.8	6.217e-07	1.360e-05
chr3	141172900	141173150	15.2	-2.8	6.096e-07	1.361e-05
chr22	50179616	50179866	22.2	-3.3	5.020e-07	1.361e-05
chr16	14752029	14752279	14	-2.9	6.949e-07	1.363e-05
chr4	48245543	48245793	27	-2.8	4.970e-07	1.363e-05
chr16	18546807	18547057	42.1	-3.5	5.535e-07	1.366e-05
chr4	84474187	84474437	8.2	2.8	7.028e-07	1.368e-05
chr8	101450280	101450530	6	3.1	4.446e-07	1.369e-05
chr15	73075321	73075571	10.8	2.3	6.976e-07	1.369e-05
chr20	47670709	47670959	21.7	-3	5.058e-07	1.369e-05
chr1	27762383	27762633	7.7	2.8	7.345e-07	1.371e-05
chr12	58229260	58229510	6.3	3	5.045e-07	1.371e-05
chr17	37695162	37695412	7.3	2.5	7.356e-07	1.380e-05
chr5	122765706	122765956	5.4	3.5	3.198e-07	1.381e-05
chr11	110019531	110019781	4.5	3.6	3.653e-07	1.381e-05
chr18	20892462	20892712	28.2	-3.6	4.982e-07	1.381e-05
chr12	112636980	112637230	6.7	3.5	4.822e-07	1.382e-05
chr9	100866736	100866986	4.8	3.3	3.658e-07	1.382e-05
chr1	42217064	42217314	4.5	3.8	3.851e-07	1.384e-05
chr7	73050778	73051028	18.8	-3.9	6.883e-07	1.386e-05
chr7	77039552	77039802	5.5	6.2	3.222e-07	1.389e-05
chr1	159258954	159259204	23.5	-4.7	5.100e-07	1.394e-05
chr8	74432887	74433137	37.5	-2.3	5.668e-07	1.394e-05
chr4	47738654	47738904	30.6	-3.8	5.084e-07	1.395e-05
chr15	61913447	61913697	26.2	-2.6	6.404e-07	1.397e-05
chr7	47846217	47846467	5	3.8	3.584e-07	1.406e-05
chr10	74094752	74095002	13.5	2.4	7.193e-07	1.406e-05
chr6	53329898	53330148	5.6	3.5	3.072e-07	1.406e-05
chr12	111634414	111634664	4.3	5	3.178e-07	1.406e-05
chr4	88770828	88771078	7.1	3.4	6.585e-07	1.407e-05
chr6	37369493	37369743	32.2	-2.7	3.852e-07	1.409e-05
chr20	23113725	23113975	138.5	-2.7	9.127e-08	1.409e-05
chr14	93116269	93116519	7	3.3	6.563e-07	1.409e-05
chr16	29168466	29168716	4.1	5.5	5.900e-07	1.417e-05
chr1	1148323	1148573	11	2.4	1.050e-06	1.417e-05
chr15	97263567	97263817	4.4	5	3.236e-07	1.425e-05
chr11	73681135	73681385	50.8	-2.1	3.706e-07	1.425e-05
chr1	200908138	200908388	3.4	4.8	6.573e-07	1.426e-05
chr4	47473674	47473924	3.9	6.6	6.036e-07	1.428e-05
chr5	177368155	177368405	34.2	-5.8	5.224e-07	1.429e-05
chr16	13519791	13520041	3.9	5	5.967e-07	1.429e-05
chr1	226941210	226941460	22.2	-2.4	5.329e-07	1.432e-05
chr17	46914888	46915138	4.4	4.1	3.245e-07	1.432e-05
chr19	16187047	16187297	13.6	2.6	7.473e-07	1.432e-05
chr12	68758619	68758869	18	1.9	4.524e-07	1.437e-05
chr16	67522751	67523001	10.6	2.2	7.884e-07	1.437e-05
chr4	10327779	10328029	40.6	-2.7	5.269e-07	1.439e-05
chr11	109763280	109763530	17.3	-3.1	4.945e-07	1.439e-05
