chr	start	end	baseMean	log2FoldChange	pvalue	padj
chr6	36197034	36197284	44.8	-2.6	1.138e-07	1.704e-06
chr21	34755545	34755795	8.8	2.6	9.482e-08	1.705e-06
chr14	103585429	103585679	10	2.6	9.757e-08	1.705e-06
chr8	77367054	77367304	7.5	3.7	9.772e-08	1.708e-06
chr11	10511033	10511283	14.8	-4.4	9.520e-08	1.711e-06
chr19	52089453	52089703	5.5	3.7	1.005e-07	1.715e-06
chr11	11438225	11438475	8.7	3.1	9.651e-08	1.715e-06
chr7	63767646	63767896	39.9	2.5	9.624e-08	1.715e-06
chr4	15780496	15780746	11.1	2.5	1.001e-07	1.716e-06
chr6	111426837	111427087	36.3	-2.8	1.077e-07	1.716e-06
chr14	105266721	105266971	23.5	1.7	9.829e-08	1.717e-06
chr20	33419799	33420049	6.8	3.6	9.672e-08	1.718e-06
chr2	31456794	31457044	23.6	1.8	9.793e-08	1.723e-06
chr12	113658981	113659231	321.6	-1.5	1.725e-07	1.724e-06
chr17	45973245	45973495	302.9	-1.5	1.205e-07	1.725e-06
chr7	50784962	50785212	5.8	3.4	9.730e-08	1.727e-06
chr10	110229760	110230010	5.5	4.2	1.014e-07	1.727e-06
chr8	97247732	97247982	89.4	-1.5	1.208e-07	1.728e-06
chr1	109133639	109133889	6.9	4.3	9.917e-08	1.729e-06
chr8	62634507	62634757	21.1	-4.2	1.024e-07	1.729e-06
chr11	16414969	16415219	20	-4.3	9.916e-08	1.730e-06
chr15	38117134	38117384	5.9	3.9	1.063e-07	1.734e-06
chr19	11607321	11607571	23.8	-2.4	9.889e-08	1.738e-06
chr8	26211164	26211414	17.7	-4	1.009e-07	1.742e-06
chr9	100864214	100864464	7	3.4	9.965e-08	1.743e-06
chr13	27395902	27396152	46.1	-3.8	1.167e-07	1.745e-06
chr3	32499677	32499927	7.1	3.1	9.986e-08	1.747e-06
chr19	3435141	3435391	84.9	-1.6	1.391e-07	1.747e-06
chr20	12990382	12990632	5.9	4.2	9.867e-08	1.748e-06
chr6	158312643	158312893	7.1	3.2	9.876e-08	1.749e-06
chr19	6801641	6801891	14	2.4	1.004e-07	1.749e-06
chr9	133418385	133418635	24.9	-3.8	9.863e-08	1.752e-06
chr14	93117625	93117875	7.3	3.1	1.007e-07	1.752e-06
chr16	55542879	55543129	16.9	2.1	1.006e-07	1.752e-06
chr18	60222453	60222703	24.2	-4.8	1.027e-07	1.755e-06
chr19	42498326	42498576	15.9	2.4	9.818e-08	1.756e-06
chr8	146277732	146277982	14.1	2.5	1.029e-07	1.756e-06
chr8	23980941	23981191	32.8	-2.4	1.057e-07	1.757e-06
chr17	27253094	27253344	6	3.4	1.040e-07	1.759e-06
chr9	34204295	34204545	16.6	-4.1	1.022e-07	1.760e-06
chr6	87679358	87679608	28.9	-4.1	1.033e-07	1.763e-06
chr3	113466280	113466530	30.3	-2.1	8.147e-08	1.765e-06
chr11	97835131	97835381	29.1	-6.1	1.035e-07	1.766e-06
chr12	57094471	57094721	8.4	2.8	9.843e-08	1.766e-06
chr11	58384143	58384393	25.7	-4.7	1.037e-07	1.768e-06
chr11	64089062	64089312	17.7	-3	9.993e-08	1.771e-06
chr2	173037272	173037522	8	3.1	1.018e-07	1.774e-06
chr14	70680739	70680989	4.3	4.4	8.687e-08	1.776e-06
chr19	42710997	42711247	17.4	-3.4	1.004e-07	1.778e-06
chr6	7202346	7202596	26.5	1.8	1.068e-07	1.785e-06
chr17	60970329	60970579	4.6	4.8	8.789e-08	1.785e-06
chr18	13137985	13138235	110.1	-1.5	1.257e-07	1.790e-06
chr6	38520026	38520276	4.5	4.5	8.784e-08	1.794e-06
chr8	108080931	108081181	10.3	3.3	1.055e-07	1.796e-06
chrX	128906829	128907079	6.2	3.5	1.066e-07	1.800e-06
chr16	20915771	20916021	6.9	2.8	7.869e-08	1.802e-06
chr9	132083006	132083256	6.2	3.2	1.126e-07	1.806e-06
chr15	41186451	41186701	107.8	-1.5	1.270e-07	1.806e-06
chr1	182116355	182116605	6.4	3.2	1.042e-07	1.806e-06
chr22	30088210	30088460	22.4	-3.1	1.034e-07	1.806e-06
chr1	202976328	202976578	107	-1.4	1.320e-07	1.807e-06
chr4	77029634	77029884	7.5	3.4	1.043e-07	1.807e-06
chr22	40832705	40832955	21.4	2.2	1.035e-07	1.807e-06
chr6	45645288	45645538	7.6	3.4	1.045e-07	1.810e-06
chr14	21539265	21539515	9.8	2.8	7.677e-08	1.810e-06
chrX	55743961	55744211	103.4	-1.7	1.240e-07	1.811e-06
chr13	24553741	24553991	7.3	3.1	1.044e-07	1.815e-06
chr19	14201792	14202042	42.4	1.7	1.151e-07	1.818e-06
chr10	125979054	125979304	5.5	3.8	1.153e-07	1.820e-06
chr19	3521156	3521406	32.5	-2.3	1.044e-07	1.821e-06
chr22	31385586	31385836	6.6	3.2	1.053e-07	1.822e-06
chr14	90553869	90554119	5.1	4.2	8.323e-08	1.825e-06
chr12	38786408	38786658	3.7	5.7	1.068e-07	1.826e-06
chr12	105478220	105478470	18.7	2	1.079e-07	1.831e-06
chr13	89572260	89572510	5.4	3.7	8.971e-08	1.831e-06
chr3	183273361	183273611	16.6	2.2	1.060e-07	1.833e-06
chr6	36409229	36409479	129	-1.8	1.293e-07	1.834e-06
chr15	40762926	40763176	13	2.4	1.177e-07	1.834e-06
chr8	56756764	56757014	9.8	2.6	1.063e-07	1.837e-06
chr6	33285651	33285901	98.2	-1.5	1.260e-07	1.837e-06
chr4	15904333	15904583	4.6	3.8	9.030e-08	1.840e-06
chr1	2064694	2064944	64.5	1.9	1.322e-07	1.840e-06
chr4	142063699	142063949	7.2	3.6	1.061e-07	1.840e-06
chr8	41656745	41656995	20.4	-3	1.057e-07	1.841e-06
chr4	154449894	154450144	90.1	-2.2	1.349e-07	1.841e-06
chr12	861526	861776	123.7	-1.3	1.350e-07	1.841e-06
chr19	35953610	35953860	5.9	3.4	1.096e-07	1.841e-06
chr1	150524871	150525121	10.3	3	1.049e-07	1.841e-06
chr16	79662476	79662726	5.7	3.4	1.142e-07	1.843e-06
chr7	101500230	101500480	177.4	-1.4	1.485e-07	1.844e-06
chr5	52327621	52327871	5.3	5.1	9.062e-08	1.846e-06
chr2	57825703	57825953	4.7	4.1	9.725e-08	1.850e-06
chr16	55544184	55544434	4.3	4.6	9.099e-08	1.850e-06
chr13	113357397	113357647	6.8	3.3	1.074e-07	1.851e-06
chr3	141747995	141748245	26	-4.3	1.053e-07	1.853e-06
chr6	52929568	52929818	95	-1.6	1.361e-07	1.854e-06
chr11	93474597	93474847	127.5	-1.6	1.362e-07	1.855e-06
chr1	235116703	235116953	14.3	3.1	1.077e-07	1.856e-06
chr19	23941616	23941866	15.6	2.8	1.088e-07	1.857e-06
chr14	97543724	97543974	7.2	3.2	1.060e-07	1.857e-06
chr16	69966933	69967183	8	3.2	1.079e-07	1.858e-06
chr12	56532612	56532862	5.9	3.9	1.108e-07	1.863e-06
chr1	36837052	36837302	53.2	-2.5	1.262e-07	1.866e-06
chr7	84815976	84816226	9.1	2.6	1.159e-07	1.871e-06
chr21	35014042	35014292	172.6	-1.5	1.288e-07	1.871e-06
chr9	132020732	132020982	8.9	3.2	1.071e-07	1.874e-06
chr3	161657735	161657985	7.5	3.3	1.072e-07	1.877e-06
chr19	19514217	19514467	41.1	-2.2	1.069e-07	1.877e-06
chr6	146870018	146870268	9.1	3.3	1.091e-07	1.877e-06
chr6	30680394	30680644	37.5	-2.7	1.071e-07	1.880e-06
chr17	10633137	10633387	11.8	2.4	1.063e-07	1.880e-06
chr6	20213779	20214029	10.4	2.8	1.116e-07	1.883e-06
chr11	113561455	113561705	55.7	-2.5	1.352e-07	1.884e-06
chr12	124864947	124865197	7.9	2.8	1.097e-07	1.885e-06
chr2	208576133	208576383	251.7	-1.5	1.300e-07	1.885e-06
chr4	144826696	144826946	38.7	-4.1	9.599e-08	1.885e-06
chr12	125369441	125369691	30.6	-3.8	8.832e-08	1.892e-06
chr20	57817853	57818103	4.7	4.3	8.141e-08	1.893e-06
chr16	1429011	1429261	108.2	-1.6	1.397e-07	1.896e-06
chr17	80158728	80158978	12.3	2.7	1.103e-07	1.896e-06
chr12	65019142	65019392	5.9	4.3	1.087e-07	1.898e-06
chr11	67909566	67909816	11.3	2.6	1.127e-07	1.899e-06
chr16	75599011	75599261	21.4	-2.7	1.085e-07	1.900e-06
chr9	5436088	5436338	9.5	3.3	1.106e-07	1.900e-06
chr16	4066787	4067037	4.2	4	1.007e-07	1.900e-06
chr4	52996	53246	62.9	1.5	1.368e-07	1.900e-06
chr11	114025370	114025620	9.6	2.4	1.079e-07	1.904e-06
chr17	78767791	78768041	16.2	-6.6	1.120e-07	1.904e-06
chr20	39673319	39673569	16	-3.2	1.122e-07	1.907e-06
chr11	95276450	95276700	29.4	-3.4	1.103e-07	1.908e-06
chr17	76755408	76755658	16.8	2.5	1.112e-07	1.908e-06
chr20	48323158	48323408	32.7	-3.3	1.165e-07	1.909e-06
chr21	36237925	36238175	9.3	3.1	1.188e-07	1.911e-06
chr11	20481440	20481690	21.2	-3.3	1.106e-07	1.912e-06
chr7	40773218	40773468	6.3	3.7	1.144e-07	1.914e-06
chr13	104512381	104512631	8.6	3.6	1.089e-07	1.918e-06
chr15	92490652	92490902	8.6	3.7	1.091e-07	1.922e-06
chr2	129037692	129037942	7.3	2.9	1.124e-07	1.924e-06
chr2	173260385	173260635	9.9	4.2	1.104e-07	1.924e-06
chr16	66638855	66639105	11.3	2.4	1.246e-07	1.924e-06
chr17	46909886	46910136	18.8	-3.9	1.135e-07	1.925e-06
chr6	106967945	106968195	5.3	5.2	9.563e-08	1.933e-06
chr1	178509755	178510005	21.3	-4.7	1.170e-07	1.939e-06
chr8	38831246	38831496	7.3	3.1	1.129e-07	1.940e-06
chr10	55163535	55163785	12	2.7	1.133e-07	1.940e-06
chr19	54393227	54393477	11.7	2.7	1.103e-07	1.940e-06
chr12	22533039	22533289	7.9	4.4	1.138e-07	1.946e-06
chr18	52385456	52385706	5.1	3.8	9.662e-08	1.946e-06
chr7	26199502	26199752	21.5	-3.7	1.161e-07	1.949e-06
chr16	72965617	72965867	6.1	3.6	1.172e-07	1.957e-06
chr4	6877288	6877538	14.8	2.9	1.269e-07	1.957e-06
chr20	1484357	1484607	20.9	2	1.145e-07	1.959e-06
chr22	40197270	40197520	8.2	3.5	1.148e-07	1.962e-06
chr9	71342642	71342892	30.3	-4.1	1.127e-07	1.966e-06
chr9	67297541	67297791	7.6	3.6	1.131e-07	1.966e-06
chr1	234623875	234624125	34.9	-3.5	1.266e-07	1.973e-06
chr1	173092164	173092414	5.3	3.5	9.801e-08	1.974e-06
chr4	140129570	140129820	5.2	3.9	9.791e-08	1.974e-06
chr8	71060390	71060640	30	-3.3	1.149e-07	1.978e-06
chr12	48135217	48135467	19.9	2.5	1.158e-07	1.978e-06
chr22	24237039	24237289	19.7	2.2	1.158e-07	1.978e-06
chr3	38206454	38206704	360.1	-1.4	2.026e-07	1.980e-06
chr3	167452727	167452977	277	-1.4	2.026e-07	1.980e-06
chr7	2288763	2289013	10.2	3.2	1.141e-07	1.980e-06
chr7	149318903	149319153	33	-2.5	1.183e-07	1.981e-06
chr16	21620324	21620574	8.4	2.5	1.161e-07	1.981e-06
chr5	179911474	179911724	19.5	-4	1.201e-07	1.983e-06
chr9	130213134	130213384	42.3	-1.8	1.276e-07	1.985e-06
chr11	130032722	130032972	5.5	3.8	1.196e-07	1.986e-06
chr17	55677532	55677782	6.9	3.2	8.835e-08	1.988e-06
chr10	73357913	73358163	9.1	2.6	1.135e-07	1.989e-06
chr17	49199169	49199419	63.3	-1.9	1.441e-07	1.989e-06
chr17	75883741	75883991	6.6	3.3	1.166e-07	1.989e-06
chr6	143857836	143858086	9.6	2.7	1.151e-07	1.995e-06
chr2	127456718	127456968	22.8	-3.1	1.171e-07	1.996e-06
chr17	73734326	73734576	7.7	2.8	1.174e-07	1.999e-06
chr3	38081384	38081634	10.1	2.8	1.156e-07	2.002e-06
chr17	27907415	27907665	31.4	1.6	1.152e-07	2.002e-06
chr2	197133361	197133611	4.5	4	1.069e-07	2.002e-06
chr16	71506926	71507176	14.5	-3.7	1.306e-07	2.005e-06
chr2	10471761	10472011	6.8	2.8	8.923e-08	2.005e-06
chr3	57678301	57678551	35.3	1.7	1.169e-07	2.007e-06
chr4	88770828	88771078	7.1	3.7	1.179e-07	2.007e-06
chr11	57019189	57019439	30.7	-3.5	1.172e-07	2.011e-06
chrX	135827461	135827711	5.3	3.5	1.072e-07	2.011e-06
chr9	97402002	97402252	5.8	3.5	1.217e-07	2.021e-06
chr14	91696148	91696398	8	3	1.189e-07	2.022e-06
chr7	7680137	7680387	242.6	-1.5	2.079e-07	2.024e-06
chr11	45206864	45207114	10.2	2.8	1.171e-07	2.026e-06
chr16	67757818	67758068	21.2	-2.7	1.170e-07	2.029e-06
chr17	17660902	17661152	8.4	2.6	1.174e-07	2.030e-06
chr5	150845168	150845418	51.4	-3.5	1.392e-07	2.031e-06
chr2	85933817	85934067	7.3	3.2	1.197e-07	2.033e-06
chr8	94886148	94886398	5.3	3.6	1.015e-07	2.033e-06
chr5	150601190	150601440	15.8	-3.3	1.210e-07	2.036e-06
chr7	148450375	148450625	12.5	3.2	1.222e-07	2.036e-06
chr7	29359654	29359904	5.2	3.5	1.017e-07	2.037e-06
chr1	11779427	11779677	10	2.8	1.182e-07	2.041e-06
chr9	124034332	124034582	8.2	3.1	1.202e-07	2.041e-06
chr3	177077745	177077995	103.6	-1.9	1.522e-07	2.042e-06
chr19	54355073	54355323	5.3	3.5	1.019e-07	2.042e-06
chr22	30390433	30390683	19.3	-3.4	1.226e-07	2.043e-06
chr9	133769091	133769341	9.2	3	1.286e-07	2.047e-06
chr1	180532200	180532450	19.9	-3.2	1.229e-07	2.047e-06
chr19	39421343	39421593	135.2	-1.4	1.430e-07	2.047e-06
chr4	80928139	80928389	4.2	4.8	1.071e-07	2.054e-06
chr8	1771833	1772083	10.4	2.5	1.238e-07	2.060e-06
chr1	110976458	110976708	7.7	3.3	1.214e-07	2.065e-06
chr3	196254691	196254941	6.2	3.4	1.248e-07	2.065e-06
chr5	137673439	137673689	45.5	-1.8	1.422e-07	2.065e-06
chr3	37283476	37283726	41.4	-3	1.196e-07	2.068e-06
chr8	12613056	12613306	27.8	1.6	1.267e-07	2.068e-06
chr14	75963648	75963898	8.2	2.9	1.220e-07	2.068e-06
chr9	111757027	111757277	28	-2.2	1.268e-07	2.068e-06
chr10	99052364	99052614	122.2	-1.6	1.488e-07	2.068e-06
chr12	120972878	120973128	34.2	-2.3	1.197e-07	2.068e-06
chr7	147001542	147001792	6.3	3.2	1.253e-07	2.072e-06
chr9	33001506	33001756	88.4	-1.8	1.549e-07	2.072e-06
chr11	82611452	82611702	140.7	-1.3	1.451e-07	2.072e-06
chr20	42219316	42219566	87	-1.6	1.492e-07	2.072e-06
chr12	121968607	121968857	8.1	3	1.225e-07	2.073e-06
chr6	5466996	5467246	28.7	-3.9	1.283e-07	2.074e-06
chr7	40798224	40798474	5.6	3.6	1.260e-07	2.074e-06
chr15	64443664	64443914	76.7	-1.9	1.495e-07	2.074e-06
chr14	50087654	50087904	48	-1.6	1.440e-07	2.078e-06
chr12	9270865	9271115	8	3.6	1.224e-07	2.079e-06
chr22	40440517	40440767	194.7	-1.6	1.556e-07	2.079e-06
chr19	7606001	7606251	69	-1.8	1.521e-07	2.081e-06
chr19	42905987	42906237	15.7	2.3	1.135e-07	2.081e-06
chr22	30592358	30592608	7	3.1	9.332e-08	2.082e-06
chr16	2765551	2765801	14	2.1	1.368e-07	2.084e-06
chr16	21549427	21549677	22.3	-3.8	1.257e-07	2.085e-06
chr2	231639353	231639603	22.5	-4.4	1.210e-07	2.085e-06
chr12	57482493	57482743	71.6	1.4	1.527e-07	2.087e-06
chr1	1583296	1583546	40.5	-2.7	1.082e-07	2.087e-06
chr3	3631333	3631583	7.5	3.7	1.238e-07	2.089e-06
chr4	26788606	26788856	4.4	3.8	1.050e-07	2.090e-06
chr14	100545400	100545650	16.2	2.2	1.205e-07	2.091e-06
chr20	47389004	47389254	6.2	3.1	1.240e-07	2.095e-06
chr2	74648653	74648903	24	1.8	1.233e-07	2.098e-06
chr3	112097914	112098164	5.4	3.8	1.129e-07	2.100e-06
chr16	30411877	30412127	11.5	2.8	1.247e-07	2.102e-06
chr18	9017562	9017812	30	-2.4	1.002e-07	2.106e-06
chr21	34462112	34462362	50.9	-3.1	1.464e-07	2.106e-06
chr2	153587151	153587401	10.6	2.6	1.249e-07	2.106e-06
chr1	65210628	65210878	12.2	2.4	1.249e-07	2.106e-06
chr1	41469438	41469688	211.7	-1.7	1.583e-07	2.108e-06
chr8	36993108	36993358	64.3	-2.8	1.546e-07	2.112e-06
chr3	42897632	42897882	36.9	-4.1	1.276e-07	2.112e-06
chr3	19188349	19188599	8.1	2.9	1.257e-07	2.118e-06
chr14	100070642	100070892	37.9	1.8	1.378e-07	2.119e-06
chr19	40221121	40221371	4.9	5.1	1.067e-07	2.121e-06
chr9	98079609	98079859	24.9	2.2	1.319e-07	2.123e-06
chr5	1201449	1201699	27.4	-2.8	1.321e-07	2.126e-06
chr11	122588014	122588264	13.6	2.8	1.265e-07	2.131e-06
chr19	10723265	10723515	20.4	-4.1	1.290e-07	2.132e-06
chr1	227058283	227058533	19	2	1.310e-07	2.135e-06
chr22	39541717	39541967	48.3	-1.5	1.481e-07	2.135e-06
chr11	3986870	3987120	29.3	-3.9	1.019e-07	2.137e-06
chr9	74977639	74977889	35.9	-2	1.395e-07	2.142e-06
chr4	54554456	54554706	8.3	3.6	1.241e-07	2.147e-06
chr2	64263441	64263691	4.8	4	1.084e-07	2.149e-06
chr15	58624457	58624707	104.5	-2	1.558e-07	2.149e-06
chr5	169733465	169733715	101.8	-2.1	1.559e-07	2.150e-06
chr3	72076950	72077200	19.4	-3.8	1.304e-07	2.153e-06
chr8	21787319	21787569	14.2	-3.9	1.282e-07	2.157e-06
chr16	16169835	16170085	8.1	3.6	1.284e-07	2.157e-06
chr5	110452301	110452551	5.3	3.7	1.090e-07	2.160e-06
chr18	71909836	71910086	102.1	-2.1	1.783e-07	2.161e-06
chr20	24370376	24370626	5.5	3.6	1.318e-07	2.162e-06
chr3	183098102	183098352	8.4	3.2	1.288e-07	2.162e-06
chr18	9758783	9759033	9.1	3.1	1.253e-07	2.164e-06
chr13	32690431	32690681	4.2	5.1	1.141e-07	2.168e-06
chr7	17084553	17084803	5.9	3.3	1.323e-07	2.169e-06
chr20	31331172	31331422	9.9	2.6	9.492e-08	2.170e-06
chr3	57261597	57261847	25.7	1.9	1.318e-07	2.173e-06
chr5	98109118	98109368	10.7	2.6	1.260e-07	2.173e-06
chr14	31449317	31449567	29.7	-2.4	1.355e-07	2.174e-06
chr12	93710155	93710405	43.4	-3.1	1.509e-07	2.174e-06
chr13	80742678	80742928	4.9	3.5	1.175e-07	2.174e-06
chr6	164133304	164133554	8.2	3.1	1.256e-07	2.175e-06
chr19	45447087	45447337	13.5	2.7	1.262e-07	2.176e-06
chr13	80623010	80623260	7.7	2.8	1.298e-07	2.176e-06
chr9	95860945	95861195	46.1	1.7	1.515e-07	2.178e-06
chr18	46072104	46072354	16.5	2.4	1.268e-07	2.186e-06
chr1	41326452	41326702	8.6	2.8	1.307e-07	2.190e-06
chr10	72165284	72165534	26.5	1.8	1.281e-07	2.190e-06
chr12	68630418	68630668	24.3	-2.5	1.316e-07	2.207e-06
chr4	149010814	149011064	15.8	-3.7	1.215e-07	2.207e-06
chr20	48200145	48200395	6.8	3.6	1.318e-07	2.207e-06
chr3	39302470	39302720	23.2	2.6	1.380e-07	2.207e-06
chr12	46613675	46613925	7	3.7	1.318e-07	2.207e-06
chr8	21914086	21914336	98.4	-1.7	1.828e-07	2.208e-06
chr15	23034335	23034585	154.4	-1.4	1.564e-07	2.209e-06
chr17	79319514	79319764	9.3	2.9	1.298e-07	2.211e-06
chr16	3524276	3524526	46.5	-2.3	1.543e-07	2.213e-06
chr22	48963122	48963372	25.7	3	1.296e-07	2.213e-06
chr20	24129070	24129320	5.2	3.4	1.125e-07	2.213e-06
chr1	52344419	52344669	148.4	-1.7	1.839e-07	2.213e-06
chr20	49320229	49320479	13.9	-4.3	1.467e-07	2.213e-06
chr16	53469322	53469572	41.5	-2	1.454e-07	2.220e-06
chr8	21998730	21998980	69.3	-1.5	1.551e-07	2.227e-06
chr17	61627500	61627750	178.9	-1.5	1.579e-07	2.228e-06
chr5	153585091	153585341	44.5	-6.8	1.556e-07	2.229e-06
chr9	129987169	129987419	23	2.1	1.308e-07	2.230e-06
chr1	186590095	186590345	7.4	3	1.312e-07	2.231e-06
chr2	73261821	73262071	5.7	3.7	1.372e-07	2.232e-06
chr14	105154183	105154433	20.2	-3.2	1.335e-07	2.232e-06
chr17	7462104	7462354	10.1	3.1	1.314e-07	2.232e-06
chr18	61257609	61257859	4.7	3.5	1.138e-07	2.237e-06
chr21	47563928	47564178	37.7	-2.2	1.468e-07	2.238e-06
chr11	4403205	4403455	38.8	-3.6	1.469e-07	2.238e-06
chr2	10169212	10169462	57.1	1.8	1.563e-07	2.241e-06
chr20	31418363	31418613	4.5	4.2	1.139e-07	2.242e-06
chr3	184429751	184430001	12.6	2.7	1.345e-07	2.243e-06
chr14	53019269	53019519	321	-1.4	2.347e-07	2.243e-06
chr19	46012596	46012846	8.9	2.9	1.323e-07	2.246e-06
chr10	6092783	6093033	25.3	-2.7	1.320e-07	2.247e-06
chr3	87040285	87040535	6.8	3.4	1.343e-07	2.249e-06
chr17	4561755	4562005	8	2.9	1.349e-07	2.251e-06
chr3	10270319	10270569	5.7	4.5	1.350e-07	2.253e-06
chr13	99929916	99930166	5.5	3.6	1.388e-07	2.253e-06
chr12	59579122	59579372	5.6	3.6	1.352e-07	2.256e-06
chr4	78774364	78774614	9.3	2.9	1.355e-07	2.258e-06
chr4	116436617	116436867	5.2	3.9	1.149e-07	2.258e-06
chr16	17696628	17696878	4.6	4.7	1.150e-07	2.260e-06
chr3	151589445	151589695	7.3	2.8	1.351e-07	2.261e-06
chr7	76751641	76751891	221.3	-1.6	1.612e-07	2.266e-06
chr19	56826402	56826652	96.9	-1.7	1.658e-07	2.266e-06
chr11	19668565	19668815	5.4	3	1.397e-07	2.272e-06
chr2	190627324	190627574	101.2	-1.7	1.727e-07	2.272e-06
chr9	75079812	75080062	5.4	3.9	1.159e-07	2.275e-06
chr14	102394699	102394949	6	3.6	1.461e-07	2.275e-06
chr16	81528868	81529118	34	1.7	1.097e-07	2.276e-06
chr11	63350101	63350351	11.1	3	1.646e-07	2.279e-06
chr9	88358374	88358624	9.6	2.8	1.006e-07	2.279e-06
chr2	39369160	39369410	24.9	-3.7	1.424e-07	2.281e-06
chr3	42936813	42937063	7.3	3.9	1.593e-07	2.285e-06
chr1	47704975	47705225	10.1	2.4	1.336e-07	2.285e-06
chr9	84225312	84225562	5.4	3.4	1.164e-07	2.285e-06
chr12	56964047	56964297	5.4	3.4	1.248e-07	2.288e-06
chr10	50746569	50746819	30.8	-2.3	1.442e-07	2.292e-06
chr2	158643420	158643670	50.5	-3.2	1.611e-07	2.297e-06
chr16	17447512	17447762	5.4	6	1.415e-07	2.297e-06
chr8	144876859	144877109	34.8	-2.7	1.516e-07	2.299e-06
chr11	61739326	61739576	115.1	-1.7	1.751e-07	2.299e-06
chr7	120590583	120590833	184	-1.7	1.757e-07	2.306e-06
chr12	54807160	54807410	10.5	3.1	1.670e-07	2.308e-06
chr10	62031460	62031710	4.6	4.1	1.180e-07	2.312e-06
chr2	172967546	172967796	37.4	-1.8	1.219e-07	2.313e-06
chr6	20446693	20446943	15.7	-4	1.421e-07	2.315e-06
chr11	61717106	61717356	43.8	-2.9	1.628e-07	2.321e-06
chr12	57074471	57074721	18.3	-3.3	1.430e-07	2.329e-06
chr19	4457838	4458088	104.8	-1.4	1.663e-07	2.329e-06
chr6	37175846	37176096	45	-1.7	1.638e-07	2.329e-06
chr16	81831196	81831446	7.2	3.4	1.406e-07	2.332e-06
chr15	102038284	102038534	16.7	-4.1	1.433e-07	2.332e-06
chr2	44967888	44968138	7	3.3	1.406e-07	2.334e-06
chr1	110577018	110577268	91.7	-1.7	1.782e-07	2.335e-06
chr5	59553764	59554014	5.3	3.6	1.198e-07	2.335e-06
chr4	144940481	144940731	43.2	-3.4	1.641e-07	2.336e-06
chr5	14429242	14429492	42.5	-3.7	1.234e-07	2.337e-06
chr3	146262381	146262631	39.4	1.7	1.546e-07	2.338e-06
chr12	92464932	92465182	4.6	3.5	1.197e-07	2.338e-06
chr13	22560070	22560320	3.8	5.1	1.232e-07	2.342e-06
chr5	6789397	6789647	14	3	1.443e-07	2.345e-06
chr15	70778794	70779044	5.9	3.1	1.455e-07	2.346e-06
chr4	174203178	174203428	14.9	2.7	1.571e-07	2.347e-06
chr1	32281556	32281806	25.6	-2.3	1.472e-07	2.347e-06
chr11	18110622	18110872	5.1	4.3	1.286e-07	2.348e-06
chr5	87956837	87957087	8.1	3.2	1.395e-07	2.349e-06
chr6	16684635	16684885	5	3.7	1.205e-07	2.349e-06
chr13	30152450	30152700	36.6	-3.1	1.242e-07	2.350e-06
chr4	8194590	8194840	24.3	2.4	1.411e-07	2.355e-06
chr1	157282137	157282387	17.8	-3.5	1.437e-07	2.356e-06
chr10	46090213	46090463	113.7	-1.5	2.487e-07	2.356e-06
chr22	40352963	40353213	6.5	3	1.426e-07	2.358e-06
chr1	151826089	151826339	23.8	-3.2	1.427e-07	2.361e-06
chr22	31886490	31886740	16.9	2	1.455e-07	2.361e-06
chr20	2832706	2832956	12.5	2.3	1.458e-07	2.365e-06
chr12	105063861	105064111	9.3	2.9	1.433e-07	2.370e-06
chr21	34633986	34634236	5.1	3.4	1.216e-07	2.373e-06
chr9	130284095	130284345	39.3	-3.9	1.409e-07	2.377e-06
chr2	83065074	83065324	5.6	3.9	1.474e-07	2.379e-06
chr14	89960429	89960679	26.8	-3.4	1.467e-07	2.380e-06
chr17	74402080	74402330	33.9	-2.5	1.468e-07	2.381e-06
chr1	9486452	9486702	8.3	2.7	1.396e-07	2.381e-06
chr16	8740574	8740824	34.1	-2.8	1.430e-07	2.382e-06
chr15	43512723	43512973	21.7	-4.8	1.431e-07	2.383e-06
chr3	82179293	82179543	6	3.6	1.479e-07	2.385e-06
chr6	131520894	131521144	7.2	3.2	1.450e-07	2.393e-06
chr1	1148323	1148573	11	2.6	1.478e-07	2.393e-06
chr14	20929678	20929928	362.6	-1.6	1.721e-07	2.397e-06
chr16	25042850	25043100	137.9	-1.6	1.774e-07	2.401e-06
chrX	11137551	11137801	28.2	-4.8	1.514e-07	2.406e-06
chr7	50461354	50461604	40.4	-2.5	1.600e-07	2.409e-06
chr11	8816331	8816581	21.1	-3.2	1.460e-07	2.409e-06
chr6	52920799	52921049	6.9	3.4	1.107e-07	2.411e-06
chrX	71314780	71315030	10.7	3	1.757e-07	2.411e-06
chr11	115580073	115580323	4	3.7	1.269e-07	2.411e-06
chr19	2616733	2616983	6.9	3.1	1.457e-07	2.412e-06
chr1	16569775	16570025	35.8	-3.4	1.452e-07	2.412e-06
chr3	43431170	43431420	7.3	3.7	1.439e-07	2.412e-06
chr19	50167524	50167774	29.7	-2	1.174e-07	2.412e-06
chr1	87889552	87889802	4.9	3.4	1.328e-07	2.413e-06
chr8	30769812	30770062	9.2	3	1.425e-07	2.413e-06
chr19	52124511	52124761	4.4	3.8	1.242e-07	2.413e-06
chr15	77306835	77307085	8.9	3.1	1.563e-07	2.416e-06
chr1	212874492	212874742	7.1	3.5	1.443e-07	2.416e-06
chr10	30269107	30269357	29.7	-3.3	1.455e-07	2.416e-06
