chr	start	end	baseMean	log2FoldChange	pvalue	padj
chr5	40034621	40034871	9.8	3.7	1.190e-10	3.141e-09
chr4	147328854	147329104	15.2	2.9	8.636e-11	3.149e-09
chr22	30227566	30227816	47	-1.9	9.532e-11	3.153e-09
chr1	148604782	148605032	13.3	4.5	9.745e-11	3.187e-09
chr1	202974838	202975088	27.6	2	8.744e-11	3.203e-09
chr5	168304464	168304714	102.7	-1.9	1.462e-10	3.213e-09
chr2	138817935	138818185	14.2	3.8	8.726e-11	3.214e-09
chr1	33182303	33182553	34.8	-1.9	1.040e-10	3.218e-09
chr5	131800265	131800515	11.9	-3.3	9.318e-11	3.237e-09
chr14	24903334	24903584	58.9	-1.7	1.445e-10	3.237e-09
chr10	3846101	3846351	14.9	2.7	8.825e-11	3.245e-09
chr20	37101235	37101485	92.7	-1.5	1.130e-10	3.251e-09
chr12	110533573	110533823	13.1	3.4	1.001e-10	3.261e-09
chr11	85908578	85908828	15.8	3.6	8.970e-11	3.275e-09
chr7	2799774	2800024	26.1	-2	9.060e-11	3.283e-09
chr5	142766382	142766632	15.3	3.6	1.034e-10	3.291e-09
chr6	1070350	1070600	23.6	2.2	7.713e-11	3.327e-09
chr4	160066980	160067230	18.9	-2.4	7.618e-11	3.330e-09
chr5	138047582	138047832	11.9	3.6	9.313e-11	3.334e-09
chr2	20273813	20274063	26.6	2.3	9.385e-11	3.393e-09
chr5	150601190	150601440	15.8	-2.4	1.019e-10	3.393e-09
chr5	75476977	75477227	28.1	-2.3	9.395e-11	3.394e-09
chr3	39680881	39681131	22.8	2.9	7.913e-11	3.405e-09
chr10	6237939	6238189	20.1	-3	7.845e-11	3.425e-09
chr14	100545400	100545650	16.2	2.5	9.423e-11	3.425e-09
chr10	14227621	14227871	20.4	4.4	7.882e-11	3.433e-09
chr6	14777773	14778023	14.4	-3.3	9.502e-11	3.472e-09
chr4	100815492	100815742	69.7	-1.9	1.439e-10	3.478e-09
chr12	93571579	93571829	10.8	4.2	1.179e-10	3.481e-09
chr4	7705554	7705804	20.4	3.1	8.018e-11	3.486e-09
chr2	97584444	97584694	14.5	3.8	1.149e-10	3.497e-09
chr3	184893221	184893471	26.3	2.2	9.654e-11	3.497e-09
chr19	56988766	56989016	20.1	2.6	8.031e-11	3.497e-09
chr12	120730738	120730988	24.5	2.2	7.404e-11	3.519e-09
chr12	62523150	62523400	14	3.8	7.909e-11	3.535e-09
chr19	7933631	7933881	51.7	1.7	1.083e-10	3.535e-09
chr7	47258470	47258720	15.5	2.5	9.841e-11	3.559e-09
chr15	68132398	68132648	35.7	-1.8	1.165e-10	3.570e-09
chr4	103605522	103605772	26.8	2.2	9.983e-11	3.582e-09
chr16	67228289	67228539	88.3	-1.8	1.260e-10	3.585e-09
chr14	74327808	74328058	24.8	2.6	1.002e-10	3.616e-09
chr12	69306809	69307059	10.7	-3.9	1.038e-10	3.621e-09
chr2	11837189	11837439	22.9	2.9	8.441e-11	3.625e-09
chr2	127102183	127102433	12.9	3.7	1.021e-10	3.625e-09
chr2	208282076	208282326	47.3	2.4	1.116e-10	3.629e-09
chr11	65238916	65239166	51.8	-1.7	1.063e-10	3.652e-09
chr17	25783286	25783536	46.3	-1.8	1.317e-10	3.654e-09
chr3	105718789	105719039	10.1	5.7	1.421e-10	3.677e-09
chr18	33552383	33552633	85.8	-1.6	1.710e-10	3.677e-09
chr22	41252666	41252916	120.9	-1.3	1.282e-10	3.677e-09
chr8	85856703	85856953	16.5	-4.2	1.178e-10	3.698e-09
chr17	28853	29103	16.7	2.7	1.023e-10	3.701e-09
chr2	127845760	127846010	13.5	3.1	1.093e-10	3.707e-09
chr14	54953455	54953705	13.2	3.4	1.229e-10	3.707e-09
chr2	217164358	217164608	12.6	3.4	1.051e-10	3.716e-09
chr4	8411131	8411381	71.8	2.4	1.571e-10	3.757e-09
chr1	44509988	44510238	17.2	-2.5	1.229e-10	3.780e-09
chr1	234659396	234659646	49.2	-2.1	1.118e-10	3.824e-09
chr12	112074451	112074701	23.3	2.5	8.921e-11	3.837e-09
chr6	36318622	36318872	16.7	3.2	1.170e-10	3.837e-09
chr1	203006757	203007007	41.1	-2.1	1.189e-10	3.842e-09
chr5	95163276	95163526	19	3.2	9.081e-11	3.871e-09
chr15	79603404	79603654	30.6	2	1.101e-10	3.884e-09
chrX	65346593	65346843	18.2	4.2	1.266e-10	3.884e-09
chr16	89984297	89984547	22.4	2.3	9.199e-11	3.893e-09
chr8	30280695	30280945	14.3	3.1	1.088e-10	3.914e-09
chr2	179129824	179130074	15.9	-2.8	1.095e-10	3.914e-09
chr3	17217034	17217284	33.8	-2.7	1.321e-10	3.925e-09
chr22	27812811	27813061	16.7	3.6	1.064e-10	3.929e-09
chr2	138816049	138816299	11.7	3.4	1.123e-10	3.939e-09
chr10	83067038	83067288	18.3	3.1	1.069e-10	3.974e-09
chr13	27758131	27758381	9.5	-3.5	1.393e-10	3.986e-09
chr8	103513457	103513707	12.9	2.9	1.267e-10	4.031e-09
chr1	23856387	23856637	24.8	-2.2	1.157e-10	4.041e-09
chr19	49201402	49201652	15.5	2.8	1.306e-10	4.061e-09
chr8	23341561	23341811	11.7	-3.6	1.200e-10	4.062e-09
chr3	161632633	161632883	11.5	4.2	7.917e-11	4.073e-09
chr11	67021357	67021607	32	2.4	1.353e-10	4.080e-09
chr22	37269757	37270007	21.3	2.6	9.622e-11	4.105e-09
chr10	49688945	49689195	51.1	1.9	1.501e-10	4.111e-09
chr8	97924083	97924333	41.6	-2.1	1.290e-10	4.137e-09
chr6	37103740	37103990	7.1	-4.2	1.116e-10	4.153e-09
chr20	634026	634276	112.3	-1.8	1.486e-10	4.154e-09
chr13	73615358	73615608	20.7	3.6	9.823e-11	4.183e-09
chr19	14068957	14069207	15.6	2.7	1.292e-10	4.197e-09
chr12	128254775	128255025	20.3	3.2	9.891e-11	4.208e-09
chr5	95580937	95581187	11.9	5.3	1.253e-10	4.222e-09
chr2	157316297	157316547	22.2	-2.1	8.475e-11	4.235e-09
chr4	6749309	6749559	18.6	-2.3	1.391e-10	4.303e-09
chr17	35662393	35662643	10.8	3.5	1.239e-10	4.313e-09
chr5	33184577	33184827	23.9	3	1.024e-10	4.313e-09
chr11	61609241	61609491	21.5	2.5	1.016e-10	4.313e-09
chr5	176433688	176433938	59.9	-1.6	1.593e-10	4.340e-09
chr9	132500237	132500487	67.6	-1.6	2.038e-10	4.360e-09
chr17	32294701	32294951	11.2	-3	1.256e-10	4.362e-09
chr2	98995463	98995713	33.9	4.4	1.487e-10	4.370e-09
chrX	44702639	44702889	24.2	2.9	1.054e-10	4.432e-09
chr22	30088210	30088460	22.4	-2.7	1.063e-10	4.441e-09
chr3	160993770	160994020	13	-3.1	1.413e-10	4.450e-09
chr17	26854405	26854655	68.1	2.5	1.640e-10	4.456e-09
chr9	74977639	74977889	35.9	-2	1.401e-10	4.458e-09
chr19	49137732	49137982	70.8	-1.5	2.100e-10	4.478e-09
chr3	167967674	167967924	23.6	2.4	9.781e-11	4.522e-09
chr18	20958861	20959111	17.2	-2.3	1.471e-10	4.522e-09
chr16	3207170	3207420	17.5	2.2	1.234e-10	4.526e-09
chr2	145128480	145128730	16.1	4.2	1.408e-10	4.533e-09
chr1	51986517	51986767	21	2.3	1.093e-10	4.549e-09
chrX	70658623	70658873	10.2	-3.6	1.590e-10	4.549e-09
chr17	72777029	72777279	21.4	2.2	1.098e-10	4.565e-09
chr17	34276494	34276744	10.1	3.9	1.597e-10	4.566e-09
chr5	142721435	142721685	17	-3.3	1.490e-10	4.567e-09
chr6	135419477	135419727	27.7	-2.2	1.310e-10	4.567e-09
chr15	64799552	64799802	16.1	3	1.491e-10	4.569e-09
chr17	47372046	47372296	9.6	3.9	1.609e-10	4.592e-09
chr11	64044127	64044377	29	-1.9	1.648e-10	4.625e-09
chr9	123325423	123325673	40.1	-1.6	1.463e-10	4.627e-09
chr1	151547476	151547726	66.7	-2.1	1.993e-10	4.652e-09
chr6	33824507	33824757	19.4	3.6	1.120e-10	4.706e-09
chr1	38503250	38503500	21.5	2.7	1.121e-10	4.709e-09
chr16	3020117	3020367	41.9	1.7	1.496e-10	4.723e-09
chr17	47438644	47438894	19.6	2.7	1.125e-10	4.730e-09
chr17	5320284	5320534	9.8	-3.3	1.891e-10	4.755e-09
chr7	92776770	92777020	28.9	-2.3	1.393e-10	4.803e-09
chr3	88060032	88060282	69.6	-2.2	2.273e-10	4.808e-09
chr14	56825995	56826245	11.6	3.4	1.428e-10	4.823e-09
chr7	68981374	68981624	9.3	3.8	1.590e-10	4.868e-09
chr4	175603048	175603298	17.9	3.3	1.344e-10	4.882e-09
chr10	79971940	79972190	11	3.7	1.443e-10	4.947e-09
chr8	101422820	101423070	155.5	-2	2.018e-10	4.964e-09
chr12	754768	755018	22	-2.2	1.187e-10	4.964e-09
chr10	31110236	31110486	35.6	3.1	1.694e-10	4.982e-09
chr1	26232862	26233112	42.8	1.8	1.702e-10	5.015e-09
chr4	117654622	117654872	25.7	2.6	1.442e-10	5.022e-09
chr14	97263525	97263775	137.9	-1.7	2.045e-10	5.023e-09
chr7	5638505	5638755	22.3	2.8	1.203e-10	5.024e-09
chr18	42449578	42449828	14.1	4.1	1.722e-10	5.032e-09
chr20	49523406	49523656	20.2	-2.5	1.215e-10	5.067e-09
chr12	2800312	2800562	22.2	2.4	1.231e-10	5.096e-09
chr17	42325922	42326172	23.5	-3.1	1.123e-10	5.121e-09
chr11	12136146	12136396	43.8	-2.6	2.227e-10	5.151e-09
chr16	53541733	53541983	15.8	3.8	1.474e-10	5.151e-09
chr7	100167092	100167342	23.7	2	1.255e-10	5.156e-09
chr19	33160928	33161178	37	-2.3	1.775e-10	5.218e-09
chr2	70315263	70315513	39	-2	1.668e-10	5.219e-09
chr2	32037298	32037548	56.9	-2.4	1.965e-10	5.242e-09
chr9	88845852	88846102	13.2	3.9	1.540e-10	5.253e-09
chr3	52216229	52216479	29.6	2.3	1.864e-10	5.368e-09
chr13	31228639	31228889	13.4	4	1.737e-10	5.368e-09
chr1	33862245	33862495	15.7	3.6	1.697e-10	5.375e-09
chr6	35695813	35696063	78.7	1.8	1.979e-10	5.392e-09
chr13	113951337	113951587	88.1	-1.5	2.616e-10	5.409e-09
chr11	85854745	85854995	21.4	2.6	1.305e-10	5.411e-09
chr5	171155775	171156025	11.6	5.8	1.648e-10	5.411e-09
chr7	17394718	17394968	9.3	4.3	1.793e-10	5.429e-09
chr16	81110208	81110458	81.4	-1.6	2.635e-10	5.429e-09
chr5	173209719	173209969	60.5	-1.8	2.609e-10	5.450e-09
chr6	30687887	30688137	62.9	1.8	2.376e-10	5.462e-09
chr20	58777144	58777394	49.9	2.6	2.383e-10	5.477e-09
chr10	73653723	73653973	15.8	3.2	1.741e-10	5.494e-09
chr3	5054902	5055152	31.7	2.4	2.053e-10	5.601e-09
chr13	30803190	30803440	23.5	3.1	1.384e-10	5.643e-09
chr3	31606908	31607158	13.1	3.2	1.739e-10	5.652e-09
chr20	62526281	62526531	55	-1.5	2.488e-10	5.703e-09
chrX	146993271	146993521	47.8	-2.1	1.955e-10	5.703e-09
chr21	36280778	36281028	26	3.3	1.658e-10	5.703e-09
chr9	129748151	129748401	18.1	3.3	1.954e-10	5.757e-09
chr9	140022250	140022500	20.7	2.9	1.407e-10	5.757e-09
chr13	50104783	50105033	11.1	3.6	1.701e-10	5.757e-09
chr15	93392151	93392401	15.4	2.9	1.832e-10	5.759e-09
chr11	63275539	63275789	14.4	2.9	1.999e-10	5.767e-09
chr20	40054131	40054381	19	2.9	1.424e-10	5.783e-09
chr9	99192762	99193012	13.1	4.6	1.893e-10	5.796e-09
chrX	131620905	131621155	11	-3.8	2.077e-10	5.796e-09
chr13	31736060	31736310	150.2	-1.7	2.158e-10	5.826e-09
chr5	14388952	14389202	16.1	-4	1.703e-10	5.838e-09
chr9	21047495	21047745	17.2	3.4	2.002e-10	5.880e-09
chr5	95274159	95274409	12.4	-4.6	1.821e-10	5.888e-09
chr14	67885647	67885897	102	-1.8	2.900e-10	5.934e-09
chr14	96012162	96012412	21.7	-2.3	1.335e-10	5.994e-09
chr16	778224	778474	26	2	1.789e-10	5.996e-09
chr9	131059025	131059275	19.8	2.6	1.481e-10	6.030e-09
chr1	93912563	93912813	44.1	-1.8	1.960e-10	6.044e-09
chr2	170862293	170862543	18.1	-2.6	1.702e-10	6.050e-09
chr17	3616175	3616425	14.3	5.4	1.995e-10	6.080e-09
chr4	53581074	53581324	12	4.3	1.815e-10	6.088e-09
chr5	32505353	32505603	16	2.9	1.776e-10	6.098e-09
chr20	5574401	5574651	27.9	2.4	1.826e-10	6.105e-09
chr12	69004481	69004731	95.6	-1.5	3.008e-10	6.119e-09
chr9	126382573	126382823	57.7	-1.7	2.341e-10	6.141e-09
chr22	21368517	21368767	32.2	2.1	2.286e-10	6.234e-09
chr17	18761207	18761457	89.4	-1.5	3.070e-10	6.237e-09
chr1	110210494	110210744	22.2	2.4	1.539e-10	6.240e-09
chr18	61034763	61035013	59.2	1.8	2.769e-10	6.279e-09
chr1	27560883	27561133	164.3	-1.6	2.619e-10	6.288e-09
chr6	80228646	80228896	10.1	4	2.306e-10	6.292e-09
chr1	118197804	118198054	64.5	-1.8	2.417e-10	6.330e-09
chr6	7673377	7673627	42.8	-2.2	2.205e-10	6.350e-09
chr1	38478141	38478391	168.7	-1.4	2.352e-10	6.369e-09
chr19	13951313	13951563	66.6	-1.7	3.073e-10	6.396e-09
chr1	184712295	184712545	11	3.5	1.952e-10	6.457e-09
chr3	43732179	43732429	140.5	-1.6	2.189e-10	6.462e-09
chr9	128046843	128047093	45.8	-2.2	2.248e-10	6.462e-09
chr17	49413594	49413844	20.6	3.3	1.585e-10	6.462e-09
chr17	8941056	8941306	11.9	4.1	2.007e-10	6.463e-09
chr2	231523954	231524204	68	2.4	2.495e-10	6.506e-09
chr2	203497639	203497889	15.1	3.5	1.935e-10	6.513e-09
chr13	52923168	52923418	13.6	-3	2.203e-10	6.513e-09
chr2	10588416	10588666	127.2	-1.7	2.428e-10	6.549e-09
chr6	14775849	14776099	13.3	-4.8	2.304e-10	6.549e-09
chr3	136618545	136618795	12.3	3.6	2.056e-10	6.558e-09
chr11	2323652	2323902	30.9	1.7	2.450e-10	6.558e-09
chr12	67662610	67662860	113.9	-1.8	2.751e-10	6.558e-09
chr1	24372932	24373182	9.3	4.5	2.238e-10	6.564e-09
chr22	40114290	40114540	16.3	-2.7	2.231e-10	6.577e-09
chr2	8967984	8968234	11.1	-4.4	2.000e-10	6.580e-09
chr8	29088421	29088671	15.1	-3.8	1.938e-10	6.582e-09
chr14	37552854	37553104	23.4	-2.7	1.490e-10	6.599e-09
chr8	138916143	138916393	15.4	3.7	1.965e-10	6.627e-09
chr9	139540797	139541047	17.1	2.4	1.908e-10	6.648e-09
chrX	48638964	48639214	13.1	-3.5	2.211e-10	6.648e-09
chr3	10595341	10595591	11.6	3.4	2.050e-10	6.678e-09
chr2	74326977	74327227	38.1	-1.8	2.365e-10	6.734e-09
chr9	4833193	4833443	29.9	-2.7	2.555e-10	6.809e-09
chr5	95297568	95297818	219.7	-1.6	2.580e-10	6.833e-09
chr5	139049529	139049779	61.9	1.7	2.637e-10	6.833e-09
chr15	34946869	34947119	21.6	2.4	1.718e-10	6.833e-09
chr1	54016077	54016327	14.6	3.5	2.025e-10	6.848e-09
chr19	42721898	42722148	86.3	-1.5	3.426e-10	6.882e-09
chr12	132674191	132674441	43.9	2.3	2.674e-10	6.916e-09
chr17	15135880	15136130	38.2	2.5	2.435e-10	6.926e-09
chr15	31651880	31652130	20.8	-2.1	1.722e-10	6.945e-09
chr22	39112887	39113137	12.6	-2.9	2.106e-10	6.955e-09
chr3	196001492	196001742	33.3	-1.9	2.595e-10	6.963e-09
chr13	33788480	33788730	18	3.4	2.431e-10	6.986e-09
chr6	112102286	112102536	31.4	-2.4	2.642e-10	7.007e-09
chr16	68323554	68323804	23	2.2	1.595e-10	7.013e-09
chr15	64754047	64754297	15.4	2.6	2.120e-10	7.056e-09
chr11	133804655	133804905	12.8	4.1	2.149e-10	7.078e-09
chr1	172697233	172697483	14.1	-2.8	2.108e-10	7.096e-09
chr6	126245390	126245640	19.4	-2.5	1.780e-10	7.138e-09
chr17	35767191	35767441	38.3	1.8	2.367e-10	7.139e-09
chr12	121397721	121397971	9.7	4	3.018e-10	7.154e-09
chr19	47807245	47807495	11.5	3.8	2.184e-10	7.171e-09
chr8	28347710	28347960	14.1	2.7	2.575e-10	7.224e-09
chr10	12105489	12105739	27.7	2.3	2.182e-10	7.234e-09
chr12	93754525	93754775	27.5	-2.8	2.214e-10	7.241e-09
chr2	99082232	99082482	20.6	2.4	1.807e-10	7.241e-09
chr10	121314769	121315019	31.4	-2.3	2.749e-10	7.256e-09
chr3	155052659	155052909	22.2	3.3	1.849e-10	7.291e-09
chr3	113775357	113775607	147.2	-1.7	2.520e-10	7.312e-09
chr1	110333419	110333669	35.6	2.5	2.574e-10	7.348e-09
chr12	7455868	7456118	48.5	-2.8	2.327e-10	7.388e-09
chr1	11850977	11851227	83.2	-1.9	2.833e-10	7.427e-09
chr16	31029164	31029414	35.1	-2	2.637e-10	7.435e-09
chr19	30136882	30137132	10.8	3.9	2.326e-10	7.481e-09
chr4	167908245	167908495	9.5	4.4	2.599e-10	7.501e-09
chr15	65597114	65597364	45.2	2.5	2.371e-10	7.514e-09
chr12	112780443	112780693	12.7	-2.9	2.300e-10	7.522e-09
chr17	1466057	1466307	66	-1.4	3.733e-10	7.597e-09
chr19	51104944	51105194	15.2	3.8	2.282e-10	7.625e-09
chr10	102822759	102823009	37.9	2.2	2.550e-10	7.635e-09
chr2	187350746	187350996	132.3	-2.1	3.286e-10	7.687e-09
chr22	41107600	41107850	44.7	2.6	3.009e-10	7.687e-09
chr15	52429953	52430203	24.3	2.9	1.952e-10	7.704e-09
chr14	56430083	56430333	10.8	4.1	2.373e-10	7.747e-09
chr20	652230	652480	29.7	3.2	2.954e-10	7.748e-09
chr20	44464591	44464841	18.5	-2.3	2.249e-10	7.758e-09
chr17	75134080	75134330	30.9	-2.2	2.828e-10	7.784e-09
chr6	150049722	150049972	28.3	2	2.375e-10	7.804e-09
chrX	10838145	10838395	14.9	3.3	2.644e-10	7.804e-09
chr21	38835536	38835786	39.5	-1.8	2.788e-10	7.812e-09
chr14	101050926	101051176	13.6	3.8	2.363e-10	7.859e-09
chr12	57881609	57881859	99.7	-1.6	3.993e-10	7.918e-09
chr3	23919029	23919279	12.4	3.7	2.437e-10	7.923e-09
chr20	48027809	48028059	12.5	3.9	2.438e-10	7.923e-09
chr1	155738248	155738498	15.6	-2.7	2.416e-10	7.925e-09
chr13	44961166	44961416	56.4	2.9	3.120e-10	7.929e-09
chr2	192701643	192701893	20.3	2.9	2.032e-10	7.974e-09
chr12	90102566	90102816	91.8	-1.7	3.890e-10	7.974e-09
chr17	1633525	1633775	149.6	-1.3	2.779e-10	7.974e-09
chr21	35320143	35320393	13.8	3.4	1.966e-10	7.996e-09
chr18	2998163	2998413	12.8	-3.4	2.904e-10	8.034e-09
chr12	108079445	108079695	84	-1.5	4.099e-10	8.067e-09
chr1	113684297	113684547	48.2	2.2	2.733e-10	8.114e-09
chr17	76125110	76125360	44.3	2	3.719e-10	8.149e-09
chr2	157330061	157330311	12.3	3.7	2.518e-10	8.152e-09
chr14	100687939	100688189	24.9	1.9	2.532e-10	8.156e-09
chr17	56708929	56709179	66.4	2.1	4.080e-10	8.217e-09
chr4	76555651	76555901	69	-1.9	3.760e-10	8.227e-09
chr4	174185893	174186143	19	2.8	2.091e-10	8.235e-09
chr4	70187803	70188053	13.4	4.2	2.678e-10	8.297e-09
chr10	134260281	134260531	21	2.4	2.129e-10	8.315e-09
chr16	29819091	29819341	89.6	-1.6	4.249e-10	8.315e-09
chr9	138842236	138842486	43.5	1.9	3.809e-10	8.320e-09
chr11	94800306	94800556	47.9	-1.5	2.662e-10	8.322e-09
chr5	95309762	95310012	13.4	3.7	2.918e-10	8.348e-09
chr1	24829253	24829503	37.6	2.2	3.024e-10	8.393e-09
chr15	90577676	90577926	21.2	2.8	2.181e-10	8.502e-09
chr1	226941210	226941460	22.2	2.3	2.197e-10	8.506e-09
chr2	111943277	111943527	14.6	2.5	2.913e-10	8.506e-09
chr12	95910632	95910882	12	3.2	1.896e-10	8.513e-09
chr11	63350101	63350351	11.1	3.4	2.672e-10	8.514e-09
chr7	101526232	101526482	19.4	-2.7	2.178e-10	8.539e-09
chr5	159689758	159690008	28.9	-2	2.652e-10	8.544e-09
chr2	170982743	170982993	81.7	-1.8	4.420e-10	8.611e-09
chr9	71244008	71244258	11.2	3.2	2.687e-10	8.619e-09
chr9	101820211	101820461	16	4.1	2.906e-10	8.676e-09
chr15	72384405	72384655	11.5	3.2	2.749e-10	8.676e-09
chr22	43210336	43210586	14.6	3.5	2.653e-10	8.705e-09
chr12	100557718	100557968	46.2	1.9	2.801e-10	8.709e-09
chr3	153007204	153007454	29.6	-2.7	3.222e-10	8.730e-09
chr11	66056577	66056827	227	-1.5	3.078e-10	8.730e-09
chr2	218247601	218247851	12.2	5.6	2.777e-10	8.740e-09
chr3	184529855	184530105	64.4	-1.7	4.380e-10	8.740e-09
chr10	33260671	33260921	29.6	2.3	2.752e-10	8.830e-09
chr5	159028294	159028544	16	-3.5	2.732e-10	8.890e-09
chr12	104728433	104728683	19.6	-3.4	2.297e-10	8.894e-09
chr22	25202016	25202266	17.1	2.7	2.668e-10	8.968e-09
chr6	150188410	150188660	20.3	2.4	2.320e-10	8.973e-09
chr9	131448392	131448642	24.1	-2	2.361e-10	9.075e-09
chr3	124594113	124594363	17.5	-2.9	2.691e-10	9.089e-09
chr12	111876357	111876607	23.7	-1.9	2.334e-10	9.089e-09
chr1	153504703	153504953	14.8	2.6	3.145e-10	9.106e-09
chr17	73703241	73703491	50.7	2.1	3.320e-10	9.124e-09
chr2	7148172	7148422	25.3	2.3	2.869e-10	9.139e-09
chrX	129231896	129232146	22.1	-2.5	2.018e-10	9.222e-09
chr5	16483101	16483351	14.1	3.9	2.829e-10	9.224e-09
chr6	160674790	160675040	8.7	-4.5	2.857e-10	9.282e-09
chr18	12315922	12316172	99.4	-2	4.784e-10	9.295e-09
chr16	56312422	56312672	12.8	2.8	3.239e-10	9.355e-09
chr2	146481543	146481793	18.6	3	3.376e-10	9.365e-09
chr9	78977533	78977783	16	3.3	2.883e-10	9.384e-09
chr3	60975851	60976101	18.8	3.4	2.454e-10	9.386e-09
chr10	111827781	111828031	20.3	2.3	2.461e-10	9.411e-09
chr1	154856515	154856765	22.6	2.9	2.455e-10	9.514e-09
chr3	17160774	17161024	25.2	-2.6	2.969e-10	9.524e-09
chr18	9009091	9009341	23.1	2.7	2.488e-10	9.563e-09
chr17	42767625	42767875	14.5	2.8	2.962e-10	9.621e-09
chr18	57213504	57213754	17.5	3	2.868e-10	9.626e-09
chr22	37538006	37538256	30.4	2.4	3.735e-10	9.641e-09
chr3	10018716	10018966	120.8	-1.9	3.443e-10	9.664e-09
chr5	135067478	135067728	11.9	-3.3	2.075e-10	9.666e-09
chr2	178192804	178193054	17.1	2.8	2.893e-10	9.708e-09
chr1	54355413	54355663	65.1	-1.5	4.926e-10	9.722e-09
chr18	77720232	77720482	13.6	3	3.600e-10	9.731e-09
chr20	3427544	3427794	20	2.2	2.521e-10	9.731e-09
chr8	21999289	21999539	69.6	-1.4	4.980e-10	9.818e-09
chr22	50324655	50324905	17	2.6	3.502e-10	9.831e-09
chr7	102633472	102633722	12.6	3.4	3.241e-10	9.833e-09
chr2	208576133	208576383	251.7	-1.7	4.353e-10	9.864e-09
chr3	183079051	183079301	14.4	3.5	3.517e-10	9.864e-09
chr2	38303590	38303840	18.2	2.5	2.961e-10	9.903e-09
chr6	3002123	3002373	72	-1.8	5.101e-10	9.909e-09
chr1	10571000	10571250	14.5	3	3.543e-10	9.926e-09
chr22	22862995	22863245	24.1	2.3	2.583e-10	9.941e-09
chr1	16212821	16213071	53.3	-2.1	3.441e-10	9.955e-09
chr19	51399950	51400200	14.1	3.7	3.721e-10	1.002e-08
chr5	10294903	10295153	25.2	2.6	3.162e-10	1.006e-08
chr5	66530649	66530899	12.1	3.4	3.320e-10	1.010e-08
chr14	50086998	50087248	69	-1.8	4.095e-10	1.010e-08
chr3	4866615	4866865	15.8	-2.6	3.177e-10	1.011e-08
chr8	109455645	109455895	179.5	-2	4.479e-10	1.011e-08
chr17	17140462	17140712	46.8	-1.4	3.316e-10	1.011e-08
chr4	40292457	40292707	11.1	6.2	3.925e-10	1.021e-08
chrX	76651739	76651989	16	2.8	3.657e-10	1.021e-08
chr11	46626700	46626950	12.3	-2.8	3.252e-10	1.023e-08
chr18	59518073	59518323	13	-3.9	3.391e-10	1.023e-08
chr2	241525930	241526180	125.1	-1.6	4.025e-10	1.024e-08
chr16	9061156	9061406	46	-1.8	4.818e-10	1.025e-08
chr15	36720596	36720846	20.9	3.3	2.723e-10	1.028e-08
chr10	79954734	79954984	13.3	2.8	3.719e-10	1.036e-08
chr9	113133776	113134026	18.3	2.5	3.156e-10	1.040e-08
chr13	45941565	45941815	16.7	3	3.759e-10	1.046e-08
chr4	2758096	2758346	33.3	-1.8	3.878e-10	1.047e-08
chr16	193087	193337	67.2	-1.5	4.267e-10	1.047e-08
chr4	120133678	120133928	144.8	-1.6	3.784e-10	1.049e-08
chr1	232070634	232070884	16.1	3.6	3.278e-10	1.050e-08
chr14	58764945	58765195	234.3	-1.8	3.789e-10	1.050e-08
chr11	5244875	5245125	26.3	-2.2	3.371e-10	1.053e-08
chr1	151541256	151541506	17.4	-2.3	3.218e-10	1.058e-08
chr14	20950633	20950883	29	-3.1	4.160e-10	1.058e-08
chr20	9129785	9130035	26.9	2.5	3.400e-10	1.059e-08
chr1	68215549	68215799	18.8	-2.3	2.782e-10	1.060e-08
chr14	96747961	96748211	10.3	-4.4	3.453e-10	1.060e-08
chr16	22218367	22218617	33.3	2.8	4.029e-10	1.063e-08
chr12	69989522	69989772	12.9	-2.4	3.556e-10	1.065e-08
chr1	94465589	94465839	21.6	2.3	2.830e-10	1.069e-08
chr3	9778523	9778773	36.1	-2.5	3.737e-10	1.069e-08
chr9	102861279	102861529	243.5	-1.5	4.786e-10	1.070e-08
chr5	149318627	149318877	13.2	-3.4	3.871e-10	1.071e-08
chr2	17775034	17775284	21.3	3.4	2.832e-10	1.076e-08
chr9	109243423	109243673	13.9	3.7	3.906e-10	1.080e-08
chr8	83873341	83873591	19.2	3.4	2.853e-10	1.083e-08
chr20	37558974	37559224	17.2	-3.1	3.293e-10	1.085e-08
chr17	2688671	2688921	11.1	3.5	3.561e-10	1.089e-08
chr7	2812606	2812856	10.1	-3.8	4.804e-10	1.092e-08
chr19	4457838	4458088	104.8	-1.5	5.779e-10	1.092e-08
chr20	52509939	52510189	11.8	3.4	3.522e-10	1.093e-08
chr12	50222246	50222496	46.5	2	4.508e-10	1.097e-08
chr5	123991758	123992008	12.9	3.4	3.532e-10	1.098e-08
chr1	28193792	28194042	28.4	2.5	3.552e-10	1.099e-08
chr10	51572163	51572413	121.7	-1.7	4.434e-10	1.102e-08
chr21	30672588	30672838	107.4	-2.1	4.443e-10	1.104e-08
chr6	41288327	41288577	30.5	-1.9	4.132e-10	1.104e-08
chr3	155000628	155000878	12.2	3.2	3.576e-10	1.107e-08
chr16	85392963	85393213	26.6	2.1	3.571e-10	1.110e-08
chr12	122101856	122102106	39.7	1.9	4.118e-10	1.112e-08
chr1	121121755	121122005	8.5	-4.1	3.536e-10	1.114e-08
chr2	158786534	158786784	14.5	4.6	3.525e-10	1.116e-08
chr1	8064845	8065095	37.6	2.4	4.149e-10	1.119e-08
