chr	start	end	baseMean	log2FoldChange	pvalue	padj
chr2	447172	447422	9.7	2.3	1.806e-07	6.663e-06
chr17	48929385	48929635	36.5	-1.8	2.316e-07	6.681e-06
chr22	40673510	40673760	8.1	-2.9	1.876e-07	6.734e-06
chr16	85080843	85081093	134	-1.5	6.669e-07	6.751e-06
chr6	25548733	25548983	12.2	-2.7	1.886e-07	6.752e-06
chr8	66868032	66868282	8.9	3.2	1.529e-07	6.760e-06
chr15	44331232	44331482	8.3	3	1.540e-07	6.769e-06
chr2	234731993	234732243	68.8	-1.6	2.655e-07	6.825e-06
chr3	151391915	151392165	6.5	3.6	1.889e-07	6.832e-06
chr1	24234318	24234568	9.5	3	1.558e-07	6.837e-06
chr1	110210494	110210744	22.2	1.8	1.926e-07	6.837e-06
chr19	23299960	23300210	10	2.7	1.911e-07	6.837e-06
chr15	95713924	95714174	5.8	4.9	1.674e-07	6.844e-06
chr9	88845852	88846102	13.2	2.4	1.890e-07	6.872e-06
chr5	14696274	14696524	28.8	-2.1	1.898e-07	6.896e-06
chr7	6055598	6055848	10.7	-2.7	1.880e-07	6.899e-06
chr14	70082377	70082627	22.2	-1.6	1.797e-07	6.950e-06
chr6	27860924	27861174	94.3	-1.3	4.941e-07	6.962e-06
chr9	38047783	38048033	11.7	2.5	1.965e-07	7.001e-06
chr21	38835536	38835786	39.5	-1.5	2.451e-07	7.022e-06
chrX	42635443	42635693	5.4	3.9	1.710e-07	7.027e-06
chr15	63389336	63389586	15.1	2.2	2.141e-07	7.060e-06
chr11	75657659	75657909	8.5	3.1	1.979e-07	7.062e-06
chr2	102327127	102327377	15.4	1.7	1.954e-07	7.079e-06
chr4	89023200	89023450	12	2.2	2.000e-07	7.108e-06
chr20	37148203	37148453	8.5	2.3	2.054e-07	7.108e-06
chr5	73622882	73623132	10.2	3.6	1.590e-07	7.110e-06
chr11	62203791	62204041	9.8	2.6	1.595e-07	7.129e-06
chr6	15400245	15400495	12.6	2.3	1.983e-07	7.170e-06
chr17	42402157	42402407	114.8	-1	7.261e-07	7.170e-06
chr11	86902109	86902359	14.4	2.3	2.008e-07	7.172e-06
chr8	142036936	142037186	15	2.7	2.025e-07	7.178e-06
chr2	128786308	128786558	28.8	-1.6	1.868e-07	7.180e-06
chr19	12655247	12655497	16.1	1.8	2.013e-07	7.180e-06
chr3	10593723	10593973	22.3	2.2	1.871e-07	7.187e-06
chr16	50372827	50373077	10.3	2.3	1.821e-07	7.187e-06
chr19	3450917	3451167	9.3	2.9	1.690e-07	7.189e-06
chr11	97867551	97867801	20.7	-2.2	2.202e-07	7.219e-06
chr11	123354301	123354551	10.1	3.1	1.985e-07	7.223e-06
chr1	95273706	95273956	13.3	2	2.010e-07	7.238e-06
chr1	204653961	204654211	26.2	-1.6	2.000e-07	7.241e-06
chr1	204654825	204655075	12.1	-2.5	2.051e-07	7.241e-06
chr21	44085246	44085496	11.5	2.4	2.051e-07	7.241e-06
chr2	38870948	38871198	32.6	2	2.615e-07	7.278e-06
chr8	8869563	8869813	24.3	1.8	1.902e-07	7.288e-06
chr17	7456707	7456957	9.5	2.7	1.643e-07	7.296e-06
chr18	74779519	74779769	20.7	1.7	2.233e-07	7.296e-06
chr16	12740293	12740543	7.1	4.6	1.864e-07	7.301e-06
chr12	11951800	11952050	9.2	4.8	1.730e-07	7.305e-06
chr22	43042952	43043202	62.5	-1.4	3.789e-07	7.305e-06
chr6	146166148	146166398	39.3	-2.2	2.890e-07	7.312e-06
chr13	39949766	39950016	10	2.4	2.077e-07	7.323e-06
chr2	153429754	153430004	138.3	-1.6	7.479e-07	7.323e-06
chr16	8740574	8740824	34.1	-1.6	2.754e-07	7.330e-06
chr17	32241235	32241485	26.7	-2.4	1.923e-07	7.332e-06
chr2	30666028	30666278	18.8	1.8	2.049e-07	7.335e-06
chr1	34628768	34629018	9.6	2.4	2.030e-07	7.335e-06
chr4	89079994	89080244	96.3	-1.5	6.889e-07	7.337e-06
chr17	29667354	29667604	9.4	2.7	1.744e-07	7.337e-06
chr5	71228807	71229057	16.4	-2.1	2.082e-07	7.357e-06
chr10	98346638	98346888	69.2	-1.3	3.804e-07	7.376e-06
chr1	173830818	173831068	10	2.7	2.100e-07	7.376e-06
chr9	36665936	36666186	22.5	1.6	1.937e-07	7.376e-06
chr12	55327235	55327485	10.1	3.3	2.053e-07	7.400e-06
chr6	28297898	28298148	11.7	3.1	2.117e-07	7.415e-06
chr5	172192301	172192551	38.5	1.5	2.931e-07	7.458e-06
chr12	106274837	106275087	16	-2.9	2.299e-07	7.458e-06
chr20	307852	308102	19.7	1.7	2.304e-07	7.472e-06
chr3	197065586	197065836	10	3	1.786e-07	7.508e-06
chr4	25052422	25052672	64.4	-1.7	3.926e-07	7.511e-06
chr16	66596975	66597225	6.9	4	1.934e-07	7.511e-06
chrX	40943757	40944007	145.6	-1.2	6.998e-07	7.512e-06
chr17	8229515	8229765	7	2.9	1.884e-07	7.537e-06
chr4	170929668	170929918	45.4	-1.5	3.008e-07	7.546e-06
chr14	65347193	65347443	100.4	-1.3	7.668e-07	7.560e-06
chr16	3222183	3222433	13.2	2.8	2.138e-07	7.596e-06
chr6	14449648	14449898	12.1	2.2	2.123e-07	7.618e-06
chr16	78423132	78423382	5.9	6.2	1.844e-07	7.630e-06
chr10	73740104	73740354	8.1	2.6	2.254e-07	7.647e-06
chr15	72529793	72530043	14.1	2.7	2.156e-07	7.651e-06
chr5	164456563	164456813	13.2	2	2.189e-07	7.667e-06
chr10	33260671	33260921	29.6	1.8	2.298e-07	7.667e-06
chr14	64830242	64830492	8.4	2.8	2.195e-07	7.667e-06
chr7	47413794	47414044	38.3	-2	2.980e-07	7.672e-06
chr2	242680576	242680826	17.5	2.2	2.381e-07	7.672e-06
chr15	36720596	36720846	20.9	2.5	2.222e-07	7.720e-06
chrX	39387833	39388083	8.9	-2.3	1.799e-07	7.720e-06
chr19	38434209	38434459	5.6	3.2	1.873e-07	7.723e-06
chr3	176868805	176869055	15.4	2	2.044e-07	7.734e-06
chr3	38065905	38066155	26	1.6	2.252e-07	7.767e-06
chr5	149158677	149158927	17.1	2.4	2.418e-07	7.773e-06
chr22	38070986	38071236	41.6	1.6	3.083e-07	7.773e-06
chr5	170926688	170926938	19.4	-2.1	2.247e-07	7.786e-06
chr21	35320502	35320752	6.7	2.9	2.162e-07	7.786e-06
chr14	102423978	102424228	16.9	2	1.837e-07	7.791e-06
chr12	96895760	96896010	28.2	-1.5	2.202e-07	7.816e-06
chr9	107890152	107890402	12.5	3.2	2.442e-07	7.834e-06
chr16	12861789	12862039	6.7	3.3	2.713e-07	7.848e-06
chr10	44908879	44909129	8.9	3.4	1.896e-07	7.856e-06
chr18	13310298	13310548	47.4	2	3.595e-07	7.856e-06
chr3	47835950	47836200	8.7	3	2.342e-07	7.881e-06
chr8	10873991	10874241	15.1	2	2.288e-07	7.905e-06
chr15	52429953	52430203	24.3	1.8	2.314e-07	7.946e-06
chr1	26087414	26087664	12.8	2.3	2.273e-07	7.994e-06
chr17	4454501	4454751	7.9	2.6	2.379e-07	7.996e-06
chr1	55273024	55273274	12.5	2.5	2.325e-07	8.022e-06
chr6	155401228	155401478	21.4	2.4	2.288e-07	8.039e-06
chr11	134095282	134095532	38.3	-1.2	3.168e-07	8.043e-06
chr13	101045028	101045278	8.7	3.4	2.398e-07	8.047e-06
chr12	90102566	90102816	91.8	-1.3	5.909e-07	8.049e-06
chr2	130664547	130664797	12.4	2.3	2.327e-07	8.069e-06
chr4	170586589	170586839	17.3	-1.9	1.915e-07	8.070e-06
chr7	116833466	116833716	14.7	-2.2	2.340e-07	8.108e-06
chr4	71424264	71424514	5.9	2.9	1.986e-07	8.110e-06
chr4	103605804	103606054	26.1	1.8	2.561e-07	8.110e-06
chr19	15563116	15563366	44.7	-1.7	3.733e-07	8.110e-06
chr7	150839810	150840060	17.4	2.3	2.323e-07	8.134e-06
chr2	218770142	218770392	50.9	-1.5	3.802e-07	8.160e-06
chr4	143738663	143738913	7.5	4	2.139e-07	8.163e-06
chr15	43513188	43513438	101.1	-1.3	6.030e-07	8.184e-06
chr19	47480289	47480539	10	2.2	2.319e-07	8.186e-06
chr4	159726806	159727056	16.9	2.2	2.194e-07	8.201e-06
chr15	31618709	31618959	194.2	-1.2	9.598e-07	8.230e-06
chr12	51414321	51414571	14.9	2.1	2.405e-07	8.242e-06
chr6	27862153	27862403	39.5	-1.6	2.991e-07	8.245e-06
chr10	74032471	74032721	72.6	-1.8	4.359e-07	8.255e-06
chr7	104646939	104647189	10	2.8	2.343e-07	8.257e-06
chr7	98967692	98967942	10.4	2.5	2.351e-07	8.281e-06
chr16	50875078	50875328	60	-1.7	4.378e-07	8.284e-06
chr1	28776515	28776765	13.4	2	2.423e-07	8.288e-06
chr12	76286813	76287063	12.6	2.5	2.425e-07	8.292e-06
chr1	184712295	184712545	11	2.2	2.433e-07	8.294e-06
chr17	8315444	8315694	19.2	2.5	1.982e-07	8.294e-06
chr3	5054902	5055152	31.7	1.8	3.239e-07	8.373e-06
chr9	110981985	110982235	27.5	-2.3	2.407e-07	8.373e-06
chr12	26267103	26267353	40.4	-1.5	3.421e-07	8.391e-06
chr1	227523406	227523656	12.2	2.8	2.395e-07	8.409e-06
chr5	158768909	158769159	13.6	2.5	2.347e-07	8.409e-06
chr4	40270779	40271029	5.9	4.5	2.157e-07	8.419e-06
chr5	139554594	139554844	112	-1.3	8.037e-07	8.419e-06
chr11	47347297	47347547	36.1	1.4	3.075e-07	8.427e-06
chr6	109557664	109557914	15.8	1.9	2.273e-07	8.438e-06
chr13	25968879	25969129	9.6	2.4	2.071e-07	8.476e-06
chr5	114832958	114833208	33.5	-1.8	2.453e-07	8.505e-06
chr22	19097013	19097263	67.3	-1.8	4.529e-07	8.522e-06
chr7	8269613	8269863	8.6	2.6	2.501e-07	8.533e-06
chr8	21823545	21823795	67.7	-1.3	4.600e-07	8.561e-06
chr1	203133105	203133355	8.3	3.1	2.591e-07	8.575e-06
chr3	186361428	186361678	6.3	4	2.596e-07	8.600e-06
chr15	83521942	83522192	26.6	-1.9	2.473e-07	8.608e-06
chr14	102624470	102624720	14.9	-2.2	2.490e-07	8.612e-06
chr5	55605334	55605584	5.9	3.7	2.147e-07	8.649e-06
chr17	1687171	1687421	49.8	-1.4	4.080e-07	8.649e-06
chr4	8080883	8081133	17	1.8	2.761e-07	8.673e-06
chr11	119612958	119613208	10.2	2.5	2.487e-07	8.673e-06
chr20	46115970	46116220	6.9	2.6	2.666e-07	8.673e-06
chr12	6248102	6248352	14.3	2.4	2.439e-07	8.679e-06
chr22	24906716	24906966	16.9	1.6	2.115e-07	8.768e-06
chr6	130355671	130355921	11.6	2.6	2.600e-07	8.797e-06
chr14	89671566	89671816	17.8	-2.3	2.123e-07	8.797e-06
chr2	234318428	234318678	8.6	2.9	2.601e-07	8.800e-06
chr6	6484042	6484292	10.5	-2.4	2.624e-07	8.800e-06
chr6	133362222	133362472	106.1	-1.9	6.508e-07	8.800e-06
chr3	43729849	43730099	9.1	2.8	2.068e-07	8.800e-06
chr7	5638505	5638755	22.3	2.1	2.410e-07	8.831e-06
chr2	26944644	26944894	10.9	2.4	2.634e-07	8.876e-06
chr16	67794137	67794387	125.6	-1.5	8.707e-07	8.899e-06
chr14	50809440	50809690	172.3	-1.3	9.336e-07	8.902e-06
chr9	100684548	100684798	99.2	-1.1	6.678e-07	8.907e-06
chr10	29128606	29128856	11.2	2.4	2.567e-07	8.907e-06
chr9	135874675	135874925	133.8	-1.1	9.510e-07	8.923e-06
chr18	322609	322859	11.5	3.2	2.672e-07	8.932e-06
chr3	60994212	60994462	6.7	-3.1	2.628e-07	8.952e-06
chr1	17767956	17768206	9.4	-2.6	2.113e-07	8.959e-06
chrX	4970072	4970322	23.6	2.2	2.450e-07	8.959e-06
chr6	139456020	139456270	92.2	-1.4	7.240e-07	8.971e-06
chr14	71453807	71454057	9.1	3	2.118e-07	8.971e-06
chr5	149666441	149666691	9.9	2.4	2.664e-07	8.974e-06
chr2	46090020	46090270	11.2	2.5	2.693e-07	8.979e-06
chr12	94332207	94332457	6.4	3.1	2.662e-07	8.991e-06
chr1	19939863	19940113	11.2	2	2.601e-07	8.992e-06
chr18	42456789	42457039	6.6	4.8	2.667e-07	8.999e-06
chr12	65519860	65520110	136.4	-1.4	8.862e-07	9.006e-06
chr18	9885627	9885877	9.3	2.9	2.247e-07	9.061e-06
chr1	156227014	156227264	35.3	1.4	3.717e-07	9.065e-06
chr12	31889448	31889698	6.5	4	2.605e-07	9.078e-06
chr3	134513885	134514135	13	2.2	2.663e-07	9.091e-06
chr3	167834108	167834358	44.1	1.6	4.403e-07	9.126e-06
chr3	52025142	52025392	12.1	2.3	2.357e-07	9.139e-06
chr7	135443347	135443597	27.4	-2.2	2.965e-07	9.139e-06
chr8	142274315	142274565	36.3	-1.5	3.397e-07	9.147e-06
chr4	60419097	60419347	12.8	2.3	2.718e-07	9.156e-06
chr16	89253807	89254057	12.6	2.2	2.968e-07	9.201e-06
chr5	111544470	111544720	29.2	-2.5	2.875e-07	9.218e-06
chr7	112213797	112214047	15	1.8	2.986e-07	9.251e-06
chr3	46269807	46270057	28.1	-1.4	2.787e-07	9.257e-06
chr6	16713119	16713369	9.7	2.6	2.206e-07	9.278e-06
chr17	29875759	29876009	19.5	-1.6	2.271e-07	9.283e-06
chr22	30350273	30350523	16.9	-1.7	2.552e-07	9.283e-06
chr3	136618545	136618795	12.3	2.2	2.740e-07	9.314e-06
chr4	111170034	111170284	109	-1.5	7.016e-07	9.361e-06
chr3	9778523	9778773	36.1	-2	3.907e-07	9.361e-06
chr3	43683364	43683614	16	-3.5	2.583e-07	9.381e-06
chr5	40052980	40053230	24.6	2	2.748e-07	9.387e-06
chr5	153878243	153878493	9.6	2.4	2.243e-07	9.404e-06
chr3	31463821	31464071	5.9	3.1	2.530e-07	9.441e-06
chr12	50419200	50419450	112	-1.3	9.232e-07	9.443e-06
chr6	139755237	139755487	11.7	-2.4	2.794e-07	9.470e-06
chr3	58884842	58885092	9.4	3.1	2.306e-07	9.473e-06
chr17	36833294	36833544	17.7	1.6	2.851e-07	9.479e-06
chr20	2853371	2853621	71.4	-1.3	5.209e-07	9.479e-06
chr17	26255633	26255883	12.2	-2.5	2.878e-07	9.485e-06
chr19	42927698	42927948	78.7	-1.1	9.437e-07	9.507e-06
chr20	3747665	3747915	48.2	-1.5	3.986e-07	9.510e-06
chr16	68030631	68030881	8.1	2.5	2.866e-07	9.516e-06
chr11	34230101	34230351	16.8	2.6	2.874e-07	9.535e-06
chr8	145992852	145993102	10.8	2.6	2.887e-07	9.554e-06
chr6	27652242	27652492	9	2.4	2.400e-07	9.566e-06
chr1	114631072	114631322	18.8	3.2	3.117e-07	9.575e-06
chr11	63298990	63299240	11.4	3.3	2.893e-07	9.584e-06
chr1	100237156	100237406	15.6	2.1	2.875e-07	9.589e-06
chr7	20479239	20479489	11.3	2.2	2.830e-07	9.642e-06
chr22	31265680	31265930	27.1	-2.1	2.860e-07	9.644e-06
chr20	58653598	58653848	6.1	3.2	2.812e-07	9.664e-06
chr15	27713391	27713641	7.3	4.3	2.625e-07	9.677e-06
chr3	152313950	152314200	32.8	-2	3.715e-07	9.686e-06
chr1	33520895	33521145	14.9	1.9	2.882e-07	9.703e-06
chr6	90869854	90870104	13.5	1.8	2.941e-07	9.715e-06
chr3	5059749	5059999	37.3	1.5	4.000e-07	9.729e-06
chr6	119801449	119801699	48.7	-1.9	4.727e-07	9.750e-06
chr15	74331673	74331923	8.3	2.4	2.405e-07	9.750e-06
chr1	145197815	145198065	17.8	-2.4	2.715e-07	9.764e-06
chr2	16581611	16581861	6.6	4	2.930e-07	9.775e-06
chr12	51295555	51295805	75.4	-2	4.125e-07	9.776e-06
chr5	180620752	180621002	20	-2.1	2.986e-07	9.783e-06
chr5	68596421	68596671	34.8	-1.5	4.092e-07	9.803e-06
chr19	17008012	17008262	18.1	2	2.434e-07	9.818e-06
chr13	114908118	114908368	51	-1.6	4.789e-07	9.851e-06
chr18	42437134	42437384	7.2	3.6	2.959e-07	9.851e-06
chr1	114922697	114922947	25.8	1.5	2.955e-07	9.906e-06
chr8	96079933	96080183	19.5	1.9	2.465e-07	9.923e-06
chr9	125091964	125092214	46.9	-1.5	4.831e-07	9.923e-06
chr5	10485303	10485553	25.4	1.9	2.959e-07	9.967e-06
chr7	102737554	102737804	11.3	-2.4	3.057e-07	9.967e-06
chr5	149267349	149267599	9.6	3	2.529e-07	9.985e-06
chr13	24766189	24766439	10.3	2.1	2.636e-07	1.001e-05
chr15	91447053	91447303	38.3	-1.2	4.144e-07	1.001e-05
chr17	27884137	27884387	11.3	2.8	2.965e-07	1.001e-05
chr10	79971940	79972190	11	2.1	2.639e-07	1.002e-05
chr1	109455743	109455993	64.2	-1.7	5.562e-07	1.009e-05
chr3	127202778	127203028	7.9	3.5	3.075e-07	1.009e-05
chr5	95293992	95294242	30.3	-1.8	3.907e-07	1.010e-05
chr16	3239446	3239696	9.8	2.6	2.564e-07	1.010e-05
chr11	14443920	14444170	129.1	-1.5	1.233e-06	1.010e-05
chr15	51045782	51046032	14.6	2	3.028e-07	1.010e-05
chr1	207698684	207698934	11	-3.4	2.668e-07	1.010e-05
chr16	23091691	23091941	15.4	2.2	2.836e-07	1.011e-05
chr10	17685454	17685704	39.1	-1.5	4.208e-07	1.013e-05
chr12	667797	668047	24.7	-1.8	3.046e-07	1.014e-05
chr11	8790571	8790821	168	-1.5	1.241e-06	1.014e-05
chr10	104556185	104556435	26.4	1.5	3.062e-07	1.019e-05
chr5	133802181	133802431	25.5	1.5	3.081e-07	1.025e-05
chr6	150262914	150263164	35.8	-1.5	4.249e-07	1.027e-05
chr16	31539044	31539294	99.3	-1.4	7.997e-07	1.032e-05
chr4	153858765	153859015	56.7	-1.5	5.734e-07	1.034e-05
chr20	5656176	5656426	113.3	-1.5	1.048e-06	1.035e-05
chr22	23529476	23529726	7	2.7	2.857e-07	1.035e-05
chr9	116131361	116131611	20.7	1.9	2.598e-07	1.037e-05
chr17	78992049	78992299	17.1	1.9	3.187e-07	1.038e-05
chr1	66043046	66043296	20.6	2	3.139e-07	1.041e-05
chr3	142682525	142682775	20.8	-1.8	3.199e-07	1.041e-05
chr1	153643507	153643757	117.9	-1.2	1.043e-06	1.043e-05
chr22	39548716	39548966	63.2	-1.3	4.472e-07	1.046e-05
chr2	71833402	71833652	61.2	-2	5.852e-07	1.052e-05
chr1	114472824	114473074	30.8	-1.5	4.029e-07	1.054e-05
chr11	75063343	75063593	22.1	1.9	3.182e-07	1.054e-05
chr9	4852446	4852696	129.6	-1.3	1.074e-06	1.057e-05
chr22	41252666	41252916	120.9	-1	1.152e-06	1.057e-05
chr2	197156370	197156620	8.3	2.8	3.254e-07	1.058e-05
chr17	40285063	40285313	14.4	2.2	3.238e-07	1.058e-05
chr3	142686498	142686748	31.4	-1.8	4.156e-07	1.063e-05
chr3	66024359	66024609	10.5	2.4	3.311e-07	1.065e-05
chr17	40645372	40645622	8.9	2.6	2.665e-07	1.067e-05
chr7	69265560	69265810	11.1	2.3	3.201e-07	1.068e-05
chr16	68798757	68799007	48.2	-2.2	5.292e-07	1.071e-05
chr17	55559284	55559534	7.7	2.9	3.311e-07	1.074e-05
chr7	110634691	110634941	8.4	3.4	3.326e-07	1.077e-05
chr16	29757270	29757520	35.2	2.2	4.161e-07	1.083e-05
chr10	44806537	44806787	17.4	1.9	3.078e-07	1.085e-05
chr12	5702352	5702602	6.2	4	3.228e-07	1.085e-05
chr1	88219943	88220193	57.7	-1.6	6.090e-07	1.089e-05
chr1	155791171	155791421	8.2	-2.9	3.383e-07	1.095e-05
chr7	30292871	30293121	6.9	2.7	3.352e-07	1.095e-05
chr18	55334106	55334356	91.5	-1.7	9.202e-07	1.095e-05
chr2	53982278	53982528	12.1	-2.3	3.422e-07	1.096e-05
chr5	67663180	67663430	118.9	-1.5	1.358e-06	1.096e-05
chr7	73164369	73164619	9.4	2.5	2.833e-07	1.099e-05
chr5	138485572	138485822	16.8	2.1	3.353e-07	1.102e-05
chr1	233110838	233111088	9	2.5	2.715e-07	1.102e-05
chr8	124681622	124681872	8.2	3.3	3.412e-07	1.103e-05
chr11	112156822	112157072	13.3	2.6	3.696e-07	1.104e-05
chr10	7070272	7070522	12.1	2.4	3.460e-07	1.106e-05
chr10	65083790	65084040	51.9	-1.7	5.562e-07	1.108e-05
chr6	139446135	139446385	75.3	-1.4	4.793e-07	1.109e-05
chr10	93861618	93861868	7.9	4.2	3.443e-07	1.110e-05
chr8	1708307	1708557	141.7	-1.7	1.239e-06	1.110e-05
chr14	92324898	92325148	10.4	3.1	3.458e-07	1.110e-05
chr3	30590072	30590322	18.2	-1.9	3.170e-07	1.111e-05
chr10	21497716	21497966	17.2	-2	2.860e-07	1.125e-05
chr14	85762882	85763132	7.5	3.6	3.505e-07	1.127e-05
chr17	36572712	36572962	16.4	1.5	3.509e-07	1.127e-05
chr11	68266586	68266836	24	-2	2.869e-07	1.128e-05
chr1	46268410	46268660	9.9	2.5	3.524e-07	1.133e-05
chr13	89356889	89357139	79.6	-1.6	1.253e-06	1.136e-05
chr7	86864240	86864490	6.5	3.4	3.414e-07	1.138e-05
chr1	231596437	231596687	7.3	3.8	3.545e-07	1.138e-05
chr8	109747893	109748143	13.9	-2.5	3.400e-07	1.144e-05
chr10	6205621	6205871	116.3	-1.3	1.162e-06	1.144e-05
chr6	11918793	11919043	6.4	3	3.396e-07	1.149e-05
chr12	66583349	66583599	13	-2	3.421e-07	1.151e-05
chr21	43315319	43315569	8	2.9	3.597e-07	1.155e-05
chr2	121009549	121009799	12.5	2	3.561e-07	1.161e-05
chr12	109232188	109232438	25.1	2.4	3.656e-07	1.162e-05
chr7	104585549	104585799	20.4	2.1	3.666e-07	1.165e-05
chr12	133053703	133053953	15	2.3	3.625e-07	1.167e-05
chr4	146739263	146739513	9	2.3	2.976e-07	1.167e-05
chr9	129186086	129186336	7.8	3	3.652e-07	1.167e-05
chr13	33002334	33002584	23.7	1.7	2.983e-07	1.167e-05
chr1	207693525	207693775	167.7	-1.5	1.314e-06	1.167e-05
chr11	68843334	68843584	9	2.6	3.044e-07	1.168e-05
chr4	90758267	90758517	34.4	-1.4	3.598e-07	1.169e-05
chr7	71237785	71238035	5.4	4.8	3.219e-07	1.171e-05
chr10	111658510	111658760	68.4	-1.9	6.709e-07	1.171e-05
chr9	116335358	116335608	15.5	-2	3.688e-07	1.175e-05
chr3	184065598	184065848	29.3	-1.5	4.877e-07	1.176e-05
chrX	65862204	65862454	33.5	-1.9	3.629e-07	1.178e-05
chr12	125117271	125117521	29.7	1.5	4.892e-07	1.179e-05
chr1	237058779	237059029	7.6	-2.9	3.676e-07	1.183e-05
chr19	8509606	8509856	116.1	-1.3	1.227e-06	1.183e-05
chr7	7196866	7197116	12	3	3.750e-07	1.183e-05
chrX	55041455	55041705	156.5	-1.4	1.317e-06	1.183e-05
chr17	73331544	73331794	9.1	2.4	3.106e-07	1.187e-05
chr15	68132398	68132648	35.7	-1.4	5.158e-07	1.191e-05
chr15	85831502	85831752	7.7	2.8	3.753e-07	1.196e-05
chr19	47349326	47349576	33.4	-1.4	4.996e-07	1.201e-05
chr12	131310856	131311106	39.3	-1.3	5.146e-07	1.203e-05
chr8	97224111	97224361	11.3	2.1	3.690e-07	1.205e-05
chr6	159920121	159920371	41.2	-1.6	4.723e-07	1.205e-05
chr2	100388212	100388462	5.4	5.3	3.032e-07	1.208e-05
chr2	129101693	129101943	8.6	3.4	3.810e-07	1.208e-05
chr14	47509819	47510069	16.7	1.7	4.124e-07	1.211e-05
chr8	142557996	142558246	25.9	2	3.855e-07	1.214e-05
chr12	125352020	125352270	38.5	-1.7	5.180e-07	1.214e-05
chr1	228678206	228678456	19.6	-2.6	4.151e-07	1.218e-05
chr7	130698007	130698257	10.3	2.4	3.896e-07	1.230e-05
chr2	17314405	17314655	6.5	3.1	3.754e-07	1.234e-05
chr2	11837189	11837439	22.9	2	3.592e-07	1.234e-05
chr11	9673860	9674110	16.3	2.1	4.215e-07	1.235e-05
chr6	15081797	15082047	14.9	2.9	3.908e-07	1.235e-05
chr14	55773714	55773964	6.6	3.5	3.870e-07	1.237e-05
chr10	23727815	23728065	106	-1.4	9.821e-07	1.241e-05
chr5	145459176	145459426	6.1	4.4	3.786e-07	1.242e-05
chr12	8922578	8922828	11.1	-2.1	3.942e-07	1.242e-05
chr9	116114820	116115070	18	-2.3	3.227e-07	1.247e-05
chr3	150032552	150032802	15	2.1	4.299e-07	1.257e-05
chr3	71585564	71585814	6.9	3.7	3.836e-07	1.257e-05
chr8	130996562	130996812	11.1	2.9	3.451e-07	1.259e-05
chr11	110188238	110188488	6	3.8	3.979e-07	1.260e-05
chr14	96747961	96748211	10.3	-3.6	4.043e-07	1.271e-05
chr20	33951070	33951320	8	3.1	4.031e-07	1.271e-05
chr1	9653542	9653792	15.7	2.2	3.711e-07	1.273e-05
chr15	31548883	31549133	216.1	-1.5	1.624e-06	1.278e-05
chr18	47792781	47793031	19.3	1.7	3.989e-07	1.278e-05
chr7	37140408	37140658	11.1	2.3	4.100e-07	1.279e-05
chr2	15317200	15317450	7.2	2.8	3.652e-07	1.279e-05
chr2	31439721	31439971	10.7	2.3	3.516e-07	1.279e-05
chr8	131206122	131206372	10.6	2.5	4.082e-07	1.280e-05
chr1	45196291	45196541	56.3	1.4	7.385e-07	1.282e-05
chr2	13105651	13105901	8.7	2.6	3.326e-07	1.282e-05
chr6	161686632	161686882	60.9	-1.9	7.299e-07	1.282e-05
chr15	83540194	83540444	10.2	2.4	3.242e-07	1.282e-05
chr1	44047962	44048212	27.1	2.1	4.442e-07	1.283e-05
chr5	115772618	115772868	9.1	2.4	3.406e-07	1.284e-05
chr1	47077634	47077884	145.5	-1.5	1.475e-06	1.287e-05
chr6	36091593	36091843	53.6	-1.3	6.628e-07	1.297e-05
chr6	90754530	90754780	7.3	3.3	3.727e-07	1.297e-05
chr14	65346600	65346850	117.5	-1.4	1.488e-06	1.297e-05
chr13	44120430	44120680	6.9	3.3	3.989e-07	1.297e-05
chr2	173260385	173260635	9.9	2.7	3.297e-07	1.299e-05
chr7	129649772	129650022	89.3	-1.4	1.040e-06	1.301e-05
chr16	229104	229354	33.9	-1.6	4.112e-07	1.310e-05
chr12	122176220	122176470	38.5	-1.6	5.695e-07	1.318e-05
chr2	10183424	10183674	54.7	-1.5	6.751e-07	1.318e-05
chr19	45943031	45943281	45.2	-1.4	6.762e-07	1.320e-05
chr22	25796860	25797110	14.7	1.9	4.229e-07	1.321e-05
chr18	59418612	59418862	10.5	-3.2	4.111e-07	1.321e-05
chr3	13616431	13616681	30.1	1.4	5.372e-07	1.322e-05
chr1	61605746	61605996	28.7	-2.1	4.147e-07	1.326e-05
chr2	89047556	89047806	21.6	-1.8	4.186e-07	1.330e-05
chr8	26248612	26248862	51.9	-1.5	6.767e-07	1.334e-05
chr17	3795361	3795611	23.2	1.6	3.953e-07	1.337e-05
chr1	207536644	207536894	20.1	2.1	4.325e-07	1.339e-05
chr14	33953593	33953843	5.8	3.5	3.756e-07	1.340e-05
chr14	97263525	97263775	137.9	-1.3	1.524e-06	1.341e-05
chr5	59316327	59316577	6.9	-3.9	3.881e-07	1.342e-05
chr1	118224556	118224806	12.3	-3.6	4.115e-07	1.345e-05
chr22	32185794	32186044	9.9	2.1	4.211e-07	1.348e-05
chr1	203882196	203882446	6	4.7	3.788e-07	1.349e-05
chr20	35501226	35501476	6.4	3.2	5.207e-07	1.353e-05
chr8	85856703	85856953	16.5	-3.3	4.284e-07	1.356e-05
chr19	1245142	1245392	74.3	-1.4	7.974e-07	1.356e-05
