chr	start	end	baseMean	log2FoldChange	pvalue	padj
chr12	105158086	105158336	7.6	2.7	3.801e-06	1.588e-04
chr14	70680739	70680989	4.3	3.5	3.291e-06	1.588e-04
chr20	20761121	20761371	10.9	2.6	4.586e-06	1.590e-04
chr1	63996624	63996874	5.5	3.1	4.222e-06	1.594e-04
chr4	26788606	26788856	4.4	3.1	3.571e-06	1.601e-04
chr8	17980264	17980514	169.1	-2.3	5.058e-07	1.602e-04
chr2	207858720	207858970	3.9	4.3	3.882e-06	1.603e-04
chr20	30650693	30650943	6.2	3	3.027e-06	1.606e-04
chr11	19668565	19668815	5.4	2.7	2.967e-06	1.612e-04
chr21	43967275	43967525	39.8	-1.9	3.924e-06	1.615e-04
chr12	96878920	96879170	7.3	2.9	3.761e-06	1.620e-04
chr22	24893851	24894101	5	3.6	2.647e-06	1.622e-04
chr11	73691719	73691969	64.7	-2.2	2.573e-06	1.623e-04
chr16	58490185	58490435	9.6	-4.1	4.434e-06	1.627e-04
chr13	99201281	99201531	7.1	3	4.054e-06	1.628e-04
chrX	48659065	48659315	40.2	-1.7	3.929e-06	1.628e-04
chr12	12163222	12163472	9.7	2.2	4.456e-06	1.634e-04
chr7	11799991	11800241	3.3	4.3	5.591e-06	1.634e-04
chr9	36761082	36761332	16.9	-2.7	4.890e-06	1.634e-04
chr6	82482524	82482774	6.9	2.6	3.129e-06	1.639e-04
chr7	143072503	143072753	8.5	2.9	3.441e-06	1.639e-04
chr18	54745093	54745343	7.1	2.9	4.010e-06	1.639e-04
chr9	124581994	124582244	14.6	-2.3	4.707e-06	1.653e-04
chr17	7893437	7893687	22.5	1.7	3.303e-06	1.657e-04
chr11	102175463	102175713	4.5	3.6	3.610e-06	1.660e-04
chr12	85850801	85851051	13.3	-2.4	4.486e-06	1.660e-04
chr4	47533743	47533993	9.9	3.3	4.558e-06	1.662e-04
chr5	31707567	31707817	78.7	-2.4	2.362e-06	1.662e-04
chr12	81333431	81333681	7.8	2.7	3.876e-06	1.662e-04
chr13	32525417	32525667	8	2.7	3.496e-06	1.664e-04
chr6	37071162	37071412	120.5	-2.3	5.266e-07	1.665e-04
chr5	173781697	173781947	5.1	4.1	2.639e-06	1.668e-04
chr8	49379216	49379466	105.4	-2.6	9.935e-07	1.668e-04
chr8	107282290	107282540	31.9	1.5	3.872e-06	1.668e-04
chr2	59395961	59396211	19.2	-4.1	5.304e-06	1.668e-04
chr18	76831128	76831378	10.1	2.3	4.165e-06	1.669e-04
chr22	38531377	38531627	24.4	-2.2	4.890e-06	1.669e-04
chrX	154563976	154564226	119.2	-2.2	5.282e-07	1.669e-04
chr11	5617902	5618152	22.7	-2.2	3.346e-06	1.669e-04
chr9	130788615	130788865	8.2	2.5	2.356e-06	1.670e-04
chr20	48806924	48807174	31.2	1.4	4.902e-06	1.670e-04
chrX	124538579	124538829	22.5	-2.8	3.250e-06	1.676e-04
chr8	118926944	118927194	3.9	3.9	4.115e-06	1.677e-04
chr4	40579236	40579486	8.9	2.5	3.690e-06	1.678e-04
chr10	115725538	115725788	3.7	4	4.595e-06	1.682e-04
chr22	45737507	45737757	34.5	-2.5	3.934e-06	1.687e-04
chr13	46917831	46918081	37.6	-2.5	3.764e-06	1.690e-04
chr1	143942351	143942601	45.8	-4.2	3.132e-06	1.694e-04
chr3	169742984	169743234	4.9	3.6	3.072e-06	1.694e-04
chr5	139990813	139991063	12.3	-2.2	4.467e-06	1.700e-04
chr19	36400253	36400503	10.7	2.4	4.994e-06	1.700e-04
chr1	203661760	203662010	174.9	-2.6	5.428e-07	1.703e-04
chr5	131336791	131337041	8	2.6	3.622e-06	1.710e-04
chr3	190056602	190056852	26.4	-2.7	3.332e-06	1.710e-04
chr5	1313142	1313392	7.3	2.4	4.161e-06	1.710e-04
chr6	31875197	31875447	8.3	2.4	3.696e-06	1.710e-04
chr11	69794668	69794918	24.8	-2.9	4.900e-06	1.710e-04
chr22	28008142	28008392	4.5	3.1	3.764e-06	1.710e-04
chr3	53759609	53759859	5.5	2.8	4.629e-06	1.711e-04
chr3	172423028	172423278	102.2	-3.8	2.459e-06	1.711e-04
chr10	52325076	52325326	25.1	-2.9	4.859e-06	1.711e-04
chr2	227001576	227001826	6.4	3.1	3.275e-06	1.714e-04
chr17	33212141	33212391	31.5	-1.9	5.071e-06	1.714e-04
chr19	19521646	19521896	16.7	-3.5	5.228e-06	1.718e-04
chr9	33560304	33560554	27	-3	5.088e-06	1.718e-04
chr6	37369493	37369743	32.2	-2.5	4.050e-06	1.724e-04
chr10	81081004	81081254	13.3	2.5	4.695e-06	1.724e-04
chr13	28242155	28242405	16.3	-2.3	3.255e-06	1.725e-04
chr22	40888385	40888635	5.5	2.8	4.680e-06	1.725e-04
chr19	55955259	55955509	55.2	-2.3	3.217e-06	1.726e-04
chr16	85769002	85769252	5.9	3	3.311e-06	1.728e-04
chr1	116270641	116270891	6.2	3.1	3.318e-06	1.730e-04
chr19	1041038	1041288	120.5	-1.4	5.563e-07	1.735e-04
chr6	155775610	155775860	4	3.6	4.271e-06	1.737e-04
chr10	26042773	26043023	3.5	3.9	4.811e-06	1.741e-04
chr13	33937509	33937759	6.6	2.6	4.433e-06	1.741e-04
chr3	98505521	98505771	5.3	3.4	3.354e-06	1.746e-04
chr3	135167427	135167677	8.3	2.6	4.021e-06	1.746e-04
chr17	72524775	72525025	6.8	2.9	4.294e-06	1.750e-04
chr4	89931017	89931267	61.6	-3.6	3.948e-06	1.751e-04
chr16	4851909	4852159	63.6	-1.9	3.848e-06	1.751e-04
chr11	121353171	121353421	3.9	3.6	3.990e-06	1.760e-04
chr8	22562564	22562814	7.7	3	4.202e-06	1.767e-04
chr18	682487	682737	16	-2.5	5.423e-06	1.770e-04
chr1	222885384	222885634	122	-1.8	5.712e-07	1.771e-04
chr1	15870191	15870441	45.4	-3.7	4.124e-06	1.773e-04
chr3	41013154	41013404	8.6	2.6	3.814e-06	1.773e-04
chr21	45616172	45616422	12.7	2.5	4.865e-06	1.773e-04
chr2	169832688	169832938	31	-2.3	5.296e-06	1.773e-04
chr2	230989836	230990086	6	2.5	3.509e-06	1.791e-04
chr7	92285514	92285764	12.8	-2.7	4.899e-06	1.791e-04
chr11	102680789	102681039	23.8	-3.3	3.663e-06	1.791e-04
chr20	32601484	32601734	28.1	-3.3	4.754e-06	1.791e-04
chr4	159216276	159216526	5	3.3	3.017e-06	1.793e-04
chr7	141371952	141372202	6.1	2.8	3.490e-06	1.793e-04
chr13	21649117	21649367	7.3	2.4	4.443e-06	1.793e-04
chr5	149060373	149060623	8.3	2.6	3.878e-06	1.796e-04
chr11	915345	915595	42.2	-3	4.471e-06	1.797e-04
chr7	2569905	2570155	8.9	2.3	4.034e-06	1.797e-04
chrX	23385107	23385357	6.5	3.4	3.532e-06	1.797e-04
chr19	4431834	4432084	8.7	2.4	4.039e-06	1.798e-04
chr2	7027901	7028151	40.3	-2.2	4.403e-06	1.800e-04
chr4	43226608	43226858	5.6	3.1	3.497e-06	1.803e-04
chr10	62738247	62738497	19.3	-2.5	5.519e-06	1.803e-04
chr6	80506009	80506259	13.3	-3.2	4.958e-06	1.804e-04
chr12	8969088	8969338	86	-4	1.113e-06	1.804e-04
chr7	82244854	82245104	3.9	3.9	4.479e-06	1.805e-04
chr13	114474998	114475248	5.2	3	4.550e-06	1.805e-04
chr4	27068317	27068567	5.9	3.4	3.336e-06	1.807e-04
chr1	91277232	91277482	23.8	-2.2	3.592e-06	1.807e-04
chr20	33100902	33101152	21.4	-3	3.611e-06	1.816e-04
chr3	125351975	125352225	51.4	1.5	2.990e-06	1.817e-04
chr5	98290371	98290621	13	-3.4	4.915e-06	1.817e-04
chr12	124864947	124865197	7.9	2.5	2.631e-06	1.817e-04
chr4	185714240	185714490	13.8	1.7	5.599e-06	1.818e-04
chr4	7640850	7641100	4.8	3	3.193e-06	1.822e-04
chr9	33836274	33836524	6.9	3.2	4.719e-06	1.826e-04
chr21	25341130	25341380	12.5	2.1	5.072e-06	1.828e-04
chr12	6571129	6571379	9	2.2	3.944e-06	1.828e-04
chr15	91892493	91892743	5.5	3	3.525e-06	1.829e-04
chr12	92855958	92856208	8.1	2.6	4.285e-06	1.832e-04
chr2	99176780	99177030	80.1	-2.7	2.672e-06	1.833e-04
chr5	153273421	153273671	30.6	-2.8	4.399e-06	1.834e-04
chr7	79736706	79736956	4.7	3.6	3.487e-06	1.836e-04
chr11	3888903	3889153	15.2	-3.2	5.717e-06	1.838e-04
chr10	49892853	49893103	6.2	3.1	3.649e-06	1.840e-04
chr4	78508058	78508308	5.8	3.4	3.641e-06	1.849e-04
chr16	11146344	11146594	10.5	2.4	4.997e-06	1.849e-04
chr2	185657973	185658223	3.7	3.9	5.215e-06	1.856e-04
chr1	156725408	156725658	17.4	-2.6	6.538e-06	1.857e-04
chr11	95890199	95890449	4.1	6.1	4.227e-06	1.859e-04
chr4	726701	726951	32.1	-2.1	5.712e-06	1.863e-04
chr2	28629657	28629907	11.1	2	4.213e-06	1.868e-04
chr6	131978804	131979054	8.7	2.4	4.162e-06	1.871e-04
chr13	40385277	40385527	5.2	3.5	4.763e-06	1.871e-04
chr16	14752029	14752279	14	-2.7	5.567e-06	1.871e-04
chr19	51727508	51727758	16.1	-2.9	5.980e-06	1.871e-04
chrX	2846802	2847052	11	1.9	4.840e-06	1.871e-04
chr1	109677137	109677387	36.4	-2.3	4.774e-06	1.872e-04
chr9	90937951	90938201	5	3.2	3.203e-06	1.872e-04
chr10	64397308	64397558	6.2	2.7	3.112e-06	1.872e-04
chr22	43136579	43136829	10.8	-4.7	4.236e-06	1.872e-04
chr17	29175153	29175403	19.4	-4.2	4.318e-06	1.872e-04
chr3	53154394	53154644	17.2	-2.2	5.560e-06	1.874e-04
chr2	112986979	112987229	42.7	-3.2	4.756e-06	1.880e-04
chr1	241800936	241801186	6.7	2.5	4.942e-06	1.893e-04
chr7	44113691	44113941	13	2.5	5.185e-06	1.895e-04
chr4	154449894	154450144	90.1	-2.1	1.177e-06	1.895e-04
chr11	127002939	127003189	7.2	3.4	4.855e-06	1.895e-04
chr6	84684385	84684635	60.6	-1.9	4.275e-06	1.898e-04
chr9	139268073	139268323	13.8	1.7	5.962e-06	1.899e-04
chr2	12647481	12647731	6.2	2.8	3.762e-06	1.906e-04
chr9	107179659	107179909	5.6	3.7	3.817e-06	1.906e-04
chr5	168240676	168240926	105.2	-2.1	1.186e-06	1.906e-04
chr14	102617178	102617428	20.5	-2.8	5.879e-06	1.909e-04
chr1	186590095	186590345	7.4	2.7	4.674e-06	1.910e-04
chr11	32078031	32078281	6.1	2.7	3.830e-06	1.910e-04
chr15	72384405	72384655	11.5	-5.3	5.286e-06	1.913e-04
chr15	75315139	75315389	42.1	-2.6	4.918e-06	1.914e-04
chr1	205257383	205257633	11.4	2.5	5.350e-06	1.915e-04
chr6	123305597	123305847	5.7	3.1	3.725e-06	1.915e-04
chr16	16136030	16136280	24.5	-3.5	3.878e-06	1.915e-04
chr11	8224090	8224340	46.7	-2.9	3.696e-06	1.917e-04
chr1	8064845	8065095	37.6	-2.2	4.802e-06	1.920e-04
chr14	101112007	101112257	38.6	-1.4	4.917e-06	1.929e-04
chr4	185260762	185261012	16.1	-3.2	5.420e-06	1.930e-04
chr10	99548796	99549046	80.7	-2.1	1.207e-06	1.930e-04
chr7	141655947	141656197	3.2	4.3	8.051e-06	1.934e-04
chr3	148037435	148037685	3.2	3.9	8.128e-06	1.936e-04
chr4	174459650	174459900	6.1	2.8	3.353e-06	1.936e-04
chr14	69247914	69248164	39.2	-2.4	4.960e-06	1.942e-04
chr18	8562962	8563212	31.9	-2.9	6.040e-06	1.942e-04
chr5	109201560	109201810	11	-2.8	4.446e-06	1.944e-04
chr13	81018474	81018724	3.7	4.4	5.565e-06	1.944e-04
chr1	206641358	206641608	10.3	2.2	5.977e-06	1.945e-04
chr2	75539223	75539473	50	-2.8	4.977e-06	1.945e-04
chr16	29954197	29954447	23.4	-2.3	6.105e-06	1.945e-04
chr12	27150612	27150862	6	2.9	3.875e-06	1.945e-04
chr19	45583407	45583657	17.8	-3.4	5.843e-06	1.945e-04
chr7	2517362	2517612	23.4	1.4	3.619e-06	1.945e-04
chr1	182118602	182118852	12.4	2.2	5.571e-06	1.949e-04
chr11	35954224	35954474	4.7	3.3	3.744e-06	1.950e-04
chr6	29458394	29458644	11.8	2.7	5.308e-06	1.961e-04
chrX	40398870	40399120	11.6	2.1	5.523e-06	1.961e-04
chr3	43719871	43720121	38.3	-2.6	5.088e-06	1.962e-04
chr3	10176206	10176456	29.5	-1.6	5.097e-06	1.965e-04
chr9	72069328	72069578	4.4	4.6	4.355e-06	1.965e-04
chr20	31065725	31065975	28.5	-2.1	5.396e-06	1.965e-04
chr4	80171115	80171365	8.4	2.7	4.386e-06	1.971e-04
chr17	7739989	7740239	48.4	-2	3.835e-06	1.971e-04
chr10	49815012	49815262	6.5	2.8	5.287e-06	1.971e-04
chr1	32959867	32960117	16.6	-2.6	5.592e-06	1.973e-04
chr12	8142736	8142986	28.3	1.5	5.426e-06	1.973e-04
chr5	126050745	126050995	4	3.7	5.089e-06	1.979e-04
chr7	69089882	69090132	16.4	-2.8	6.369e-06	1.979e-04
chr8	21721081	21721331	42.4	-2.2	5.153e-06	1.983e-04
chr19	43059684	43059934	4.3	4	4.617e-06	1.984e-04
chr16	69542290	69542540	81.8	-3.1	1.266e-06	1.986e-04
chr9	92137310	92137560	6.6	2.5	4.046e-06	1.988e-04
chr15	56612624	56612874	19.6	-2.9	6.220e-06	1.988e-04
chr1	26181047	26181297	22.9	-2.7	6.338e-06	2.000e-04
chr17	76409201	76409451	13.8	2.2	6.353e-06	2.000e-04
chr22	45072656	45072906	180.4	-1.6	6.722e-07	2.002e-04
chr2	48348025	48348275	6.6	2.6	4.086e-06	2.003e-04
chr10	5276128	5276378	5.6	2.7	3.977e-06	2.003e-04
chr22	49098485	49098735	4.5	3.7	4.094e-06	2.004e-04
chr22	24869364	24869614	3.4	4.8	7.427e-06	2.009e-04
chr11	35105035	35105285	6.5	2.7	5.370e-06	2.012e-04
chr1	94219995	94220245	10.6	2.1	5.608e-06	2.016e-04
chr6	65665365	65665615	4.4	3.7	4.506e-06	2.017e-04
chr12	45621427	45621677	18.3	-2.5	8.169e-06	2.017e-04
chr8	41630267	41630517	120.9	-2.1	6.744e-07	2.021e-04
chr1	45501404	45501654	28	-3.3	5.602e-06	2.022e-04
chr3	3620434	3620684	5.5	3	5.779e-06	2.022e-04
chr8	121975730	121975980	5.6	3.7	4.139e-06	2.022e-04
chr4	175359014	175359264	4.3	3.2	4.880e-06	2.028e-04
chr3	130093823	130094073	26.3	-5.6	6.151e-06	2.028e-04
chr16	67565800	67566050	16.1	-3.3	4.049e-06	2.034e-04
chr9	101630047	101630297	7.2	3	5.249e-06	2.035e-04
chr10	31275026	31275276	5.8	3.1	4.183e-06	2.038e-04
chr13	30803190	30803440	23.5	-3.1	3.847e-06	2.038e-04
chr14	94858941	94859191	4.4	3.2	4.913e-06	2.038e-04
chr16	85424392	85424642	128.1	-2.4	6.890e-07	2.038e-04
chr6	43919838	43920088	19	-2.2	6.448e-06	2.043e-04
chr11	34230101	34230351	16.8	1.7	6.582e-06	2.043e-04
chr17	54864492	54864742	10.4	2.4	4.790e-06	2.055e-04
chr9	124813707	124813957	25	-2.4	6.454e-06	2.058e-04
chr4	84417302	84417552	14.4	-3	6.350e-06	2.067e-04
chr4	91083788	91084038	19.5	-2.8	4.815e-06	2.072e-04
chr11	43810044	43810294	4	4.4	5.372e-06	2.074e-04
chr3	100073771	100074021	38.2	-3.4	4.945e-06	2.077e-04
chr14	31354159	31354409	22.4	-2.5	6.527e-06	2.077e-04
chr14	83721410	83721660	4.2	3.9	4.632e-06	2.077e-04
chr15	40189546	40189796	42.3	-2.9	5.420e-06	2.077e-04
chr6	45404627	45404877	5	3.2	3.543e-06	2.083e-04
chr5	100420100	100420350	17.6	-5.3	6.818e-06	2.087e-04
chr9	27572746	27572996	28	2	6.573e-06	2.087e-04
chr15	43541898	43542148	6.1	3.6	4.275e-06	2.087e-04
chr21	44951637	44951887	21.9	-2.8	6.698e-06	2.087e-04
chr1	20525863	20526113	14.1	-3.8	6.016e-06	2.088e-04
chr1	183573678	183573928	7	3	5.534e-06	2.090e-04
chr7	21401236	21401486	6.5	2.5	4.319e-06	2.090e-04
chr17	73444695	73444945	21.5	-2.7	6.718e-06	2.090e-04
chr3	46139273	46139523	4.7	3.3	4.148e-06	2.093e-04
chr8	74964411	74964661	6.2	2.8	4.328e-06	2.093e-04
chr19	39271780	39272030	21.3	-2.4	6.654e-06	2.093e-04
chr9	32554304	32554554	85.4	-2.4	3.218e-06	2.094e-04
chr1	20334945	20335195	69.8	-3.3	3.208e-06	2.095e-04
chr1	174136125	174136375	44.3	-3	4.163e-06	2.096e-04
chr11	1874070	1874320	4	4.1	5.542e-06	2.097e-04
chr11	79281186	79281436	4.2	3.8	5.630e-06	2.097e-04
chr9	134055936	134056186	75.4	-2.5	5.024e-06	2.097e-04
chr18	32739095	32739345	5	3.4	4.291e-06	2.099e-04
chr2	69855474	69855724	4.9	3	4.998e-06	2.100e-04
chr6	110796459	110796709	14.5	2	6.498e-06	2.100e-04
chr9	111896449	111896699	27.4	-3.6	5.900e-06	2.100e-04
chr3	127519415	127519665	8.9	2.5	4.759e-06	2.102e-04
chr9	98035940	98036190	11.9	2.9	6.038e-06	2.106e-04
chr6	27560395	27560645	15.9	-2.3	4.259e-06	2.110e-04
chr6	15691568	15691818	17.6	1.8	7.774e-06	2.110e-04
chr2	137559333	137559583	3.8	3.8	6.204e-06	2.112e-04
chr20	42698364	42698614	4	3.9	5.603e-06	2.112e-04
chr12	93491937	93492187	7.4	3	5.531e-06	2.112e-04
chr11	57163407	57163657	25.2	-2.2	6.714e-06	2.113e-04
chr7	100491851	100492101	84	-2	2.939e-06	2.119e-04
chr1	114582997	114583247	3.3	4.3	9.207e-06	2.119e-04
chr4	1195763	1196013	8.5	2.4	4.858e-06	2.119e-04
chr11	13660051	13660301	5.4	2.9	5.651e-06	2.120e-04
chr20	46364524	46364774	6.5	2.9	4.429e-06	2.124e-04
chr1	12065604	12065854	202.1	-2.4	7.385e-07	2.128e-04
chr19	21810208	21810458	91.2	-2.2	1.390e-06	2.128e-04
chr12	111125651	111125901	8.1	2.3	5.256e-06	2.131e-04
chr1	71332615	71332865	5.6	3.4	4.388e-06	2.132e-04
chr11	102790771	102791021	4	5	5.627e-06	2.133e-04
chr13	96013986	96014236	24.7	-2.4	4.500e-06	2.137e-04
chr3	39388564	39388814	19.1	-3.1	6.868e-06	2.138e-04
chr1	12278614	12278864	20.3	-3.4	5.182e-06	2.145e-04
chr2	36926182	36926432	4.7	5.1	4.265e-06	2.149e-04
chr6	88617356	88617606	4.2	3.4	4.915e-06	2.149e-04
chr5	118676651	118676901	6.9	2.5	5.666e-06	2.151e-04
chr2	70212833	70213083	8.4	2.9	5.035e-06	2.152e-04
chr2	74804062	74804312	7.7	2.4	5.329e-06	2.153e-04
chr1	95100643	95100893	23.1	-2.5	4.711e-06	2.156e-04
chr2	227700145	227700395	144.2	-2.1	7.384e-07	2.158e-04
chr3	15352222	15352472	11	-3.8	6.065e-06	2.164e-04
chr6	43914797	43915047	23.6	-4.5	7.063e-06	2.165e-04
chr11	46016033	46016283	92	-2.5	1.413e-06	2.169e-04
chr2	11004056	11004306	5.6	3.2	4.491e-06	2.171e-04
chr15	75246890	75247140	56.6	-1.9	3.379e-06	2.177e-04
chr2	43417008	43417258	13.4	-3	6.471e-06	2.180e-04
chr6	126658556	126658806	5.9	3	4.551e-06	2.183e-04
chr3	45142561	45142811	5	3.4	3.941e-06	2.184e-04
chr9	78974341	78974591	18	-3.2	7.275e-06	2.184e-04
chr11	76853272	76853522	6.6	3	5.779e-06	2.184e-04
chr16	49537130	49537380	4	4	5.803e-06	2.184e-04
chr7	21395026	21395276	9.7	2.1	5.980e-06	2.188e-04
chr2	203069672	203069922	3.4	5.5	1.172e-05	2.188e-04
chr6	121966316	121966566	6.2	3.6	4.550e-06	2.192e-04
chr3	105086672	105086922	8.7	2.6	5.081e-06	2.198e-04
chr5	53969766	53970016	3.7	4.3	6.550e-06	2.198e-04
chr5	72784649	72784899	38.9	-5.3	5.867e-06	2.198e-04
chr6	114515645	114515895	19.4	-4.4	7.127e-06	2.198e-04
chr14	21179849	21180099	32.6	-2.4	7.075e-06	2.198e-04
chr19	18199968	18200218	11.7	2.3	6.199e-06	2.198e-04
chrX	10015293	10015543	73.5	-1.9	5.227e-06	2.199e-04
chrX	56306362	56306612	25.4	-3	6.806e-06	2.199e-04
chr12	8279843	8280093	8.8	2.8	5.489e-06	2.199e-04
chr10	76349139	76349389	29	-2.3	7.096e-06	2.201e-04
chr12	96744874	96745124	5.6	3	4.655e-06	2.203e-04
chr1	153443257	153443507	4.9	3.3	5.349e-06	2.206e-04
chr6	164405618	164405868	4.9	3.9	4.469e-06	2.206e-04
chr1	23426779	23427029	7.1	2.3	5.886e-06	2.211e-04
chr5	56059730	56059980	11.5	1.8	6.255e-06	2.211e-04
chr13	40907403	40907653	25.1	-2.7	6.932e-06	2.211e-04
chr20	24270719	24270969	4.2	3.3	5.119e-06	2.211e-04
chr13	103259030	103259280	30.6	-2.8	6.003e-06	2.213e-04
chr3	195578715	195578965	52.6	-1.6	5.426e-06	2.216e-04
chr14	52329198	52329448	63.3	-2.4	3.919e-06	2.218e-04
chr9	31137247	31137497	5.4	3.1	6.049e-06	2.231e-04
chr1	185307915	185308165	5.8	2.9	5.704e-06	2.231e-04
chr4	99608093	99608343	67.7	-3.5	5.471e-06	2.232e-04
chr3	127130188	127130438	18.9	-3.2	7.857e-06	2.233e-04
chr5	55972373	55972623	20.4	-4.5	7.889e-06	2.241e-04
chr5	110866030	110866280	15.9	1.8	7.538e-06	2.241e-04
chr2	15734757	15735007	17.2	-3.2	8.464e-06	2.247e-04
chr5	60571704	60571954	5.2	3.2	4.708e-06	2.247e-04
chr2	124454645	124454895	10.7	2	6.515e-06	2.249e-04
chr2	8666304	8666554	21.1	-1.9	5.545e-06	2.255e-04
chr20	1925893	1926143	6.2	3.1	4.125e-06	2.255e-04
chr3	46014159	46014409	5.1	3.6	3.963e-06	2.256e-04
chr7	45018645	45018895	22.7	1.8	7.492e-06	2.261e-04
chr16	57728672	57728922	21.7	1.6	7.348e-06	2.261e-04
chr1	236670678	236670928	30.1	-2.6	7.374e-06	2.267e-04
chr6	170107959	170108209	18.6	-2.4	8.563e-06	2.267e-04
chr12	9177722	9177972	5.3	3.4	6.185e-06	2.269e-04
chr2	240216486	240216736	16.9	-2.8	8.599e-06	2.274e-04
chr7	100113864	100114114	21.5	-2.3	4.890e-06	2.274e-04
chr12	52745518	52745768	4.5	4	6.758e-06	2.274e-04
chr17	74030554	74030804	78.9	-2.5	3.238e-06	2.277e-04
chr1	226012823	226013073	26.8	-3.2	7.424e-06	2.278e-04
chr6	65382077	65382327	5.9	2.6	5.867e-06	2.278e-04
chr10	99125538	99125788	4.7	3.2	6.782e-06	2.278e-04
chr17	17307293	17307543	8.7	2.7	5.563e-06	2.278e-04
chr9	84225312	84225562	5.4	2.9	6.231e-06	2.279e-04
chr1	229207577	229207827	4.9	3.5	4.186e-06	2.281e-04
chr22	40586185	40586435	20.9	-5.2	5.514e-06	2.281e-04
chr7	30954805	30955055	74.8	-2	3.617e-06	2.285e-04
chr11	13319563	13319813	7.1	2.9	6.277e-06	2.288e-04
chr16	16092313	16092563	11.1	2.1	6.696e-06	2.295e-04
chr3	182977999	182978249	6.3	2.9	4.888e-06	2.299e-04
chr17	26432663	26432913	12.7	-3.2	6.923e-06	2.303e-04
chr10	6438729	6438979	5.3	3.8	5.743e-06	2.308e-04
chr1	61636369	61636619	18.3	-5.5	7.773e-06	2.310e-04
chr12	117501106	117501356	12.4	2.2	6.791e-06	2.311e-04
chr5	154155808	154156058	39.8	-2.7	6.298e-06	2.316e-04
chr21	34587896	34588146	18	1.5	9.868e-06	2.320e-04
chr3	5018858	5019108	10.3	2.3	7.589e-06	2.323e-04
chr9	117805498	117805748	4.7	3.9	5.675e-06	2.323e-04
chr12	114371303	114371553	13.8	-2.5	7.479e-06	2.329e-04
chr20	60932402	60932652	64.1	-1.9	4.172e-06	2.329e-04
chr1	147735812	147736062	25	-2	7.646e-06	2.330e-04
chr6	123031273	123031523	6.3	2.7	4.312e-06	2.331e-04
chr5	77883561	77883811	77.8	-3.1	1.576e-06	2.338e-04
chr3	130073311	130073561	5.9	3.3	6.077e-06	2.342e-04
chr1	172438899	172439149	3.7	4.1	7.308e-06	2.349e-04
chr1	118155952	118156202	30.4	-2.2	6.481e-06	2.350e-04
chr9	120458464	120458714	4.2	3.2	6.567e-06	2.351e-04
chr11	126181546	126181796	9.3	2.2	5.525e-06	2.351e-04
chr5	142260769	142261019	8.5	3.1	5.564e-06	2.353e-04
chr22	36280748	36280998	3.3	3.7	7.667e-06	2.353e-04
chr15	31575370	31575620	54.2	-4.1	6.441e-06	2.356e-04
chr21	19066223	19066473	5.7	2.7	5.012e-06	2.356e-04
chr1	150132702	150132952	6.5	3.2	5.103e-06	2.363e-04
chr6	13335204	13335454	42.8	-1.8	6.535e-06	2.363e-04
chr19	52310493	52310743	4.9	3	5.034e-06	2.364e-04
chr4	25762189	25762439	4.6	3.2	5.121e-06	2.367e-04
chr19	41804209	41804459	5.8	3.2	4.805e-06	2.373e-04
chr3	54655276	54655526	39.4	-3.9	6.390e-06	2.375e-04
chr20	1600857	1601107	4.1	4	5.878e-06	2.375e-04
chr9	34430955	34431205	15.5	-2.4	8.152e-06	2.378e-04
chr10	126600305	126600555	17.4	-2.3	7.652e-06	2.378e-04
chr9	134531909	134532159	16.6	2	7.193e-06	2.380e-04
chr12	50266514	50266764	18.9	-2.9	5.824e-06	2.380e-04
chr12	90057861	90058111	37	-3.4	6.596e-06	2.382e-04
chr19	41085950	41086200	10.5	2.6	7.858e-06	2.383e-04
chr20	37576650	37576900	64.5	-1.9	4.306e-06	2.383e-04
chr10	73535146	73535396	11.4	2.8	7.126e-06	2.385e-04
chr7	139555361	139555611	7.7	2.4	6.312e-06	2.389e-04
chr2	74757635	74757885	119.3	-1.6	8.534e-07	2.392e-04
chr2	127845760	127846010	13.5	-2.9	7.350e-06	2.395e-04
chr5	39209989	39210239	5	3.5	4.297e-06	2.398e-04
chr3	16379375	16379625	93.6	-2.1	3.483e-06	2.407e-04
chr6	90507094	90507344	37.8	-1.7	6.641e-06	2.411e-04
chr5	135852354	135852604	4.9	4.1	4.674e-06	2.425e-04
chr1	31643701	31643951	146.9	-1.7	8.702e-07	2.434e-04
chr3	156837163	156837413	23.2	-2	8.240e-06	2.435e-04
chr7	151092618	151092868	20.4	-3.2	8.247e-06	2.437e-04
chr17	63231542	63231792	4.2	3.7	5.821e-06	2.446e-04
chr7	29359654	29359904	5.2	2.9	6.350e-06	2.448e-04
chr19	54355073	54355323	5.3	2.9	6.820e-06	2.449e-04
chr2	12108202	12108452	72.9	-2.3	5.660e-06	2.451e-04
chr3	50657903	50658153	15	2.1	7.984e-06	2.451e-04
chr8	67347136	67347386	29.6	-2.1	8.163e-06	2.453e-04
chr1	168130733	168130983	28.4	-2.8	7.848e-06	2.454e-04
chr19	45251626	45251876	12.9	1.9	7.572e-06	2.455e-04
chr17	30613615	30613865	90.9	-1.7	1.681e-06	2.460e-04
chr14	101587532	101587782	7.4	2.3	6.783e-06	2.461e-04
chr1	112046221	112046471	5.9	2.7	6.486e-06	2.463e-04
chr7	12762389	12762639	38.9	-2.6	6.876e-06	2.463e-04
chr11	22774531	22774781	4.4	3.4	5.899e-06	2.468e-04
