chr	start	end	baseMean	log2FoldChange	pvalue	padj
chr16	67567111	67567361	81.9	1.2	1.364e-08	9.597e-07
chr17	40472015	40472265	54.7	1.7	3.004e-08	9.637e-07
chr2	118943882	118944132	30.1	1.9	3.031e-08	9.659e-07
chr5	174944888	174945138	9.9	-3.5	2.107e-08	9.661e-07
chr17	49029433	49029683	18.1	-1.9	2.790e-08	9.751e-07
chr14	102974809	102975059	78.4	-1.4	1.417e-08	9.754e-07
chr14	31528854	31529104	143.6	1.7	1.093e-08	9.833e-07
chr13	52923168	52923418	13.6	-2.3	2.998e-08	9.946e-07
chr3	195578715	195578965	52.6	1.5	3.119e-08	9.991e-07
chr10	97424302	97424552	107.8	1.8	1.476e-08	1.014e-06
chr1	180895725	180895975	56.1	1.5	2.160e-08	1.020e-06
chr12	33741225	33741475	30.8	5.5	4.106e-08	1.020e-06
chr4	89931017	89931267	61.6	1.9	3.049e-08	1.029e-06
chr19	18155847	18156097	15.8	-2.7	3.120e-08	1.031e-06
chr5	150845168	150845418	51.4	1.7	3.069e-08	1.034e-06
chr2	227548760	227549010	14.5	2.6	3.146e-08	1.038e-06
chr2	152639175	152639425	29.3	2.5	3.302e-08	1.042e-06
chrX	37549450	37549700	9.3	3.2	1.636e-08	1.045e-06
chr17	80674421	80674671	45.7	1.4	3.296e-08	1.046e-06
chr10	100208236	100208486	34	-1.7	4.330e-08	1.052e-06
chr3	137918767	137919017	26.1	2.2	4.173e-08	1.052e-06
chr9	66494244	66494494	54.5	1.7	3.137e-08	1.052e-06
chr5	73101383	73101633	15.3	3.3	2.603e-08	1.052e-06
chr14	74284061	74284311	15.1	2.4	3.218e-08	1.056e-06
chr14	96888679	96888929	19	2.5	3.907e-08	1.057e-06
chr12	76508208	76508458	12.4	2.2	2.621e-08	1.058e-06
chr2	191049288	191049538	28.8	1.8	4.324e-08	1.063e-06
chr1	227584295	227584545	44.7	2	3.211e-08	1.072e-06
chr20	5046660	5046910	89.6	-1.9	1.887e-08	1.072e-06
chrX	19621444	19621694	12.2	-2.5	2.392e-08	1.072e-06
chr16	14622944	14623194	27.3	-1.5	4.467e-08	1.078e-06
chr15	69284132	69284382	115.6	1.6	8.291e-09	1.078e-06
chr20	5152453	5152703	17.2	2.4	2.975e-08	1.078e-06
chr10	11799524	11799774	22.9	-2.4	3.984e-08	1.089e-06
chr6	26204688	26204938	73.3	1.4	2.556e-08	1.097e-06
chr17	56708929	56709179	66.4	1.8	2.571e-08	1.103e-06
chrX	153163483	153163733	20.2	2.2	4.101e-08	1.118e-06
chr7	156970347	156970597	51	2	3.371e-08	1.142e-06
chr1	205199446	205199696	19	-1.9	4.196e-08	1.143e-06
chr4	70105465	70105715	18.5	2.7	3.182e-08	1.148e-06
chr1	185056954	185057204	38.3	1.6	4.194e-08	1.149e-06
chr16	88524869	88525119	44.5	1.4	3.722e-08	1.163e-06
chr15	94486971	94487221	48.2	1.9	3.672e-08	1.168e-06
chr6	71988086	71988336	21.9	1.9	4.326e-08	1.169e-06
chr5	131793111	131793361	22.4	-1.8	4.680e-08	1.174e-06
chr6	138184497	138184747	19	2.2	4.344e-08	1.178e-06
chr16	84047615	84047865	66.7	2.3	3.602e-08	1.189e-06
chr2	202247933	202248183	37.2	-1.6	4.429e-08	1.189e-06
chr17	19288099	19288349	76.7	1.8	2.118e-08	1.189e-06
chr19	3275809	3276059	20.5	2.2	4.755e-08	1.189e-06
chr1	153517551	153517801	58	1.5	3.817e-08	1.190e-06
chr6	15491758	15492008	14.2	-2.6	3.999e-08	1.190e-06
chr1	39281621	39281871	38.7	1.5	4.485e-08	1.197e-06
chr5	177368155	177368405	34.2	1.9	5.214e-08	1.202e-06
chr4	111129172	111129422	9.4	-3	1.382e-08	1.203e-06
chr19	50094300	50094550	28.3	1.6	4.515e-08	1.212e-06
chr21	46388287	46388537	45.2	1.4	3.696e-08	1.212e-06
chr3	195641927	195642177	69.8	-1.4	4.914e-08	1.216e-06
chr20	6556528	6556778	50.8	2.2	3.885e-08	1.223e-06
chr3	13446314	13446564	25.7	2.2	5.193e-08	1.230e-06
chr9	104249207	104249457	22.1	1.7	4.678e-08	1.243e-06
chr20	32803908	32804158	25.8	2.2	5.427e-08	1.245e-06
chr9	34204295	34204545	16.6	-1.7	4.734e-08	1.250e-06
chr16	12302293	12302543	15.3	-2.2	3.176e-08	1.251e-06
chr8	17782283	17782533	16.7	-1.9	4.781e-08	1.261e-06
chr11	36274806	36275056	27	4.4	4.741e-08	1.264e-06
chr11	60760591	60760841	21.2	2.4	4.726e-08	1.264e-06
chr3	120626881	120627131	17.8	2.2	3.984e-08	1.270e-06
chr5	172571833	172572083	59.3	-1.3	3.903e-08	1.270e-06
chr13	30803190	30803440	23.5	2.6	4.765e-08	1.272e-06
chr4	54908214	54908464	14.1	-2.4	4.335e-08	1.274e-06
chr11	119575660	119575910	34.5	2.2	5.333e-08	1.274e-06
chr7	64352008	64352258	35.8	2.2	4.852e-08	1.279e-06
chr11	5324902	5325152	35.8	2.7	4.870e-08	1.285e-06
chr14	69247647	69247897	27.9	2.1	5.271e-08	1.285e-06
chr2	54827157	54827407	43.4	2.5	4.155e-08	1.293e-06
chr4	1751253	1751503	30.1	2.1	4.256e-08	1.293e-06
chr4	87979356	87979606	13.5	-2.1	2.959e-08	1.293e-06
chr7	69089882	69090132	16.4	2.4	3.322e-08	1.296e-06
chr7	45040902	45041152	19.8	1.7	4.970e-08	1.299e-06
chr9	130672947	130673197	37.9	1.4	4.692e-08	1.301e-06
chr17	46429054	46429304	13.2	3	3.589e-08	1.301e-06
chr17	55601296	55601546	9.5	-2.8	1.644e-08	1.301e-06
chr1	234743890	234744140	62.9	-1.3	5.354e-08	1.304e-06
chr1	10106445	10106695	11.8	-2.2	3.021e-08	1.306e-06
chr1	156232368	156232618	12.9	-2.1	3.123e-08	1.306e-06
chr15	67662604	67662854	17.5	2.2	4.142e-08	1.306e-06
chr17	54985652	54985902	45.6	-2.1	4.227e-08	1.306e-06
chr18	77735074	77735324	33	2.3	5.529e-08	1.306e-06
chr15	50552742	50552992	58.2	2.5	4.089e-08	1.313e-06
chr16	71531962	71532212	17.4	-2.5	3.777e-08	1.319e-06
chr2	177145680	177145930	19.6	2.6	5.085e-08	1.325e-06
chr5	131042142	131042392	7	-3.5	1.752e-08	1.328e-06
chr7	127478917	127479167	13.2	2.7	3.194e-08	1.329e-06
chr20	33301253	33301503	75.8	1.9	2.444e-08	1.332e-06
chr10	104962360	104962610	22	-2	5.077e-08	1.334e-06
chr10	23024226	23024476	8.7	-3	1.712e-08	1.342e-06
chr9	77666287	77666537	58	2.2	4.483e-08	1.356e-06
chr2	219187776	219188026	37.9	-1.5	4.446e-08	1.364e-06
chr5	14326641	14326891	13.2	2.3	3.289e-08	1.364e-06
chr10	98448621	98448871	24.3	2	5.282e-08	1.377e-06
chr1	16007334	16007584	10.4	-3	3.190e-08	1.390e-06
chr4	154059451	154059701	38.2	1.6	4.535e-08	1.390e-06
chr17	16318345	16318595	17.9	-2.3	4.238e-08	1.390e-06
chr3	142687551	142687801	26.3	2.2	5.954e-08	1.393e-06
chr14	56584595	56584845	18.2	-2.1	4.471e-08	1.393e-06
chr7	28498452	28498702	15.8	2.2	3.668e-08	1.406e-06
chr7	47608176	47608426	96.2	1.9	2.205e-08	1.425e-06
chr17	7488985	7489235	40	1.5	5.572e-08	1.435e-06
chr19	2841274	2841524	72	1.4	3.505e-08	1.435e-06
chr12	1013370	1013620	34.5	1.6	6.274e-08	1.439e-06
chr20	1130910	1131160	11.5	-2.7	3.443e-08	1.462e-06
chr19	50014920	50015170	18.4	2.8	4.750e-08	1.474e-06
chr15	91388479	91388729	13.7	-2.7	3.456e-08	1.477e-06
chr9	124907617	124907867	26.9	2	5.743e-08	1.485e-06
chrX	109170073	109170323	16.4	2.5	3.904e-08	1.488e-06
chr8	100835622	100835872	6.8	-2.9	1.994e-08	1.490e-06
chr5	16483101	16483351	14.1	3.4	3.635e-08	1.491e-06
chr15	40753514	40753764	16.9	2.3	4.600e-08	1.494e-06
chr19	6829092	6829342	24.3	2.1	6.246e-08	1.494e-06
chr11	66945287	66945537	23.8	1.8	5.814e-08	1.497e-06
chr20	2853371	2853621	71.4	1.3	3.684e-08	1.497e-06
chr13	102208006	102208256	20.4	1.9	6.277e-08	1.499e-06
chr3	160163440	160163690	19.3	-1.9	5.832e-08	1.506e-06
chr16	57723901	57724151	32.8	2	5.586e-08	1.509e-06
chr4	145997255	145997505	39.3	2.2	5.929e-08	1.511e-06
chr9	114911590	114911840	13.4	2.4	4.003e-08	1.516e-06
chr8	62632054	62632304	20.5	-2	5.915e-08	1.516e-06
chr15	65588441	65588691	48.5	1.8	5.035e-08	1.518e-06
chr2	38146938	38147188	29.3	2.7	5.642e-08	1.519e-06
chr7	8273112	8273362	23.9	2.3	6.015e-08	1.523e-06
chr3	73193490	73193740	18.5	2.8	4.515e-08	1.538e-06
chr8	95941142	95941392	10.2	-3.5	3.649e-08	1.542e-06
chr12	104861238	104861488	35.3	1.9	6.069e-08	1.544e-06
chr1	182991460	182991710	23.3	-1.7	6.045e-08	1.550e-06
chr19	11607321	11607571	23.8	-1.6	6.080e-08	1.558e-06
chr10	79801032	79801282	12.9	-2.4	3.849e-08	1.560e-06
chr1	110135610	110135860	8.4	-2.9	2.046e-08	1.564e-06
chr3	187454250	187454500	8.7	-3.4	2.057e-08	1.571e-06
chr5	130516132	130516382	17	2.4	5.154e-08	1.571e-06
chr12	9008591	9008841	13.1	2.8	5.051e-08	1.571e-06
chr19	39166918	39167168	46.3	2.3	5.350e-08	1.571e-06
chr1	16276120	16276370	25.7	-2.1	6.731e-08	1.573e-06
chr5	159660286	159660536	29.7	2.6	5.449e-08	1.587e-06
chr9	126067044	126067294	152.5	1.9	3.003e-08	1.587e-06
chr3	176379345	176379595	33.9	2.8	7.076e-08	1.588e-06
chr1	116335829	116336079	11.1	2.9	3.761e-08	1.595e-06
chr2	74304834	74305084	19.5	1.9	6.784e-08	1.596e-06
chr11	58395163	58395413	8.8	-3.4	1.896e-08	1.604e-06
chr7	30936823	30937073	123.7	1.8	1.983e-08	1.630e-06
chr18	23835824	23836074	19.5	2	6.447e-08	1.637e-06
chrX	47572202	47572452	18.8	3.3	4.866e-08	1.641e-06
chr22	33297065	33297315	19	2.3	6.554e-08	1.645e-06
chr11	57298729	57298979	51.4	1.7	5.233e-08	1.649e-06
chr7	90356028	90356278	18.7	2.8	4.949e-08	1.666e-06
chr1	43918760	43919010	41.9	2	6.662e-08	1.668e-06
chr19	34850211	34850461	100	-1.5	3.180e-08	1.669e-06
chr1	19559100	19559350	11.9	-2.8	4.044e-08	1.669e-06
chr9	139082115	139082365	36.9	2.2	6.554e-08	1.669e-06
chrX	68117049	68117299	36.7	1.7	6.576e-08	1.673e-06
chr19	7570589	7570839	25.1	1.7	7.803e-08	1.683e-06
chr18	43044690	43044940	24.2	2.1	6.694e-08	1.689e-06
chr6	36723482	36723732	7.7	-3.4	2.445e-08	1.706e-06
chr3	40355591	40355841	20.3	2.2	6.813e-08	1.709e-06
chr13	50360624	50360874	17	2.2	5.124e-08	1.711e-06
chr22	27710381	27710631	38.5	3	6.784e-08	1.719e-06
chr22	35776987	35777237	36.1	-1.5	6.527e-08	1.719e-06
chr14	59950643	59950893	54.6	-1.3	5.955e-08	1.721e-06
chr12	118768209	118768459	35.7	1.6	6.568e-08	1.727e-06
chr20	60849662	60849912	69.7	1.3	4.377e-08	1.727e-06
chr1	43810954	43811204	31.8	1.8	6.072e-08	1.741e-06
chrX	67808444	67808694	41.9	2.4	5.969e-08	1.753e-06
chr21	43542041	43542291	28.7	2.2	7.653e-08	1.756e-06
chr6	138172448	138172698	22.6	2.3	7.078e-08	1.765e-06
chr12	956932	957182	18.7	-1.9	5.628e-08	1.768e-06
chr17	32294701	32294951	11.2	-2.2	4.319e-08	1.778e-06
chr5	131720350	131720600	32	1.8	8.143e-08	1.794e-06
chr1	53079825	53080075	28	1.6	8.440e-08	1.803e-06
chr6	10750025	10750275	59.2	1.7	4.645e-08	1.823e-06
chr2	30848682	30848932	30.7	2.4	8.200e-08	1.833e-06
chr22	45710013	45710263	21.7	1.8	7.473e-08	1.836e-06
chr12	125352020	125352270	38.5	-1.4	7.433e-08	1.837e-06
chr1	113631665	113631915	16.5	2.9	5.031e-08	1.842e-06
chr14	102289962	102290212	17.1	-2	7.553e-08	1.852e-06
chr3	72135592	72135842	39	2.1	7.532e-08	1.853e-06
chr12	109123568	109123818	22.1	1.8	7.494e-08	1.864e-06
chr9	99181415	99181665	51.2	1.3	6.531e-08	1.872e-06
chr9	80636776	80637026	30.8	1.9	6.606e-08	1.875e-06
chr10	45774374	45774624	59.7	1.6	8.254e-08	1.885e-06
chr4	170192066	170192316	33.4	1.6	6.665e-08	1.890e-06
chr8	100157998	100158248	7.9	-4	2.362e-08	1.893e-06
chr17	35425065	35425315	8.4	-3.3	3.314e-08	1.899e-06
chr1	95358500	95358750	101.4	1.7	3.707e-08	1.905e-06
chr1	93705514	93705764	18.2	2.1	6.179e-08	1.918e-06
chr2	33185833	33186083	25.8	2.2	9.078e-08	1.918e-06
chr19	39896951	39897201	19.3	-1.8	8.390e-08	1.918e-06
chr12	106646735	106646985	5.4	-3.7	7.842e-09	1.922e-06
chr5	180565748	180565998	13.5	2.4	4.940e-08	1.930e-06
chr7	102790675	102790925	46.8	2.1	6.417e-08	1.930e-06
chr1	174934735	174934985	26.7	-1.7	8.556e-08	1.933e-06
chr16	27242095	27242345	44.1	1.8	6.497e-08	1.951e-06
chr10	73395138	73395388	21.1	2.3	8.060e-08	1.956e-06
chr6	149685620	149685870	14	2.3	4.851e-08	1.966e-06
chr4	15151502	15151752	36.6	-1.9	7.943e-08	1.968e-06
chr22	25497043	25497293	23	2.1	8.124e-08	1.968e-06
chr2	127408651	127408901	32	2	7.024e-08	1.973e-06
chr5	147006101	147006351	27.6	1.5	9.176e-08	1.987e-06
chr12	53760369	53760619	36.6	-1.5	6.961e-08	2.001e-06
chr3	138509891	138510141	9.1	-3.3	2.541e-08	2.015e-06
chr1	207020929	207021179	29.3	2.6	7.967e-08	2.045e-06
chr1	145293279	145293529	21.9	-1.6	8.520e-08	2.066e-06
chr19	58038578	58038828	51.1	1.6	7.345e-08	2.075e-06
chr17	57715394	57715644	79	2	3.384e-08	2.088e-06
chr9	6896603	6896853	64.4	2.1	5.454e-08	2.097e-06
chr12	121720795	121721045	21.7	2.3	8.693e-08	2.103e-06
chr21	34462112	34462362	50.9	1.7	7.509e-08	2.110e-06
chr3	17820579	17820829	13.2	2.6	5.888e-08	2.113e-06
chr19	587078	587328	17.8	-2	7.262e-08	2.116e-06
chr4	68166230	68166480	42.2	1.7	8.780e-08	2.124e-06
chr17	35767641	35767891	18	2.2	6.609e-08	2.141e-06
chr22	19105880	19106130	18.1	-1.9	8.957e-08	2.150e-06
chr2	160301394	160301644	15.8	2.4	6.020e-08	2.153e-06
chr12	10343445	10343695	16.5	-1.9	7.408e-08	2.153e-06
chr2	209131078	209131328	28.3	-1.5	9.896e-08	2.155e-06
chr6	88074423	88074673	37.2	2	8.942e-08	2.155e-06
chr21	44344057	44344307	30.3	1.6	7.807e-08	2.168e-06
chr3	174158636	174158886	21.3	2	8.958e-08	2.175e-06
chr3	196154970	196155220	9.2	-2.8	3.010e-08	2.182e-06
chr4	144479955	144480205	35.3	2	8.976e-08	2.192e-06
chr20	37576650	37576900	64.5	1.5	5.309e-08	2.192e-06
chr6	4733208	4733458	20.1	-2.1	9.219e-08	2.200e-06
chr3	138445690	138445940	21.3	-1.8	9.846e-08	2.204e-06
chr6	32121365	32121615	37	1.2	7.786e-08	2.206e-06
chr9	6683446	6683696	39.6	1.8	9.061e-08	2.208e-06
chr14	106324388	106324638	58.5	1.4	5.369e-08	2.211e-06
chr15	65843589	65843839	30.1	2	1.025e-07	2.217e-06
chr11	93706910	93707160	12.5	3.3	5.610e-08	2.229e-06
chr2	17914937	17915187	17.6	2.6	7.044e-08	2.253e-06
chr11	73782245	73782495	12.7	-2.4	6.932e-08	2.287e-06
chr19	38085540	38085790	25.4	2	1.111e-07	2.288e-06
chr18	77019282	77019532	17.9	2.5	7.202e-08	2.300e-06
chr1	230711869	230712119	14.6	2.8	5.819e-08	2.305e-06
chr10	102046394	102046644	86.8	-1.4	3.808e-08	2.309e-06
chr19	2168971	2169221	72.3	-1.9	7.885e-08	2.310e-06
chr14	23547988	23548238	34.6	-2.1	8.427e-08	2.314e-06
chr17	43242758	43243008	32.7	2.1	9.250e-08	2.326e-06
chr3	47351904	47352154	15.5	2.1	9.876e-08	2.335e-06
chr4	185606052	185606302	103.2	1.6	3.934e-08	2.335e-06
chr17	38264487	38264737	40.5	-1.5	9.435e-08	2.369e-06
chr16	23963753	23964003	22.1	2.3	1.006e-07	2.375e-06
chr1	196486328	196486578	30	1.8	1.125e-07	2.375e-06
chrX	70658623	70658873	10.2	-2.4	5.954e-08	2.376e-06
chr9	21802615	21802865	31.9	1.5	1.110e-07	2.378e-06
chr2	223519852	223520102	16.7	2.2	8.371e-08	2.384e-06
chr5	111093378	111093628	40.8	1.9	9.900e-08	2.384e-06
chr6	13481963	13482213	13.8	2.5	8.364e-08	2.384e-06
chr9	99238994	99239244	16	2.9	8.371e-08	2.384e-06
chr19	18145990	18146240	13	-2.6	6.798e-08	2.384e-06
chr12	112768849	112769099	6.2	-3.2	1.603e-08	2.392e-06
chr12	62996295	62996545	43.2	1.4	8.266e-08	2.399e-06
chr1	168105280	168105530	16.8	2.2	1.028e-07	2.410e-06
chr9	123837024	123837274	39.7	1.6	9.684e-08	2.410e-06
chr12	95837379	95837629	28.3	2.6	1.187e-07	2.410e-06
chr17	8392218	8392468	12.9	-2.4	6.163e-08	2.410e-06
chr17	80241293	80241543	11.8	-3	6.207e-08	2.410e-06
chr5	111093686	111093936	28.6	2.1	1.141e-07	2.426e-06
chr13	52596611	52596861	37.1	1.8	8.788e-08	2.443e-06
chr16	4876571	4876821	36.4	1.7	9.975e-08	2.477e-06
chr1	60196593	60196843	13.4	-2.5	7.690e-08	2.494e-06
chr11	47026322	47026572	35.1	2.1	9.127e-08	2.532e-06
chr5	67111607	67111857	20.9	2.3	1.075e-07	2.535e-06
chr17	34022647	34022897	20.5	2.1	1.160e-07	2.537e-06
chr13	96137391	96137641	42.4	1.8	1.086e-07	2.548e-06
chr16	68292157	68292407	14.7	-2.3	9.029e-08	2.548e-06
chr1	179039444	179039694	18.4	-1.6	8.153e-08	2.554e-06
chr8	11732427	11732677	12.3	-2	8.914e-08	2.562e-06
chr8	2591187	2591437	17.2	2.2	8.186e-08	2.567e-06
chr1	186164597	186164847	55.4	1.6	8.960e-08	2.575e-06
chr10	47107624	47107874	27.7	2.6	1.197e-07	2.585e-06
chr8	146016600	146016850	23.3	1.8	1.097e-07	2.585e-06
chr11	12142268	12142518	23.9	-1.4	1.193e-07	2.597e-06
chr13	22097076	22097326	73.9	3	9.584e-08	2.602e-06
chr8	38023174	38023424	26.4	-1.6	1.302e-07	2.618e-06
chr7	87563396	87563646	44.8	1.9	8.990e-08	2.628e-06
chr6	141485472	141485722	13.7	2.4	7.658e-08	2.644e-06
chr1	221135484	221135734	11.3	-2.9	6.774e-08	2.650e-06
chr12	122293961	122294211	39.4	-2.4	9.664e-08	2.656e-06
chr22	41362783	41363033	22.5	-1.5	1.136e-07	2.666e-06
chr15	90577676	90577926	21.2	2.3	1.157e-07	2.672e-06
chr8	66698944	66699194	28.8	-1.7	1.090e-07	2.674e-06
chr8	100740210	100740460	7.8	-3.9	4.126e-08	2.675e-06
chr3	67067717	67067967	28.9	2.1	1.338e-07	2.676e-06
chr10	103769649	103769899	15.8	-2	9.627e-08	2.688e-06
chr2	217633874	217634124	30.2	1.9	1.104e-07	2.702e-06
chr9	98079609	98079859	24.9	2	1.355e-07	2.706e-06
chr3	196698100	196698350	33.6	1.7	1.109e-07	2.712e-06
chr10	73393021	73393271	45.1	1.7	9.950e-08	2.720e-06
chr1	12044206	12044456	14.9	-2.1	7.440e-08	2.744e-06
chr18	57548991	57549241	26.5	-2.5	1.314e-07	2.744e-06
chr20	39673319	39673569	16	-1.8	9.380e-08	2.744e-06
chrX	40125816	40126066	17.1	2.8	1.207e-07	2.769e-06
chr3	135853958	135854208	21.7	1.8	1.203e-07	2.771e-06
chr2	68508724	68508974	30.4	-1.9	1.335e-07	2.781e-06
chr20	40247025	40247275	70.3	1.7	1.039e-07	2.785e-06
chr3	146272286	146272536	7.9	2.8	5.132e-08	2.804e-06
chr1	26798866	26799116	41	1.4	1.153e-07	2.804e-06
chr22	31045456	31045706	15	-2.2	1.227e-07	2.806e-06
chr7	28518279	28518529	22.6	2.7	1.314e-07	2.819e-06
chr6	110561182	110561432	33.9	1.9	1.359e-07	2.822e-06
chr10	73397960	73398210	49.2	1.5	1.045e-07	2.835e-06
chr15	64161791	64162041	15	-2.4	8.338e-08	2.837e-06
chr16	84986341	84986591	56.7	2.4	7.885e-08	2.869e-06
chr1	38503250	38503500	21.5	2.2	1.255e-07	2.874e-06
chr3	194737877	194738127	11.6	3.3	7.635e-08	2.883e-06
chr7	37960987	37961237	73.4	1.6	7.344e-08	2.891e-06
chrX	102379339	102379589	12.6	2.4	7.910e-08	2.892e-06
chr18	61034763	61035013	59.2	1.5	7.434e-08	2.923e-06
chr3	53080000	53080250	13.9	2.1	1.062e-07	2.925e-06
chr17	43354824	43355074	43.2	1.5	1.024e-07	2.934e-06
chrX	48796006	48796256	8.7	-2.9	3.938e-08	2.934e-06
chr6	167364791	167365041	36.3	-1.4	1.297e-07	2.963e-06
chr1	204641966	204642216	42	2	1.302e-07	2.964e-06
chr17	18698276	18698526	11.4	-2.3	7.778e-08	2.981e-06
chr1	59369311	59369561	45.2	1.4	1.124e-07	2.982e-06
chr3	46027865	46028115	14.8	-2.7	7.892e-08	2.984e-06
chr12	93273568	93273818	27.2	1.8	1.304e-07	2.984e-06
chr15	86147060	86147310	7.7	-2.6	4.023e-08	2.984e-06
chr11	111599877	111600127	42	1.5	1.248e-07	2.999e-06
chr12	112802098	112802348	11.2	-2.1	7.959e-08	3.004e-06
chr2	153481366	153481616	13.4	-2.4	8.947e-08	3.013e-06
chr1	202075475	202075725	14.9	-2.1	1.106e-07	3.021e-06
chr7	43714247	43714497	9.9	-2.3	8.015e-08	3.021e-06
chr16	15065711	15065961	17.9	2.6	1.354e-07	3.053e-06
chr20	36615881	36616131	16.6	2	1.237e-07	3.053e-06
chr10	5871273	5871523	11.1	2.4	8.025e-08	3.054e-06
chr17	79528573	79528823	10.9	-2.6	8.023e-08	3.054e-06
chr3	168194442	168194692	17.2	2.2	1.010e-07	3.058e-06
chr21	25644833	25645083	37.7	1.9	1.368e-07	3.086e-06
chr14	78081742	78081992	24.3	1.8	1.464e-07	3.087e-06
chr11	44628953	44629203	12.4	-2.3	9.313e-08	3.120e-06
chr19	2702664	2702914	28	1.6	1.555e-07	3.122e-06
chr5	173191485	173191735	17	-2.7	1.034e-07	3.123e-06
chr2	217281788	217282038	15.3	2.4	1.395e-07	3.128e-06
chr17	73845427	73845677	35.6	1.4	1.395e-07	3.147e-06
chr2	9854787	9855037	19.2	2.2	1.429e-07	3.201e-06
chr7	47182027	47182277	11.8	2.5	8.639e-08	3.210e-06
chr10	97166738	97166988	39.7	-1.8	1.430e-07	3.210e-06
chr14	24836098	24836348	22.6	1.7	1.421e-07	3.210e-06
chr14	61456372	61456622	27.4	1.9	1.420e-07	3.210e-06
chr3	38767218	38767468	19.1	2.1	1.422e-07	3.224e-06
chr17	53528729	53528979	35.9	2.3	1.360e-07	3.226e-06
chr1	44509988	44510238	17.2	-1.8	1.193e-07	3.226e-06
chr2	9037475	9037725	16.9	3	1.080e-07	3.242e-06
chrX	15422928	15423178	12.2	-2.9	8.776e-08	3.243e-06
chr7	135443347	135443597	27.4	2.2	1.688e-07	3.264e-06
chr20	34203664	34203914	27.2	1.5	1.454e-07	3.274e-06
chrX	39548050	39548300	13.1	2.4	8.875e-08	3.299e-06
chr1	16781450	16781700	31.6	2	1.711e-07	3.302e-06
chr12	57432889	57433139	26	2.1	1.472e-07	3.308e-06
chrX	48659065	48659315	40.2	1.7	1.489e-07	3.321e-06
chr1	11968358	11968608	67.1	1.5	1.284e-07	3.337e-06
chr19	45353159	45353409	18.4	2.2	1.122e-07	3.351e-06
chr1	17735865	17736115	25.1	1.7	1.495e-07	3.355e-06
chr18	43519222	43519472	25.5	1.7	1.510e-07	3.386e-06
chr7	99437456	99437706	24.8	2.1	1.711e-07	3.392e-06
chr17	80696164	80696414	52.6	1.3	1.251e-07	3.426e-06
chr20	20927037	20927287	26.7	3.5	1.733e-07	3.431e-06
chr20	49320229	49320479	13.9	-2.1	1.393e-07	3.446e-06
chr11	128672949	128673199	14	2.7	1.287e-07	3.449e-06
chr12	57771050	57771300	23.2	2.1	1.563e-07	3.453e-06
chr17	76142254	76142504	45.4	1.3	1.240e-07	3.457e-06
chr6	34578976	34579226	24	-1.8	1.672e-07	3.464e-06
chr22	43113642	43113892	38.5	2.1	1.330e-07	3.488e-06
chr1	203280970	203281220	85.5	1.3	7.567e-08	3.514e-06
chr5	10745314	10745564	7	-3.3	5.697e-08	3.529e-06
chr4	146120288	146120538	20.8	2	1.597e-07	3.534e-06
chr2	163745270	163745520	14.2	2.6	1.002e-07	3.546e-06
chr1	246470027	246470277	9.3	-2.4	9.724e-08	3.574e-06
chr13	111159646	111159896	18.2	2.4	1.206e-07	3.577e-06
chr3	8484888	8485138	17.5	2.2	1.631e-07	3.586e-06
chr7	134832152	134832402	21.5	-2.1	1.619e-07	3.612e-06
chr17	61497943	61498193	51.7	1.8	1.411e-07	3.616e-06
chr1	41826720	41826970	67.8	1.4	1.416e-07	3.638e-06
chr4	6200845	6201095	38.5	1.7	1.652e-07	3.638e-06
chr1	75938173	75938423	25.4	2.2	1.923e-07	3.655e-06
chr3	63898598	63898848	17.9	-1.7	1.240e-07	3.655e-06
chr22	37638583	37638833	94	1.5	6.643e-08	3.655e-06
chr3	71561272	71561522	16.4	-1.8	1.123e-07	3.665e-06
chr3	150444703	150444953	43.1	-1.5	1.328e-07	3.665e-06
chr19	7099196	7099446	30.1	1.5	1.932e-07	3.666e-06
chr14	65511363	65511613	88.2	1.6	7.988e-08	3.675e-06
chr4	153522363	153522613	12.9	2.7	1.047e-07	3.675e-06
chr20	10500323	10500573	13.4	-2.6	1.048e-07	3.675e-06
chr6	36035485	36035735	35.6	1.7	1.682e-07	3.682e-06
chr17	44965135	44965385	10.1	2.8	9.981e-08	3.682e-06
chr2	65216301	65216551	56.3	1.4	1.059e-07	3.684e-06
chr11	48027356	48027606	34.7	1.8	1.681e-07	3.684e-06
chr18	9191665	9191915	42.8	1.7	1.685e-07	3.684e-06
chr8	1694373	1694623	48.4	-1.8	1.343e-07	3.686e-06
chr15	59355323	59355573	22.7	2.2	1.687e-07	3.686e-06
chr6	49809657	49809907	11.8	2.7	1.019e-07	3.701e-06
chr4	1750466	1750716	34.3	1.5	1.476e-07	3.721e-06
chr6	33325273	33325523	17.8	2.1	1.278e-07	3.735e-06
chr11	57004938	57005188	49.8	2	1.365e-07	3.739e-06
chr9	136387596	136387846	34.8	1.8	1.715e-07	3.745e-06
chr20	32673481	32673731	45.1	1.7	1.489e-07	3.780e-06
chr6	6678575	6678825	13.6	-2.3	1.175e-07	3.797e-06
chr18	48717533	48717783	21.4	1.9	1.765e-07	3.822e-06
chr5	94330283	94330533	19.8	2.5	1.772e-07	3.837e-06
chr12	49760883	49761133	29.6	1.6	1.532e-07	3.845e-06
chr13	76559348	76559598	11.9	3.1	1.067e-07	3.853e-06
